dispatch_id	patch_id	occurrence_id	page	locus	token_index	token_ordinal	surface	body	opaque_head_id	line_position	family	level	favored_axis_not_automatic	gdt738_render_de	dimension_dispatch	scalar_rival_classes	state_mode	state_mode_evidence_tier	state_mode_reason	favored_axis_locally_supported	carrier_dispatch	selecting_anchor_distance	carrier_anchor_distance	dispatch_evidence_tier	eligible_anchor_r1	eligible_anchor_r2	eligible_anchor_r3	eligible_anchor_r5	eligible_anchor_count_r2	eligible_anchor_count_r3	eligible_anchor_count_r5	r2_axis_counts	selecting_evidence	competing_local_evidence	gdt739_working_render_de	specific_local_dispatch	axis_specific_dispatch	carrier_locally_bound	scope	literal_patient_or_species_claimed	literal_plaintext_claimed	unconditional_global_export	head_or_body_lexeme_credit	component_export_credit	unseen_form_export
G739-D0173	G738-P0173	G737-O0545	f75r	f75r.15	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0174	G738-P0174	G737-O0548	f75r	f75r.24	4	4	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	AMOUNT_DOSE	AMOUNT_DOSE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL_PART	1	1	DIRECT_R1	1	1	1	1	1	1	1	HOT:1|MATERIAL:1|PART:1	L1 qolkary=gib die erste erhitzte Drogenfraktion hinzu [HOT|PART|MATERIAL]	NONE	Mengen-/Portionsstufe II des Materialteils	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0175	G738-P0175	G737-O0554	f75r	f75r.44	2	2	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0176	G738-P0176	G737-O0567	f76r	f76r.1	10	10	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0177	G738-P0177	G737-O0574	f76r	f76r.21	10	10	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0178	G738-P0178	G737-O0575	f76r	f76r.30	11	11	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0179	G738-P0179	G737-O0578	f76r	f76r.34	11	11	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	1	1	1	1	1	1	1	PROCESS:1	NONE	R1 oly=abseihen [PROCESS]	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0180	G738-P0180	G737-O0581	f76r	f76r.41	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0181	G738-P0181	G737-O0583	f76r	f76r.49	5	5	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	1	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0182	G738-P0182	G737-O0587	f76r	f76r.55	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0183	G738-P0183	G737-O0601	f77r	f77r.14	2	2	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	2	NA	NEAR_R2	0	1	1	1	1	1	1	CLOSE:1|COLD:1|VALUE:1	R2 qoteedy=kalt am Ende des Grades, abgeschlossen [COLD|VALUE|CLOSE]	NONE	Kältegrad II	1	1	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0184	G738-P0184	G737-O0616	f77v	f77v.27	6	6	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PART	2	2	NEAR_R2	0	1	1	1	1	2	3	DRY:1|PART:1|PROCESS:1|VALUE:1	L2 fchedy=Blütenfraktion bis zur Mittelstufe trocknen und abschließen [DRY|VALUE|PART|PROCESS]	NONE	Trockenheitsgrad II der Teilfraktion	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0185	G738-P0185	G737-O0624	f78r	f78r.23	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL_PART	NA	1	DIRECT_R1	1	1	1	1	1	1	1	MATERIAL:1|MOIST:1|PART:1	R1 sheor=feuchter Drogenteil [MOIST|PART|MATERIAL]	NONE	Skalarstufe II des Materialteils; Dimension offen; Eintrag	1	0	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0186	G738-P0186	G737-O0629	f78r	f78r.35	2	2	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	1	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0187	G738-P0187	G737-O0631	f78v	f78v.12	8	8	sain	ain	H2	LAST	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	1	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0188	G738-P0188	G737-O0635	f78v	f78v.30	3	3	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	1	1	1	1	1	2	2	MOIST:1	NONE	R1 sheety=vollständig angefeuchtet und gekühlt [MOIST]	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0189	G738-P0189	G737-O0640	f79r	f79r.6	6	6	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	1	NA	DIRECT_R1	1	1	1	1	1	1	1	HOT:1|VALUE:1	L1 qokey=heiß in der Mitte des Grades [HOT|VALUE]	NONE	Heißgrad II	1	1	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0190	G738-P0190	G737-O0645	f79r	f79r.19	4	4	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0191	G738-P0191	G737-O0652	f79r	f79r.42	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0192	G738-P0192	G737-O0656	f79v	f79v.25	8	8	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL	2	2	NEAR_R2	0	1	1	1	1	1	2	HOT:1|MATERIAL:1|VALUE:1	L2 olkain=heißes Drogenmaterial, Grad II [HOT|VALUE|MATERIAL]	NONE	Heißgrad II des Materials	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0193	G738-P0193	G737-O0686	f81r	f81r.15	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	2	NA	NEAR_R2	0	1	1	1	1	1	1	CLOSE:1|DRY:1|VALUE:1	R2 cheedy=trocken am Ende des Grades, abgeschlossen [DRY|VALUE|CLOSE]	NONE	Trockenheitsgrad II; Eintrag	1	1	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0194	G738-P0194	G737-O0713	f82r	f82r.33	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0195	G738-P0195	G737-O0735	f83r	f83r.19	4	4	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	1	1	DIRECT_R1	1	1	1	1	2	2	2	CLOSE:1|DRY:1|PREPARATION:1|VALUE:2	L1 ockhey=Ansatz eines Arzneikompositums in der Gradmitte [VALUE|PREPARATION] || R1 ched=Trockenstufe Mitte, abgeschlossen [DRY|VALUE|CLOSE]	NONE	Trockenheitsgrad II der Zubereitung	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0196	G738-P0196	G737-O0740	f83r	f83r.33	6	6	sain	ain	H2	LAST	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	1	NA	DIRECT_R1	1	1	1	1	2	2	2	DRY:1|HOT:2|MOIST:1|VALUE:1	L1 qokey=heiß in der Mitte des Grades [HOT|VALUE]	L2 sheekchy=vollständig anfeuchten, dann heiß-trocken ansetzen [HOT|DRY|MOIST]	Heißgrad II	1	1	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0197	G738-P0197	G737-O0755	f85r2	f85r2.2	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0198	G738-P0198	G737-O0762	f86v3	f86v3.7	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	1	NA	DIRECT_R1	1	1	1	1	1	1	1	COLD:1|VALUE:1	R1 ytaiin=Eintrag: kalt, Stufe III [COLD|VALUE]	NONE	Kältegrad II; Eintrag	1	1	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0199	G738-P0199	G737-O0802	f95v1	f95v1.10	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0200	G738-P0200	G737-O0272	f111v	f111v.48	8	8	skaiin	kaiin	H2	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe III; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0201	G738-P0201	G737-O0356	f114v	f114v.9	8	8	skaiin	kaiin	H2	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL	2	2	NEAR_R2	0	1	1	1	2	3	3	CLOSE:1|COLD:2|DRY:1|MATERIAL:1|VALUE:2	L2 qotcheedy=kalt und trocken am Ende des Grades, abgeschlossen [COLD|DRY|VALUE|CLOSE] || R2 qotal=Rohstoffklasse I, kalt am Gradanfang [COLD|VALUE|MATERIAL]	NONE	Qualitätsstufe III im kalt/trocken-Feld des Materials	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0202	G738-P0202	G737-O0524	f58r	f58r.36	1	1	skaiin	kaiin	H2	FIRST	SCALAR	III	HOT	Wärme-/Verarbeitungsstufenposten III	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION_MATERIAL	1	1	DIRECT_R1	1	1	1	1	1	2	2	HOT:1|MATERIAL:1|MOIST:1|PREPARATION:1|VALUE:1	R1 shokal=Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang [HOT|MOIST|VALUE|MATERIAL|PREPARATION]	NONE	Qualitätsstufe III im heiß/feucht-Feld des Zubereitungsmaterials; Eintrag	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
