window_id	patch_id	occurrence_id	page	locus	target_ordinal	target_surface	target_position	side	signed_offset	distance	neighbor_ordinal	neighbor_surface	neighbor_reader_exact	neighbor_semantic_value_de	neighbor_confidence_level	neighbor_unknown_v99r7	neighbor_composition_semantic_credit	strict_initial_head_neighbor	another_gdt738_target	retired_patient_words	axis_tags	scalar_host_types	eligible_local_anchor	ineligibility_reasons	head_or_body_lexeme_credit	component_export_credit
G739-N00096	G738-P0016	G737-O0649	f79r	f79r.34	1	lcheol	FIRST	R	2	2	3	qotas	1	[qotas:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00097	G738-P0016	G737-O0649	f79r	f79r.34	1	lcheol	FIRST	R	3	3	4	sheey	0	feucht am Ende des Grades	NA	0	0	0	0	NONE	MOIST|VALUE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00098	G738-P0016	G737-O0649	f79r	f79r.34	1	lcheol	FIRST	R	4	4	5	teol	1	Drogenstoff auf mittlerer Kühlstufe	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	VALUE|MATERIAL	NONE	1	NONE	0	0
G739-N00099	G738-P0016	G737-O0649	f79r	f79r.34	1	lcheol	FIRST	R	5	5	6	oteedy	0	kalter Ansatz am Ende des Grades, abgeschlossen	NA	0	0	0	0	NONE	COLD|VALUE|PREPARATION|CLOSE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00100	G738-P0017	G737-O0650	f79r	f79r.37	1	lcheol	FIRST	R	1	1	2	ol	1	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	0	0	0	0	NONE	MATERIAL|PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00101	G738-P0017	G737-O0650	f79r	f79r.37	1	lcheol	FIRST	R	2	2	3	ol	1	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	0	0	0	0	NONE	MATERIAL|PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00102	G738-P0017	G737-O0650	f79r	f79r.37	1	lcheol	FIRST	R	3	3	4	sheey	1	feucht am Ende des Grades	NA	0	0	0	0	NONE	MOIST|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00103	G738-P0017	G737-O0650	f79r	f79r.37	1	lcheol	FIRST	R	4	4	5	olsheey	0	[olsheey:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00104	G738-P0017	G737-O0650	f79r	f79r.37	1	lcheol	FIRST	R	5	5	6	sholkeey	0	[sholkeey:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00105	G738-P0018	G737-O0760	f85r2	f85r2.23	2	lcheol	MIDDLE	L	-1	1	1	ol	1	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	0	0	0	0	NONE	MATERIAL|PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00106	G738-P0018	G737-O0760	f85r2	f85r2.23	2	lcheol	MIDDLE	R	1	1	3	chol	1	trocken; nominal trockenes Gut/Material	NA	0	0	0	0	NONE	DRY|MATERIAL	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00107	G738-P0018	G737-O0760	f85r2	f85r2.23	2	lcheol	MIDDLE	R	2	2	4	ol	1	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	0	0	0	0	NONE	MATERIAL|PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00108	G738-P0018	G737-O0760	f85r2	f85r2.23	2	lcheol	MIDDLE	R	3	3	5	sheoly	1	[sheoly:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00109	G738-P0019	G737-O0014	f103r	f103r.9	6	lkaiin	MIDDLE	L	-5	5	1	oteeos	1	[oteeos:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00110	G738-P0019	G737-O0014	f103r	f103r.9	6	lkaiin	MIDDLE	L	-4	4	2	ar	1	Drogenfraktion I	NA	0	0	0	0	NONE	PART|MATERIAL	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00111	G738-P0019	G737-O0014	f103r	f103r.9	6	lkaiin	MIDDLE	L	-3	3	3	cheal	1	Rohstoffklasse I, trocken in der Gradmitte	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	DRY|VALUE|MATERIAL	QUALITY_DEGREE	1	NONE	0	0
G739-N00112	G738-P0019	G737-O0014	f103r	f103r.9	6	lkaiin	MIDDLE	L	-2	2	4	okeey	1	heißer Ansatz am Ende des Grades	NA	0	0	0	0	NONE	HOT|VALUE|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00113	G738-P0019	G737-O0014	f103r	f103r.9	6	lkaiin	MIDDLE	L	-1	1	5	shey	1	feucht in der Mitte des Grades	NA	0	0	0	0	NONE	MOIST|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00114	G738-P0019	G737-O0014	f103r	f103r.9	6	lkaiin	MIDDLE	R	1	1	7	shey	1	feucht in der Mitte des Grades	NA	0	0	0	0	NONE	MOIST|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00115	G738-P0019	G737-O0014	f103r	f103r.9	6	lkaiin	MIDDLE	R	2	2	8	lkeor	0	[lkeor:?]	NA	1	0	1	0	NONE	NONE	NONE	0	READER_VARIANT|OPAQUE_INITIAL_HEAD|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00116	G738-P0019	G737-O0014	f103r	f103r.9	6	lkaiin	MIDDLE	R	3	3	9	otaiin	0	kalt im Zubereitungsrahmen, Grad III	NA	0	0	0	0	NONE	COLD|VALUE|PREPARATION	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00117	G738-P0019	G737-O0014	f103r	f103r.9	6	lkaiin	MIDDLE	R	4	4	10	shedy	0	feucht in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	MOIST|VALUE|CLOSE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00118	G738-P0019	G737-O0014	f103r	f103r.9	6	lkaiin	MIDDLE	R	5	5	11	otey	1	kalter Ansatz in der Mitte des Grades	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	COLD|VALUE|PREPARATION	QUALITY_DEGREE	1	NONE	0	0
G739-N00119	G738-P0020	G737-O0030	f103r	f103r.52	9	lkaiin	MIDDLE	L	-5	5	4	keedy	0	heiß am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|VALUE|CLOSE	QUALITY_DEGREE	0	READER_VARIANT	0	0
G739-N00120	G738-P0020	G737-O0030	f103r	f103r.52	9	lkaiin	MIDDLE	L	-4	4	5	qokeey	1	heiß am Ende des Grades	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	1	NONE	0	0
G739-N00121	G738-P0020	G737-O0030	f103r	f103r.52	9	lkaiin	MIDDLE	L	-3	3	6	qoty	1	kalt am Anfang des Grades	NA	0	0	0	0	NONE	COLD|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00122	G738-P0020	G737-O0030	f103r	f103r.52	9	lkaiin	MIDDLE	L	-2	2	7	chepchy	1	[chepchy:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00123	G738-P0020	G737-O0030	f103r	f103r.52	9	lkaiin	MIDDLE	L	-1	1	8	qopchey	1	nimm bis zur Mittelstufe getrocknetes Pulver	W3_SOLID_WORKING_THEORY	0	0	0	0	pulver	DRY|VALUE	QUALITY_DEGREE	0	RETIRED_LITERAL_PATIENT	0	0
G739-N00124	G738-P0020	G737-O0030	f103r	f103r.52	9	lkaiin	MIDDLE	R	1	1	10	otalsy	1	[otalsy:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00125	G738-P0021	G737-O0059	f104r	f104r.24	7	lkaiin	MIDDLE	L	-5	5	2	char	1	Trockenfraktion I	NA	0	0	0	0	NONE	DRY|PART	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00126	G738-P0021	G737-O0059	f104r	f104r.24	7	lkaiin	MIDDLE	L	-4	4	3	qotal	1	Rohstoffklasse I, kalt am Gradanfang	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	COLD|VALUE|MATERIAL	QUALITY_DEGREE	1	NONE	0	0
G739-N00127	G738-P0021	G737-O0059	f104r	f104r.24	7	lkaiin	MIDDLE	L	-3	3	4	okechol	1	[okechol:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00128	G738-P0021	G737-O0059	f104r	f104r.24	7	lkaiin	MIDDLE	L	-2	2	5	olkeeor	1	[olkeeor:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00129	G738-P0021	G737-O0059	f104r	f104r.24	7	lkaiin	MIDDLE	L	-1	1	6	olkeeodal	0	[olkeeodal:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00130	G738-P0021	G737-O0059	f104r	f104r.24	7	lkaiin	MIDDLE	R	1	1	8	chal	0	Rohstoffklasse I, trocken am Gradanfang	NA	0	0	0	0	NONE	DRY|VALUE|MATERIAL	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00131	G738-P0021	G737-O0059	f104r	f104r.24	7	lkaiin	MIDDLE	R	2	2	9	keeedy	0	[keeedy:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00132	G738-P0021	G737-O0059	f104r	f104r.24	7	lkaiin	MIDDLE	R	3	3	10	qokam	1	nimm ein Maß und erhitze es	NA	0	0	0	0	NONE	HOT|AMOUNT|PROCESS	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00133	G738-P0022	G737-O0061	f104r	f104r.32	8	lkaiin	MIDDLE	L	-5	5	3	okshey	1	heiß-feuchter Ansatz in der Mitte des Grades	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|MOIST|VALUE|PREPARATION	QUALITY_DEGREE	1	NONE	0	0
G739-N00134	G738-P0022	G737-O0061	f104r	f104r.32	8	lkaiin	MIDDLE	L	-4	4	4	otechshy	1	[otechshy:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00135	G738-P0022	G737-O0061	f104r	f104r.32	8	lkaiin	MIDDLE	L	-3	3	5	cheol	1	trockener Drogenstoff	NA	0	0	0	0	NONE	DRY|MATERIAL	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00136	G738-P0022	G737-O0061	f104r	f104r.32	8	lkaiin	MIDDLE	L	-2	2	6	kaiin	0	heiß, Grad III	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	0	READER_VARIANT	0	0
G739-N00137	G738-P0022	G737-O0061	f104r	f104r.32	8	lkaiin	MIDDLE	L	-1	1	7	shoda	1	[shoda:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00138	G738-P0022	G737-O0061	f104r	f104r.32	8	lkaiin	MIDDLE	R	1	1	9	cheodain	0	zwei Portionen Trockenansatz	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	DRY|AMOUNT|PREPARATION	AMOUNT_DOSE	0	READER_VARIANT	0	0
G739-N00139	G738-P0022	G737-O0061	f104r	f104r.32	8	lkaiin	MIDDLE	R	2	2	10	qokar	1	heiße Drogenfraktion I	NA	0	0	0	0	NONE	HOT|PART|MATERIAL	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00140	G738-P0022	G737-O0061	f104r	f104r.32	8	lkaiin	MIDDLE	R	3	3	11	alchd	1	[alchd:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00141	G738-P0023	G737-O0062	f104r	f104r.33	8	lkaiin	MIDDLE	L	-5	5	3	okchdal	0	[okchdal:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00142	G738-P0023	G737-O0062	f104r	f104r.33	8	lkaiin	MIDDLE	L	-4	4	4	qokal	1	Rohstoffklasse I, heiß am Gradanfang	NA	0	0	0	0	NONE	HOT|VALUE|MATERIAL	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00143	G738-P0023	G737-O0062	f104r	f104r.33	8	lkaiin	MIDDLE	L	-3	3	5	char	1	Trockenfraktion I	NA	0	0	0	0	NONE	DRY|PART	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00144	G738-P0023	G737-O0062	f104r	f104r.33	8	lkaiin	MIDDLE	L	-2	2	6	olkeeey	1	[olkeeey:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00145	G738-P0023	G737-O0062	f104r	f104r.33	8	lkaiin	MIDDLE	L	-1	1	7	olcheo	1	[olcheo:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00146	G738-P0023	G737-O0062	f104r	f104r.33	8	lkaiin	MIDDLE	R	1	1	9	chey	1	trocken in der Mitte des Grades	NA	0	0	0	0	NONE	DRY|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00147	G738-P0023	G737-O0062	f104r	f104r.33	8	lkaiin	MIDDLE	R	2	2	10	raly	0	[raly:?]	NA	1	0	1	0	NONE	NONE	NONE	0	READER_VARIANT|OPAQUE_INITIAL_HEAD|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00148	G738-P0024	G737-O0066	f104r	f104r.41	6	lkaiin	MIDDLE	L	-5	5	1	qoteey	1	kalt am Ende des Grades	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	COLD|VALUE	QUALITY_DEGREE	1	NONE	0	0
G739-N00149	G738-P0024	G737-O0066	f104r	f104r.41	6	lkaiin	MIDDLE	L	-4	4	2	qokeor	1	[qokeor:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00150	G738-P0024	G737-O0066	f104r	f104r.41	6	lkaiin	MIDDLE	L	-3	3	3	soiir	0	[soiir:?]	NA	1	0	1	0	NONE	NONE	NONE	0	READER_VARIANT|OPAQUE_INITIAL_HEAD|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00151	G738-P0024	G737-O0066	f104r	f104r.41	6	lkaiin	MIDDLE	L	-2	2	4	qoty	1	kalt am Anfang des Grades	NA	0	0	0	0	NONE	COLD|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00152	G738-P0024	G737-O0066	f104r	f104r.41	6	lkaiin	MIDDLE	L	-1	1	5	qokl	1	holzigen Pflanzenteil erhitzen	W1_WEAK_WORKING	0	1	0	0	holz	HOT|PART|PROCESS	NONE	0	BELOW_W2_OR_NA|COMPOSITION_CREDIT|RETIRED_LITERAL_PATIENT	0	0
G739-N00153	G738-P0024	G737-O0066	f104r	f104r.41	6	lkaiin	MIDDLE	R	1	1	7	yteedy	1	kühle hiervon vollständig ab und schließe	NA	0	0	0	0	NONE	NONE	NONE	0	BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00154	G738-P0024	G737-O0066	f104r	f104r.41	6	lkaiin	MIDDLE	R	2	2	8	qokain	1	heiß, Grad II	NA	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00155	G738-P0024	G737-O0066	f104r	f104r.41	6	lkaiin	MIDDLE	R	3	3	9	oqockhy	1	[oqockhy:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00156	G738-P0024	G737-O0066	f104r	f104r.41	6	lkaiin	MIDDLE	R	4	4	10	dar	1	abgemessene Fraktion I	NA	0	0	0	0	NONE	PART	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00157	G738-P0025	G737-O0069	f104v	f104v.13	8	lkaiin	MIDDLE	L	-5	5	3	qoeechdy	1	[qoeechdy:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00158	G738-P0025	G737-O0069	f104v	f104v.13	8	lkaiin	MIDDLE	L	-4	4	4	qokeol	1	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|VALUE|MATERIAL|PROCESS	QUALITY_DEGREE	1	NONE	0	0
G739-N00159	G738-P0025	G737-O0069	f104v	f104v.13	8	lkaiin	MIDDLE	L	-3	3	5	qotaiin	1	kalt, Grad III	NA	0	0	0	0	NONE	COLD|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00160	G738-P0025	G737-O0069	f104v	f104v.13	8	lkaiin	MIDDLE	L	-2	2	6	chedar	0	abgemessene Trockenfraktion I, Mittelstufe	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	DRY|VALUE|PART	QUALITY_DEGREE|AMOUNT_DOSE	0	READER_VARIANT	0	0
G739-N00161	G738-P0025	G737-O0069	f104v	f104v.13	8	lkaiin	MIDDLE	L	-1	1	7	cheo	1	trocken angesetzte Zubereitung	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	DRY|PREPARATION	NONE	1	NONE	0	0
G739-N00162	G738-P0025	G737-O0069	f104v	f104v.13	8	lkaiin	MIDDLE	R	1	1	9	cheetar	1	[cheetar:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00163	G738-P0025	G737-O0069	f104v	f104v.13	8	lkaiin	MIDDLE	R	2	2	10	aiin	1	Menge III	NA	0	0	0	0	NONE	AMOUNT	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00164	G738-P0025	G737-O0069	f104v	f104v.13	8	lkaiin	MIDDLE	R	3	3	11	cheitaiin	0	[cheitaiin:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00165	G738-P0026	G737-O0083	f105r	f105r.15	7	lkaiin	MIDDLE	L	-5	5	2	ol	1	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	0	0	0	0	NONE	MATERIAL|PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00166	G738-P0026	G737-O0083	f105r	f105r.15	7	lkaiin	MIDDLE	L	-4	4	3	r	1	Wurzel	NA	0	0	0	0	wurzel	NONE	NONE	0	BELOW_W2_OR_NA|RETIRED_LITERAL_PATIENT|NO_SELECTING_AXIS	0	0
G739-N00167	G738-P0026	G737-O0083	f105r	f105r.15	7	lkaiin	MIDDLE	L	-3	3	4	aiin	1	Menge III	NA	0	0	0	0	NONE	AMOUNT	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00168	G738-P0026	G737-O0083	f105r	f105r.15	7	lkaiin	MIDDLE	L	-2	2	5	okeedy	1	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|VALUE|PREPARATION|CLOSE	QUALITY_DEGREE	1	NONE	0	0
G739-N00169	G738-P0026	G737-O0083	f105r	f105r.15	7	lkaiin	MIDDLE	L	-1	1	6	olkeeody	1	vollständig ausgekochter Holzdrogenauszug	W3_SOLID_WORKING_THEORY	0	0	0	0	holz	MATERIAL	NONE	0	RETIRED_LITERAL_PATIENT	0	0
G739-N00170	G738-P0026	G737-O0083	f105r	f105r.15	7	lkaiin	MIDDLE	R	1	1	8	okeeol	1	vollständig erhitzter Ansatzstoff	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|MATERIAL|PREPARATION	NONE	1	NONE	0	0
G739-N00171	G738-P0026	G737-O0083	f105r	f105r.15	7	lkaiin	MIDDLE	R	2	2	9	oteeol	1	[oteeol:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00172	G738-P0026	G737-O0083	f105r	f105r.15	7	lkaiin	MIDDLE	R	3	3	10	shod	1	eingeweichter, abgemessener Ansatz	W1_WEAK_WORKING	0	0	0	0	NONE	PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00173	G738-P0026	G737-O0083	f105r	f105r.15	7	lkaiin	MIDDLE	R	4	4	11	daiin	1	Grad-/Maßwert III	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00174	G738-P0026	G737-O0083	f105r	f105r.15	7	lkaiin	MIDDLE	R	5	5	12	aral	1	Rohdrogenfraktion I	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	PART|MATERIAL	AMOUNT_DOSE	1	NONE	0	0
G739-N00175	G738-P0027	G737-O0093	f105v	f105v.7	2	lkaiin	MIDDLE	L	-1	1	1	ycheeo	1	Eintrag: zweiter Trockenansatz	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	DRY|PREPARATION|PASS	PROCESS_PASS	1	NONE	0	0
G739-N00176	G738-P0027	G737-O0093	f105v	f105v.7	2	lkaiin	MIDDLE	R	1	1	3	otair	1	zweite kalte Drogenfraktion im Ansatz	NA	0	0	0	0	NONE	COLD|PART|MATERIAL|PREPARATION	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00177	G738-P0027	G737-O0093	f105v	f105v.7	2	lkaiin	MIDDLE	R	2	2	4	ol	1	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	0	0	0	0	NONE	MATERIAL|PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00178	G738-P0027	G737-O0093	f105v	f105v.7	2	lkaiin	MIDDLE	R	3	3	5	olkaiin	1	heiße Drogenbasis, Stufe III	NA	0	0	0	0	NONE	HOT|VALUE|MATERIAL	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00179	G738-P0027	G737-O0093	f105v	f105v.7	2	lkaiin	MIDDLE	R	4	4	6	okairody	1	[okairody:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00180	G738-P0027	G737-O0093	f105v	f105v.7	2	lkaiin	MIDDLE	R	5	5	7	lchedr	0	[lchedr:?]	NA	1	0	1	0	NONE	NONE	NONE	0	READER_VARIANT|OPAQUE_INITIAL_HEAD|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00181	G738-P0028	G737-O0098	f105v	f105v.37	5	lkaiin	MIDDLE	L	-4	4	1	yshey	0	weiche hiervon bis zur mittleren Stufe ein	W2_PROVISIONAL_WORKING	0	0	0	0	NONE	VALUE	NONE	0	READER_VARIANT	0	0
G739-N00182	G738-P0028	G737-O0098	f105v	f105v.37	5	lkaiin	MIDDLE	L	-3	3	2	ckhy	1	Arzneikompositum am Gradanfang	NA	0	0	0	0	NONE	VALUE|PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00183	G738-P0028	G737-O0098	f105v	f105v.37	5	lkaiin	MIDDLE	L	-2	2	3	sheo	1	Feuchtzubereitung	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	MOIST|PREPARATION	NONE	1	NONE	0	0
G739-N00184	G738-P0028	G737-O0098	f105v	f105v.37	5	lkaiin	MIDDLE	L	-1	1	4	qoeeo	1	zweite Feuchtzubereitung	W2_PROVISIONAL_WORKING	0	0	0	0	NONE	MOIST|PREPARATION|PASS	PROCESS_PASS	1	NONE	0	0
G739-N00185	G738-P0028	G737-O0098	f105v	f105v.37	5	lkaiin	MIDDLE	R	1	1	6	chs	1	Trockengut, Grundform	NA	0	0	0	0	NONE	DRY	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00186	G738-P0028	G737-O0098	f105v	f105v.37	5	lkaiin	MIDDLE	R	2	2	7	okol	1	heißer Ansatzstoff	NA	0	0	0	0	NONE	HOT|MATERIAL|PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00187	G738-P0028	G737-O0098	f105v	f105v.37	5	lkaiin	MIDDLE	R	3	3	8	tchdy	1	kalt und trocken am Anfang des Grades, abgeschlossen	NA	0	0	0	0	NONE	COLD|DRY|VALUE|CLOSE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00188	G738-P0028	G737-O0098	f105v	f105v.37	5	lkaiin	MIDDLE	R	4	4	9	sheeey	1	feucht, Endstufe	W1_WEAK_WORKING	0	0	0	0	NONE	MOIST|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00189	G738-P0028	G737-O0098	f105v	f105v.37	5	lkaiin	MIDDLE	R	5	5	10	okaiin	1	heiß, Grad III, im Ansatzrahmen	NA	0	0	0	0	NONE	HOT|VALUE|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00190	G738-P0029	G737-O0108	f106r	f106r.30	2	lkaiin	MIDDLE	L	-1	1	1	ycheeo	1	Eintrag: zweiter Trockenansatz	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	DRY|PREPARATION|PASS	PROCESS_PASS	1	NONE	0	0
G739-N00191	G738-P0029	G737-O0108	f106r	f106r.30	2	lkaiin	MIDDLE	R	1	1	3	cho	1	Trockenansatz	W2_PROVISIONAL_WORKING	0	0	0	0	NONE	DRY|PREPARATION	NONE	1	NONE	0	0
G739-N00192	G738-P0029	G737-O0108	f106r	f106r.30	2	lkaiin	MIDDLE	R	2	2	4	ror	0	Wurzelportion	W3_SOLID_WORKING_THEORY	0	0	1	0	wurzel	AMOUNT	AMOUNT_DOSE	0	READER_VARIANT|OPAQUE_INITIAL_HEAD|RETIRED_LITERAL_PATIENT	0	0
G739-N00193	G738-P0029	G737-O0108	f106r	f106r.30	2	lkaiin	MIDDLE	R	3	3	5	sheo	0	Feuchtzubereitung	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	MOIST|PREPARATION	NONE	0	READER_VARIANT	0	0
