paragraph	locus	index	raw	D	H	status	input_attribute_grammars	timing_note	repeat_obligation	joint	joint_status	branch	U	A	N	al_reference_M	row_status
f9v|f9v.5-f9v.12	f9v.11	3	oky	warm	warm	ASSUMED		UNCHANGED	UNCHANGED	warm	ASSUMED	INHERITED	warm	warm	warm		recorded
f9v|f9v.5-f9v.12	f9v.11	4	kaiin	Wärmestufe Q	Wärmestufe Q	ASSUMED		UNCHANGED	UNCHANGED	Wärmestufe Q	ASSUMED	INHERITED	Wärmestufe Q	Wärmestufe Q	Wärmestufe Q		recorded
f9v|f9v.5-f9v.12	f9v.12	1	chkaiin	[ungelesen: chkaiin]	[ungelesen: chkaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chkaiin]	UNREAD	INHERITED	[ungelesen: chkaiin]	[ungelesen: chkaiin]	[ungelesen: chkaiin]		recorded
f9v|f9v.5-f9v.12	f9v.12	2	ckhy	stampfe	stampfe	ASSUMED		UNCHANGED	UNCHANGED	stampfe	ASSUMED	INHERITED	stampfe	stampfe	stampfe		recorded
f9v|f9v.5-f9v.12	f9v.12	3	chor	Blüten	Blüten	ASSUMED		UNCHANGED	UNCHANGED	Blüten	ASSUMED	INHERITED	Blüten	Blüten	Blüten		recorded
f17v|f17v.1-f17v.23	f17v.1	1	pchodol	[ungelesen: pchodol]	[ungelesen: pchodol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: pchodol]	UNREAD	INHERITED	[ungelesen: pchodol]	[ungelesen: pchodol]	[ungelesen: pchodol]		recorded
f17v|f17v.1-f17v.23	f17v.1	2	chor	Blüten	Blüten	ASSUMED		UNCHANGED	UNCHANGED	Blüten	ASSUMED	INHERITED	Blüten	Blüten	Blüten		recorded
f17v|f17v.1-f17v.23	f17v.1	3	pchy	[ungelesen: pchy]	[ungelesen: pchy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: pchy]	UNREAD	INHERITED	[ungelesen: pchy]	[ungelesen: pchy]	[ungelesen: pchy]		recorded
f17v|f17v.1-f17v.23	f17v.1	4	opydaiin	[ungelesen: opydaiin]	[ungelesen: opydaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: opydaiin]	UNREAD	INHERITED	[ungelesen: opydaiin]	[ungelesen: opydaiin]	[ungelesen: opydaiin]		recorded
f17v|f17v.1-f17v.23	f17v.1	5	odal	abgemessener Anteil	abgemessener Anteil	ASSUMED		UNCHANGED	UNCHANGED	abgemessener Anteil	ASSUMED	INHERITED	abgemessener Anteil	abgemessener Anteil	abgemessener Anteil		recorded
f17v|f17v.1-f17v.23	f17v.1	6	dy	fertig	fertig	ASSUMED		UNCHANGED	UNCHANGED	fertig	ASSUMED	INHERITED	fertig	fertig	fertig		recorded
f17v|f17v.1-f17v.23	f17v.2	1	ycheey	[ungelesen: ycheey]	[ungelesen: ycheey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ycheey]	UNREAD	INHERITED	[ungelesen: ycheey]	[ungelesen: ycheey]	[ungelesen: ycheey]		recorded
f17v|f17v.1-f17v.23	f17v.2	2	keeor	Feinauszug	Feinauszug	ASSUMED		UNCHANGED	UNCHANGED	Feinauszug	ASSUMED	INHERITED	Feinauszug	Feinauszug	Feinauszug		recorded
f17v|f17v.1-f17v.23	f17v.2	3	cthodal	[ungelesen: cthodal]	[ungelesen: cthodal]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cthodal]	UNREAD	INHERITED	[ungelesen: cthodal]	[ungelesen: cthodal]	[ungelesen: cthodal]		recorded
f17v|f17v.1-f17v.23	f17v.2	4	okol	Grundansatz	Grundansatz	ASSUMED		UNCHANGED	UNCHANGED	Grundansatz	ASSUMED	INHERITED	Grundansatz	Grundansatz	Grundansatz		recorded
f17v|f17v.1-f17v.23	f17v.2	5	odaiin	zusätzliche Dosis Q	zusätzliche Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	zusätzliche Dosis Q	ASSUMED	INHERITED	zusätzliche Dosis Q	zusätzliche Dosis Q	zusätzliche Dosis Q		recorded
f17v|f17v.1-f17v.23	f17v.2	6	okal	Ausgangsmaterial	Ausgangsmaterial	ASSUMED		UNCHANGED	UNCHANGED	Ausgangsmaterial	ASSUMED	INHERITED	Ausgangsmaterial	Ausgangsmaterial	Ausgangsmaterial		recorded
f17v|f17v.1-f17v.23	f17v.3	1	oldaig	[ungelesen: oldaig]	[ungelesen: oldaig]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oldaig]	UNREAD	INHERITED	[ungelesen: oldaig]	[ungelesen: oldaig]	[ungelesen: oldaig]		recorded
f17v|f17v.1-f17v.23	f17v.3	2	odaiin	zusätzliche Dosis Q	zusätzliche Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	zusätzliche Dosis Q	ASSUMED	INHERITED	zusätzliche Dosis Q	zusätzliche Dosis Q	zusätzliche Dosis Q		recorded
f17v|f17v.1-f17v.23	f17v.3	3	okal	Ausgangsmaterial	Ausgangsmaterial	ASSUMED		UNCHANGED	UNCHANGED	Ausgangsmaterial	ASSUMED	INHERITED	Ausgangsmaterial	Ausgangsmaterial	Ausgangsmaterial		recorded
f17v|f17v.1-f17v.23	f17v.3	4	oldaiin	[ungelesen: oldaiin]	[ungelesen: oldaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oldaiin]	UNREAD	INHERITED	[ungelesen: oldaiin]	[ungelesen: oldaiin]	[ungelesen: oldaiin]		recorded
f17v|f17v.1-f17v.23	f17v.3	5	chockhol	[ungelesen: chockhol]	[ungelesen: chockhol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chockhol]	UNREAD	INHERITED	[ungelesen: chockhol]	[ungelesen: chockhol]	[ungelesen: chockhol]		recorded
f17v|f17v.1-f17v.23	f17v.3	6	olol	[ungelesen: olol]	[ungelesen: olol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: olol]	UNREAD	INHERITED	[ungelesen: olol]	[ungelesen: olol]	[ungelesen: olol]		recorded
f17v|f17v.1-f17v.23	f17v.4	1	kchor	trockene Blüten [nominale Qualität: Stoffkonstitution]	trockene Blüten [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	trockene Blüten [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	trockene Blüten [nominale Qualität: Stoffkonstitution]	trockene Blüten [nominale Qualität: Stoffkonstitution]	trockene Blüten [nominale Qualität: Stoffkonstitution]		recorded
f17v|f17v.1-f17v.23	f17v.4	2	fchol	[ungelesen: fchol]	[ungelesen: fchol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: fchol]	UNREAD	INHERITED	[ungelesen: fchol]	[ungelesen: fchol]	[ungelesen: fchol]		recorded
f17v|f17v.1-f17v.23	f17v.4	3	cphol	[ungelesen: cphol]	[ungelesen: cphol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cphol]	UNREAD	INHERITED	[ungelesen: cphol]	[ungelesen: cphol]	[ungelesen: cphol]		recorded
f17v|f17v.1-f17v.23	f17v.4	4	olcheol	[ungelesen: olcheol]	[ungelesen: olcheol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: olcheol]	UNREAD	INHERITED	[ungelesen: olcheol]	[ungelesen: olcheol]	[ungelesen: olcheol]		recorded
f17v|f17v.1-f17v.23	f17v.4	5	ok[eee:eeee]y	[ungelesen: ok[eee:eeee]y]	[ungelesen: ok[eee:eeee]y]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ok[eee:eeee]y]	UNREAD	INHERITED	[ungelesen: ok[eee:eeee]y]	[ungelesen: ok[eee:eeee]y]	[ungelesen: ok[eee:eeee]y]		recorded
f17v|f17v.1-f17v.23	f17v.5	1	ychol	trockne	trockne	ASSUMED		UNCHANGED	UNCHANGED	trockne	ASSUMED	INHERITED	trockne	trockne	trockne		recorded
f17v|f17v.1-f17v.23	f17v.5	2	chol	trockne	erhitze	ASSUMED		UNCHANGED	UNCHANGED	erhitze	ASSUMED	H	erhitze	erhitze	erhitze		recorded
f17v|f17v.1-f17v.23	f17v.5	3	dolcheey	[ungelesen: dolcheey]	[ungelesen: dolcheey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: dolcheey]	UNREAD	INHERITED	[ungelesen: dolcheey]	[ungelesen: dolcheey]	[ungelesen: dolcheey]		recorded
f17v|f17v.1-f17v.23	f17v.5	4	tchol	getrockneter Anteil	getrockneter Anteil	ASSUMED		UNCHANGED	UNCHANGED	getrockneter Anteil	ASSUMED	INHERITED	getrockneter Anteil	getrockneter Anteil	getrockneter Anteil		recorded
f17v|f17v.1-f17v.23	f17v.5	5	dar	Teilmenge	Teilmenge	ASSUMED		UNCHANGED	UNCHANGED	Teilmenge	ASSUMED	INHERITED	Teilmenge	Teilmenge	Teilmenge		recorded
f17v|f17v.1-f17v.23	f17v.5	6	ckhy	stampfe	stampfe	ASSUMED		UNCHANGED	UNCHANGED	stampfe	ASSUMED	INHERITED	stampfe	stampfe	stampfe		recorded
f17v|f17v.1-f17v.23	f17v.6	1	oekor	[ungelesen: oekor]	[ungelesen: oekor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oekor]	UNREAD	INHERITED	[ungelesen: oekor]	[ungelesen: oekor]	[ungelesen: oekor]		recorded
f17v|f17v.1-f17v.23	f17v.6	2	or	Anteil	Anteil	ASSUMED		UNCHANGED	UNCHANGED	Anteil	ASSUMED	INHERITED	Anteil	Anteil	Anteil		recorded
f17v|f17v.1-f17v.23	f17v.6	3	okaiin	Dosis des Grundansatzes	Dosis des Grundansatzes	ASSUMED		UNCHANGED	UNCHANGED	Dosis des Grundansatzes	ASSUMED	INHERITED	Dosis des Grundansatzes	Dosis des Grundansatzes	Dosis des Grundansatzes		recorded
f17v|f17v.1-f17v.23	f17v.6	4	or	Anteil	Anteil	ASSUMED		UNCHANGED	UNCHANGED	Anteil	ASSUMED	INHERITED	Anteil	Anteil	Anteil		recorded
f17v|f17v.1-f17v.23	f17v.6	5	otaiin	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]		recorded
f17v|f17v.1-f17v.23	f17v.6	6	d	[ungelesen: d]	[ungelesen: d]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: d]	UNREAD	INHERITED	[ungelesen: d]	[ungelesen: d]	[ungelesen: d]		recorded
f17v|f17v.1-f17v.23	f17v.7	1	sor	weiterer Bestandteil	weiterer Bestandteil	ASSUMED		UNCHANGED	UNCHANGED	weiterer Bestandteil	ASSUMED	INHERITED	weiterer Bestandteil	weiterer Bestandteil	weiterer Bestandteil		recorded
f17v|f17v.1-f17v.23	f17v.7	2	chkeey	zerreibe vollständig	zerreibe vollständig	ASSUMED		UNCHANGED	UNCHANGED	zerreibe vollständig	ASSUMED	INHERITED	zerreibe vollständig	zerreibe vollständig	zerreibe vollständig		recorded
f17v|f17v.1-f17v.23	f17v.7	3	poiis	[ungelesen: poiis]	[ungelesen: poiis]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: poiis]	UNREAD	INHERITED	[ungelesen: poiis]	[ungelesen: poiis]	[ungelesen: poiis]		recorded
f17v|f17v.1-f17v.23	f17v.7	4	cheor	Auszug	Auszug	ASSUMED		UNCHANGED	UNCHANGED	Auszug	ASSUMED	INHERITED	Auszug	Auszug	Auszug		recorded
f17v|f17v.1-f17v.23	f17v.7	5	os	zusammen	zusammen	ASSUMED		UNCHANGED	UNCHANGED	zusammen	ASSUMED	INHERITED	zusammen	zusammen	zusammen		recorded
f17v|f17v.1-f17v.23	f17v.7	6	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f17v|f17v.1-f17v.23	f17v.7	7	aiin	Maßzahl Q	Maßzahl Q	ASSUMED		UNCHANGED	UNCHANGED	Maßzahl Q	ASSUMED	INHERITED	Maßzahl Q	Maßzahl Q	Maßzahl Q		recorded
f17v|f17v.1-f17v.23	f17v.8	1	qokeey	erhitze anhaltend	erhitze anhaltend	ASSUMED		UNCHANGED	UNCHANGED	erhitze anhaltend	ASSUMED	INHERITED	erhitze anhaltend	erhitze anhaltend	erhitze anhaltend		recorded
f17v|f17v.1-f17v.23	f17v.8	2	kchar	[ungelesen: kchar]	[ungelesen: kchar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: kchar]	UNREAD	INHERITED	[ungelesen: kchar]	[ungelesen: kchar]	[ungelesen: kchar]		recorded
f17v|f17v.1-f17v.23	f17v.8	3	ol	mit	mit	ASSUMED		UNCHANGED	UNCHANGED	mit	ASSUMED	INHERITED	mit	mit	mit		recorded
f17v|f17v.1-f17v.23	f17v.8	4	dy	fertig	fertig	ASSUMED		UNCHANGED	UNCHANGED	fertig	ASSUMED	INHERITED	fertig	fertig	fertig		recorded
f17v|f17v.1-f17v.23	f17v.8	5	choldaiin	[ungelesen: choldaiin]	[ungelesen: choldaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: choldaiin]	UNREAD	INHERITED	[ungelesen: choldaiin]	[ungelesen: choldaiin]	[ungelesen: choldaiin]		recorded
f17v|f17v.1-f17v.23	f17v.8	6	sy	abgesetzt	abgesetzt	ASSUMED		UNCHANGED	UNCHANGED	abgesetzt	ASSUMED	INHERITED	abgesetzt	abgesetzt	abgesetzt		recorded
f17v|f17v.1-f17v.23	f17v.9	1	ycheol	danach	danach	ASSUMED		UNCHANGED	UNCHANGED	danach	ASSUMED	INHERITED	danach	danach	danach		recorded
f17v|f17v.1-f17v.23	f17v.9	2	shol	feucht	feucht	ASSUMED		UNCHANGED	UNCHANGED	feucht	ASSUMED	INHERITED	feucht	feucht	feucht		recorded
f17v|f17v.1-f17v.23	f17v.9	3	kchol	Trockenmaterial [nominale Qualität: Stoffkonstitution]	Trockenmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	Trockenmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	Trockenmaterial [nominale Qualität: Stoffkonstitution]	Trockenmaterial [nominale Qualität: Stoffkonstitution]	Trockenmaterial [nominale Qualität: Stoffkonstitution]		recorded
f17v|f17v.1-f17v.23	f17v.9	4	choltaiin	[ungelesen: choltaiin]	[ungelesen: choltaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: choltaiin]	UNREAD	INHERITED	[ungelesen: choltaiin]	[ungelesen: choltaiin]	[ungelesen: choltaiin]		recorded
f17v|f17v.1-f17v.23	f17v.9	5	ol	mit	mit	ASSUMED		UNCHANGED	UNCHANGED	mit	ASSUMED	INHERITED	mit	mit	mit		recorded
f17v|f17v.1-f17v.23	f17v.10	1	oytor	[ungelesen: oytor]	[ungelesen: oytor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oytor]	UNREAD	INHERITED	[ungelesen: oytor]	[ungelesen: oytor]	[ungelesen: oytor]		recorded
f17v|f17v.1-f17v.23	f17v.10	2	okeor	warmer Auszug [nominale Qualität: Stoffkonstitution]	warmer Auszug [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	warmer Auszug [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	warmer Auszug [nominale Qualität: Stoffkonstitution]	warmer Auszug [nominale Qualität: Stoffkonstitution]	warmer Auszug [nominale Qualität: Stoffkonstitution]		recorded
f17v|f17v.1-f17v.23	f17v.10	3	okar	[ungelesen: okar]	[ungelesen: okar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okar]	UNREAD	INHERITED	[ungelesen: okar]	[ungelesen: okar]	[ungelesen: okar]		recorded
f17v|f17v.1-f17v.23	f17v.10	4	okol	Grundansatz	Grundansatz	ASSUMED		UNCHANGED	UNCHANGED	Grundansatz	ASSUMED	INHERITED	Grundansatz	Grundansatz	Grundansatz		recorded
f17v|f17v.1-f17v.23	f17v.10	5	daiir	[ungelesen: daiir]	[ungelesen: daiir]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: daiir]	UNREAD	INHERITED	[ungelesen: daiir]	[ungelesen: daiir]	[ungelesen: daiir]		recorded
f17v|f17v.1-f17v.23	f17v.10	6	a[r:m]	[ungelesen: a[r:m]]	[ungelesen: a[r:m]]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: a[r:m]]	UNREAD	INHERITED	[ungelesen: a[r:m]]	[ungelesen: a[r:m]]	[ungelesen: a[r:m]]		recorded
f17v|f17v.1-f17v.23	f17v.11	1	qokcheo	[ungelesen: qokcheo]	[ungelesen: qokcheo]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qokcheo]	UNREAD	INHERITED	[ungelesen: qokcheo]	[ungelesen: qokcheo]	[ungelesen: qokcheo]		recorded
f17v|f17v.1-f17v.23	f17v.11	2	qokoiir	[ungelesen: qokoiir]	[ungelesen: qokoiir]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qokoiir]	UNREAD	INHERITED	[ungelesen: qokoiir]	[ungelesen: qokoiir]	[ungelesen: qokoiir]		recorded
f17v|f17v.1-f17v.23	f17v.11	3	ctheol	[ungelesen: ctheol]	[ungelesen: ctheol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ctheol]	UNREAD	INHERITED	[ungelesen: ctheol]	[ungelesen: ctheol]	[ungelesen: ctheol]		recorded
f17v|f17v.1-f17v.23	f17v.11	4	chol	trockne	erhitze	ASSUMED		UNCHANGED	UNCHANGED	erhitze	ASSUMED	H	erhitze	erhitze	erhitze		recorded
f17v|f17v.1-f17v.23	f17v.12	1	oy	[ungelesen: oy]	[ungelesen: oy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oy]	UNREAD	INHERITED	[ungelesen: oy]	[ungelesen: oy]	[ungelesen: oy]		recorded
f17v|f17v.1-f17v.23	f17v.12	2	choy	grob	grob	ASSUMED		UNCHANGED	UNCHANGED	grob	ASSUMED	INHERITED	grob	grob	grob		recorded
f17v|f17v.1-f17v.23	f17v.12	3	keaiin	[ungelesen: keaiin]	[ungelesen: keaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: keaiin]	UNREAD	INHERITED	[ungelesen: keaiin]	[ungelesen: keaiin]	[ungelesen: keaiin]		recorded
f17v|f17v.1-f17v.23	f17v.12	4	chckhey	[ungelesen: chckhey]	[ungelesen: chckhey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chckhey]	UNREAD	INHERITED	[ungelesen: chckhey]	[ungelesen: chckhey]	[ungelesen: chckhey]		recorded
f17v|f17v.1-f17v.23	f17v.12	5	ol	mit	mit	ASSUMED		UNCHANGED	UNCHANGED	mit	ASSUMED	INHERITED	mit	mit	mit		recorded
f17v|f17v.1-f17v.23	f17v.12	6	chor	Blüten	Blüten	ASSUMED		UNCHANGED	UNCHANGED	Blüten	ASSUMED	INHERITED	Blüten	Blüten	Blüten		recorded
f17v|f17v.1-f17v.23	f17v.13	1	ykeor	[ungelesen: ykeor]	[ungelesen: ykeor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ykeor]	UNREAD	INHERITED	[ungelesen: ykeor]	[ungelesen: ykeor]	[ungelesen: ykeor]		recorded
f17v|f17v.1-f17v.23	f17v.13	2	chol	trockne	erhitze	ASSUMED		UNCHANGED	UNCHANGED	erhitze	ASSUMED	H	erhitze	erhitze	erhitze		recorded
f17v|f17v.1-f17v.23	f17v.13	3	chol	trockne	erhitze	ASSUMED		UNCHANGED	UNCHANGED	erhitze	ASSUMED	H	erhitze	erhitze	erhitze		recorded
f17v|f17v.1-f17v.23	f17v.13	4	cthol	Krautpulver	Krautpulver	ASSUMED		UNCHANGED	UNCHANGED	Krautpulver	ASSUMED	INHERITED	Krautpulver	Krautpulver	Krautpulver		recorded
f17v|f17v.1-f17v.23	f17v.13	5	chkor	[ungelesen: chkor]	[ungelesen: chkor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chkor]	UNREAD	INHERITED	[ungelesen: chkor]	[ungelesen: chkor]	[ungelesen: chkor]		recorded
f17v|f17v.1-f17v.23	f17v.13	6	sheol	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]		recorded
f17v|f17v.1-f17v.23	f17v.14	1	olo	[ungelesen: olo]	[ungelesen: olo]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: olo]	UNREAD	INHERITED	[ungelesen: olo]	[ungelesen: olo]	[ungelesen: olo]		recorded
f17v|f17v.1-f17v.23	f17v.14	2	r	darauf	darauf	ASSUMED		UNCHANGED	UNCHANGED	darauf	ASSUMED	INHERITED	darauf	darauf	darauf		recorded
f17v|f17v.1-f17v.23	f17v.14	3	okeeol	[ungelesen: okeeol]	[ungelesen: okeeol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okeeol]	UNREAD	INHERITED	[ungelesen: okeeol]	[ungelesen: okeeol]	[ungelesen: okeeol]		recorded
f17v|f17v.1-f17v.23	f17v.14	4	chodaiin	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]		recorded
f17v|f17v.1-f17v.23	f17v.14	5	okeol	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]		recorded
f17v|f17v.1-f17v.23	f17v.14	6	tchory	[ungelesen: tchory]	[ungelesen: tchory]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: tchory]	UNREAD	INHERITED	[ungelesen: tchory]	[ungelesen: tchory]	[ungelesen: tchory]		recorded
f17v|f17v.1-f17v.23	f17v.15	1	ychor	nimm	nimm	TARGET_HYPOTHESES		UNCHANGED	UNCHANGED	nimm	TARGET_HYPOTHESES	N	nimm	nimm	nimm		recorded
f17v|f17v.1-f17v.23	f17v.15	2	cthy	Kraut	Kraut	ASSUMED		UNCHANGED	UNCHANGED	Kraut	ASSUMED	INHERITED	Kraut	Kraut	Kraut		recorded
f17v|f17v.1-f17v.23	f17v.15	3	che'eky	[ungelesen: che'eky]	[ungelesen: che'eky]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: che'eky]	UNREAD	INHERITED	[ungelesen: che'eky]	[ungelesen: che'eky]	[ungelesen: che'eky]		recorded
f17v|f17v.1-f17v.23	f17v.15	4	cheo	Zubereitung	Zubereitung	ASSUMED		UNCHANGED	UNCHANGED	Zubereitung	ASSUMED	INHERITED	Zubereitung	Zubereitung	Zubereitung		recorded
f17v|f17v.1-f17v.23	f17v.15	5	otor	kühler Anteil [nominale Qualität: Stoffkonstitution]	kühler Anteil [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	kühler Anteil [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	kühler Anteil [nominale Qualität: Stoffkonstitution]	kühler Anteil [nominale Qualität: Stoffkonstitution]	kühler Anteil [nominale Qualität: Stoffkonstitution]		recorded
f17v|f17v.1-f17v.23	f17v.15	6	oteol	kühle Flüssigkeit [nominale Qualität: Stoffkonstitution]	kühle Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	kühle Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	kühle Flüssigkeit [nominale Qualität: Stoffkonstitution]	kühle Flüssigkeit [nominale Qualität: Stoffkonstitution]	kühle Flüssigkeit [nominale Qualität: Stoffkonstitution]		recorded
f17v|f17v.1-f17v.23	f17v.16	1	okcheol	[ungelesen: okcheol]	[ungelesen: okcheol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okcheol]	UNREAD	INHERITED	[ungelesen: okcheol]	[ungelesen: okcheol]	[ungelesen: okcheol]		recorded
f17v|f17v.1-f17v.23	f17v.16	2	chol	trockne	erhitze	ASSUMED		UNCHANGED	UNCHANGED	erhitze	ASSUMED	H	erhitze	erhitze	erhitze		recorded
f17v|f17v.1-f17v.23	f17v.16	3	okeol	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]		recorded
f17v|f17v.1-f17v.23	f17v.16	4	cthol	Krautpulver	Krautpulver	ASSUMED		UNCHANGED	UNCHANGED	Krautpulver	ASSUMED	INHERITED	Krautpulver	Krautpulver	Krautpulver		recorded
f17v|f17v.1-f17v.23	f17v.16	5	otcheolom	[ungelesen: otcheolom]	[ungelesen: otcheolom]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: otcheolom]	UNREAD	INHERITED	[ungelesen: otcheolom]	[ungelesen: otcheolom]	[ungelesen: otcheolom]		recorded
f17v|f17v.1-f17v.23	f17v.17	1	qoain	[ungelesen: qoain]	[ungelesen: qoain]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qoain]	UNREAD	INHERITED	[ungelesen: qoain]	[ungelesen: qoain]	[ungelesen: qoain]		recorded
f17v|f17v.1-f17v.23	f17v.17	2	[s:e']ar	[ungelesen: [s:e']ar]	[ungelesen: [s:e']ar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: [s:e']ar]	UNREAD	INHERITED	[ungelesen: [s:e']ar]	[ungelesen: [s:e']ar]	[ungelesen: [s:e']ar]		recorded
f17v|f17v.1-f17v.23	f17v.17	3	she	lasse stehen	lasse stehen	ASSUMED		UNCHANGED	UNCHANGED	lasse stehen	ASSUMED	INHERITED	lasse stehen	lasse stehen	lasse stehen		recorded
f17v|f17v.1-f17v.23	f17v.17	4	dol	Portion	Portion	ASSUMED		UNCHANGED	UNCHANGED	Portion	ASSUMED	INHERITED	Portion	Portion	Portion		recorded
f17v|f17v.1-f17v.23	f17v.17	5	qopchaiin	[ungelesen: qopchaiin]	[ungelesen: qopchaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qopchaiin]	UNREAD	INHERITED	[ungelesen: qopchaiin]	[ungelesen: qopchaiin]	[ungelesen: qopchaiin]		recorded
