expression_id	page	physical_folio	locus	line_number	section	language	hand	paragraph_id	paragraph_start_line	paragraph_end_line	mode	head_surface	value_surface	value_label	value_number	source_expression_eva	start_ordinal	end_ordinal	line_token_count	expression_line_position	written_line_eva	left_surface	left_ordinal	left_reader_exact	left_source_composed_quarantined	left_axes	left_axis_class	left_semantic_candidate_de	left_semantic_confidence	left_semantic_source	right_surface	right_ordinal	right_reader_exact	right_source_composed_quarantined	right_axes	right_axis_class	right_semantic_candidate_de	right_semantic_confidence	right_semantic_source	content_attachment_sides	clean_content_attachment_count	amount_candidate_de	amount_rivals_de	amount_working_confidence	exact_normalized_boundary_bridges_for_type	this_zl3b_locus_is_exact_boundary_bridge	gdt760_render_de	renderer_scope	global_unit_identity_confirmed	confirmed_plaintext	component_export_credit
G760-E0149	f42v	f42	f42v.6	6	H	A	1	f42v-P001	0	0	FUSED	s	aiin	III	3	saiin	4	4	7	MIDDLE	okeokear cheotchar sy saiin cthar d am	sy	3	1	0	NONE	OPEN	Saatgut in Grundform	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	cthar	5	1	0	PART	AMOUNT_PART	Pflanzenanteil I	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0150	f42v	f42	f42v.8	8	H	A	1	f42v-P001	0	1	FUSED	s	aiin	III	3	saiin	2	2	2	LAST	sodal saiin	sodal	1	1	0	NONE	OPEN	abgewogener Samenposten I im Ansatz	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0151	f43r	f43	f43r.12	12	H	B	2	f43r-P003	0	0	FUSED	s	aiin	III	3	saiin	14	14	14	LAST	dor shol qokol shedy qotedy qokeedy qokody okeedy otedy shedy oty yty dy saiin	dy	13	0	0	NONE	EDGE_OR_NONEXACT	Qualitäts-/Wertfeld geschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0152	f43v	f43	f43v.12	12	H	B	2	f43v-P003	0	0	SEPARATED	or	aiin	III	3	or aiin	10	11	12	MIDDLE	yshee kedy dar chey qotedy etaiin chedy cthey oteol or aiin odain	oteol	9	1	0	COLD|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	CONTENT_PREP	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	odain	12	1	0	PREPARATION|LEVEL_II	CONTENT_PREP	Zubereitung, Wertstufe II	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	L|R	2	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	links Drogenstoff im Ansatz bis zur Mittelstufe abkühlen; Menge: drei Portionen; rechts Zubereitung, Wertstufe II; Anbindung offen	EXACT_BILATERAL_CONTENT_CONTACT_AMBIGUOUS	0	0	0
G760-E0153	f46r	f46	f46r.3	3	H	B	2	f46r-P001	0	0	SEPARATED	s	aiin	III	3	s aiin	9	10	13	MIDDLE	daiin shor ykal chey daiin she dalshedy qokol s aiin shee ykar daiin	qokol	8	1	0	HOT|PROCESS	QUALITY_VALUE	erhitzen	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	shee	11	1	0	MOIST|END_STAGE	QUALITY_VALUE	vollständig anfeuchten	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0154	f47v	f47	f47v.6	6	H	A	1	f47v-P001	0	1	FUSED	s	aiin	III	3	saiin	3	3	5	MIDDLE	chody cheor saiin dochod chol	cheor	2	1	0	DRY|PART|MATERIAL	CONTENT_PREP	trockener Drogenteil	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	dochod	4	1	0	NONE	OPEN	eine Portion abgeschlossenen Trockenansatzes	W1_WEAK_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	L	1	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Menge: drei Drachmen; Stoff: trockener Drogenteil	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0155	f48v	f48	f48v.6	6	H	B	5	f48v-P001	0	1	SEPARATED	or	ain	II	2	or ain	8	9	15	MIDDLE	shdy qokain okar otar or otees ol or ain otal ok y tar chedy am	ol	7	1	0	NONE	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	otal	10	1	0	NONE	OPEN	Rohstoffklasse I im Ansatz, kalt am Gradanfang	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Portionen	Dosis/Dosen || Teil/Teile	C1_BOUNDARY_SUPPORTED	1	0	zwei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0156	f51v	f51	f51v.3	3	H	A	1	f51v-P001	0	0	FUSED	s	aiin	III	3	saiin	7	7	8	MIDDLE	tchody cthy chckhey qod ytchody dchol saiin ytam	dchol	6	1	0	DRY|AMOUNT|MATERIAL	CONTENT_PREP	Maß trockenen Materials	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	ytam	8	1	0	AMOUNT	AMOUNT_PART	nimm hiervon ein Maß und kühle es	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	L	1	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Menge: drei Drachmen; Stoff: Maß trockenen Materials	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0157	f54v	f54	f54v.7	7	H	A	1	f54v-P001	0	0	SEPARATED	s	aiin	III	3	s aiin	4	5	6	MIDDLE	daiin sheody qoctheol s aiin qotchy	qoctheol	3	0	0	NONE	EDGE_OR_NONEXACT	Krautgrundstoff	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT734_CLEAN_EXACT_WHOLE_CELL	qotchy	6	1	0	COLD|DRY|BEGIN_STAGE	QUALITY_VALUE	kalt und trocken am Anfang des Grades	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0158	f55r	f55	f55r.2	2	H	B	2	f55r-P001	0	0	SEPARATED	or	aiin	III	3	or aiin	2	3	12	MIDDLE	okair or aiin chody ykair y qokar okar ol ykar ar al	okair	1	1	0	HOT|PART|MATERIAL|PREPARATION	CONTENT_PREP	heiße Drogenfraktion II im Ansatz	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	chody	4	1	0	NONE	OPEN	Trockenansatz, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	L	1	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Menge: drei Portionen; Stoff/Zubereitung: heiße Drogenfraktion II im Ansatz	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0159	f55r	f55	f55r.5	5	H	B	2	f55r-P001	0	0	SEPARATED	or	aiin	III	3	or aiin	2	3	10	MIDDLE	y or aiin okal chol kchoy pchtchdy oaiin okasor olkam	y	1	1	0	NONE	OPEN	Eintrag:	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	okal	4	1	0	NONE	OPEN	Rohstoffklasse I im Ansatz, heiß am Gradanfang	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0160	f55v	f55	f55v.9	9	H	B	2	f55v-P002	0	0	SEPARATED	or	aiin	III	3	or aiin	6	7	10	MIDDLE	ykaky qokchy okal chey or or aiin okaiin ykain otaky	or	5	1	0	NONE	OPEN	Drogenportion	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	okaiin	8	1	0	NONE	OPEN	heiß, Grad III, im Ansatzrahmen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0161	f55v	f55	f55v.10	10	H	B	2	f55v-P002	0	0	SEPARATED	s	aiin	III	3	s aiin	3	4	12	MIDDLE	oaiin ol s aiin okaiin oky ytaiin otar y kal ykar ol	ol	2	1	0	NONE	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	okaiin	5	1	0	NONE	OPEN	heiß, Grad III, im Ansatzrahmen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0162	f55v	f55	f55v.11	11	H	B	2	f55v-P002	0	0	FUSED	or	ain	II	2	orain	10	10	10	LAST	ykaiin cheoar cheeky oldy aiin okal oltchy or y orain	y	9	1	0	NONE	OPEN	Eintragsteil abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	zwei Portionen	Dosis/Dosen || Teil/Teile	C1_BOUNDARY_SUPPORTED	1	0	Mengenform II; Leitkandidat zwei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0163	f58r	f58	f58r.7	7	S	A	3	f58r-P001	0	0	FUSED	s	aiin	III	3	saiin	1	1	10	FIRST	saiin cholkeey dal shom sholteol ytalody otey cheoly o tchy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	cholkeey	2	1	0	NONE	OPEN	[cholkeey:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0164	f58r	f58	f58r.41	41	S	A	3	f58r-P003	0	1	FUSED	s	aiin	III	3	saiin	3	3	7	MIDDLE	dchol chokal saiin dal okal s alchey	chokal	2	1	0	HOT|DRY|MATERIAL|PREPARATION|BEGIN_STAGE	CONTENT_PREP	Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	dal	4	1	0	NONE	OPEN	abgemessene Rohstoffmenge I	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	L	1	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Menge: drei Drachmen; Stoff/Zubereitung: Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0165	f58v	f58	f58v.4	4	S	A	3	f58v-P001	0	0	SEPARATED	or	aiin	III	3	or aiin	1	2	12	FIRST	or aiin okair y dair al qokal qokaiin qokaly okar olkaly okal	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	okair	3	1	0	HOT|PART|MATERIAL|PREPARATION	CONTENT_PREP	heiße Drogenfraktion II im Ansatz	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	R	1	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Menge: drei Portionen; Stoff/Zubereitung: heiße Drogenfraktion II im Ansatz	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0166	f58v	f58	f58v.27	27	S	A	3	f58v-P002	0	0	SEPARATED	s	aiin	III	3	s aiin	2	3	11	MIDDLE	qokar s aiin al y qokchedy qoekaly odaiin qokar char alaiinom	qokar	1	1	0	NONE	OPEN	heiße Drogenfraktion I	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	al	4	1	0	NONE	OPEN	Rohstoffklasse I	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0167	f75r	f75	f75r.15	15	B	B	2	f75r-P001	0	0	FUSED	s	ain	II	2	sain	1	1	10	FIRST	sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	qokain	2	1	0	NONE	OPEN	heiß, Grad II	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0168	f75r	f75	f75r.15	15	B	B	2	f75r-P001	0	0	FUSED	s	aiin	III	3	saiin	4	4	10	MIDDLE	sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky	qolkeeoly	3	0	0	NONE	EDGE_OR_NONEXACT	erhitzte Drogenbasis; danach abseihen	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT734_CLEAN_EXACT_WHOLE_CELL	chedy	5	1	0	NONE	OPEN	trocken in der Mitte des Grades, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0169	f75r	f75	f75r.24	24	B	B	2	f75r-P001	0	0	FUSED	s	ain	II	2	sain	4	4	7	MIDDLE	qokain olkeey qolkary sain checthy lor ol	qolkary	3	1	0	HOT|PART|MATERIAL	CONTENT_PREP	gib die erste erhitzte Drogenfraktion hinzu	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	checthy	5	1	0	NONE	OPEN	trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	L	1	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Menge: zwei Drachmen; Stoff: gib die erste erhitzte Drogenfraktion hinzu	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0170	f75r	f75	f75r.44	44	B	B	2	f75r-P003	0	0	FUSED	s	ain	II	2	sain	2	2	12	MIDDLE	dchedy sain okedy qokedy otedy okoldy otar otam olaiin ch dar dy	dchedy	1	1	0	NONE	OPEN	abgemessene Trockendroge, fertig	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	okedy	3	0	0	NONE	EDGE_OR_NONEXACT	heißer Ansatz in der Mitte des Grades, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0171	f75v	f75	f75v.17	17	B	B	2	f75v-P001	0	1	FUSED	s	aiin	III	3	saiin	7	7	9	MIDDLE	sal shed ykain qokain sheckhy ld saiin ckhy lshedy	ld	6	1	0	NONE	OPEN	Holzdrogenposten abschließen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	ckhy	8	1	0	NONE	OPEN	Arzneikompositum am Gradanfang	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0172	f76r	f76	f76r.1	1	T	B	2	f76r-P001	1	0	FUSED	s	ain	II	2	sain	10	10	12	MIDDLE	potchokor chcfhdy opshdy qolp chcphy chcphdy opshey qofshy opchdy sain as y	opchdy	9	1	0	NONE	OPEN	fertiges Trockenpulverpräparat	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	as	11	0	0	NONE	EDGE_OR_NONEXACT	ein gleicher Teil der Arzneispecies	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0173	f76r	f76	f76r.12	12	T	B	2	f76r-P001	0	0	FUSED	s	aiin	III	3	saiin	9	9	14	MIDDLE	solshedy qool qctheed shdy qa ol keey dain saiin s ar shedy qokeor okeedy	dain	8	0	0	NONE	EDGE_OR_NONEXACT	Grad-/Maßwert II	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	s	10	0	0	NONE	EDGE_OR_NONEXACT	je	C2_ORDERED_VALUE_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0174	f76r	f76	f76r.15	15	T	B	2	f76r-P001	0	0	SEPARATED	ar	aiin	III	3	ar aiin	5	6	13	MIDDLE	chorshedy qoked okees al ar aiin ar ain chckheed lchedy shedy qolair chedy	al	4	1	0	NONE	OPEN	Rohstoffklasse I	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	ar	7	1	0	NONE	OPEN	Anteil	C2_MULTIWHOLE_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	NONE	0	drei Anteile	Portion/Portionen || Fraktion/Fraktionen	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Anteile	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0175	f76r	f76	f76r.15	15	T	B	2	f76r-P001	0	0	SEPARATED	ar	ain	II	2	ar ain	7	8	13	MIDDLE	chorshedy qoked okees al ar aiin ar ain chckheed lchedy shedy qolair chedy	aiin	6	1	0	NONE	OPEN	Menge III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	chckheed	9	0	0	NONE	EDGE_OR_NONEXACT	[chckheed:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Anteile	Portion/Portionen || Fraktion/Fraktionen	C1_RECURRENT_PAIR	0	0	zwei Anteile	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0176	f76r	f76	f76r.21	21	T	B	2	f76r-P001	0	0	FUSED	s	ain	II	2	sain	10	10	12	MIDDLE	qokchsdy okeey lchedy qo olain ot shedy qotaly dar sain shedy oleeed	dar	9	1	0	NONE	OPEN	abgemessene Fraktion I	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	shedy	11	0	0	NONE	EDGE_OR_NONEXACT	feucht in der Mitte des Grades, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0177	f76r	f76	f76r.30	30	T	B	2	f76r-P001	0	0	FUSED	s	ain	II	2	sain	11	11	12	MIDDLE	darchey cheolchey shcthy chedy qo qokey dalaiin sheeky qokain olky sain chy	olky	10	1	0	NONE	OPEN	[olky:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	chy	12	1	0	NONE	OPEN	trocken am Anfang des Grades	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0178	f76r	f76	f76r.34	34	T	B	2	f76r-P001	0	0	FUSED	s	ain	II	2	sain	11	11	12	MIDDLE	cheor shey qoolkal shedy shedy shey shedy ollchy shlches shcthy sain oly	shcthy	10	1	0	NONE	OPEN	feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	oly	12	1	0	PROCESS	PROCESS_CLOSE	abseihen	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0179	f76r	f76	f76r.41	41	T	B	2	f76r-P002	0	0	FUSED	s	ain	II	2	sain	1	1	13	FIRST	sain ar okedy lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	ar	2	1	0	NONE	OPEN	Anteil	C2_MULTIWHOLE_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0180	f76r	f76	f76r.48	48	T	B	2	f76r-P003	0	0	FUSED	s	aiin	III	3	saiin	1	1	10	FIRST	saiin shckhy lkeedy qoky okain ytain oteedy okedor shedy qokal	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	shckhy	2	1	0	NONE	OPEN	Arzneikompositum: feucht, Gradanfang	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0181	f76r	f76	f76r.49	49	T	B	2	f76r-P003	0	0	FUSED	s	ain	II	2	sain	5	5	12	MIDDLE	saiin olaiin oky shol sain oky l kar chedy lkar al loral	shol	4	1	0	NONE	OPEN	feucht; nominal feuchtes Gut/Material	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	oky	6	1	0	NONE	OPEN	erste Wärmestufe	C1_RECURRENT_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0182	f76r	f76	f76r.53	53	T	B	2	f76r-P004	0	0	FUSED	s	aiin	III	3	saiin	1	1	11	FIRST	saiin qol shedy ol chedor chal shed qoteedy dshdy okal chedyl	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	qol	2	1	0	NONE	OPEN	Drogenstoff zugeben	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0183	f76r	f76	f76r.55	55	T	B	2	f76r-P004	0	0	FUSED	s	ain	II	2	sain	1	1	10	FIRST	sain sheey or ar al solshey okeedy ldaiin checkhey okedalor	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	sheey	2	1	0	NONE	OPEN	feucht am Ende des Grades	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0184	f76v	f76	f76v.13	13	B	B	2	f76v-P002	0	0	FUSED	s	aiin	III	3	saiin	1	1	11	FIRST	saiin sheedy qol sheedy okeeedy qoteedy chedy qotedy oleeedy qoteedy lo	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	sheedy	2	1	0	NONE	OPEN	feucht am Ende des Grades, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
