global_running_event_id	global_statement_id	card_ordinal_in_statement	physical_page	register	owner_class	owner_de	surface	component_recipe	explicit_action_roots	inherited_action_root	explicit_argument_roots	inherited_argument_root	template	imperative_clause_de	owner_local_atom_reading_de	portable_back_projection_de	roundtrip_exact
G407-E0074	G407-S005	3	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	ols	OL+S	S	NONE	NONE	AIIN	ORDERED_ACTION	Weiter wähle den Kennwert [wie zuvor].	WEITERFÜHREN · AUSWÄHLEN	FORTSETZEN · WÄHLEN	YES
G407-E0075	G407-S005	4	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	cphey	CH+P+E+Y	CH|P	NONE	Y	NONE	MULTI_ACTION	Entnimm den laufenden Eintrag und setze den laufenden Eintrag ein; auf Grad I.	ENTNEHMEN · IN EINTRAG EINSETZEN · GRAD I · LAUFENDER EINTRAG	NEHMEN · EINSETZEN · GRAD I · POSTEN	YES
G407-E0076	G407-S005	5	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	ytain	Y+T+AIN	T	NONE	Y|AIN	NONE	ACTION_ARGUMENT	Lege den laufenden Eintrag und den Teilwert fest.	LAUFENDER EINTRAG · FESTLEGEN · TEILWERT	POSTEN · EINSTELLEN · ANTEIL	YES
G407-E0077	G407-S005	6	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	shoshy	SH+O+SH+Y	SH|SH	NONE	Y	NONE	MULTI_ACTION	Halte den laufenden Eintrag fest und halte den laufenden Eintrag fest; als Ausführung.	FESTHALTEN · AUSFÜHRUNG · FESTHALTEN · LAUFENDER EINTRAG	HALTEN · AUSFÜHRUNG · HALTEN · POSTEN	YES
G407-E0078	G407-S005	7	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	cphodal	CH+P+O+D_ADDR+AL	CH|P	NONE	NONE	Y	MULTI_ACTION	Entnimm den laufenden Eintrag [wie zuvor] und setze den laufenden Eintrag [wie zuvor] ein; zur Zielspalte; als Ausführung; an der bezeichneten Stelle.	ENTNEHMEN · IN EINTRAG EINSETZEN · AUSFÜHRUNG · HIER · ZIELSPALTE	NEHMEN · EINSETZEN · AUSFÜHRUNG · HIER · ZIELORT	YES
G407-E0079	G407-S005	8	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	es	E+S	S	NONE	NONE	Y	GRADED_ACTION	Wähle den laufenden Eintrag [wie zuvor]; auf Grad I.	GRAD I · AUSWÄHLEN	GRAD I · WÄHLEN	YES
G407-E0080	G407-S005	9	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	oksho	OK+SH+O	OK|SH	NONE	NONE	Y	MULTI_ACTION	Trage den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; als Ausführung.	EINTRAGEN · FESTHALTEN · AUSFÜHRUNG	SETZEN · HALTEN · AUSFÜHRUNG	YES
G407-E0081	G407-S005	10	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	kshoy	K+SH+O+Y	K|SH	NONE	Y	NONE	MULTI_ACTION	Ordne den laufenden Eintrag zu und halte den laufenden Eintrag fest; als Ausführung.	ZUORDNEN · FESTHALTEN · AUSFÜHRUNG · LAUFENDER EINTRAG	GEBEN · HALTEN · AUSFÜHRUNG · POSTEN	YES
G407-E0082	G407-S005	11	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	otairin	OT+AIR+IIN	NONE	SH	NONE	Y	INHERITED_RELATION	Danach im laufenden Gang halte den laufenden Eintrag [wie zuvor] fest; entlang der Lesebahn; auf der bezeichneten Stufe.	NÄCHSTER EINTRAG · LESEBAHN · STUFE	DANACH · BAHN · STUFE	YES
G407-E0083	G407-S005	12	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	oteol	OT+E+OL	NONE	SH	NONE	Y	INHERITED_GRADE	Danach und weiter im laufenden Gang halte den laufenden Eintrag [wie zuvor] fest; auf Grad I.	NÄCHSTER EINTRAG · GRAD I · WEITERFÜHREN	DANACH · GRAD I · FORTSETZEN	YES
G407-E0084	G407-S005	13	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	okan	OK+AN	OK	NONE	NONE	Y	ACTION_ONLY	Trage den laufenden Eintrag [wie zuvor] ein; in der bezeichneten Klasse.	EINTRAGEN · KLASSE	SETZEN · KLASSE	YES
G407-E0085	G407-S005	14	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	shodain	SH+O+D_ADDR+AIN	SH	NONE	AIN	NONE	ACTION_ARGUMENT	Halte den Teilwert fest; als Ausführung; an der bezeichneten Stelle.	FESTHALTEN · AUSFÜHRUNG · HIER · TEILWERT	HALTEN · AUSFÜHRUNG · HIER · ANTEIL	YES
G407-E0086	G407-S005	15	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	sckhey	S+CH+K+E+Y	S|CH|K	NONE	Y	NONE	MULTI_ACTION	Wähle den laufenden Eintrag, entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu; auf Grad I.	AUSWÄHLEN · ENTNEHMEN · ZUORDNEN · GRAD I · LAUFENDER EINTRAG	WÄHLEN · NEHMEN · GEBEN · GRAD I · POSTEN	YES
G407-E0087	G407-S005	16	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	daiin	AIIN	NONE	K	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang ordne den Kennwert zu.	KENNWERT	WERT	YES
G407-E0088	G407-S005	17	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	shoy	SH+O+Y	SH	NONE	Y	NONE	ACTION_ARGUMENT	Halte den laufenden Eintrag fest; als Ausführung.	FESTHALTEN · AUSFÜHRUNG · LAUFENDER EINTRAG	HALTEN · AUSFÜHRUNG · POSTEN	YES
G407-E0089	G407-S005	18	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	ckhey	CH+K+E+Y	CH|K	NONE	Y	NONE	MULTI_ACTION	Entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu; auf Grad I.	ENTNEHMEN · ZUORDNEN · GRAD I · LAUFENDER EINTRAG	NEHMEN · GEBEN · GRAD I · POSTEN	YES
G407-E0090	G407-S005	19	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	kodaiin	K+O+D_ADDR+AIIN	K	NONE	AIIN	NONE	ACTION_ARGUMENT	Ordne den Kennwert zu; als Ausführung; an der bezeichneten Stelle.	ZUORDNEN · AUSFÜHRUNG · HIER · KENNWERT	GEBEN · AUSFÜHRUNG · HIER · WERT	YES
G407-E0091	G407-S005	20	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	cphy	CH+P+Y	CH|P	NONE	Y	NONE	MULTI_ACTION	Entnimm den laufenden Eintrag und setze den laufenden Eintrag ein.	ENTNEHMEN · IN EINTRAG EINSETZEN · LAUFENDER EINTRAG	NEHMEN · EINSETZEN · POSTEN	YES
G407-E0092	G407-S005	21	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	cphodaiils	CH+P+O+D_ADDR+AIIN+L+S	CH|P|S	NONE	AIIN	NONE	MULTI_ACTION	Entnimm den Kennwert, setze den Kennwert ein und wähle den Kennwert; über die Eintragsverbindung; als Ausführung; an der bezeichneten Stelle.	ENTNEHMEN · IN EINTRAG EINSETZEN · AUSFÜHRUNG · HIER · KENNWERT · EINTRAGSVERBINDUNG · AUSWÄHLEN	NEHMEN · EINSETZEN · AUSFÜHRUNG · HIER · WERT · VERBINDUNG · WÄHLEN	YES
G407-E0093	G407-S005	22	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	cthey	CH+T+E+Y	CH|T	NONE	Y	NONE	MULTI_ACTION	Entnimm den laufenden Eintrag und lege den laufenden Eintrag fest; auf Grad I.	ENTNEHMEN · FESTLEGEN · GRAD I · LAUFENDER EINTRAG	NEHMEN · EINSTELLEN · GRAD I · POSTEN	YES
G407-E0094	G407-S005	23	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	sho	SH+O	SH	NONE	NONE	Y	ACTION_ONLY	Halte den laufenden Eintrag [wie zuvor] fest; als Ausführung.	FESTHALTEN · AUSFÜHRUNG	HALTEN · AUSFÜHRUNG	YES
G407-E0095	G407-S005	24	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	oldain	OL+AIN	NONE	SH	AIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang halte den Teilwert fest.	WEITERFÜHREN · TEILWERT	FORTSETZEN · ANTEIL	YES
G407-E0096	G407-S005	25	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	d	D_ADDR	NONE	SH	NONE	AIN	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang halte den Teilwert [wie zuvor] fest; an der bezeichneten Stelle.	HIER	HIER	YES
G407-E0097	G407-S005	26	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	dain	AIN	NONE	SH	AIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang halte den Teilwert fest.	TEILWERT	ANTEIL	YES
G407-E0098	G407-S005	27	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	oiin	O+IIN	NONE	SH	NONE	AIN	INHERITED_GRADE	Im laufenden Gang halte den Teilwert [wie zuvor] fest; als Ausführung und auf der bezeichneten Stufe.	AUSFÜHRUNG · STUFE	AUSFÜHRUNG · STUFE	YES
G407-E0099	G407-S005	28	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	chol	OL	NONE	SH	NONE	AIN	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang halte den Teilwert [wie zuvor] fest.	WEITERFÜHREN	FORTSETZEN	YES
G407-E0100	G407-S005	29	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	odaiin	O+D_ADDR+AIIN	NONE	SH	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang halte den Kennwert fest; als Ausführung; an der bezeichneten Stelle.	AUSFÜHRUNG · HIER · KENNWERT	AUSFÜHRUNG · HIER · WERT	YES
G407-E0101	G407-S005	30	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	chodain	CH+O+D_ADDR+AIN	CH	NONE	AIN	NONE	ACTION_ARGUMENT	Entnimm den Teilwert; als Ausführung; an der bezeichneten Stelle.	ENTNEHMEN · AUSFÜHRUNG · HIER · TEILWERT	NEHMEN · AUSFÜHRUNG · HIER · ANTEIL	YES
G407-E0102	G407-S005	31	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	chdy	CHD+Y	CHD	NONE	Y	NONE	ACTION_ARGUMENT	Bearbeite den laufenden Eintrag.	EINTRAG BEARBEITEN · LAUFENDER EINTRAG	BEARBEITEN · POSTEN	YES
G407-E0103	G407-S005	32	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	okain	OK+AIN	OK	NONE	AIN	NONE	ACTION_ARGUMENT	Trage den Teilwert ein.	EINTRAGEN · TEILWERT	SETZEN · ANTEIL	YES
G407-E0104	G407-S005	33	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	dn	D_ADDR+AN	NONE	OK	NONE	AIN	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang trage den Teilwert [wie zuvor] ein; an der bezeichneten Stelle und in der bezeichneten Klasse.	HIER · KLASSE	HIER · KLASSE	YES
G407-E0105	G407-S005	34	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	cthy	CH+T+Y	CH|T	NONE	Y	NONE	MULTI_ACTION	Entnimm den laufenden Eintrag und lege den laufenden Eintrag fest.	ENTNEHMEN · FESTLEGEN · LAUFENDER EINTRAG	NEHMEN · EINSTELLEN · POSTEN	YES
G407-E0106	G407-S005	35	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	kod	K+O+D_ADDR	K	NONE	NONE	Y	ACTION_ONLY	Ordne den laufenden Eintrag [wie zuvor] zu; als Ausführung; an der bezeichneten Stelle.	ZUORDNEN · AUSFÜHRUNG · HIER	GEBEN · AUSFÜHRUNG · HIER	YES
G407-E0107	G407-S005	36	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	daiin	AIIN	NONE	K	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang ordne den Kennwert zu.	KENNWERT	WERT	YES
G407-E0108	G407-S005	37	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	shckhey	SH+CH+K+E+Y	SH|CH|K	NONE	Y	NONE	MULTI_ACTION	Halte den laufenden Eintrag fest, entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu; auf Grad I.	FESTHALTEN · ENTNEHMEN · ZUORDNEN · GRAD I · LAUFENDER EINTRAG	HALTEN · NEHMEN · GEBEN · GRAD I · POSTEN	YES
G407-E0109	G407-S005	38	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	eo	E+O	NONE	K	NONE	Y	INHERITED_GRADE	Im laufenden Gang ordne den laufenden Eintrag [wie zuvor] zu; auf Grad I und als Ausführung.	GRAD I · AUSFÜHRUNG	GRAD I · AUSFÜHRUNG	YES
G407-E0110	G407-S005	39	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	r	R	R	NONE	NONE	Y	ACTION_ONLY	Kennzeichne den laufenden Eintrag [wie zuvor].	KENNZEICHNEN	MARKIEREN	YES
G407-E0111	G407-S005	40	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	char	AR	NONE	R	NONE	Y	INHERITED_RELATION	Im laufenden Gang kennzeichne den laufenden Eintrag [wie zuvor]; von der Ausgangszeile.	AUSGANGSZEILE	AUSGANG	YES
G407-E0112	G407-S005	41	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	shey	SH+E+Y	SH	NONE	Y	NONE	GRADED_ACTION	Halte den laufenden Eintrag fest; auf Grad I.	FESTHALTEN · GRAD I · LAUFENDER EINTRAG	HALTEN · GRAD I · POSTEN	YES
G407-E0113	G407-S005	42	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	kol	K+OL	K	NONE	NONE	Y	ORDERED_ACTION	Weiter ordne den laufenden Eintrag [wie zuvor] zu.	ZUORDNEN · WEITERFÜHREN	GEBEN · FORTSETZEN	YES
G407-E0114	G407-S005	43	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	chol	OL	NONE	K	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang ordne den laufenden Eintrag [wie zuvor] zu.	WEITERFÜHREN	FORTSETZEN	YES
G407-E0115	G407-S005	44	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	chol	OL	NONE	K	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang ordne den laufenden Eintrag [wie zuvor] zu.	WEITERFÜHREN	FORTSETZEN	YES
G407-E0116	G407-S005	45	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	kor	K+OR	K	NONE	OR	NONE	ACTION_ARGUMENT	Ordne die Eintragseinheit zu.	ZUORDNEN · EINTRAGSEINHEIT	GEBEN · EINHEIT	YES
G407-E0117	G407-S005	46	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	chal	CH+AL	CH	NONE	NONE	OR	ACTION_RELATION	Entnimm die Eintragseinheit [wie zuvor]; zur Zielspalte.	ENTNEHMEN · ZIELSPALTE	NEHMEN · ZIELORT	YES
G407-E0118	G407-S005	47	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	sho	SH+O	SH	NONE	NONE	OR	ACTION_ONLY	Halte die Eintragseinheit [wie zuvor] fest; als Ausführung.	FESTHALTEN · AUSFÜHRUNG	HALTEN · AUSFÜHRUNG	YES
G407-E0119	G407-S005	48	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	chol	OL	NONE	SH	NONE	OR	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang halte die Eintragseinheit [wie zuvor] fest.	WEITERFÜHREN	FORTSETZEN	YES
G407-E0120	G407-S005	49	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	shodan	SH+O+D_ADDR+AN	SH	NONE	NONE	OR	ACTION_ONLY	Halte die Eintragseinheit [wie zuvor] fest; als Ausführung; an der bezeichneten Stelle und in der bezeichneten Klasse.	FESTHALTEN · AUSFÜHRUNG · HIER · KLASSE	HALTEN · AUSFÜHRUNG · HIER · KLASSE	YES
G407-E0121	G407-S005	50	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	kshy	K+SH+Y	K|SH	NONE	Y	NONE	MULTI_ACTION	Ordne den laufenden Eintrag zu und halte den laufenden Eintrag fest.	ZUORDNEN · FESTHALTEN · LAUFENDER EINTRAG	GEBEN · HALTEN · POSTEN	YES
G407-E0122	G407-S005	51	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	kchy	K+Y	K	NONE	Y	NONE	ACTION_ARGUMENT	Ordne den laufenden Eintrag zu.	ZUORDNEN · LAUFENDER EINTRAG	GEBEN · POSTEN	YES
G407-E0123	G407-S005	52	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	d	D_ADDR	NONE	K	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang ordne den laufenden Eintrag [wie zuvor] zu; an der bezeichneten Stelle.	HIER	HIER	YES
G407-E0124	G407-S005	53	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	or	OR	NONE	K	OR	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang ordne die Eintragseinheit zu.	EINTRAGSEINHEIT	EINHEIT	YES
G407-E0125	G407-S005	54	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	chodaiin	CH+O+D_ADDR+AIIN	CH	NONE	AIIN	NONE	ACTION_ARGUMENT	Entnimm den Kennwert; als Ausführung; an der bezeichneten Stelle.	ENTNEHMEN · AUSFÜHRUNG · HIER · KENNWERT	NEHMEN · AUSFÜHRUNG · HIER · WERT	YES
G407-E0126	G407-S005	55	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	sho	SH+O	SH	NONE	NONE	AIIN	ACTION_ONLY	Halte den Kennwert [wie zuvor] fest; als Ausführung.	FESTHALTEN · AUSFÜHRUNG	HALTEN · AUSFÜHRUNG	YES
G407-E0127	G407-S005	56	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	koeam	K+O+E+AM_ADDR	K	NONE	NONE	AIIN	GRADED_ACTION	Ordne den Kennwert [wie zuvor] zu; als Ausführung und auf Grad I; an der bezeichneten Stelle.	ZUORDNEN · AUSFÜHRUNG · GRAD I · HIER	GEBEN · AUSFÜHRUNG · GRAD I · HIER	YES
G407-E0128	G407-S005	57	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	ycho	Y+CH+O	CH	NONE	Y	NONE	ACTION_ARGUMENT	Entnimm den laufenden Eintrag; als Ausführung.	LAUFENDER EINTRAG · ENTNEHMEN · AUSFÜHRUNG	POSTEN · NEHMEN · AUSFÜHRUNG	YES
G407-E0129	G407-S005	58	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	tchey	T+CH+E+Y	T|CH	NONE	Y	NONE	MULTI_ACTION	Lege den laufenden Eintrag fest und entnimm den laufenden Eintrag; auf Grad I.	FESTLEGEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	EINSTELLEN · NEHMEN · GRAD I · POSTEN	YES
G407-E0130	G407-S005	59	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	chekain	CH+K+AIN	CH|K	NONE	AIN	NONE	MULTI_ACTION	Entnimm den Teilwert und ordne den Teilwert zu.	ENTNEHMEN · ZUORDNEN · TEILWERT	NEHMEN · GEBEN · ANTEIL	YES
G407-E0131	G407-S005	60	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	sheo	SH+E+O	SH	NONE	NONE	AIN	GRADED_ACTION	Halte den Teilwert [wie zuvor] fest; auf Grad I und als Ausführung.	FESTHALTEN · GRAD I · AUSFÜHRUNG	HALTEN · GRAD I · AUSFÜHRUNG	YES
G407-E0132	G407-S005	61	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	pshol	P+SH+OL	P|SH	NONE	NONE	AIN	MULTI_ACTION	Weiter setze den Teilwert [wie zuvor] ein und halte den Teilwert [wie zuvor] fest.	IN EINTRAG EINSETZEN · FESTHALTEN · WEITERFÜHREN	EINSETZEN · HALTEN · FORTSETZEN	YES
G407-E0133	G407-S005	62	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	dydyd	Y+DY+D_LABEL	NONE	SH	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang halte den laufenden Eintrag fest; an der bezeichneten Stelle; schließe den Schritt.	LAUFENDER EINTRAG · SCHLUSS · HIER	POSTEN · SCHLUSS · HIER	YES
G407-E0134	G407-S005	63	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	cthy	CH+T+Y	CH|T	NONE	Y	NONE	MULTI_ACTION	Entnimm den laufenden Eintrag und lege den laufenden Eintrag fest.	ENTNEHMEN · FESTLEGEN · LAUFENDER EINTRAG	NEHMEN · EINSTELLEN · POSTEN	YES
G407-E0135	G407-S005	64	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	daiy	D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	NONE	T	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang lege den laufenden Eintrag fest; an der bezeichneten Stelle, an der bezeichneten Stelle und mit der lokalen Variante.	HIER · HIER · VARIANTE · LAUFENDER EINTRAG	HIER · HIER · VARIANTE · POSTEN	YES
G407-E0136	G407-S005	65	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	yto	Y+T+O	T	NONE	Y	NONE	ACTION_ARGUMENT	Lege den laufenden Eintrag fest; als Ausführung.	LAUFENDER EINTRAG · FESTLEGEN · AUSFÜHRUNG	POSTEN · EINSTELLEN · AUSFÜHRUNG	YES
G407-E0137	G407-S005	66	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	shol	SH+OL	SH	NONE	NONE	Y	ORDERED_ACTION	Weiter halte den laufenden Eintrag [wie zuvor] fest.	FESTHALTEN · WEITERFÜHREN	HALTEN · FORTSETZEN	YES
G407-E0138	G407-S005	67	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	she	SH+E	SH	NONE	NONE	Y	GRADED_ACTION	Halte den laufenden Eintrag [wie zuvor] fest; auf Grad I.	FESTHALTEN · GRAD I	HALTEN · GRAD I	YES
G407-E0139	G407-S005	68	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	kodshey	K+O+D_ADDR+SH+E+Y	K|SH	NONE	Y	NONE	MULTI_ACTION	Ordne den laufenden Eintrag zu und halte den laufenden Eintrag fest; als Ausführung und auf Grad I; an der bezeichneten Stelle.	ZUORDNEN · AUSFÜHRUNG · HIER · FESTHALTEN · GRAD I · LAUFENDER EINTRAG	GEBEN · AUSFÜHRUNG · HIER · HALTEN · GRAD I · POSTEN	YES
G407-E0140	G407-S005	69	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	cphealy	CH+P+E+AL+Y	CH|P	NONE	Y	NONE	MULTI_ACTION	Entnimm den laufenden Eintrag und setze den laufenden Eintrag ein; zur Zielspalte; auf Grad I.	ENTNEHMEN · IN EINTRAG EINSETZEN · GRAD I · ZIELSPALTE · LAUFENDER EINTRAG	NEHMEN · EINSETZEN · GRAD I · ZIELORT · POSTEN	YES
G407-E0141	G407-S005	70	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	dar	D_ADDR+AR	NONE	P	NONE	Y	INHERITED_RELATION	Im laufenden Gang setze den laufenden Eintrag [wie zuvor] ein; von der Ausgangszeile; an der bezeichneten Stelle.	HIER · AUSGANGSZEILE	HIER · AUSGANG	YES
G407-E0142	G407-S005	71	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	ain	AIN	NONE	P	AIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang setze den Teilwert ein.	TEILWERT	ANTEIL	YES
G407-E0143	G407-S005	72	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	dain	AIN	NONE	P	AIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang setze den Teilwert ein.	TEILWERT	ANTEIL	YES
G407-E0144	G407-S005	73	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	ckhyds	CH+K+Y+D_ADDR+S	CH|K|S	NONE	Y	NONE	MULTI_ACTION	Entnimm den laufenden Eintrag, ordne den laufenden Eintrag zu und wähle den laufenden Eintrag; an der bezeichneten Stelle.	ENTNEHMEN · ZUORDNEN · LAUFENDER EINTRAG · HIER · AUSWÄHLEN	NEHMEN · GEBEN · POSTEN · HIER · WÄHLEN	YES
G407-E0145	G407-S005	74	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	dchar	D_ADDR+CH+AR	CH	NONE	NONE	Y	ACTION_RELATION	Entnimm den laufenden Eintrag [wie zuvor]; von der Ausgangszeile; an der bezeichneten Stelle.	HIER · ENTNEHMEN · AUSGANGSZEILE	HIER · NEHMEN · AUSGANG	YES
G407-E0146	G407-S005	75	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	shcthaiin	SH+CH+T+AIIN	SH|CH|T	NONE	AIIN	NONE	MULTI_ACTION	Halte den Kennwert fest, entnimm den Kennwert und lege den Kennwert fest.	FESTHALTEN · ENTNEHMEN · FESTLEGEN · KENNWERT	HALTEN · NEHMEN · EINSTELLEN · WERT	YES
G407-E0147	G407-S005	76	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	okaiir	OK+IIN+R	OK|R	NONE	NONE	AIIN	MULTI_ACTION	Trage den Kennwert [wie zuvor] ein und kennzeichne den Kennwert [wie zuvor]; auf der bezeichneten Stufe.	EINTRAGEN · STUFE · KENNZEICHNEN	SETZEN · STUFE · MARKIEREN	YES
