event_id	pass910_event_id	dictionary_entry_id	physical_page	source_page	register	locus	source_kind	usage_class	line_order	token_index	surface	visible_owner_de	owner_binding_required	owner_description_de	component_recipe	meaning_mode	repair_origin	prior_local_code	atomic_reading_de	fluent_token_de	line_is_sentence_end	analysis_source	reading_channel	spoken_unit_id	second_reading_de	transfer_decision
P912-E0201	P910-E0201	P912-D0076	f13r	f13r	HERBAL	f13r.6	P	PROSE	6	8	chckhy	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	CKH+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DURCHLASS · DIESER POSTEN	durch den Durchlass; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0127	Aus diesem Teil diesen Posten ansetzen durch den Durchlass.	COMPOSED_PROSE_KEEP
P912-E0202	P910-E0202	P912-D0280	f13r	f13r	HERBAL	f13r.6	P	PROSE	6	9	d	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	D_ADDR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE	an der Teiladresse	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0127	Aus diesem Teil diesen Posten ansetzen durch den Durchlass.	COMPOSED_PROSE_KEEP
P912-E0203	P910-E0203	P912-D0350	f13r	f13r	HERBAL	f13r.7	P	PROSE	7	1	dchy	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	D_ADDR+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · DIESER POSTEN	an der Teiladresse; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0127	Aus diesem Teil diesen Posten ansetzen durch den Durchlass.	COMPOSED_PROSE_KEEP
P912-E0204	P910-E0204	P912-D0981	f13r	f13r	HERBAL	f13r.7	P	PROSE	7	2	qoky	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	OK+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · DIESER POSTEN	die Zubereitung ansetzen; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0127	Aus diesem Teil diesen Posten ansetzen durch den Durchlass.	COMPOSED_PROSE_KEEP
P912-E0205	P910-E0205	P912-D0215	f13r	f13r	HERBAL	f13r.7	P	PROSE	7	3	chol	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN	fortsetzen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0128	Weiter diesen Posten ausführen.	COMPOSED_PROSE_KEEP
P912-E0206	P910-E0206	P912-D0390	f13r	f13r	HERBAL	f13r.7	P	PROSE	7	4	dy	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0128	Weiter diesen Posten ausführen.	COMPOSED_PROSE_KEEP
P912-E0207	P910-E0207	P912-D1029	f13r	f13r	HERBAL	f13r.7	P	PROSE	7	5	qoy	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	O+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	GANG · DIESER POSTEN	den Verarbeitungsgang ausführen; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0128	Weiter diesen Posten ausführen.	COMPOSED_PROSE_KEEP
P912-E0208	P910-E0208	P912-D0280	f13r	f13r	HERBAL	f13r.7	P	PROSE	7	6	d	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	D_ADDR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE	an der Teiladresse	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0129	Weiter aus diesem Teil weiterarbeiten; fertig.	COMPOSED_PROSE_KEEP
P912-E0209	P910-E0209	P912-D0691	f13r	f13r	HERBAL	f13r.7	P	PROSE	7	7	oldy	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	OL+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN · SCHLUSS	fortsetzen; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0129	Weiter aus diesem Teil weiterarbeiten; fertig.	COMPOSED_PROSE_KEEP
P912-E0210	P910-E0210	P912-D0602	f13r	f13r	HERBAL	f13r.7	P	PROSE	7	8	okchor	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	OK+CH+OR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · ENTNEHMEN/ABLESEN · ANSATZ/EINTRAG	die Zubereitung ansetzen; den Pflanzenteil entnehmen; mit dem Pflanzenansatz	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0130	Den Ansatz ansetzen und entnehmen.	COMPOSED_PROSE_KEEP
P912-E0211	P910-E0211	P912-D0359	f13r	f13r	HERBAL	f13r.7	P	PROSE	7	9	doaiin	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	D_ADDR+O+AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · GANG · SOLL-MASS	an der Teiladresse; den Verarbeitungsgang ausführen; nach Sollmaß	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0131	Aus diesem Teil nach Sollmaß ausführen.	COMPOSED_PROSE_KEEP
P912-E0212	P910-E0212	P912-D1169	f13r	f13r	HERBAL	f13r.8	P	PROSE	8	1	shochy	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	HO+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	OBJEKTTEIL · DIESER POSTEN	den Objektteil nehmen; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0132	Den Stoffteil und diesen Posten ansetzen.	COMPOSED_PROSE_KEEP
P912-E0213	P910-E0213	P912-D0947	f13r	f13r	HERBAL	f13r.8	P	PROSE	8	2	qokchy	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	OK+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · DIESER POSTEN	die Zubereitung ansetzen; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0132	Den Stoffteil und diesen Posten ansetzen.	COMPOSED_PROSE_KEEP
P912-E0214	P910-E0214	P912-D1266	f13r	f13r	HERBAL	f13r.8	P	PROSE	8	3	torchy	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	T+OR+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	BEARBEITEN/MARKIEREN · ANSATZ/EINTRAG · DIESER POSTEN	den Teil bearbeiten; mit dem Pflanzenansatz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0133	Den Ansatz und diesen Posten einstellen.	COMPOSED_PROSE_KEEP
P912-E0215	P910-E0215	P912-D0408	f13r	f13r	HERBAL	f13r.8	P	PROSE	8	4	k	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	K	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN	Material zugeben	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0134	Zugeben.	COMPOSED_PROSE_KEEP
P912-E0216	P910-E0216	P912-D1059	f13r	f13r	HERBAL	f13r.8	P	PROSE	8	5	s	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	S	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KONTEXT/PROBE	prüfen oder weitergehen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0135	Wählen.	COMPOSED_PROSE_KEEP
P912-E0217	P910-E0217	P912-D0598	f13r	f13r	HERBAL	f13r.8	P	PROSE	8	6	okchey	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	OK+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · DIESER POSTEN	die Zubereitung ansetzen; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0136	Diesen Posten ansetzen.	COMPOSED_PROSE_KEEP
P912-E0218	P910-E0218	P912-D0289	f13r	f13r	HERBAL	f13r.8	P	PROSE	8	7	daiin	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	SOLL-MASS	nach Sollmaß	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0137	Weiter nach Sollmaß weiterarbeiten; fertig.	COMPOSED_PROSE_KEEP
P912-E0219	P910-E0219	P912-D0691	f13r	f13r	HERBAL	f13r.9	P	PROSE	9	1	oldy	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	OL+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN · SCHLUSS	fortsetzen; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0137	Weiter nach Sollmaß weiterarbeiten; fertig.	COMPOSED_PROSE_KEEP
P912-E0220	P910-E0220	P912-D1162	f13r	f13r	HERBAL	f13r.9	P	PROSE	9	2	shey	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	SH+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · DIESER POSTEN	den Ansatz halten; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0138	Diesen Posten kurz halten.	COMPOSED_PROSE_KEEP
P912-E0221	P910-E0221	P912-D0215	f13r	f13r	HERBAL	f13r.9	P	PROSE	9	3	chol	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN	fortsetzen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0139	Weiter aus diesem Teil auf der angegebenen Stufe ausführen.	COMPOSED_PROSE_KEEP
P912-E0222	P910-E0222	P912-D0363	f13r	f13r	HERBAL	f13r.9	P	PROSE	9	4	doiin	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	D_ADDR+O+IIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · GANG · STUFE	an der Teiladresse; den Verarbeitungsgang ausführen; auf der Stufe	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0139	Weiter aus diesem Teil auf der angegebenen Stufe ausführen.	COMPOSED_PROSE_KEEP
P912-E0223	P910-E0223	P912-D1340	f13r	f13r	HERBAL	f13r.9	P	PROSE	9	5	ykoly	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	Y+K+OL+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN · ZUORDNEN/ZUGEBEN · FORTSETZEN · DIESER POSTEN	diesen Posten; Material zugeben; fortsetzen; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0140	Weiter diesen Posten zugeben.	COMPOSED_PROSE_KEEP
P912-E0224	P910-E0224	P912-D0592	f13r	f13r	HERBAL	f13r.9	P	PROSE	9	6	okchal	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	OK+CH+AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · ENTNEHMEN/ABLESEN · ZIELSTELLE	die Zubereitung ansetzen; den Pflanzenteil entnehmen; zur Zielstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0141	Ansetzen und entnehmen zur Ziel- oder Anschlussstelle.	COMPOSED_PROSE_KEEP
P912-E0225	P910-E0225	P912-D0317	f13r	f13r	HERBAL	f13r.9	P	PROSE	9	7	daldy	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	AL+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZIELSTELLE · SCHLUSS	zur Zielstelle; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0142	Zur Ziel- oder Anschlussstelle weiterarbeiten; fertig.	COMPOSED_PROSE_KEEP
P912-E0226	P910-E0226	P912-D1221	f13r	f13r	HERBAL	f13r.10	P	PROSE	10	1	sotchy	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	S+OT+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KONTEXT/PROBE · DANACH · DIESER POSTEN	prüfen oder weitergehen; danach; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0143	Danach diesen Posten wählen.	COMPOSED_PROSE_KEEP
P912-E0227	P910-E0227	P912-D0431	f13r	f13r	HERBAL	f13r.10	P	PROSE	10	2	kchy	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	K+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · DIESER POSTEN	Material zugeben; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0144	Diesen Posten zugeben.	COMPOSED_PROSE_KEEP
P912-E0228	P910-E0228	P912-D0664	f13r	f13r	HERBAL	f13r.10	P	PROSE	10	3	okorory	grosse abgebildete Pflanze mit Knollenwurzel	NO	grosse abgebildete Pflanze mit Knollenwurzel	OK+OR+OR+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · ANSATZ/EINTRAG · ANSATZ/EINTRAG · DIESER POSTEN	die Zubereitung ansetzen; mit dem Pflanzenansatz; mit dem Pflanzenansatz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0145	Den Ansatz und diesen Posten ansetzen.	COMPOSED_PROSE_KEEP
P912-E0440	P910-E0440	P912-D0423	f75r	f75r	BIOLOGICAL	f75r.1	P	PROSE	1	1	kchedykary	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	K+CHD+Y+K+AR+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · UMSETZEN · DIESER POSTEN · ZUORDNEN/ZUGEBEN · QUELLSTELLE · DIESER POSTEN	den Posten einsetzen; den Posten umsetzen; diesen Posten; den Posten einsetzen; von der Quellstelle; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0284	Von der Entnahmestelle diesen Posten zugeben, umsetzen und zugeben.	COMPOSED_PROSE_KEEP
P912-E0441	P910-E0441	P912-D0625	f75r	f75r	BIOLOGICAL	f75r.1	P	PROSE	1	2	okeey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+EE+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · LANG · DIESER POSTEN	die Station ansetzen; länger; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0285	Diesen Posten länger ansetzen.	COMPOSED_PROSE_KEEP
P912-E0442	P910-E0442	P912-D0940	f75r	f75r	BIOLOGICAL	f75r.1	P	PROSE	1	3	qokar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · QUELLSTELLE	die Station ansetzen; von der Quellstelle	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0286	Von der Entnahmestelle ansetzen.	COMPOSED_PROSE_KEEP
P912-E0443	P910-E0443	P912-D1189	f75r	f75r	BIOLOGICAL	f75r.1	P	PROSE	1	4	shyk	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	Y+K	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN · ZUORDNEN/ZUGEBEN	diesen Posten; den Posten einsetzen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0287	Diesen Posten zugeben.	COMPOSED_PROSE_KEEP
P912-E0444	P910-E0444	P912-D0107	f75r	f75r	BIOLOGICAL	f75r.1	P	PROSE	1	5	chedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	CHD+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	UMSETZEN · DIESER POSTEN	den Posten umsetzen; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0288	Diesen Posten umsetzen.	COMPOSED_PROSE_KEEP
P912-E0445	P910-E0445	P912-D1011	f75r	f75r	BIOLOGICAL	f75r.1	P	PROSE	1	6	qotar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · QUELLSTELLE	danach; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0289	Danach von der Entnahmestelle absetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0446	P910-E0446	P912-D1132	f75r	f75r	BIOLOGICAL	f75r.1	P	PROSE	1	7	shedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SHED+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	RUHESTUFE · SCHLUSS	an der Station halten; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0289	Danach von der Entnahmestelle absetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0447	P910-E0447	P912-D0297	f75r	f75r	BIOLOGICAL	f75r.2	P	PROSE	2	1	dain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	PORTION	eine Portion	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0290	Als eine Portion diesen Posten kurz halten.	COMPOSED_PROSE_KEEP
P912-E0448	P910-E0448	P912-D1161	f75r	f75r	BIOLOGICAL	f75r.2	P	PROSE	2	2	shey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SH+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · DIESER POSTEN	den Posten halten; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0290	Als eine Portion diesen Posten kurz halten.	COMPOSED_PROSE_KEEP
P912-E0449	P910-E0449	P912-D0505	f75r	f75r	BIOLOGICAL	f75r.2	P	PROSE	2	3	ly	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	L+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	LEITEN · DIESER POSTEN	weiterleiten; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0291	Weiter diesen Posten kurz wählen und halten in den nächsten Lauf.	COMPOSED_PROSE_KEEP
P912-E0450	P910-E0450	P912-D1225	f75r	f75r	BIOLOGICAL	f75r.2	P	PROSE	2	4	ssheol	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	S+SH+E+OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KONTEXT/PROBE · HALTEN · KURZ · FORTSETZEN	die Station prüfen; den Posten halten; kurz; fortsetzen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0291	Weiter diesen Posten kurz wählen und halten in den nächsten Lauf.	COMPOSED_PROSE_KEEP
P912-E0451	P910-E0451	P912-D0987	f75r	f75r	BIOLOGICAL	f75r.2	P	PROSE	2	5	qoldy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OL+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN · SCHLUSS	fortsetzen; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0292	Weiter weiterarbeiten; fertig.	COMPOSED_PROSE_KEEP
P912-E0452	P910-E0452	P912-D0110	f75r	f75r	BIOLOGICAL	f75r.2	P	PROSE	2	6	chedykar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	CHD+Y+K+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	UMSETZEN · DIESER POSTEN · ZUORDNEN/ZUGEBEN · QUELLSTELLE	den Posten umsetzen; diesen Posten; den Posten einsetzen; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0293	Von der Entnahmestelle diesen Posten umsetzen und zugeben.	COMPOSED_PROSE_KEEP
P912-E0453	P910-E0453	P912-D0132	f75r	f75r	BIOLOGICAL	f75r.2	P	PROSE	2	7	chekeedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	CHK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUSTAND BEHANDELN · LANG · SCHLUSS	den Stationszustand behandeln; länger; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0294	Länger behandeln; fertig.	COMPOSED_PROSE_KEEP
P912-E0454	P910-E0454	P912-D1050	f75r	f75r	BIOLOGICAL	f75r.2	P	PROSE	2	8	ror	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	R+OR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	MARKIERTER ZUSTAND · ANSATZ/EINTRAG	den Zustand markieren; mit dem Arbeitsansatz	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0295	Den Ansatz kennzeichnen.	COMPOSED_PROSE_KEEP
P912-E0455	P910-E0455	P912-D0933	f75r	f75r	BIOLOGICAL	f75r.3	P	PROSE	3	1	qokain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · PORTION	die Station ansetzen; eine Portion	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0296	Als eine Portion ansetzen.	COMPOSED_PROSE_KEEP
P912-E0456	P910-E0456	P912-D0063	f75r	f75r	BIOLOGICAL	f75r.3	P	PROSE	3	2	chal	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	CH+AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ENTNEHMEN/ABLESEN · ZIELSTELLE	den Posten abnehmen; zur Zielstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0297	Entnehmen zur Ziel- oder Anschlussstelle.	COMPOSED_PROSE_KEEP
P912-E0457	P910-E0457	P912-D0746	f75r	f75r	BIOLOGICAL	f75r.3	P	PROSE	3	3	orchey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OR+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSATZ/EINTRAG · DIESER POSTEN	mit dem Arbeitsansatz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0298	Als eine Portion den Ansatz und diesen Posten kurz zugeben.	COMPOSED_PROSE_KEEP
P912-E0458	P910-E0458	P912-D0908	f75r	f75r	BIOLOGICAL	f75r.3	P	PROSE	3	4	qey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KURZ · DIESER POSTEN	kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0298	Als eine Portion den Ansatz und diesen Posten kurz zugeben.	COMPOSED_PROSE_KEEP
P912-E0459	P910-E0459	P912-D0411	f75r	f75r	BIOLOGICAL	f75r.3	P	PROSE	3	5	kain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	K+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · PORTION	den Posten einsetzen; eine Portion	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0298	Als eine Portion den Ansatz und diesen Posten kurz zugeben.	COMPOSED_PROSE_KEEP
P912-E0460	P910-E0460	P912-D1136	f75r	f75r	BIOLOGICAL	f75r.3	P	PROSE	3	6	sheeky	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SH+EE+K+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · LANG · ZUORDNEN/ZUGEBEN · DIESER POSTEN	den Posten halten; länger; den Posten einsetzen; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0299	Diesen Posten länger halten und zugeben.	COMPOSED_PROSE_KEEP
P912-E0461	P910-E0461	P912-D0501	f75r	f75r	BIOLOGICAL	f75r.3	P	PROSE	3	7	ltain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	L+T+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	LEITEN · BEARBEITEN/MARKIEREN · PORTION	weiterleiten; den Abschnitt bedienen; eine Portion	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0300	Als eine Portion einstellen in den nächsten Lauf.	COMPOSED_PROSE_KEEP
P912-E0462	P910-E0462	P912-D0696	f75r	f75r	BIOLOGICAL	f75r.3	P	PROSE	3	8	olkar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SOLK+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	SAMMELSTELLE · QUELLSTELLE	an der Auffangstelle sammeln; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0301	Von der Entnahmestelle auffangen.	COMPOSED_PROSE_KEEP
