case	engine	word	value	old	wrapper_connected
WRAP03	primary	solkchy	LEAVE	False	False
WRAP03	primary	solkeedy	WITH_TRIP	True	False
WRAP03	primary	sor	HARM	False	True
WRAP03	primary	taipar	BESIDES	False	False
WRAP03	primary	tchdy	THEN	False	True
WRAP03	primary	tchedy	FINALLY	True	True
WRAP03	primary	todalain	G	False	False
WRAP03	primary	tshol	THEN	False	False
WRAP03	primary	y	G	False	True
WRAP03	primary	yk	LEAVE	False	True
WRAP03	primary	ykaiin	THERE	False	True
WRAP03	primary	ykain	LEAVE	False	True
WRAP03	primary	ykeey	THEN	False	False
WRAP03	primary	ytchdy	EXAMPLE	False	True
WRAP03	independent	[a:y]lo[s:r]am	THUS	False	False
WRAP03	independent	[sh:{c's}]ear	ALONE	False	False
WRAP03	independent	ald	THEN	False	False
WRAP03	independent	alol	THERE	False	False
WRAP03	independent	ar	LEAVE	False	True
WRAP03	independent	ariin	WHEN	False	True
WRAP03	independent	chckhdy	WOULD_BE	True	False
WRAP03	independent	chckhy	THERE	False	False
WRAP03	independent	checthy	ALL	True	False
WRAP03	independent	ched	WITHOUT_AGENT	True	True
WRAP03	independent	chedain	NEXT	True	True
WRAP03	independent	chedy	W	True	True
WRAP03	independent	cheeety	RETURN_EXCLUDING	True	False
WRAP03	independent	cheeor	WITH_TRIP	False	False
WRAP03	independent	chefchdy	HARM	False	False
WRAP03	independent	chety	UNHARMED	True	False
WRAP03	independent	chkaiin	WOULD_BE	False	False
WRAP03	independent	chky	M	False	False
WRAP03	independent	chody	PAIRED_WITH	False	False
WRAP03	independent	daiiin	THEN	False	False
WRAP03	independent	daiin	RETURN	False	True
WRAP03	independent	dair	GOAL	False	False
WRAP03	independent	dal	BESIDES	True	False
WRAP03	independent	dar	THEN	False	True
WRAP03	independent	dariin	M	False	True
WRAP03	independent	darin	ATTENDED_BY	False	False
WRAP03	independent	dy	THEN	False	True
WRAP03	independent	ka[r:s]	FORBIDDEN	False	False
WRAP03	independent	kaiin	LEAVE	False	True
WRAP03	independent	kar	THEN	False	True
WRAP03	independent	kchdy	UNATTENDED	False	True
WRAP03	independent	kchedy	W	False	True
WRAP03	independent	keodaiin	THEN	False	False
WRAP03	independent	laiin	WITHOUT_HARM	False	False
WRAP03	independent	lchedy	W	True	True
WRAP03	independent	ldy	ALONE	True	True
WRAP03	independent	lkedy	PAIRED_WITH	True	False
WRAP03	independent	o	FAR_BANK	False	False
WRAP03	independent	ockhey	FORBIDDEN	True	False
WRAP03	independent	ockhody	G	False	False
WRAP03	independent	odam	UNSAFE	False	False
WRAP03	independent	okain	THERE	False	True
WRAP03	independent	okal	LEAVE	False	True
WRAP03	independent	okam	THERE	False	False
WRAP03	independent	okar	THEN	False	True
WRAP03	independent	okchedy	WITHOUT_AGENT	False	True
WRAP03	independent	okeody	THEN	False	False
WRAP03	independent	oky	THEN	False	True
WRAP03	independent	ol	FERRY	False	True
WRAP03	independent	olfchedy	COLOC	False	False
WRAP03	independent	olk[ee:a]dy	G	False	False
WRAP03	independent	olkair	CARGOS	False	False
WRAP03	independent	ols	THEN	False	False
WRAP03	independent	olsaly	ATTENDED_BY	True	False
WRAP03	independent	opalke	UNHARMED	False	False
WRAP03	independent	opchey	HOME	False	False
WRAP03	independent	opshedy	HOME	True	False
WRAP03	independent	or	G	False	True
WRAP03	independent	orolkain	M	False	False
WRAP03	independent	orsheckhy	NEXT	False	False
WRAP03	independent	otaiin	THERE	True	False
WRAP03	independent	otal	UNSAFE	False	True
WRAP03	independent	otchdy	THEN	False	True
WRAP03	independent	otchedy	OTHER_CARGO	True	True
WRAP03	independent	otedy	RETURN	True	True
WRAP03	independent	otor	COLOC	True	True
WRAP03	independent	otshdy	GOAL	True	True
WRAP03	independent	pchdy	W	False	False
WRAP03	independent	pdalshdy	INIT	True	False
WRAP03	independent	psheor	INIT	False	False
WRAP03	independent	qetal	AT_MOST_ONE	True	False
WRAP03	independent	qokaiin	FERRY	False	True
WRAP03	independent	qokain	THERE	False	True
WRAP03	independent	qokal	TRAVEL_TOGETHER	True	True
WRAP03	independent	qokas	RETURN_EXCLUDING	False	False
WRAP03	independent	qokchdy	THEN	False	True
WRAP03	independent	qokchedy	UNATTENDED	True	True
WRAP03	independent	qokedol	FAR_BANK	True	False
WRAP03	independent	qokedy	G	True	False
WRAP03	independent	qokeedy	CONVEY_OUT	True	False
WRAP03	independent	qokeey	TAKE_OUT	True	False
WRAP03	independent	qoky	FERRY	True	True
WRAP03	independent	qop[eee:che]dar	M	False	False
WRAP03	independent	qotal	THEN	False	True
WRAP03	independent	qotedaiin	LEAVE	True	False
WRAP03	independent	qotedy	OUTWARD	True	True
WRAP03	independent	qoteedy	B	True	False
WRAP03	independent	qotor	THERE	False	True
WRAP03	independent	saiin	C	True	False
WRAP03	independent	sain	WHEN	True	False
WRAP03	independent	sar	UNSAFE	True	True
WRAP03	independent	schedair	LIKEWISE	True	False
WRAP03	independent	shdy	WITHOUT_HARM	True	True
WRAP03	independent	she	PAIRS	False	True
WRAP03	independent	shecthedy	JOINING_RESULT	True	False
WRAP03	independent	shecthy	REST_CARGO	True	False
WRAP03	independent	shedaiin	PAIRS	True	True
WRAP03	independent	shedain	AT_MOST_ONE	False	False
WRAP03	independent	shedy	M	True	True
WRAP03	independent	sheedy	THEN	False	False
WRAP03	independent	sheekar	THEN	False	False
WRAP03	independent	shey	EXAMPLE	True	True
WRAP03	independent	shocphedy	CARGOS	True	False
WRAP03	independent	shos	LEAVE	False	False
WRAP03	independent	soiiin	THUS	True	False
WRAP03	independent	sol	THEN	True	True
WRAP03	independent	soldy	HARM	True	True
WRAP03	independent	solkaiin	ALL	False	True
WRAP03	independent	solkchy	LEAVE	False	False
WRAP03	independent	solkeedy	WITH_TRIP	True	False
WRAP03	independent	sor	CONVEY_OUT	False	True
WRAP03	independent	taipar	BESIDES	False	False
WRAP03	independent	tchdy	THEN	False	True
WRAP03	independent	tchedy	FINALLY	True	True
WRAP03	independent	todalain	G	False	False
WRAP03	independent	tshol	THEN	False	False
WRAP03	independent	y	THERE	False	True
WRAP03	independent	yk	LEAVE	False	True
WRAP03	independent	ykaiin	THERE	False	True
WRAP03	independent	ykain	RETURN	False	True
WRAP03	independent	ykeey	THEN	False	False
WRAP03	independent	ytchdy	EXAMPLE	False	True
WRAP04	primary	[a:y]lo[s:r]am	THUS	False	False
WRAP04	primary	[sh:{c's}]ear	THERE	False	False
WRAP04	primary	ald	THEN	False	False
WRAP04	primary	alol	THERE	False	False
WRAP04	primary	ar	LEAVE	False	True
WRAP04	primary	ariin	WHEN	False	True
WRAP04	primary	chckhdy	WOULD_BE	True	False
WRAP04	primary	chckhy	THERE	False	False
WRAP04	primary	checthy	ALL	True	False
WRAP04	primary	ched	WITHOUT_AGENT	True	True
WRAP04	primary	chedain	NEXT	True	True
WRAP04	primary	chedy	W	True	True
WRAP04	primary	cheeety	RETURN_EXCLUDING	True	False
WRAP04	primary	cheeor	FAR_BANK	False	False
WRAP04	primary	chefchdy	W	False	False
WRAP04	primary	chety	UNHARMED	True	False
WRAP04	primary	chkaiin	W	False	False
WRAP04	primary	chky	M	False	False
WRAP04	primary	chody	LEAVE	False	False
WRAP04	primary	daiiin	THERE	False	False
WRAP04	primary	daiin	HARM	False	True
WRAP04	primary	dair	FERRY	False	False
WRAP04	primary	dal	BESIDES	True	False
WRAP04	primary	dar	W	False	True
WRAP04	primary	dariin	M	False	True
WRAP04	primary	darin	ATTENDED_BY	False	False
WRAP04	primary	dy	THEN	False	True
WRAP04	primary	ka[r:s]	FORBIDDEN	False	False
WRAP04	primary	kaiin	LEAVE	False	True
WRAP04	primary	kar	THEN	False	True
WRAP04	primary	kchdy	THERE	False	True
WRAP04	primary	kchedy	NEXT	False	True
WRAP04	primary	keodaiin	THEN	False	False
WRAP04	primary	laiin	RETURN_EXCLUDING	False	False
WRAP04	primary	lchedy	W	True	True
WRAP04	primary	ldy	ALONE	True	True
WRAP04	primary	lkedy	PAIRED_WITH	True	False
WRAP04	primary	o	G	False	False
WRAP04	primary	ockhey	FORBIDDEN	True	False
WRAP04	primary	ockhody	THEN	False	False
WRAP04	primary	odam	WITH_TRIP	False	False
WRAP04	primary	okain	THERE	False	True
WRAP04	primary	okal	FIRST_CARGO	False	True
WRAP04	primary	okam	THERE	False	False
WRAP04	primary	okar	THEN	False	True
WRAP04	primary	okchedy	WITHOUT_AGENT	False	True
WRAP04	primary	okeody	FERRY	False	False
WRAP04	primary	oky	LEAVE	False	True
WRAP04	primary	ol	CONVEY_OUT	False	True
WRAP04	primary	olfchedy	COLOC	False	False
WRAP04	primary	olk[ee:a]dy	WITHOUT_HARM	False	False
WRAP04	primary	olkair	CARGOS	False	False
WRAP04	primary	ols	THEN	False	False
WRAP04	primary	olsaly	ATTENDED_BY	True	False
WRAP04	primary	opalke	UNHARMED	False	False
WRAP04	primary	opchey	HOME	False	False
WRAP04	primary	opshedy	HOME	True	False
WRAP04	primary	or	G	False	True
WRAP04	primary	orolkain	THEN	False	False
WRAP04	primary	orsheckhy	THEN	False	False
WRAP04	primary	otaiin	THERE	True	False
WRAP04	primary	otal	UNSAFE	False	True
WRAP04	primary	otchdy	EXAMPLE	False	True
WRAP04	primary	otchedy	OTHER_CARGO	True	True
WRAP04	primary	otedy	RETURN	True	True
WRAP04	primary	otor	COLOC	True	True
WRAP04	primary	otshdy	GOAL	True	True
WRAP04	primary	pchdy	RETURN_EXCLUDING	False	False
WRAP04	primary	pdalshdy	INIT	True	False
WRAP04	primary	psheor	INIT	False	False
WRAP04	primary	qetal	AT_MOST_ONE	True	False
WRAP04	primary	qokaiin	RETURN_EXCLUDING	False	True
WRAP04	primary	qokain	THERE	False	True
WRAP04	primary	qokal	TRAVEL_TOGETHER	True	True
WRAP04	primary	qokas	TAKE_OUT	False	False
WRAP04	primary	qokchdy	THEN	False	True
WRAP04	primary	qokchedy	UNATTENDED	True	True
WRAP04	primary	qokedol	FAR_BANK	True	False
WRAP04	primary	qokedy	G	True	False
WRAP04	primary	qokeedy	CONVEY_OUT	True	False
WRAP04	primary	qokeey	TAKE_OUT	True	False
WRAP04	primary	qoky	FERRY	True	True
WRAP04	primary	qop[eee:che]dar	M	False	False
WRAP04	primary	qotal	THEN	False	True
WRAP04	primary	qotedaiin	LEAVE	True	False
WRAP04	primary	qotedy	OUTWARD	True	True
WRAP04	primary	qoteedy	B	True	False
WRAP04	primary	qotor	GOAL	False	True
WRAP04	primary	saiin	C	True	False
WRAP04	primary	sain	WHEN	True	False
WRAP04	primary	sar	UNSAFE	True	True
WRAP04	primary	schedair	LIKEWISE	True	False
WRAP04	primary	shdy	WITHOUT_HARM	True	True
WRAP04	primary	she	PAIRS	False	True
WRAP04	primary	shecthedy	JOINING_RESULT	True	False
WRAP04	primary	shecthy	REST_CARGO	True	False
WRAP04	primary	shedaiin	PAIRS	True	True
WRAP04	primary	shedain	THEN	False	False
WRAP04	primary	shedy	M	True	True
WRAP04	primary	sheedy	THEN	False	False
WRAP04	primary	sheekar	M	False	False
WRAP04	primary	shey	EXAMPLE	True	True
WRAP04	primary	shocphedy	CARGOS	True	False
WRAP04	primary	shos	LEAVE	False	False
WRAP04	primary	soiiin	THUS	True	False
WRAP04	primary	sol	THEN	True	True
WRAP04	primary	soldy	HARM	True	True
WRAP04	primary	solkaiin	ALL	False	True
WRAP04	primary	solkchy	LEAVE	False	False
WRAP04	primary	solkeedy	WITH_TRIP	True	False
WRAP04	primary	sor	THEN	False	True
WRAP04	primary	taipar	THEN	False	False
WRAP04	primary	tchdy	B	False	True
WRAP04	primary	tchedy	FINALLY	True	True
WRAP04	primary	todalain	G	False	False
WRAP04	primary	tshol	THEN	False	False
WRAP04	primary	y	THERE	False	True
WRAP04	primary	yk	AT_MOST_ONE	False	True
WRAP04	primary	ykaiin	BESIDES	False	True
WRAP04	primary	ykain	LEAVE	False	True
WRAP04	primary	ykeey	G	False	False
WRAP04	primary	ytchdy	CONVEY_OUT	False	True
WRAP04	independent	[a:y]lo[s:r]am	THUS	False	False
WRAP04	independent	[sh:{c's}]ear	ALONE	False	False
WRAP04	independent	ald	THEN	False	False
WRAP04	independent	alol	THERE	False	False
WRAP04	independent	ar	LEAVE	False	True
WRAP04	independent	ariin	WHEN	False	True
WRAP04	independent	chckhdy	WOULD_BE	True	False
WRAP04	independent	chckhy	THERE	False	False
WRAP04	independent	checthy	ALL	True	False
WRAP04	independent	ched	WITHOUT_AGENT	True	True
WRAP04	independent	chedain	NEXT	True	True
WRAP04	independent	chedy	W	True	True
WRAP04	independent	cheeety	RETURN_EXCLUDING	True	False
WRAP04	independent	cheeor	M	False	False
WRAP04	independent	chefchdy	HARM	False	False
WRAP04	independent	chety	UNHARMED	True	False
WRAP04	independent	chkaiin	WOULD_BE	False	False
WRAP04	independent	chky	M	False	False
WRAP04	independent	chody	PAIRED_WITH	False	False
WRAP04	independent	daiiin	G	False	False
WRAP04	independent	daiin	G	False	True
WRAP04	independent	dair	GOAL	False	False
WRAP04	independent	dal	BESIDES	True	False
WRAP04	independent	dar	THEN	False	True
WRAP04	independent	dariin	M	False	True
WRAP04	independent	darin	ATTENDED_BY	False	False
WRAP04	independent	dy	THEN	False	True
WRAP04	independent	ka[r:s]	FORBIDDEN	False	False
WRAP04	independent	kaiin	LEAVE	False	True
WRAP04	independent	kar	THEN	False	True
WRAP04	independent	kchdy	UNATTENDED	False	True
WRAP04	independent	kchedy	G	False	True
WRAP04	independent	keodaiin	THEN	False	False
WRAP04	independent	laiin	WITHOUT_HARM	False	False
WRAP04	independent	lchedy	W	True	True
WRAP04	independent	ldy	ALONE	True	True
WRAP04	independent	lkedy	PAIRED_WITH	True	False
WRAP04	independent	o	FAR_BANK	False	False
WRAP04	independent	ockhey	FORBIDDEN	True	False
WRAP04	independent	ockhody	G	False	False
WRAP04	independent	odam	UNSAFE	False	False
WRAP04	independent	okain	THERE	False	True
WRAP04	independent	okal	AT_MOST_ONE	False	True
WRAP04	independent	okam	THERE	False	False
WRAP04	independent	okar	THEN	False	True
WRAP04	independent	okchedy	WITHOUT_AGENT	False	True
WRAP04	independent	okeody	THEN	False	False
WRAP04	independent	oky	FERRY	False	True
WRAP04	independent	ol	FERRY	False	True
WRAP04	independent	olfchedy	COLOC	False	False
WRAP04	independent	olk[ee:a]dy	EXAMPLE	False	False
WRAP04	independent	olkair	CARGOS	False	False
WRAP04	independent	ols	THEN	False	False
WRAP04	independent	olsaly	ATTENDED_BY	True	False
WRAP04	independent	opalke	UNHARMED	False	False
WRAP04	independent	opchey	HOME	False	False
WRAP04	independent	opshedy	HOME	True	False
WRAP04	independent	or	THEN	False	True
WRAP04	independent	orolkain	CONVEY_OUT	False	False
WRAP04	independent	orsheckhy	NEXT	False	False
WRAP04	independent	otaiin	THERE	True	False
WRAP04	independent	otal	UNSAFE	False	True
WRAP04	independent	otchdy	THEN	False	True
WRAP04	independent	otchedy	OTHER_CARGO	True	True
WRAP04	independent	otedy	RETURN	True	True
WRAP04	independent	otor	COLOC	True	True
WRAP04	independent	otshdy	GOAL	True	True
WRAP04	independent	pchdy	W	False	False
WRAP04	independent	pdalshdy	INIT	True	False
WRAP04	independent	psheor	INIT	False	False
WRAP04	independent	qetal	AT_MOST_ONE	True	False
WRAP04	independent	qokaiin	THEN	False	True
WRAP04	independent	qokain	THERE	False	True
WRAP04	independent	qokal	TRAVEL_TOGETHER	True	True
WRAP04	independent	qokas	FERRY	False	False
WRAP04	independent	qokchdy	THEN	False	True
WRAP04	independent	qokchedy	UNATTENDED	True	True
WRAP04	independent	qokedol	FAR_BANK	True	False
WRAP04	independent	qokedy	G	True	False
WRAP04	independent	qokeedy	CONVEY_OUT	True	False
WRAP04	independent	qokeey	TAKE_OUT	True	False
WRAP04	independent	qoky	FERRY	True	True
WRAP04	independent	qop[eee:che]dar	M	False	False
WRAP04	independent	qotal	THEN	False	True
WRAP04	independent	qotedaiin	LEAVE	True	False
WRAP04	independent	qotedy	OUTWARD	True	True
WRAP04	independent	qoteedy	B	True	False
WRAP04	independent	qotor	BESIDES	False	True
WRAP04	independent	saiin	C	True	False
WRAP04	independent	sain	WHEN	True	False
WRAP04	independent	sar	UNSAFE	True	True
WRAP04	independent	schedair	LIKEWISE	True	False
WRAP04	independent	shdy	WITHOUT_HARM	True	True
WRAP04	independent	she	PAIRS	False	True
WRAP04	independent	shecthedy	JOINING_RESULT	True	False
WRAP04	independent	shecthy	REST_CARGO	True	False
WRAP04	independent	shedaiin	PAIRS	True	True
WRAP04	independent	shedain	THEN	False	False
WRAP04	independent	shedy	M	True	True
WRAP04	independent	sheedy	THEN	False	False
WRAP04	independent	sheekar	THEN	False	False
WRAP04	independent	shey	EXAMPLE	True	True
WRAP04	independent	shocphedy	CARGOS	True	False
WRAP04	independent	shos	LEAVE	False	False
WRAP04	independent	soiiin	THUS	True	False
WRAP04	independent	sol	THEN	True	True
WRAP04	independent	soldy	HARM	True	True
WRAP04	independent	solkaiin	ALL	False	True
WRAP04	independent	solkchy	LEAVE	False	False
WRAP04	independent	solkeedy	WITH_TRIP	True	False
WRAP04	independent	sor	CONVEY_OUT	False	True
WRAP04	independent	taipar	THEN	False	False
WRAP04	independent	tchdy	THEN	False	True
WRAP04	independent	tchedy	FINALLY	True	True
WRAP04	independent	todalain	G	False	False
WRAP04	independent	tshol	THEN	False	False
WRAP04	independent	y	THERE	False	True
WRAP04	independent	yk	LEAVE	False	True
WRAP04	independent	ykaiin	THERE	False	True
WRAP04	independent	ykain	RETURN	False	True
WRAP04	independent	ykeey	THEN	False	False
WRAP04	independent	ytchdy	NEXT	False	True
WRAP05	primary	aldalosam	THUS	False	False
WRAP05	primary	alol	FERRY	False	False
WRAP05	primary	ar	THEN	False	True
WRAP05	primary	ariin	GOAL	False	True
WRAP05	primary	chckhdy	WOULD_BE	True	False
WRAP05	primary	chckhy	THERE	False	False
WRAP05	primary	checthy	ALL	True	False
WRAP05	primary	ched	WITHOUT_AGENT	True	True
WRAP05	primary	chedain	NEXT	True	False
WRAP05	primary	chedy	W	True	True
WRAP05	primary	cheeety	RETURN_EXCLUDING	True	False
WRAP05	primary	cheeor	WHEN	False	False
WRAP05	primary	chefchdy	FERRY	False	False
WRAP05	primary	chety	UNHARMED	True	False
WRAP05	primary	chkaiin	C	False	False
WRAP05	primary	chky	M	False	False
WRAP05	primary	chody	FERRY	False	False
WRAP05	primary	daiiin	THEN	False	False
WRAP05	primary	daiin	M	False	True
WRAP05	primary	dair	THEN	False	False
WRAP05	primary	dal	BESIDES	True	False
WRAP05	primary	dar	G	False	True
WRAP05	primary	dariin	WITHOUT_HARM	False	True
WRAP05	primary	dario	ATTENDED_BY	False	False
WRAP05	primary	dy	G	False	True
WRAP05	primary	kaiin	LEAVE	False	True
WRAP05	primary	kar	THEN	False	True
WRAP05	primary	kchdy	FIRST_CARGO	False	True
WRAP05	primary	kchedy	C	False	True
WRAP05	primary	keodaiin	W	False	False
WRAP05	primary	lchedy	W	True	True
WRAP05	primary	ldy	ALONE	True	True
WRAP05	primary	lkedy	PAIRED_WITH	True	False
WRAP05	primary	ockhey	FORBIDDEN	True	False
WRAP05	primary	ockhody	G	False	False
WRAP05	primary	odam	FERRY	False	False
WRAP05	primary	okain	FERRY	False	True
WRAP05	primary	okal	PAIRS	False	True
WRAP05	primary	okam	FERRY	False	False
WRAP05	primary	okar	THEN	False	True
WRAP05	primary	okchedy	FAR_BANK	False	True
WRAP05	primary	okeody	NEXT	False	False
WRAP05	primary	oky	THEN	False	True
WRAP05	primary	olaiin	THEN	False	False
WRAP05	primary	olfchedy	COLOC	False	False
WRAP05	primary	olkady	WITHOUT_AGENT	False	False
WRAP05	primary	olkais	CARGOS	False	False
WRAP05	primary	olkchedy	UNSAFE	False	False
WRAP05	primary	olr	THEN	False	False
WRAP05	primary	olsaly	ATTENDED_BY	True	False
WRAP05	primary	opalke	UNHARMED	False	False
WRAP05	primary	opchey	HOME	False	False
WRAP05	primary	opshedy	HOME	True	False
WRAP05	primary	or	G	False	True
WRAP05	primary	orolkain	M	False	False
WRAP05	primary	orsheckhy	RETURN_EXCLUDING	False	False
WRAP05	primary	otaiin	THERE	True	False
WRAP05	primary	otal	RETURN_EXCLUDING	False	True
WRAP05	primary	otchdy	FERRY	False	True
WRAP05	primary	otchedy	OTHER_CARGO	True	True
WRAP05	primary	otedy	RETURN	True	True
WRAP05	primary	otor	COLOC	True	True
WRAP05	primary	otshdy	GOAL	True	True
WRAP05	primary	pchdy	FERRY	False	False
WRAP05	primary	pdalshdy	INIT	True	False
WRAP05	primary	psheor	INIT	False	False
WRAP05	primary	qetal	AT_MOST_ONE	True	False
WRAP05	primary	qokaiin	RETURN_EXCLUDING	False	True
WRAP05	primary	qokain	THERE	False	True
WRAP05	primary	qokal	TRAVEL_TOGETHER	True	True
WRAP05	primary	qokar	FERRY	False	True
WRAP05	primary	qokchdy	THEN	False	True
WRAP05	primary	qokchedy	UNATTENDED	True	True
WRAP05	primary	qokedol	FAR_BANK	True	False
WRAP05	primary	qokedy	G	True	False
WRAP05	primary	qokeedy	CONVEY_OUT	True	False
WRAP05	primary	qokeey	TAKE_OUT	True	False
WRAP05	primary	qoky	FERRY	True	True
WRAP05	primary	qopeeedar	M	False	False
WRAP05	primary	qotal	THEN	False	True
WRAP05	primary	qotedaiin	LEAVE	True	False
WRAP05	primary	qotedy	OUTWARD	True	True
WRAP05	primary	qoteedy	B	True	False
WRAP05	primary	qotor	FORBIDDEN	False	True
WRAP05	primary	saiin	C	True	False
WRAP05	primary	sain	WHEN	True	False
WRAP05	primary	sar	UNSAFE	True	True
WRAP05	primary	schedair	LIKEWISE	True	False
WRAP05	primary	shdy	WITHOUT_HARM	True	True
WRAP05	primary	she	W	False	True
WRAP05	primary	shecthedy	JOINING_RESULT	True	False
WRAP05	primary	shecthy	REST_CARGO	True	False
WRAP05	primary	shedaiin	PAIRS	True	True
WRAP05	primary	shedy	M	True	True
WRAP05	primary	sheedy	CONVEY_OUT	False	False
WRAP05	primary	sheekar	THEN	False	False
WRAP05	primary	shelain	AT_MOST_ONE	False	False
WRAP05	primary	shey	EXAMPLE	True	True
WRAP05	primary	shocphedy	CARGOS	True	False
WRAP05	primary	shos	THEN	False	False
WRAP05	primary	soiiin	THUS	True	False
WRAP05	primary	sol	THEN	True	True
WRAP05	primary	soldy	HARM	True	True
WRAP05	primary	solkaiin	ALL	False	True
WRAP05	primary	solkchy	LEAVE	False	False
WRAP05	primary	solkeedy	WITH_TRIP	True	False
WRAP05	primary	sor	W	False	True
WRAP05	primary	ssear	THEN	False	False
