host_ordinal	primary_governor_key	action_slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	action_root	gdt583_rule_id	gdt584_rule_id	gate_class	parent_rule_id	complete_host_slot_count	complete_host_values_written	direct_governor_tokens	previous_visible_action	next_visible_action	carrier_slot_count	carrier_slot_ids	written_root_sequence	written_root_multiset	repeated_root	historical_rule_replay_exact	historical_action_reading_de	source_id_gate_status	portable_runtime_rule_id	portable_action_reading_de	portable_action_reading_match	portable_runtime_parent_rule_match	parent_semantic_exact_slot_count	parent_semantic_changed_slot_count	parent_semantic_visible_exact_slot_count	parent_semantic_visible_changed_slot_count	parent_semantic_lemma_sequence	parent_semantic_packet_rule_id	parent_semantic_packet_match	expected_packet_rule_id	portable_packet_rule_id	portable_packet_match	portable_exact_slot_count	portable_changed_slot_count	portable_visible_exact_slot_count	portable_visible_changed_slot_count	portable_context_family_changed_slot_count	expected_lemma_sequence	portable_lemma_sequence	historical_count_trace_de	portable_count_trace_de	portable_broad_fallback_slot_count	portable_broad_fallback_alternatives_de	replay_outcome	next_page_action	guard
26	ACTION:G407-E0092@7:S	RUNNING:G407-E0092@7	RUNNING_ATOM	G407-E0092	G407-S005	f1r	SOURCE_SECTION_T	S	S_SOURCE_SORT_OUT	S_SOURCE_SORT_OUT	AUTO_CONTEXT	S_SOURCE_SORT_OUT	3	AIIN|L|S	AIIN|L|S	P	NONE	1	RUNNING:G407-E0092@5	AIIN	AIIN*1	NO	YES	Sondere aus	NOT_APPLICABLE	S_SOURCE_SORT_OUT	Sondere aus	YES	YES	1	0	1	0	Arbeitsflüssigkeit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsflüssigkeit	Arbeitsflüssigkeit	Arbeitsflüssigkeit ×1	Arbeitsflüssigkeit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
27	ACTION:G407-E0093@2:T	RUNNING:G407-E0093@2	RUNNING_ATOM	G407-E0093	G407-S005	f1r	SOURCE_SECTION_T	T	T_SOURCE_FIX	T_SOURCE_FIX	AUTO_CONTEXT	T_SOURCE_FIX	3	T|E|Y	E|T|Y	CH	NONE	1	RUNNING:G407-E0093@4	Y	Y*1	NO	YES	Lege fest	NOT_APPLICABLE	T_SOURCE_FIX	Lege fest	YES	YES	1	0	1	0	Arbeitsgut	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsgut	Arbeitsgut	Arbeitsgut ×1	Arbeitsgut ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
28	ACTION:G407-E0094@1:SH	RUNNING:G407-E0094@1	RUNNING_ATOM	G407-E0094	G407-S005	f1r	SOURCE_SECTION_T	SH	SH_SOURCE_REST	SH_SOURCE_REST	AUTO_CONTEXT	SH_SOURCE_REST	7	SH|O|AIN|AIN|O|D_ADDR|AIIN	O|SH	NONE	NONE	3	RUNNING:G407-E0095@2|RUNNING:G407-E0097@1|RUNNING:G407-E0100@3	AIN+AIN+AIIN	AIIN*1+AIN*2	YES	YES	Lass ruhen	NOT_APPLICABLE	SH_SOURCE_REST	Lass ruhen	YES	YES	3	0	3	0	Teilmenge|Teilmenge|Arbeitsflüssigkeit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	3	0	3	0	0	Teilmenge|Teilmenge|Arbeitsflüssigkeit	Teilmenge|Teilmenge|Arbeitsflüssigkeit	Arbeitsflüssigkeit ×1; Teilmenge ×2	Teilmenge ×2; Arbeitsflüssigkeit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
29	ACTION:G407-E0102@1:CHD	RUNNING:G407-E0102@1	RUNNING_ATOM	G407-E0102	G407-S005	f1r	SOURCE_SECTION_T	CHD	CHD_REST_PROCESS	CHD_REST_PROCESS	AUTO_CONTEXT	CHD_REST_PROCESS	2	CHD|Y	CHD|Y	NONE	NONE	1	RUNNING:G407-E0102@2	Y	Y*1	NO	YES	Bearbeite	NOT_APPLICABLE	CHD_REST_PROCESS	Bearbeite	YES	YES	1	0	1	0	Arbeitsmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsmaterial	Arbeitsmaterial	Arbeitsmaterial ×1	Arbeitsmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
30	ACTION:G407-E0105@2:T	RUNNING:G407-E0105@2	RUNNING_ATOM	G407-E0105	G407-S005	f1r	SOURCE_SECTION_T	T	T_SOURCE_FIX	T_SOURCE_FIX	AUTO_CONTEXT	T_SOURCE_FIX	2	T|Y	T|Y	CH	NONE	1	RUNNING:G407-E0105@3	Y	Y*1	NO	YES	Lege fest	NOT_APPLICABLE	T_SOURCE_FIX	Lege fest	YES	YES	1	0	1	0	Arbeitsgut	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsgut	Arbeitsgut	Arbeitsgut ×1	Arbeitsgut ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
31	ACTION:G407-E0112@1:SH	RUNNING:G407-E0112@1	RUNNING_ATOM	G407-E0112	G407-S005	f1r	SOURCE_SECTION_T	SH	SH_SOURCE_REST	SH_SOURCE_REST	AUTO_CONTEXT	SH_SOURCE_REST	3	SH|E|Y	E|SH|Y	NONE	NONE	1	RUNNING:G407-E0112@3	Y	Y*1	NO	YES	Lass ruhen	NOT_APPLICABLE	SH_SOURCE_REST	Lass ruhen	YES	YES	1	0	1	0	Arbeitsmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsmaterial	Arbeitsmaterial	Arbeitsmaterial ×1	Arbeitsmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
32	ACTION:G407-E0121@2:SH	RUNNING:G407-E0121@2	RUNNING_ATOM	G407-E0121	G407-S005	f1r	SOURCE_SECTION_T	SH	SH_SOURCE_REST	SH_SOURCE_REST	AUTO_CONTEXT	SH_SOURCE_REST	2	SH|Y	SH|Y	K	NONE	1	RUNNING:G407-E0121@3	Y	Y*1	NO	YES	Lass ruhen	NOT_APPLICABLE	SH_SOURCE_REST	Lass ruhen	YES	YES	1	0	1	0	Arbeitsmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsmaterial	Arbeitsmaterial	Arbeitsmaterial ×1	Arbeitsmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
33	ACTION:G407-E0132@2:SH	RUNNING:G407-E0132@2	RUNNING_ATOM	G407-E0132	G407-S005	f1r	SOURCE_SECTION_T	SH	SH_SOURCE_REST	SH_SOURCE_REST	AUTO_CONTEXT	SH_SOURCE_REST	2	SH|Y	SH	P	NONE	1	RUNNING:G407-E0133@1	Y	Y*1	NO	YES	Lass ruhen	NOT_APPLICABLE	SH_SOURCE_REST	Lass ruhen	YES	YES	1	0	1	0	Arbeitsmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsmaterial	Arbeitsmaterial	Arbeitsmaterial ×1	Arbeitsmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
34	ACTION:G407-E0134@2:T	RUNNING:G407-E0134@2	RUNNING_ATOM	G407-E0134	G407-S005	f1r	SOURCE_SECTION_T	T	T_SOURCE_FIX	T_SOURCE_FIX	AUTO_CONTEXT	T_SOURCE_FIX	6	T|Y|D_ADDR|A_ADDR|LOCAL_CHAR_I|Y	T|Y	CH	NONE	2	RUNNING:G407-E0134@3|RUNNING:G407-E0135@4	Y+Y	Y*2	YES	YES	Lege fest	NOT_APPLICABLE	T_SOURCE_FIX	Lege fest	YES	YES	2	0	2	0	Arbeitsgut|Arbeitsgut	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Arbeitsgut|Arbeitsgut	Arbeitsgut|Arbeitsgut	Arbeitsgut ×2	Arbeitsgut ×2	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
35	ACTION:G407-E0136@2:T	RUNNING:G407-E0136@2	RUNNING_ATOM	G407-E0136	G407-S005	f1r	SOURCE_SECTION_T	T	T_SOURCE_FIX	T_SOURCE_FIX	AUTO_CONTEXT	T_SOURCE_FIX	3	Y|T|O	O|T|Y	NONE	NONE	1	RUNNING:G407-E0136@1	Y	Y*1	NO	YES	Lege fest	NOT_APPLICABLE	T_SOURCE_FIX	Lege fest	YES	YES	1	0	1	0	Arbeitsgut	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsgut	Arbeitsgut	Arbeitsgut ×1	Arbeitsgut ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
36	ACTION:G407-E0139@4:SH	RUNNING:G407-E0139@4	RUNNING_ATOM	G407-E0139	G407-S005	f1r	SOURCE_SECTION_T	SH	SH_SOURCE_REST	SH_SOURCE_REST	AUTO_CONTEXT	SH_SOURCE_REST	4	D_ADDR|SH|E|Y	D_ADDR|E|SH|Y	K	NONE	1	RUNNING:G407-E0139@6	Y	Y*1	NO	YES	Lass ruhen	NOT_APPLICABLE	SH_SOURCE_REST	Lass ruhen	YES	YES	1	0	1	0	Arbeitsmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsmaterial	Arbeitsmaterial	Arbeitsmaterial ×1	Arbeitsmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
37	ACTION:G407-E0146@3:T	RUNNING:G407-E0146@3	RUNNING_ATOM	G407-E0146	G407-S005	f1r	SOURCE_SECTION_T	T	T_SOURCE_FIX	T_SOURCE_FIX	AUTO_CONTEXT	T_SOURCE_FIX	2	T|AIIN	AIIN|T	CH	NONE	1	RUNNING:G407-E0146@4	AIIN	AIIN*1	NO	YES	Lege fest	NOT_APPLICABLE	T_SOURCE_FIX	Lege fest	YES	YES	1	0	1	0	Flüssigkeitsmenge	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Flüssigkeitsmenge	Flüssigkeitsmenge	Flüssigkeitsmenge ×1	Flüssigkeitsmenge ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
38	ACTION:G407-E0161@1:SH	RUNNING:G407-E0161@1	RUNNING_ATOM	G407-E0161	G407-S006	f1r	SOURCE_SECTION_T	SH	SH_SOURCE_REST	SH_SOURCE_REST	AUTO_CONTEXT	SH_SOURCE_REST	2	SH|AIIN	AIIN|SH	NONE	NONE	1	RUNNING:G407-E0161@2	AIIN	AIIN*1	NO	YES	Lass ruhen	NOT_APPLICABLE	SH_SOURCE_REST	Lass ruhen	YES	YES	1	0	1	0	Arbeitsflüssigkeit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsflüssigkeit	Arbeitsflüssigkeit	Arbeitsflüssigkeit ×1	Arbeitsflüssigkeit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
39	ACTION:G407-E0164@6:S	RUNNING:G407-E0164@6	RUNNING_ATOM	G407-E0164	G407-S006	f1r	SOURCE_SECTION_T	S	S_SOURCE_SORT_OUT	S_SOURCE_SORT_OUT	AUTO_CONTEXT	S_SOURCE_SORT_OUT	3	EE|S|Y	EE|S|Y	SH	NONE	1	RUNNING:G407-E0164@7	Y	Y*1	NO	YES	Sondere aus	NOT_APPLICABLE	S_SOURCE_SORT_OUT	Sondere aus	YES	YES	1	0	1	0	Arbeitsmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsmaterial	Arbeitsmaterial	Arbeitsmaterial ×1	Arbeitsmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
40	ACTION:G407-E0165@1:SH	RUNNING:G407-E0165@1	RUNNING_ATOM	G407-E0165	G407-S006	f1r	SOURCE_SECTION_T	SH	SH_SOURCE_REST	SH_SOURCE_REST	AUTO_CONTEXT	SH_SOURCE_REST	3	SH|E|Y	E|SH|Y	NONE	NONE	1	RUNNING:G407-E0165@3	Y	Y*1	NO	YES	Lass ruhen	NOT_APPLICABLE	SH_SOURCE_REST	Lass ruhen	YES	YES	1	0	1	0	Arbeitsmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsmaterial	Arbeitsmaterial	Arbeitsmaterial ×1	Arbeitsmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
41	ACTION:G407-E0178@1:SH	RUNNING:G407-E0178@1	RUNNING_ATOM	G407-E0178	G407-S006	f1r	SOURCE_SECTION_T	SH	SH_SOURCE_REST	SH_SOURCE_REST	AUTO_CONTEXT	SH_SOURCE_REST	3	SH|E|Y	E|SH|Y	NONE	NONE	1	RUNNING:G407-E0178@3	Y	Y*1	NO	YES	Lass ruhen	NOT_APPLICABLE	SH_SOURCE_REST	Lass ruhen	YES	YES	1	0	1	0	Arbeitsmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsmaterial	Arbeitsmaterial	Arbeitsmaterial ×1	Arbeitsmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
42	ACTION:G407-E0183@1:SH	RUNNING:G407-E0183@1	RUNNING_ATOM	G407-E0183	G407-S006	f1r	SOURCE_SECTION_T	SH	SH_SOURCE_REST	SH_SOURCE_REST	AUTO_CONTEXT	SH_SOURCE_REST	3	SH|O|AIIN	AIIN|O|SH	NONE	NONE	1	RUNNING:G407-E0183@3	AIIN	AIIN*1	NO	YES	Lass ruhen	NOT_APPLICABLE	SH_SOURCE_REST	Lass ruhen	YES	YES	1	0	1	0	Arbeitsflüssigkeit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsflüssigkeit	Arbeitsflüssigkeit	Arbeitsflüssigkeit ×1	Arbeitsflüssigkeit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
43	ACTION:G407-E0187@2:T	RUNNING:G407-E0187@2	RUNNING_ATOM	G407-E0187	G407-S006	f1r	SOURCE_SECTION_T	T	T_SOURCE_FIX	T_SOURCE_FIX	AUTO_CONTEXT	T_SOURCE_FIX	2	T|AIIN	T	CH	NONE	1	RUNNING:G407-E0188@1	AIIN	AIIN*1	NO	YES	Lege fest	NOT_APPLICABLE	T_SOURCE_FIX	Lege fest	YES	YES	1	0	1	0	Flüssigkeitsmenge	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Flüssigkeitsmenge	Flüssigkeitsmenge	Flüssigkeitsmenge ×1	Flüssigkeitsmenge ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
44	ACTION:G407-E0190@2:SH	RUNNING:G407-E0190@2	RUNNING_ATOM	G407-E0190	G407-S006	f1r	SOURCE_SECTION_T	SH	SH_SOURCE_REST	SH_SOURCE_REST	AUTO_CONTEXT	SH_SOURCE_REST	4	Y|SH|EE|Y	EE|SH|Y	NONE	NONE	2	RUNNING:G407-E0190@1|RUNNING:G407-E0190@4	Y+Y	Y*2	YES	YES	Lass ruhen	NOT_APPLICABLE	SH_SOURCE_REST	Lass ruhen	YES	YES	2	0	2	0	Arbeitsmaterial|Arbeitsmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Arbeitsmaterial|Arbeitsmaterial	Arbeitsmaterial|Arbeitsmaterial	Arbeitsmaterial ×2	Arbeitsmaterial ×2	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
45	ACTION:G407-E0201@3:SH	RUNNING:G407-E0201@3	RUNNING_ATOM	G407-E0201	G407-S007	f1r	SOURCE_SECTION_T	SH	SH_SOURCE_REST	SH_SOURCE_REST	AUTO_CONTEXT	SH_SOURCE_REST	3	SH|E|Y	E|SH|Y	K	NONE	1	RUNNING:G407-E0201@5	Y	Y*1	NO	YES	Lass ruhen	NOT_APPLICABLE	SH_SOURCE_REST	Lass ruhen	YES	YES	1	0	1	0	Arbeitsmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsmaterial	Arbeitsmaterial	Arbeitsmaterial ×1	Arbeitsmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
46	ACTION:G407-E0202@2:T	RUNNING:G407-E0202@2	RUNNING_ATOM	G407-E0202	G407-S007	f1r	SOURCE_SECTION_T	T	T_SOURCE_FIX	T_SOURCE_FIX	AUTO_CONTEXT	T_SOURCE_FIX	2	T|Y	T|Y	CH	NONE	1	RUNNING:G407-E0202@3	Y	Y*1	NO	YES	Lege fest	NOT_APPLICABLE	T_SOURCE_FIX	Lege fest	YES	YES	1	0	1	0	Arbeitsgut	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsgut	Arbeitsgut	Arbeitsgut ×1	Arbeitsgut ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
47	ACTION:G407-E0208@2:T	RUNNING:G407-E0208@2	RUNNING_ATOM	G407-E0208	G407-S007	f1r	SOURCE_SECTION_T	T	T_SOURCE_FIX	T_SOURCE_FIX	AUTO_CONTEXT	T_SOURCE_FIX	4	T|OR|E|O	OR|T	CH	NONE	1	RUNNING:G407-E0208@3	OR	OR*1	NO	YES	Lege fest	NOT_APPLICABLE	T_SOURCE_FIX	Lege fest	YES	YES	1	0	1	0	Ansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ansatz	Ansatz	Ansatz ×1	Ansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
48	ACTION:G407-E0215@5:T	RUNNING:G407-E0215@5	RUNNING_ATOM	G407-E0215	G407-S008	f10r	HERBAL	T	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	AUTO_CONTEXT	T_PHYSICAL_BROAD	2	T|Y	T|Y	CH	NONE	1	RUNNING:G407-E0215@6	Y	Y*1	NO	YES	Stelle ein oder temperiere	NOT_APPLICABLE	T_PHYSICAL_BROAD	Stelle ein oder temperiere	YES	YES	1	0	1	0	Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenmaterial	Pflanzenmaterial	Pflanzenmaterial ×1	Pflanzenmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
49	ACTION:G407-E0216@1:SH	RUNNING:G407-E0216@1	RUNNING_ATOM	G407-E0216	G407-S008	f10r	HERBAL	SH	SH_REST_HOLD	SH_REST_HOLD	AUTO_CONTEXT	SH_REST_HOLD	2	SH|OR	OR|SH	NONE	NONE	1	RUNNING:G407-E0216@2	OR	OR*1	NO	YES	Halte	NOT_APPLICABLE	SH_REST_HOLD	Halte	YES	YES	1	0	1	0	Pflanzeneinheit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzeneinheit	Pflanzeneinheit	Pflanzeneinheit ×1	Pflanzeneinheit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
50	ACTION:G407-E0217@3:T	RUNNING:G407-E0217@3	RUNNING_ATOM	G407-E0217	G407-S008	f10r	HERBAL	T	T_HP_FORM_SET	T_HP_FORM_SET	AUTO_CONTEXT	T_HP_FORM_SET	4	T|O|D_ADDR|Y	D_ADDR|O|T|Y	CH	NONE	1	RUNNING:G407-E0217@6	Y	Y*1	NO	YES	Bringe in Form oder stelle die Stufe ein	NOT_APPLICABLE	T_HP_FORM_SET	Stelle Form oder Stufe ein	NO	YES	1	0	1	0	Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenmaterial	Pflanzenmaterial	Pflanzenmaterial ×1	Pflanzenmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
51	ACTION:G407-E0224@2:T	RUNNING:G407-E0224@2	RUNNING_ATOM	G407-E0224	G407-S008	f10r	HERBAL	T	T_HP_FORM_SET	T_HP_FORM_SET	AUTO_CONTEXT	T_HP_FORM_SET	4	T|O|OR|AR	O|OR|T	CH	NONE	1	RUNNING:G407-E0224@4	OR	OR*1	NO	YES	Bringe in Form oder stelle die Stufe ein	NOT_APPLICABLE	T_HP_FORM_SET	Stelle Form oder Stufe ein	NO	YES	1	0	1	0	Arbeitseinheit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitseinheit	Arbeitseinheit	Arbeitseinheit ×1	Arbeitseinheit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
52	ACTION:G407-E0226@2:T	RUNNING:G407-E0226@2	RUNNING_ATOM	G407-E0226	G407-S008	f10r	HERBAL	T	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	AUTO_CONTEXT	T_PHYSICAL_BROAD	2	T|Y	T|Y	CH	NONE	1	RUNNING:G407-E0226@3	Y	Y*1	NO	YES	Stelle ein oder temperiere	NOT_APPLICABLE	T_PHYSICAL_BROAD	Stelle ein oder temperiere	YES	YES	1	0	1	0	Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenmaterial	Pflanzenmaterial	Pflanzenmaterial ×1	Pflanzenmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
