surface	family_class	left_whole	page	physical_folio	locus	token_ordinal	token_index	surface_rank_in_current_line	line_token_count	line_position	norm_position	section	language	hand	paragraph_start_line	paragraph_end_line	true_paragraph_start	true_paragraph_end	left_surface	right_surface	left_reader_exact	right_reader_exact	reader_exact	zl3b_surface_count	it2a_surface_count	rf1b_surface_count	reader_exact_method	current_line	component_export_credit	occurrence_id
keedy	BARE_KEEDY	NONE	f111v	f111	f111v.2	3	3	1	11	MIDDLE	0.200000000000	S	B	3	0	0	0	0	cheol	qokair	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sheekeey cheol keedy qokair shecthy qokeol okechedy qokedy qopchedy qokedam chy	0	G787-O304
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f111v	f111	f111v.5	8	8	1	12	MIDDLE	0.636363636364	S	B	3	0	0	0	0	qokeey	qokeol	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qotedal lol	0	G787-O305
keedy	BARE_KEEDY	NONE	f111v	f111	f111v.37	9	9	1	12	MIDDLE	0.727272727273	S	B	3	1	0	0	0	chey	lteedy	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	polchey lkarshar ykain qokain shalky dy tor chey keedy lteedy r aldl	0	G787-O306
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f111v	f111	f111v.38	10	10	1	11	MIDDLE	0.900000000000	S	B	3	0	0	0	0	qokeey	lkeey	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheey o aiin checkhey otain qotl chear chedy qokeey okeedy lkeey	0	G787-O307
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f112r	f112	f112r.6	4	4	1	6	MIDDLE	0.600000000000	S	B	3	0	0	0	0	okeey	olkeedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	chedal oteedy okeey qokeedy olkeedy oteeyoram	0	G787-O308
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f112r	f112	f112r.6	5	5	1	6	MIDDLE	0.800000000000	S	B	3	0	0	0	0	qokeedy	oteeyoram	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	chedal oteedy okeey qokeedy olkeedy oteeyoram	0	G787-O309
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f112r	f112	f112r.7	2	2	1	8	MIDDLE	0.142857142857	S	B	3	0	0	0	0	taiin	qoteo	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	taiin olkeedy qoteo l oeey keey qokeey oteedyram	0	G787-O310
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f112r	f112	f112r.21	5	5	1	10	MIDDLE	0.444444444444	S	B	3	0	0	0	0	chcthey	qoteedy	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sol keedy raiin chcthey okeedy qoteedy qeey rair al sy	0	G787-O311
sheokeedy	LEFT_WHOLE_PLUS_KEEDY	sheo	f112r	f112	f112r.28	2	2	1	8	MIDDLE	0.142857142857	S	B	3	0	0	0	0	ysheedy	qokeedy	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ysheedy sheokeedy qokeedy qokain oteedy chckhy ytchedy sharam	0	G787-O312
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f112r	f112	f112r.35	11	11	1	11	LAST	1.000000000000	S	B	3	0	0	0	0	ar	EDGE	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	0	G787-O313
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f112r	f112	f112r.40	3	3	1	10	MIDDLE	0.222222222222	S	B	3	0	0	0	0	okal	okar	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sain okal lkeedy okar okchedy qokal keedy chkey oty oral	0	G787-O314
keedy	BARE_KEEDY	NONE	f112r	f112	f112r.40	7	7	1	10	MIDDLE	0.666666666667	S	B	3	0	0	0	0	qokal	chkey	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sain okal lkeedy okar okchedy qokal keedy chkey oty oral	0	G787-O315
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f112r	f112	f112r.42	6	6	1	10	MIDDLE	0.555555555556	S	B	3	1	0	0	0	y	qotal	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pol ar shedy qokaiin y okeedy qotal chody oteody araryteop	0	G787-O316
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f112v	f112	f112v.4	5	5	1	9	MIDDLE	0.500000000000	S	B	3	0	0	0	0	oteey	okeey	0	1	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shody qo oeeeody oteey qokeedy okeey qokeedy qoky am	0	G787-O317
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f112v	f112	f112v.4	7	7	2	9	MIDDLE	0.750000000000	S	B	3	0	0	0	0	okeey	qoky	1	0	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shody qo oeeeody oteey qokeedy okeey qokeedy qoky am	0	G787-O318
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f112v	f112	f112v.15	3	3	1	9	MIDDLE	0.250000000000	S	B	3	1	0	0	0	okeedy	olkeedy	0	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchodain okeedy qokeedy olkeedy qokain sheey qokedar aiin am	0	G787-O319
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f112v	f112	f112v.18	5	5	1	10	MIDDLE	0.444444444444	S	B	3	0	0	0	0	chey	qokeeey	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	0	G787-O320
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f112v	f112	f112v.20	4	4	1	8	MIDDLE	0.428571428571	S	B	3	1	0	0	0	alchedy	qokedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchoraiin ar alchedy olkeedy qokedy qotaiin chocthedy saisal	0	G787-O321
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f112v	f112	f112v.23	8	8	1	9	MIDDLE	0.875000000000	S	B	3	1	0	0	0	sheedy	qotain	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheol keeor olkeeey chedain ol cheedaiin sheedy qokeedy qotain	0	G787-O322
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f112v	f112	f112v.26	5	5	1	7	MIDDLE	0.666666666667	S	B	3	0	1	0	0	cheeol	qoteosam	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ychedal checkhey checkhy cheeol qokeedy qoteosam chos	0	G787-O323
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f112v	f112	f112v.27	5	5	1	10	MIDDLE	0.444444444444	S	B	3	1	0	0	0	qoeey	qokeear	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchodain aiin teeedy qoeey okeedy qokeear al okedal olkeedy qotedy	0	G787-O324
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f112v	f112	f112v.27	9	9	1	10	MIDDLE	0.888888888889	S	B	3	1	0	0	0	okedal	qotedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchodain aiin teeedy qoeey okeedy qokeear al okedal olkeedy qotedy	0	G787-O325
keedy	BARE_KEEDY	NONE	f112v	f112	f112v.32	3	3	1	11	MIDDLE	0.200000000000	S	B	3	1	0	0	0	shee	otedar	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeo r a	0	G787-O326
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f112v	f112	f112v.33	3	3	1	10	MIDDLE	0.222222222222	S	B	3	0	0	0	0	cheeor	qokedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	or cheeor okeedy qokedy qokeedy chedaiin okeeedy otaiin cheekey chol	0	G787-O327
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f112v	f112	f112v.33	5	5	1	10	MIDDLE	0.444444444444	S	B	3	0	0	0	0	qokedy	chedaiin	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	or cheeor okeedy qokedy qokeedy chedaiin okeeedy otaiin cheekey chol	0	G787-O328
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f112v	f112	f112v.34	4	4	1	8	MIDDLE	0.428571428571	S	B	3	0	0	0	0	checkhy	qokeedy	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	0	G787-O329
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f112v	f112	f112v.36	6	6	1	10	MIDDLE	0.555555555556	S	B	3	1	0	0	0	chdy	cheky	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchede okeey lky shedaiiin chdy qokeedy cheky lkedy qotedy raram	0	G787-O330
ykeedy	LEFT_WHOLE_PLUS_KEEDY	y	f112v	f112	f112v.43	8	8	1	12	MIDDLE	0.636363636364	S	B	3	0	0	0	0	olchedy	chtal	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ooeeor oeeal olkeol al chol chl olchedy ykeedy chtal kar opchy famam	0	G787-O331
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f113r	f113	f113r.2	2	2	1	13	MIDDLE	0.083333333333	S	B	3	0	0	0	0	dar	oteeody	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dar okeedy oteeody qokedy otchechy okeorl al keeos ched al ar chy ykolairol	0	G787-O332
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f113r	f113	f113r.4	2	2	1	12	MIDDLE	0.090909090909	S	B	3	1	0	0	0	kcheeos	shoaiin	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	kcheeos olkeedy shoaiin cheeody qokchedy chckhody qokedy qotaly lkar ar al om	0	G787-O333
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f113r	f113	f113r.16	2	2	1	11	MIDDLE	0.100000000000	S	B	3	1	0	0	0	pcheoor	qokeedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pcheoor olkeedy qokeedy shdy qofchedy chcfhor chedy qokeeol por aiin chepchar	0	G787-O334
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f113r	f113	f113r.16	3	3	1	11	MIDDLE	0.200000000000	S	B	3	1	0	0	0	olkeedy	shdy	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pcheoor olkeedy qokeedy shdy qofchedy chcfhor chedy qokeeol por aiin chepchar	0	G787-O335
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f113r	f113	f113r.26	10	10	1	10	LAST	1.000000000000	S	B	3	0	1	0	1	loaiin	EDGE	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tol cheshy lkchedy lchod chal char lkeeody oteeo loaiin okeedy	0	G787-O336
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f113v	f113	f113v.25	3	3	1	12	MIDDLE	0.181818181818	S	B	3	1	0	0	0	lkchey	otey	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam	0	G787-O337
alkeedy	LEFT_WHOLE_PLUS_KEEDY	al	f113v	f113	f113v.27	5	5	1	5	LAST	1.000000000000	S	B	3	0	1	0	1	cheeo	EDGE	0	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	y cheeo l cheeo alkeedy	0	G787-O338
ykeedy	LEFT_WHOLE_PLUS_KEEDY	y	f114r	f114	f114r.6	6	6	1	11	MIDDLE	0.500000000000	S	B	3	0	0	0	0	daiin	okeeedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qoeedy okchedy doiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dary	0	G787-O339
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f114r	f114	f114r.10	1	1	1	5	FIRST	0.000000000000	S	B	3	0	1	0	0	EDGE	chdodaiin	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeedy chdodaiin qoedeey chdaiin chedalos	0	G787-O340
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f114r	f114	f114r.25	3	3	1	14	MIDDLE	0.153846153846	S	B	3	0	0	0	0	chey	chedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	oaiil chey qokeedy chedy qoeey qokodaiin cheey kais aiy okol aiir otair or airy	0	G787-O341
keedy	BARE_KEEDY	NONE	f114r	f114	f114r.29	3	3	1	14	MIDDLE	0.153846153846	S	B	3	0	0	0	0	oeedy	cheey	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	chol oeedy keedy cheey cheodeey keedeedy daiiin ald air ar shol chedy otchedy qoty	0	G787-O342
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f114r	f114	f114r.30	3	3	1	14	MIDDLE	0.153846153846	S	B	3	0	0	0	0	chedar	lkeedy	0	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	y chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	0	G787-O343
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f114r	f114	f114r.30	10	10	1	14	MIDDLE	0.692307692308	S	B	3	0	0	0	0	okair	qoain	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	y chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	0	G787-O344
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f114r	f114	f114r.44	6	6	1	12	MIDDLE	0.454545454545	S	B	3	0	0	0	0	qokair	chotal	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ydaiin chedy qoal cheey qokair okeedy chotal chol okain ar da opaiin	0	G787-O345
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f114v	f114	f114v.4	7	7	1	10	MIDDLE	0.666666666667	S	B	3	0	0	0	0	qotedy	daiin	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokedy cheocthedy qoted qotedol chedar qotedy okeedy daiin chedaiin oky	0	G787-O346
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f114v	f114	f114v.5	2	2	1	5	MIDDLE	0.250000000000	S	B	3	0	1	0	0	chedy	okaly	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	chedy qokeedy okaly cheedain shedy	0	G787-O347
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f115r	f115	f115r.4	2	2	1	11	MIDDLE	0.100000000000	S	B	@	1	0	0	0	dchedain	olkeechdy	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dchedain qokeedy olkeechdy chor chey kchor orchedar otar sheod qoteedy dardyr	0	G787-O348
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f115r	f115	f115r.9	3	3	1	10	MIDDLE	0.222222222222	S	B	@	0	1	0	0	qoteeedy	qoteo	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dchedaiin qoteeedy qokeedy qoteo lor cheo r ar cheor cheody	0	G787-O349
keedy	BARE_KEEDY	NONE	f115r	f115	f115r.10	4	4	1	10	MIDDLE	0.333333333333	S	B	@	1	0	0	0	qokchey	qokor	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchedy kechedy qokchey keedy qokor chedaiin dair qotchedy qotcheedy qekor	0	G787-O350
qoolkeedy	LEFT_WHOLE_PLUS_KEEDY	qool	f115r	f115	f115r.13	2	2	1	9	MIDDLE	0.125000000000	S	B	@	1	0	0	0	tchedy	qokchedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchedy qoolkeedy qokchedy qotchd lpchedy qotcho lar airorlchy cpholrory	0	G787-O351
dolkeedy	LEFT_WHOLE_PLUS_KEEDY	dol	f115r	f115	f115r.17	7	7	1	11	MIDDLE	0.600000000000	S	B	@	0	0	0	0	cheocthy	qotaiin	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qol cheey qotchy daiin daiin cheocthy dolkeedy qotaiin chol oteeedchey okeedain	0	G787-O352
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f115v	f115	f115v.2	2	2	1	10	MIDDLE	0.111111111111	S	B	3	0	0	0	0	ykeeochody	yteedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykeeochody qokeedy yteedy qokar qor chodaiin qokchdy chdar okchdy qokam	0	G787-O353
chokeedy	LEFT_WHOLE_PLUS_KEEDY	cho	f115v	f115	f115v.4	10	10	1	10	LAST	1.000000000000	S	B	3	0	0	0	0	otchd	EDGE	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykcheodain lkchedy otechdy qotar or al ytchedy lched otchd chokeedy	0	G787-O354
cholkeedy	LEFT_WHOLE_PLUS_KEEDY	chol	f115v	f115	f115v.9	4	4	1	10	MIDDLE	0.333333333333	S	B	3	0	0	0	0	chotain	qotchy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ychees chdaiin chotain cholkeedy qotchy chody qotain lkchey lchey ror	0	G787-O355
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f115v	f115	f115v.19	2	2	1	10	MIDDLE	0.111111111111	S	B	3	0	0	0	0	yshedy	lxor	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yshedy qokeedy lxor xoiin choto keeody qoteody dain qokchedy ralom	0	G787-O356
sheolkeedy	LEFT_WHOLE_PLUS_KEEDY	sheol	f115v	f115	f115v.21	2	2	1	10	MIDDLE	0.111111111111	S	B	3	1	0	0	0	tshedy	lkeeshdy	0	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tshedy sheolkeedy lkeeshdy cheeo lor eees aiin okchedy qopcheddy lky	0	G787-O357
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f115v	f115	f115v.22	3	3	1	9	MIDDLE	0.250000000000	S	B	3	0	0	0	0	shedain	chodain	1	1	1	3	3	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	soiin shedain qokeedy chodain otedain qokeedy qokeedy qotedy rosy	0	G787-O358
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f115v	f115	f115v.22	6	6	2	9	MIDDLE	0.625000000000	S	B	3	0	0	0	0	otedain	qokeedy	0	0	1	3	3	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	soiin shedain qokeedy chodain otedain qokeedy qokeedy qotedy rosy	0	G787-O359
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f115v	f115	f115v.37	8	8	1	8	LAST	1.000000000000	S	B	3	1	0	0	0	chkaidararal	EDGE	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tshar shor shy olkeeo lkeedol ltchdy chkaidararal lkeedy	0	G787-O360
ykeedy	LEFT_WHOLE_PLUS_KEEDY	y	f115v	f115	f115v.39	3	3	1	9	MIDDLE	0.250000000000	S	B	3	0	0	0	0	chain	qokedy	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dairal chain ykeedy qokedy qokain lkaiin lkchey lkain lror	0	G787-O361
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f116r	f116	f116r.9	3	3	1	5	MIDDLE	0.500000000000	S	B	3	0	1	0	0	lchey	qokain	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeey lchey qokeedy qokain okeeylkaiin	0	G787-O362
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f116r	f116	f116r.10	5	5	1	12	MIDDLE	0.363636363636	S	B	3	1	0	0	0	shedy	shdy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	chdin checkhy dar shedy qokeedy shdy rain sheedy cphol r teol chcpham	0	G787-O363
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f116r	f116	f116r.15	7	7	1	12	MIDDLE	0.545454545455	S	B	3	1	0	0	0	daiin	qoky	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchoetal otedal otal oteedy olr daiin okeedy qoky dar al keedy shdy	0	G787-O364
keedy	BARE_KEEDY	NONE	f116r	f116	f116r.15	11	11	1	12	MIDDLE	0.909090909091	S	B	3	1	0	0	0	al	shdy	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchoetal otedal otal oteedy olr daiin okeedy qoky dar al keedy shdy	0	G787-O365
keedy	BARE_KEEDY	NONE	f116r	f116	f116r.20	2	2	1	15	MIDDLE	0.071428571429	S	B	3	0	0	0	0	chol	ol	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	chol keedy ol cheey raiin y chedy otar o kal okain olar otedy qoty sfm	0	G787-O366
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f116r	f116	f116r.25	5	5	1	13	MIDDLE	0.333333333333	S	B	3	0	0	0	0	qokeey	shckhy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	chol sheky shedy qokeey qokeedy shckhy qokain otal ches oin ain al om	0	G787-O367
keedy	BARE_KEEDY	NONE	f116r	f116	f116r.29	12	12	1	14	MIDDLE	0.846153846154	S	B	3	0	0	0	0	l	raraiin	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	cthan cheey lkeeal lshey chl l lkain chear aiin chl l keedy raraiin ory	0	G787-O368
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f116r	f116	f116r.32	10	10	1	12	MIDDLE	0.818181818182	S	B	3	0	0	0	0	rshey	chtain	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olkeey rain shey qor aiin shey ol lchedy rshey qokeedy chtain oly	0	G787-O369
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f116r	f116	f116r.38	9	9	1	11	MIDDLE	0.800000000000	S	B	3	0	0	0	0	chedy	raiin	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin qokeey lshey qokaiin chkar shey okaiin chedy qokeedy raiin shy	0	G787-O370
