occurrence_id	head	page	physical_folio	locus	line_number	token_index	line_token_count	line_position	section	language	hand	rank_stable_all_three	strict_paragraph	paragraph_id	paragraph_line_index	paragraph_line_count	paragraph_line_position	targetfree_line_length_bin	source_discovery_coordinate	minimum_core_pivot_distance	strict_external_occurrence	landmark_tags	landmark_hits	visual_occurrence_kind	visual_topology_family	visual_context_scope	visual_owner_id	visual_evidence_channel	visual_source_provenance	occurrence_source_provenance	written_line_eva	literal_credit	component_export_credit
G809-HO0063	odaiin	f9r	f9r	f9r.1	1	7	10	MIDDLE	H	A	1	1	1	G809-P0030	1	5	FIRST	3	0	NONE	1	NEAR_CHOR_SHOR|NEAR_CTHY	LM01:NEAR_CHOR_SHOR:shor@+2|LM02:NEAR_CTHY:cthy@+3	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tydlo choly cthor orchey s shy odaiin sary shor cthy	0	0
G809-HO0064	cthy	f9r	f9r	f9r.1	1	10	10	LAST	H	A	1	1	1	G809-P0030	1	5	FIRST	3	0	NONE	1	NEAR_CHOR_SHOR	LM01:NEAR_CHOR_SHOR:shor@-1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tydlo choly cthor orchey s shy odaiin sary shor cthy	0	0
G809-HO0065	cthy	f9r	f9r	f9r.3	3	5	10	MIDDLE	H	A	1	1	1	G809-P0030	3	5	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	toiin cphy qotod otaiin cthy okor chey ctho d ram	0	0
G809-HO0066	cthy	f9r	f9r	f9r.5	5	4	10	MIDDLE	H	A	1	1	1	G809-P0030	5	5	LAST	3	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	daiin chor sor cthy chokoiin shol dsholdy otchol ot dy	0	0
G809-HO0067	dal	f9r	f9r	f9r.8	8	7	9	MIDDLE	H	A	1	1	1	G809-P0031	3	5	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qotcho qokchy cthey koraiin okain d dal s olshocthy	0	0
G809-HO0068	cthy	f9v	f9v	f9v.3	3	5	9	MIDDLE	H	A	1	1	1	G809-P0032	3	4	MIDDLE	3	0	NONE	1	NEAR_CHOR_SHOR|NEAR_VALUE_FORM	LM01:NEAR_CHOR_SHOR:chor@-3|LM03:NEAR_VALUE_FORM:daiin@-1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	0	0
G809-HO0069	ody	f10r	f10r	f10r.4	4	10	10	LAST	H	A	1	1	1	G809-P0034	4	5	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@-3	RUNNING_EVENT	WHOLE_PLANT_ARTICLE	DIRECT_PAGE_CONTEXT_ONLY	F10R_WHOLE_PLANT	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sor chaiin chcthy ctho ckhy or aiin chtchor doiir ody	0	0
G809-HO0070	cthy	f10r	f10r	f10r.5	5	4	4	LAST	H	A	1	1	1	G809-P0034	5	5	LAST	2	0	1	0	NONE	NONE	RUNNING_EVENT	WHOLE_PLANT_ARTICLE	DIRECT_PAGE_CONTEXT_ONLY	F10R_WHOLE_PLANT	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokchy qotchol chol cthy	0	0
G809-HO0071	cthy	f10r	f10r	f10r.6	6	2	9	MIDDLE	H	A	1	1	1	G809-P0035	1	7	FIRST	3	0	NONE	1	NEAR_CHOR_SHOR	LM01:NEAR_CHOR_SHOR:chor@+1	RUNNING_EVENT	WHOLE_PLANT_ARTICLE	DIRECT_PAGE_CONTEXT_ONLY	F10R_WHOLE_PLANT	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	0	0
G809-HO0072	qoty	f10r	f10r	f10r.11	11	2	5	MIDDLE	H	A	1	1	1	G809-P0035	6	7	MIDDLE	2	0	NONE	1	NONE	NONE	RUNNING_EVENT	WHOLE_PLANT_ARTICLE	DIRECT_PAGE_CONTEXT_ONLY	F10R_WHOLE_PLANT	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	otchoshor qoty qotor cthyd otar	0	0
G809-HO0073	sheo	f10v	f10v	f10v.1	1	3	9	MIDDLE	H	A	1	1	1	G809-P0036	1	3	FIRST	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:daiin@+3|LM03:NEAR_VALUE_FORM:daiin@-1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	paiin daiin sheo pcheey qoty daiin cthor otydy sain	0	0
G809-HO0074	qoty	f10v	f10v	f10v.1	1	5	9	MIDDLE	H	A	1	1	1	G809-P0036	1	3	FIRST	3	1	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	paiin daiin sheo pcheey qoty daiin cthor otydy sain	0	0
G809-HO0075	otydy	f10v	f10v	f10v.1	1	8	9	MIDDLE	H	A	1	1	1	G809-P0036	1	3	FIRST	3	1	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	paiin daiin sheo pcheey qoty daiin cthor otydy sain	0	0
G809-HO0076	cthy	f10v	f10v	f10v.2	2	8	9	MIDDLE	H	A	1	1	1	G809-P0036	2	3	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:daiin@+1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin	0	0
G809-HO0077	sho	f10v	f10v	f10v.5	5	1	9	FIRST	H	A	1	1	1	G809-P0037	2	4	MIDDLE	3	0	5	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:daiin@+2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sho ykeey daiin qotchy qotor chol daiin qokchy ky	0	0
G809-HO0078	qoty	f10v	f10v	f10v.6	6	4	8	MIDDLE	H	A	1	1	1	G809-P0037	3	4	MIDDLE	3	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	shoiin chor shcthy qoty qotoiin qokol chor aiin	0	0
G809-HO0079	qoty	f11r	f11r	f11r.3	3	1	10	FIRST	H	A	1	1	1	G809-P0038	3	4	MIDDLE	3	0	1	0	NONE	NONE	RUNNING_EVENT	WHOLE_PLANT_ARTICLE	DIRECT_PAGE_CONTEXT_ONLY	F11R_WHOLE_PLANT	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qoty chol cthy dor ykychy choty dain chaiin daiin dod	0	0
G809-HO0080	cthy	f11r	f11r	f11r.3	3	3	10	MIDDLE	H	A	1	1	1	G809-P0038	3	4	MIDDLE	3	0	1	0	NONE	NONE	RUNNING_EVENT	WHOLE_PLANT_ARTICLE	DIRECT_PAGE_CONTEXT_ONLY	F11R_WHOLE_PLANT	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qoty chol cthy dor ykychy choty dain chaiin daiin dod	0	0
G809-HO0081	cthy	f11r	f11r	f11r.5	5	7	11	MIDDLE	H	A	1	1	1	G809-P0039	1	3	FIRST	3	0	6	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:daiin@-1	RUNNING_EVENT	WHOLE_PLANT_ARTICLE	DIRECT_PAGE_CONTEXT_ONLY	F11R_WHOLE_PLANT	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tchol shor shor dky y daiin cthy d y chodl daiin	0	0
G809-HO0082	cthy	f11r	f11r	f11r.6	6	10	12	MIDDLE	H	A	1	1	1	G809-P0039	2	3	MIDDLE	3	0	5	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:daiin@+2	RUNNING_EVENT	WHOLE_PLANT_ARTICLE	DIRECT_PAGE_CONTEXT_ONLY	F11R_WHOLE_PLANT	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	odl d s y otol chaiin ykchor dair chody cthy s daiin	0	0
G809-HO0083	cthy	f11r	f11r	f11r.7	7	3	4	MIDDLE	H	A	1	1	1	G809-P0039	3	3	LAST	2	0	NONE	1	NONE	NONE	RUNNING_EVENT	WHOLE_PLANT_ARTICLE	DIRECT_PAGE_CONTEXT_ONLY	F11R_WHOLE_PLANT	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qotchy okchol cthy dy	0	0
G809-HO0084	qoty	f11v	f11v	f11v.1	1	4	8	MIDDLE	H	A	1	1	1	G809-P0040	1	7	FIRST	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	poldchody shcphy shordy qoty shol cphar dan y	0	0
G809-HO0085	okshy	f13v	f13v	f13v.4	4	7	8	MIDDLE	H	A	1	1	1	G809-P0043	4	5	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	o l s chey okos oaiin okshy qo	0	0
G809-HO0086	sho	f13v	f13v	f13v.9	9	8	9	MIDDLE	H	A	1	1	1	G809-P0044	4	5	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tchtod otal cthor ytal y cho tal sho qocthy	0	0
G809-HO0087	dal	f13v	f13v	f13v.10	10	6	6	LAST	H	A	1	1	1	G809-P0044	5	5	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	y ol chy kchey kchor dal	0	0
G809-HO0088	qoty	f14r	f14r	f14r.11	11	6	7	MIDDLE	H	A	1	1	1	G809-P0046	4	6	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dchokchy schol dy shey dar qoty ykeeyky	0	0
G809-HO0089	cthy	f14v	f14v	f14v.2	2	6	10	MIDDLE	H	A	1	1	1	G809-P0047	2	9	MIDDLE	3	0	3	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	okchor d chytshy oty chy cthy otchy ty chol daiin	0	0
G809-HO0090	okshy	f14v	f14v	f14v.5	5	1	8	FIRST	H	A	1	1	1	G809-P0047	5	9	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:daiin@+1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	okshy daiin okchor chky qotchy daiin cthor oty	0	0
G809-HO0091	choky	f14v	f14v	f14v.6	6	2	10	MIDDLE	H	A	1	1	1	G809-P0047	6	9	MIDDLE	3	0	NONE	1	NEAR_CTHY	LM02:NEAR_CTHY:cthy@+1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qoty choky cthy chokchy dy dy dy chckhy dchyd n	0	0
G809-HO0092	cthy	f14v	f14v	f14v.6	6	3	10	MIDDLE	H	A	1	1	1	G809-P0047	6	9	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qoty choky cthy chokchy dy dy dy chckhy dchyd n	0	0
G809-HO0093	cthy	f15r	f15r	f15r.3	3	6	6	LAST	H	A	1	1	1	G809-P0048	3	15	MIDDLE	2	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokaiin qotchy tydy daiin chol cthy	0	0
G809-HO0094	cthy	f15r	f15r	f15r.5	5	4	7	MIDDLE	H	A	1	1	1	G809-P0048	5	15	MIDDLE	3	0	NONE	1	NEAR_CHOR_SHOR|NEAR_CTHY|NEAR_VALUE_FORM	LM01:NEAR_CHOR_SHOR:shor@-1|LM02:NEAR_CTHY:cthy@+2|LM03:NEAR_VALUE_FORM:daiin@+1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qotchy r shor cthy daiin cthy dy	0	0
G809-HO0095	cthy	f15r	f15r	f15r.5	5	6	7	MIDDLE	H	A	1	1	1	G809-P0048	5	15	MIDDLE	3	0	NONE	1	NEAR_CHOR_SHOR|NEAR_CTHY|NEAR_VALUE_FORM	LM01:NEAR_CHOR_SHOR:shor@-3|LM02:NEAR_CTHY:cthy@-2|LM03:NEAR_VALUE_FORM:daiin@-1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qotchy r shor cthy daiin cthy dy	0	0
G809-HO0096	cthy	f15r	f15r	f15r.7	7	3	5	MIDDLE	H	A	1	1	1	G809-P0048	7	15	MIDDLE	2	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:daiin@-2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	daiin shkaiin cthy sho keocthy	0	0
G809-HO0097	sho	f15r	f15r	f15r.7	7	4	5	MIDDLE	H	A	1	1	1	G809-P0048	7	15	MIDDLE	2	0	NONE	1	NEAR_CTHY|NEAR_VALUE_FORM	LM02:NEAR_CTHY:cthy@-1|LM03:NEAR_VALUE_FORM:daiin@-3	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	daiin shkaiin cthy sho keocthy	0	0
G809-HO0098	odaiin	f15r	f15r	f15r.9	9	4	7	MIDDLE	H	A	1	1	1	G809-P0048	9	15	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	octhain qokaiin chos odaiin cthl s y	0	0
G809-HO0099	okshy	f15r	f15r	f15r.10	10	3	5	MIDDLE	H	A	1	1	1	G809-P0048	10	15	MIDDLE	2	1	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ychain chy okshy saiiin dolchds	0	0
G809-HO0100	cthy	f15r	f15r	f15r.13	13	4	8	MIDDLE	H	A	1	1	1	G809-P0048	13	15	MIDDLE	3	0	NONE	1	NEAR_CHOR_SHOR	LM01:NEAR_CHOR_SHOR:shor@+3	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ykshol dor sheey cthy dain sky shor shoty	0	0
G809-HO0101	cthy	f15v	f15v	f15v.2	2	6	8	MIDDLE	H	A	1	1	1	G809-P0049	2	12	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@-1|LM03:NEAR_VALUE_FORM:ain@+1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	chor or oro r aiin cthy ain dar	0	0
G809-HO0102	choky	f15v	f15v	f15v.4	4	2	5	MIDDLE	H	A	1	1	1	G809-P0049	4	12	MIDDLE	2	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	doiin choky shol qoky qotchod	0	0
G809-HO0103	ytchor	f15v	f15v	f15v.5	5	4	6	MIDDLE	H	A	1	1	1	G809-P0049	5	12	MIDDLE	2	0	NONE	1	NEAR_CHOR_SHOR|NEAR_CTHY	LM01:NEAR_CHOR_SHOR:chor@-1|LM01:NEAR_CHOR_SHOR:chor@-2|LM02:NEAR_CTHY:cthy@+1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	otchor chor chor ytchor cthy s	0	0
G809-HO0104	cthy	f15v	f15v	f15v.5	5	5	6	MIDDLE	H	A	1	1	1	G809-P0049	5	12	MIDDLE	2	0	NONE	1	NEAR_CHOR_SHOR	LM01:NEAR_CHOR_SHOR:chor@-2|LM01:NEAR_CHOR_SHOR:chor@-3	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	otchor chor chor ytchor cthy s	0	0
G809-HO0105	sho	f15v	f15v	f15v.7	7	3	8	MIDDLE	H	A	1	1	1	G809-P0049	7	12	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	y choiin sho chy s chy tor ols	0	0
G809-HO0106	ytchor	f15v	f15v	f15v.8	8	1	7	FIRST	H	A	1	1	1	G809-P0049	8	12	MIDDLE	2	0	5	1	NEAR_CHOR_SHOR	LM01:NEAR_CHOR_SHOR:chor@+1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ytchor chor ol oiin oty shol daiin	0	0
G809-HO0107	cthy	f15v	f15v	f15v.10	10	4	5	MIDDLE	H	A	1	1	1	G809-P0049	10	12	MIDDLE	2	0	NONE	1	NEAR_CHOR_SHOR	LM01:NEAR_CHOR_SHOR:chor@-2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sor chor cthoiin cthy qokaiin	0	0
G809-HO0108	cheor	f15v	f15v	f15v.11	11	3	6	MIDDLE	H	A	1	1	1	G809-P0049	11	12	MIDDLE	2	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sol oiin cheor chol daiin cthy	0	0
G809-HO0109	cthy	f15v	f15v	f15v.11	11	6	6	LAST	H	A	1	1	1	G809-P0049	11	12	MIDDLE	2	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sol oiin cheor chol daiin cthy	0	0
G809-HO0110	ody	f16r	f16r	f16r.2	2	5	8	MIDDLE	H	A	1	1	1	G809-P0050	2	4	MIDDLE	3	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ychykchy otey kol shor ody otody qoy oeesordy	0	0
G809-HO0111	choky	f16r	f16r	f16r.3	3	6	7	MIDDLE	H	A	1	1	1	G809-P0050	3	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ydor sheal okchy qoy koiin choky ykair	0	0
G809-HO0112	cthy	f16r	f16r	f16r.11	11	5	7	MIDDLE	H	A	1	1	1	G809-P0052	2	4	MIDDLE	2	0	3	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sokchy qokol choty okchy cthy chy kchy	0	0
G809-HO0113	sho	f16r	f16r	f16r.12	12	6	7	MIDDLE	H	A	1	1	1	G809-P0052	3	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dy cho kchy shcthy shtshy sho tchokyd	0	0
G809-HO0114	ytchor	f16v	f16v	f16v.2	2	1	6	FIRST	H	A	1	1	1	G809-P0053	2	6	MIDDLE	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ytchor y ky chokchy qokchocthor shory	0	0
G809-HO0115	qoty	f16v	f16v	f16v.3	3	4	7	MIDDLE	H	A	1	1	1	G809-P0053	3	6	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ykchy dy choy qoty chy kchy koshet	0	0
G809-HO0116	dal	f16v	f16v	f16v.4	4	5	5	LAST	H	A	1	1	1	G809-P0053	4	6	MIDDLE	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dchol chcthody cphod chotol dal	0	0
G809-HO0117	cthy	f16v	f16v	f16v.10	10	8	8	LAST	H	A	1	1	1	G809-P0054	4	7	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokchy chy dy ykchy chckhy otain cthor cthy	0	0
G809-HO0118	okshy	f17r	f17r	f17r.2	2	3	9	MIDDLE	H	A	1	1	1	G809-P0055	2	3	MIDDLE	3	0	NONE	1	NONE	NONE	RUNNING_EVENT	WHOLE_PLANT_ARTICLE	DIRECT_PAGE_CONTEXT_ONLY	F17R_WHOLE_PLANT	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ydair choky okshy qodar ckhody dor otchol qodcthy ods	0	0
