source_entity_id	source_reading_id	surface	original_working_meaning_de	occurrence_count	page_count	issue_cluster	repair_queue_rank	repair_queue	exact_normalized_master_card_links	master_card_automatic_score_credit	disposition	repair_mode	resolved_debt_atom	v85_reading_id	v85_lexical_core_de	v85_context_realization_de	old_score	old_level	new_lexical_score	new_lexical_level	new_context_score	new_context_level	historical_confirmation	positive_evidence_de	counterevidence_de	v85_audit_decision	v85_evidence_class	v85_open_semantic_slots
AR296	solchedy#1	solchedy	bis zur Mittelstufe getrocknete Samenmasse	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	solchedy#1	bis zur Mittelstufe getrocknete Samenmasse	bis zur Mittelstufe getrocknete Samenmasse	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: getrockneter Samen/Saatgutstoff/-ansatz; lebender Rivale: Samenrückstand|Samenzubereitung	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR299	taiky#1	taiky	kalt angesetzte Charge, leicht angewärmt	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	taiky#1	kalt angesetzte Charge, leicht angewärmt	kalt angesetzte Charge, leicht angewärmt	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR; LOW/EXPLORATORY-Provenienz bleibt sichtbar	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR300	tail#1	tail	kaltgestellte Rohdroge II	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	tail#1	kaltgestellte Rohdroge II	kaltgestellte Rohdroge II	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR; LOW/EXPLORATORY-Provenienz bleibt sichtbar	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR301	tal#1	tal	Rohstoffklasse I, kalt am Gradanfang	1	1	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	1	0	REVISED_IN_V85	ATLAS_FAMILY_CORE	ROHSTOFF+KLASSENHAUPT	tal#1	kaltes Material I, Anfangsstufe	kaltes Material I, Anfangsstufe	26	W1_WEAK_WORKING	34	W1_WEAK_WORKING	34	W1_WEAK_WORKING	H0_NONE	14 reader-exakte GDT656-Atlaspositionen tragen die kalte T-Startzelle mit AL-I; die aktive Stelle besitzt dieselben Signale.	Nur eine aktive Stelle; T kann eine Qualitaet statt einer Kuehlhandlung bezeichnen, Materialart bleibt offen.	REVISE	ATLAS_FAMILY_INTERSECTION	MATERIAL_IDENTITY
AR304	tchedaiin#1	tchedaiin	drei Dosen bis zur Mittelstufe kalt-getrocknete Droge	1	1	CURRENT_DEBT_ONLY	6	BOUND_C1_COMPOUNDS	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	tchedaiin#1	drei Dosen bis zur Mittelstufe kalt-getrocknete Droge	drei Dosen bis zur Mittelstufe kalt-getrocknete Droge	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR307	teeedy#1	teeedy	vollständig abgekühlte Zubereitung, fertig	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	teeedy#1	vollständig abgekühlte Zubereitung, fertig	vollständig abgekühlte Zubereitung, fertig	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: vollständig abgekühlt und abgeschlossen; lebender Rivale: Auszug|Absud	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR310	tshey#1	tshey	kalt und feucht in der Mitte des Grades	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	1	0	REVISED_IN_V85	DIRECT_STATE_CELL_NORMALIZATION	NONE	tshey#1	kalt-feucht, Mittelstufe	kalt-feucht, Mittelstufe	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	GDT647 belegt diese genaue Zustandszelle achtmal auf acht Seiten, davon sechs reader-exakt.	T kann Qualitaet statt Kuehlhandlung sein; alle Komponenten bleiben familiengebunden.	REVISE	DIRECT_STATE_CELL	NONE
AR311	tshol#1	tshol	kalt eingeweichter Drogenstoff	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	0	0	REVISED_IN_V85	EXACT_WHOLE_IDENTITY_RETREAT	DROGE+ACTIVE_PROCESS_WORDING	tshol#1	kalt-feucht	kalt-feuchtes Material	29	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	GDT684 traegt MATERIAL_ROLE, STATE_COLD und STATE_WET; GDT685 erlaubt den Zustand, aber keinen universal erfundenen OL-Stoffkopf.	Singleton; Stoffart, Einweichhandlung und freie T/SH/OL-Werte bleiben offen.	REVISE	EXACT_WHOLE_STATE_INTERSECTION	MATERIAL_IDENTITY|PATIENT
AR312	y#1	y	.	1	1	LIVE_RIVAL	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	y#1	.	.	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT687: vollstaendiger Action/Result/Boundary-Dispatch; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Drei lokale Rechtsbezüge und ein EOS-Beleg sind positionsgebunden darstellbar.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: gesprochener Eintragsschluss; Oberflaeche besitzt 2 getrennte Kontextlesarten; Global liegen 270 Belege in acht Kontextklassen; nacktes y ist kein universelles deutsches Wort.	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR313	y#2	y	Hierzu:	3	3	LIVE_RIVAL	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	y#2	Hierzu:	Hierzu:	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	3 aktive exakte Positionen auf 3 Seiten und 3 Zeilen; letzte semantische Entscheidung GDT687: vollstaendiger Action/Result/Boundary-Dispatch; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Drei lokale Rechtsbezüge und ein EOS-Beleg sind positionsgebunden darstellbar.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: bloßes Scharnier|neuer Unterposten; Oberflaeche besitzt 2 getrennte Kontextlesarten; Global liegen 270 Belege in acht Kontextklassen; nacktes y ist kein universelles deutsches Wort.	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR318	ydaiin#1	ydaiin	davon drei Maße	1	1	CURRENT_DEBT_ONLY	5	ABSTRACT_VALUE_AXIS	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	ydaiin#1	davon drei Maße	davon drei Maße	28	W1_WEAK_WORKING	28	W1_WEAK_WORKING	28	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR319	yey#1	yey	hieran anschließend	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	yey#1	hieran anschließend	hieran anschließend	0	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	0	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	0	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Die Position kann als lokaler Anschluss gerendert werden.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: CRITICAL; LOW/EXPLORATORY-Provenienz bleibt sichtbar; Singleton und Rendererwahl; keine Stoff- oder Aktionsbedeutung wird unabhängig getragen.	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR322	ykcho#1	ykcho	hieraus eine warme Trockenmischung bereiten	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	ykcho#1	hieraus eine warme Trockenmischung bereiten	hieraus eine warme Trockenmischung bereiten	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: heiße Trockenzubereitung|Trockenextrakt	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR324	yky#1	yky	hierzu leicht erhitzen	1	1	CURRENT_DEBT_ONLY	7	ACTION_WITH_OPEN_PATIENT	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	yky#1	hierzu leicht erhitzen	hierzu leicht erhitzen	35	W1_WEAK_WORKING	35	W1_WEAK_WORKING	35	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR326	ypchesy#1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	ypchesy#1	hiervon Samenpulver bis zur Mittelstufe trocknen	hiervon Samenpulver bis zur Mittelstufe trocknen	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE; LOW/EXPLORATORY-Provenienz bleibt sichtbar	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR327	ytcho#1	ytcho	hieraus eine kalte Trockenmischung herstellen	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	ytcho#1	hieraus eine kalte Trockenmischung herstellen	hieraus eine kalte Trockenmischung herstellen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Kaltansatz|Trockenmasse	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
