page	locus	word_index	surface	formal_translation	production_class	root_family	root_action	state_role	bound_q	position	production_mode	production_source	production_operation	semantic_gloss	signature_roundtrip	production_roundtrip
f1r	f1r.15	1	daiin	START · SELECT(d) · RESOLVE · COPY<f1r.12:8=daiin;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	START	COPY	f1r.12:8=daiin	exact	UNGROUNDED	True	True
f1r	f1r.15	2	shckhey	MIDDLE · SELECT(shckh) · RELAY · EDIT<f1r.13:2=ckhey;ins@1:sh>	DERIVED_EDIT	shckh	SELECT	RELAY	0	MIDDLE	EDIT	f1r.13:2=ckhey	ins@1:sh	UNGROUNDED	True	True
f1r	f1r.15	3	eo	MIDDLE · SELECT(e) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	e	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.15	4	r	MIDDLE · SELECT(r) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	r	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.15	5	char	MIDDLE · SELECT(H) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	SELECT	RESOLVE	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.15	6	shey	MIDDLE · REPEAT1(H) · RELAY · SPLIT_SUFFIX<f1r.8:1=yshey;split_suffix>	DERIVED_SPLIT_SUFFIX	H	REPEAT1	RELAY	0	MIDDLE	SPLIT_SUFFIX	f1r.8:1=yshey	split_suffix	UNGROUNDED	True	True
f1r	f1r.15	7	kol	MIDDLE · SELECT(k) · PLAIN_FORM · EDIT<f1r.14:10=kod;sub@3:d>l>	DERIVED_EDIT	k	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f1r.14:10=kod	sub@3:d>l	UNGROUNDED	True	True
f1r	f1r.15	8	chol	MIDDLE · ECHO2(H) · RESOLVE · COPY<f1r.14:3=chol;exact>	DERIVED_COPY	H	ECHO2	RESOLVE	0	MIDDLE	COPY	f1r.14:3=chol	exact	UNGROUNDED	True	True
f1r	f1r.15	9	chol	MIDDLE · REPEAT1(H) · RESOLVE · COPY<f1r.15:8=chol;exact>	DERIVED_COPY	H	REPEAT1	RESOLVE	0	MIDDLE	COPY	f1r.15:8=chol	exact	UNGROUNDED	True	True
f1r	f1r.15	10	kor	MIDDLE · SELECT(k) · PLAIN_FORM · COPY<f1r.1:9=kor;exact>	DERIVED_COPY	k	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f1r.1:9=kor	exact	UNGROUNDED	True	True
f1r	f1r.15	11	chal	END · ECHO2(H) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	ECHO2	RESOLVE	0	END	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.16	1	sho	START · SELECT(sho) · PLAIN_FORM · COPY<f1r.13:7=sho;exact>	DERIVED_COPY	sho	SELECT	PLAIN_FORM	0	START	COPY	f1r.13:7=sho	exact	UNGROUNDED	True	True
f1r	f1r.16	2	chol	MIDDLE · SELECT(H) · RESOLVE · COPY<f1r.15:9=chol;exact>	DERIVED_COPY	H	SELECT	RESOLVE	0	MIDDLE	COPY	f1r.15:9=chol	exact	UNGROUNDED	True	True
f1r	f1r.16	3	shodan	MIDDLE · SELECT(shod) · PLAIN_FORM · EDIT<f1r.12:6=shodain;del@5:i>	DERIVED_EDIT	shod	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f1r.12:6=shodain	del@5:i	UNGROUNDED	True	True
f1r	f1r.16	4	kshy	MIDDLE · SELECT(k) · PLAIN_FORM · EDIT<f1r.12:2=kshoy;del@3:o>	DERIVED_EDIT	k	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f1r.12:2=kshoy	del@3:o	UNGROUNDED	True	True
f1r	f1r.16	5	kchy	MIDDLE · REPEAT1(k) · PLAIN_FORM · EDIT<f1r.16:4=kshy;sub@2:sh>ch>	DERIVED_EDIT	k	REPEAT1	PLAIN_FORM	0	MIDDLE	EDIT	f1r.16:4=kshy	sub@2:sh>ch	UNGROUNDED	True	True
f1r	f1r.16	6	d	MIDDLE · SELECT(d) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	d	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.16	7	or	MIDDLE · SELECT(or) · PLAIN_FORM · SPLIT_SUFFIX<f1r.15:10=kor;split_suffix>	DERIVED_SPLIT_SUFFIX	or	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f1r.15:10=kor	split_suffix	UNGROUNDED	True	True
f1r	f1r.16	8	chodaiin	MIDDLE · SELECT(chod) · RESOLVE · EDIT<f1r.14:5=chodain;ins@5:i>	DERIVED_EDIT	chod	SELECT	RESOLVE	0	MIDDLE	EDIT	f1r.14:5=chodain	ins@5:i	UNGROUNDED	True	True
f1r	f1r.16	9	sho	MIDDLE · SELECT(sho) · PLAIN_FORM · COPY<f1r.13:7=sho;exact>	DERIVED_COPY	sho	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f1r.13:7=sho	exact	UNGROUNDED	True	True
f1r	f1r.16	10	koeam	END · SELECT(k) · TERMINAL_MG · NEAR_FORM_EMIT	NEAR_FORM_EMIT	k	SELECT	TERMINAL_MG	0	END	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.17	1	ycho	START · SELECT(EMPTY) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	EMPTY	SELECT	PLAIN_FORM	0	START	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.17	2	tchey	MIDDLE · SELECT(t) · OPEN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	t	SELECT	OPEN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.17	3	chekain	MIDDLE · SELECT(H) · PLAIN_FORM · EDIT<f1r.14:7=okain;ins@1:ch,sub@1:o>e>	DERIVED_EDIT	H	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f1r.14:7=okain	ins@1:ch,sub@1:o>e	UNGROUNDED	True	True
f1r	f1r.17	4	sheo	MIDDLE · REPEAT1(H) · PLAIN_FORM · EDIT<f1r.16:9=sho;ins@2:e>	DERIVED_EDIT	H	REPEAT1	PLAIN_FORM	0	MIDDLE	EDIT	f1r.16:9=sho	ins@2:e	UNGROUNDED	True	True
f1r	f1r.17	5	pshol	MIDDLE · ECHO2(H) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	ECHO2	RESOLVE	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.17	6	dydyd	MIDDLE · SELECT(d) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	d	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.17	7	cthy	MIDDLE · SELECT(cth) · PLAIN_FORM · COPY<f1r.14:9=cthy;exact>	DERIVED_COPY	cth	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f1r.14:9=cthy	exact	UNGROUNDED	True	True
f1r	f1r.17	8	daiy	END · ECHO2(d) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	d	ECHO2	PLAIN_FORM	0	END	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.18	1	yto	START · SELECT(EMPTY) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	EMPTY	SELECT	PLAIN_FORM	0	START	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.18	2	shol	MIDDLE · SELECT(H) · RESOLVE · SPLIT_SUFFIX<f1r.17:5=pshol;split_suffix>	DERIVED_SPLIT_SUFFIX	H	SELECT	RESOLVE	0	MIDDLE	SPLIT_SUFFIX	f1r.17:5=pshol	split_suffix	UNGROUNDED	True	True
f1r	f1r.18	3	she	MIDDLE · REPEAT1(H) · OPEN_FORM · SPLIT_PREFIX<f1r.17:4=sheo;split_prefix>	DERIVED_SPLIT_PREFIX	H	REPEAT1	OPEN_FORM	0	MIDDLE	SPLIT_PREFIX	f1r.17:4=sheo	split_prefix	UNGROUNDED	True	True
f1r	f1r.18	4	kodshey	MIDDLE · SELECT(k) · OPEN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	k	SELECT	OPEN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.18	5	cphealy	MIDDLE · SELECT(cph) · RELAY · NEAR_FORM_EMIT	NEAR_FORM_EMIT	cph	SELECT	RELAY	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.18	6	dar	MIDDLE · SELECT(d) · RESOLVE · SPLIT_SUFFIX<f1r.7:4=oydar;split_suffix>	DERIVED_SPLIT_SUFFIX	d	SELECT	RESOLVE	0	MIDDLE	SPLIT_SUFFIX	f1r.7:4=oydar	split_suffix	UNGROUNDED	True	True
f1r	f1r.18	7	ain	MIDDLE · SELECT(ai) · PLAIN_FORM · SPLIT_SUFFIX<f1r.17:3=chekain;split_suffix>	DERIVED_SPLIT_SUFFIX	ai	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f1r.17:3=chekain	split_suffix	UNGROUNDED	True	True
f1r	f1r.18	8	dain	MIDDLE · ECHO2(d) · RESOLVE · COPY<f1r.14:1=dain;exact>	DERIVED_COPY	d	ECHO2	RESOLVE	0	MIDDLE	COPY	f1r.14:1=dain	exact	UNGROUNDED	True	True
f1r	f1r.18	9	ckhyds	END · SELECT(ckh) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ckh	SELECT	PLAIN_FORM	0	END	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.19	1	dchar	START · SELECT(d) · PLAIN_FORM · EDIT<f1r.18:6=dar;ins@2:ch>	DERIVED_EDIT	d	SELECT	PLAIN_FORM	0	START	EDIT	f1r.18:6=dar	ins@2:ch	UNGROUNDED	True	True
f1r	f1r.19	2	shcthaiin	MIDDLE · SELECT(shcth) · RESOLVE · EDIT<f1r.5:4=cthaiin;ins@1:sh>	DERIVED_EDIT	shcth	SELECT	RESOLVE	0	MIDDLE	EDIT	f1r.5:4=cthaiin	ins@1:sh	UNGROUNDED	True	True
f1r	f1r.19	3	okaiir	MIDDLE · SELECT(okaiir) · PLAIN_FORM · EDIT<f1r.4:7=okaiin;sub@6:n>r>	DERIVED_EDIT	okaiir	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f1r.4:7=okaiin	sub@6:n>r	UNGROUNDED	True	True
f1r	f1r.19	4	chey	MIDDLE · SELECT(H) · RELAY · SPLIT_SUFFIX<f1r.17:2=tchey;split_suffix>	DERIVED_SPLIT_SUFFIX	H	SELECT	RELAY	0	MIDDLE	SPLIT_SUFFIX	f1r.17:2=tchey	split_suffix	UNGROUNDED	True	True
f1r	f1r.19	5	chy	MIDDLE · REPEAT1(H) · PLAIN_FORM · EDIT<f1r.19:4=chey;del@2:e>	DERIVED_EDIT	H	REPEAT1	PLAIN_FORM	0	MIDDLE	EDIT	f1r.19:4=chey	del@2:e	UNGROUNDED	True	True
f1r	f1r.19	6	tol	MIDDLE · SELECT(t) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	t	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.19	7	cthols	MIDDLE · SELECT(cth) · PLAIN_FORM · EDIT<f1r.19:6=tol;sub@1:t>cth,ins@4:s>	DERIVED_EDIT	cth	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f1r.19:6=tol	sub@1:t>cth,ins@4:s	UNGROUNDED	True	True
f1r	f1r.19	8	dloo	END · SELECT(dl) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	dl	SELECT	PLAIN_FORM	0	END	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.20	1	shok	START · SELECT(shok) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	shok	SELECT	PLAIN_FORM	0	START	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.20	2	chor	MIDDLE · SELECT(H) · RESOLVE · COPY<f1r.8:9=chor;exact>	DERIVED_COPY	H	SELECT	RESOLVE	0	MIDDLE	COPY	f1r.8:9=chor	exact	UNGROUNDED	True	True
f1r	f1r.20	3	chey	MIDDLE · REPEAT1(H) · RELAY · COPY<f1r.19:4=chey;exact>	DERIVED_COPY	H	REPEAT1	RELAY	0	MIDDLE	COPY	f1r.19:4=chey	exact	UNGROUNDED	True	True
f1r	f1r.20	4	dain	MIDDLE · SELECT(d) · RESOLVE · COPY<f1r.18:8=dain;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	MIDDLE	COPY	f1r.18:8=dain	exact	UNGROUNDED	True	True
f1r	f1r.20	5	ckhey	END · SELECT(ckh) · RELAY · COPY<f1r.13:2=ckhey;exact>	DERIVED_COPY	ckh	SELECT	RELAY	0	END	COPY	f1r.13:2=ckhey	exact	UNGROUNDED	True	True
f1r	f1r.21	1	otol	START · SELECT(ot) · PLAIN_FORM · EDIT<f1r.19:6=tol;ins@1:o>	DERIVED_EDIT	ot	SELECT	PLAIN_FORM	0	START	EDIT	f1r.19:6=tol	ins@1:o	UNGROUNDED	True	True
f1r	f1r.21	2	daiiin	END · SELECT(d) · RESOLVE · EDIT<f1r.15:1=daiin;ins@3:i>	DERIVED_EDIT	d	SELECT	RESOLVE	0	END	EDIT	f1r.15:1=daiin	ins@3:i	UNGROUNDED	True	True
f1r	f1r.22	1	cpho	START · SELECT(cpho) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	cpho	SELECT	PLAIN_FORM	0	START	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.22	2	shaiin	MIDDLE · SELECT(H) · RESOLVE · EDIT<f1r.19:2=shcthaiin;del@2:cth>	DERIVED_EDIT	H	SELECT	RESOLVE	0	MIDDLE	EDIT	f1r.19:2=shcthaiin	del@2:cth	UNGROUNDED	True	True
f1r	f1r.22	3	shokcheey	MIDDLE · SELECT(shok) · OPEN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	shok	SELECT	OPEN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.22	4	chol	MIDDLE · ECHO2(H) · RESOLVE · COPY<f1r.16:2=chol;exact>	DERIVED_COPY	H	ECHO2	RESOLVE	0	MIDDLE	COPY	f1r.16:2=chol	exact	UNGROUNDED	True	True
f1r	f1r.22	5	tshodeesy	MIDDLE · SELECT(t) · PLAIN_FORM · DEEP_RARE_INNOVATION	DEEP_RARE_INNOVATION	t	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.22	6	shey	MIDDLE · ECHO2(H) · RELAY · COPY<f1r.15:6=shey;exact>	DERIVED_COPY	H	ECHO2	RELAY	0	MIDDLE	COPY	f1r.15:6=shey	exact	UNGROUNDED	True	True
f1r	f1r.22	7	pydeey	MIDDLE · SELECT(EMPTY) · OPEN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	EMPTY	SELECT	OPEN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.22	8	cha	MIDDLE · ECHO2(H) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	ECHO2	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.22	9	ro	MIDDLE · SELECT(r) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	r	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.22	10	dar	END · SELECT(d) · RESOLVE · COPY<f1r.18:6=dar;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	END	COPY	f1r.18:6=dar	exact	UNGROUNDED	True	True
f1r	f1r.23	1	ydoin	START · SELECT(EMPTY) · PLAIN_FORM · EDIT<f1r.11:1=ydain;sub@3:a>o>	DERIVED_EDIT	EMPTY	SELECT	PLAIN_FORM	0	START	EDIT	f1r.11:1=ydain	sub@3:a>o	UNGROUNDED	True	True
f1r	f1r.23	2	chol	MIDDLE · SELECT(H) · RESOLVE · COPY<f1r.22:4=chol;exact>	DERIVED_COPY	H	SELECT	RESOLVE	0	MIDDLE	COPY	f1r.22:4=chol	exact	UNGROUNDED	True	True
f1r	f1r.23	3	dain	MIDDLE · SELECT(d) · RESOLVE · COPY<f1r.20:4=dain;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	MIDDLE	COPY	f1r.20:4=dain	exact	UNGROUNDED	True	True
f1r	f1r.23	4	cthal	MIDDLE · SELECT(cth) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	cth	SELECT	RESOLVE	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.23	5	dar	MIDDLE · ECHO2(d) · RESOLVE · COPY<f1r.22:10=dar;exact>	DERIVED_COPY	d	ECHO2	RESOLVE	0	MIDDLE	COPY	f1r.22:10=dar	exact	UNGROUNDED	True	True
f1r	f1r.23	6	shear	MIDDLE · SELECT(H) · RESOLVE · EDIT<f1r.23:5=dar;ins@1:sh,sub@1:d>e>	DERIVED_EDIT	H	SELECT	RESOLVE	0	MIDDLE	EDIT	f1r.23:5=dar	ins@1:sh,sub@1:d>e	UNGROUNDED	True	True
f1r	f1r.23	7	kaiin	MIDDLE · SELECT(k) · RESOLVE · EDIT<f1r.22:2=shaiin;sub@1:sh>k>	DERIVED_EDIT	k	SELECT	RESOLVE	0	MIDDLE	EDIT	f1r.22:2=shaiin	sub@1:sh>k	UNGROUNDED	True	True
f1r	f1r.23	8	dar	MIDDLE · SELECT(d) · RESOLVE · COPY<f1r.22:10=dar;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	MIDDLE	COPY	f1r.22:10=dar	exact	UNGROUNDED	True	True
f1r	f1r.23	9	shey	MIDDLE · SELECT(H) · RELAY · COPY<f1r.22:6=shey;exact>	DERIVED_COPY	H	SELECT	RELAY	0	MIDDLE	COPY	f1r.22:6=shey	exact	UNGROUNDED	True	True
f1r	f1r.23	10	cthar	END · SELECT(cth) · RESOLVE · COPY<f1r.2:10=cthar;exact>	DERIVED_COPY	cth	SELECT	RESOLVE	0	END	COPY	f1r.2:10=cthar	exact	UNGROUNDED	True	True
f1r	f1r.24	1	cho	START · SELECT(cho) · PLAIN_FORM · SPLIT_PREFIX<f1r.23:2=chol;split_prefix>	DERIVED_SPLIT_PREFIX	cho	SELECT	PLAIN_FORM	0	START	SPLIT_PREFIX	f1r.23:2=chol	split_prefix	UNGROUNDED	True	True
f1r	f1r.24	2	o	MIDDLE · SELECT(o) · PLAIN_FORM · SPLIT_SUFFIX<f1r.24:1=cho;split_suffix>	DERIVED_SPLIT_SUFFIX	o	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f1r.24:1=cho	split_suffix	UNGROUNDED	True	True
f1r	f1r.24	3	kaiin	MIDDLE · SELECT(k) · RESOLVE · COPY<f1r.23:7=kaiin;exact>	DERIVED_COPY	k	SELECT	RESOLVE	0	MIDDLE	COPY	f1r.23:7=kaiin	exact	UNGROUNDED	True	True
f1r	f1r.24	4	shoaiin	MIDDLE · SELECT(sho) · RESOLVE · EDIT<f1r.22:2=shaiin;ins@2:o>	DERIVED_EDIT	sho	SELECT	RESOLVE	0	MIDDLE	EDIT	f1r.22:2=shaiin	ins@2:o	UNGROUNDED	True	True
f1r	f1r.24	5	okol	MIDDLE · SELECT(ok) · PLAIN_FORM · EDIT<f1r.21:1=otol;sub@2:t>k>	DERIVED_EDIT	ok	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f1r.21:1=otol	sub@2:t>k	UNGROUNDED	True	True
f1r	f1r.24	6	daiin	MIDDLE · SELECT(d) · RESOLVE · COPY<f1r.15:1=daiin;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	MIDDLE	COPY	f1r.15:1=daiin	exact	UNGROUNDED	True	True
f1r	f1r.24	7	far	MIDDLE · SELECT(ar) · PLAIN_FORM · EDIT<f1r.23:10=cthar;sub@1:cth>f>	DERIVED_EDIT	ar	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f1r.23:10=cthar	sub@1:cth>f	UNGROUNDED	True	True
f1r	f1r.24	8	cthol	MIDDLE · SELECT(cth) · RESOLVE · SPLIT_PREFIX<f1r.19:7=cthols;split_prefix>	DERIVED_SPLIT_PREFIX	cth	SELECT	RESOLVE	0	MIDDLE	SPLIT_PREFIX	f1r.19:7=cthols	split_prefix	UNGROUNDED	True	True
f1r	f1r.24	9	daiin	MIDDLE · SELECT(d) · RESOLVE · COPY<f1r.15:1=daiin;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	MIDDLE	COPY	f1r.15:1=daiin	exact	UNGROUNDED	True	True
f1r	f1r.24	10	ctholdar	END · ECHO2(cth) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	cth	ECHO2	PLAIN_FORM	0	END	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.25	1	ycheey	START · SELECT(EMPTY) · OPEN_FORM · EDIT<f1r.22:7=pydeey;del@1:p,sub@3:d>ch>	DERIVED_EDIT	EMPTY	SELECT	OPEN_FORM	0	START	EDIT	f1r.22:7=pydeey	del@1:p,sub@3:d>ch	UNGROUNDED	True	True
f1r	f1r.25	2	okeey	MIDDLE · SELECT(ok) · RELAY · EDIT<f1r.22:3=shokcheey;del@1:sh,del@4:ch>	DERIVED_EDIT	ok	SELECT	RELAY	0	MIDDLE	EDIT	f1r.22:3=shokcheey	del@1:sh,del@4:ch	UNGROUNDED	True	True
f1r	f1r.25	3	oky	MIDDLE · REPEAT1(ok) · PLAIN_FORM · EDIT<f1r.25:2=okeey;del@3:e,del@4:e>	DERIVED_EDIT	ok	REPEAT1	PLAIN_FORM	0	MIDDLE	EDIT	f1r.25:2=okeey	del@3:e,del@4:e	UNGROUNDED	True	True
f1r	f1r.25	4	daiin	MIDDLE · SELECT(d) · RESOLVE · COPY<f1r.24:9=daiin;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	MIDDLE	COPY	f1r.24:9=daiin	exact	UNGROUNDED	True	True
f1r	f1r.25	5	okchey	MIDDLE · ECHO2(ok) · OPEN_FORM · EDIT<f1r.22:3=shokcheey;del@1:sh,del@5:e>	DERIVED_EDIT	ok	ECHO2	OPEN_FORM	0	MIDDLE	EDIT	f1r.22:3=shokcheey	del@1:sh,del@5:e	UNGROUNDED	True	True
f1r	f1r.25	6	kokaiin	MIDDLE · SELECT(k) · PLAIN_FORM · EDIT<f1r.13:3=kodaiin;sub@3:d>k>	DERIVED_EDIT	k	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f1r.13:3=kodaiin	sub@3:d>k	UNGROUNDED	True	True
f1r	f1r.25	7	ochol	MIDDLE · SELECT(o) · PLAIN_FORM · EDIT<f1r.24:5=okol;sub@2:k>ch>	DERIVED_EDIT	o	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f1r.24:5=okol	sub@2:k>ch	UNGROUNDED	True	True
f1r	f1r.25	8	kdchy	MIDDLE · SELECT(kd) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	kd	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.25	9	dal	END · SELECT(d) · RESOLVE · SPLIT_SUFFIX<f1r.11:7=cphodal;split_suffix>	DERIVED_SPLIT_SUFFIX	d	SELECT	RESOLVE	0	END	SPLIT_SUFFIX	f1r.11:7=cphodal	split_suffix	UNGROUNDED	True	True
f1r	f1r.26	1	dcheo	START · SELECT(d) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	d	SELECT	PLAIN_FORM	0	START	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.26	2	shody	MIDDLE · SELECT(shod) · PLAIN_FORM · COPY<f1r.9:4=shody;exact>	DERIVED_COPY	shod	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f1r.9:4=shody	exact	UNGROUNDED	True	True
f1r	f1r.26	3	koshey	MIDDLE · SELECT(k) · OPEN_FORM · EDIT<f1r.18:4=kodshey;del@3:d>	DERIVED_EDIT	k	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f1r.18:4=kodshey	del@3:d	UNGROUNDED	True	True
f1r	f1r.26	4	cthy	MIDDLE · SELECT(cth) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	cth	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f1r	f1r.26	5	ok	MIDDLE · SELECT(ok) · PLAIN_FORM · SPLIT_PREFIX<f1r.25:5=okchey;split_prefix>	DERIVED_SPLIT_PREFIX	ok	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_PREFIX	f1r.25:5=okchey	split_prefix	UNGROUNDED	True	True
f1r	f1r.26	6	chey	MIDDLE · SELECT(H) · RELAY · COPY<f1r.20:3=chey;exact>	DERIVED_COPY	H	SELECT	RELAY	0	MIDDLE	COPY	f1r.20:3=chey	exact	UNGROUNDED	True	True
f1r	f1r.26	7	keey	MIDDLE · SELECT(k) · RELAY · SPLIT_SUFFIX<f1r.25:2=okeey;split_suffix>	DERIVED_SPLIT_SUFFIX	k	SELECT	RELAY	0	MIDDLE	SPLIT_SUFFIX	f1r.25:2=okeey	split_suffix	UNGROUNDED	True	True
f1r	f1r.26	8	keey	MIDDLE · REPEAT1(k) · RELAY · COPY<f1r.26:7=keey;exact>	DERIVED_COPY	k	REPEAT1	RELAY	0	MIDDLE	COPY	f1r.26:7=keey	exact	UNGROUNDED	True	True
f1r	f1r.26	9	dal	MIDDLE · SELECT(d) · RESOLVE · COPY<f1r.25:9=dal;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	MIDDLE	COPY	f1r.25:9=dal	exact	UNGROUNDED	True	True
f1r	f1r.26	10	chtor	END · SELECT(cht) · PLAIN_FORM · EDIT<f1r.20:2=chor;ins@2:t>	DERIVED_EDIT	cht	SELECT	PLAIN_FORM	0	END	EDIT	f1r.20:2=chor	ins@2:t	UNGROUNDED	True	True
f1r	f1r.27	1	eo	START · SELECT(e) · PLAIN_FORM · SPLIT_SUFFIX<f1r.26:1=dcheo;split_suffix>	DERIVED_SPLIT_SUFFIX	e	SELECT	PLAIN_FORM	0	START	SPLIT_SUFFIX	f1r.26:1=dcheo	split_suffix	UNGROUNDED	True	True
f1r	f1r.27	2	chol	MIDDLE · SELECT(H) · RESOLVE · COPY<f1r.23:2=chol;exact>	DERIVED_COPY	H	SELECT	RESOLVE	0	MIDDLE	COPY	f1r.23:2=chol	exact	UNGROUNDED	True	True
f1r	f1r.27	3	chok	MIDDLE · SELECT(chok) · PLAIN_FORM · EDIT<f1r.27:2=chol;sub@3:l>k>	DERIVED_EDIT	chok	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f1r.27:2=chol	sub@3:l>k	UNGROUNDED	True	True
f1r	f1r.27	4	choty	MIDDLE · SELECT(chot) · PLAIN_FORM · EDIT<f1r.27:3=chok;ins@3:t,sub@3:k>y>	DERIVED_EDIT	chot	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f1r.27:3=chok	ins@3:t,sub@3:k>y	UNGROUNDED	True	True
