page	locus	word_index	surface	root_family	root_action	position	state_role	bound_q	unit_count	signature_code	signature_reconstruction	signature_roundtrip	structural_reading	production_mode	production_source	production_operation	production_roundtrip	chosen_bits	literal_bits	strict_first	strict_last
f1r	f1r.11	8	es	es	SELECT	END	PLAIN_FORM	0	1	es|q0|NONE|NONE|NONE|NONE	es	True	END:SELECT:es:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	es|q0|NONE|NONE|NONE|NONE	es|q0|NONE|NONE|NONE|NONE
f1r	f1r.12	1	oksho	ok	SELECT	START	PLAIN_FORM	0	2	ok|q0|NONE|NONE|NONE|NONE+sho|q0|NONE|NONE|NONE|NONE	oksho	True	START:SELECT:ok:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	ok|q0|NONE|NONE|NONE|NONE	sho|q0|NONE|NONE|NONE|NONE
f1r	f1r.12	2	kshoy	k	SELECT	MIDDLE	PLAIN_FORM	0	2	k|q0|NONE|NONE|NONE|NONE+sho|q0|NONE|NONE|NONE|Y	kshoy	True	MIDDLE:SELECT:k:PLAIN_FORM	EDIT	f1r.12:1=oksho	del@1:o,ins@5:y	True	22.954196310386877	26.8167852415475	k|q0|NONE|NONE|NONE|NONE	sho|q0|NONE|NONE|NONE|Y
f1r	f1r.12	3	otairin	otairi	SELECT	MIDDLE	PLAIN_FORM	0	1	otairi|q0|NONE|NONE|NONE|N	otairin	True	MIDDLE:SELECT:otairi:PLAIN_FORM	EDIT	f1r.4:7=okaiin	sub@2:k>t,ins@5:r	True	37.90839262077375	43.67937417270812	otairi|q0|NONE|NONE|NONE|N	otairi|q0|NONE|NONE|NONE|N
f1r	f1r.12	4	oteol	ot	SELECT	MIDDLE	PLAIN_FORM	0	2	ot|q0|NONE|E|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	oteol	True	MIDDLE:SELECT:ot:PLAIN_FORM	EDIT	f1r.8:4=otchol	sub@3:ch>e	True	24.954196310386877	31.770981551934376	ot|q0|NONE|E|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f1r	f1r.12	5	okan	ok	SELECT	MIDDLE	PLAIN_FORM	0	1	ok|q0|NONE|NONE|A|N	okan	True	MIDDLE:SELECT:ok:PLAIN_FORM	COPY	f1r.4:9=okan	exact	True	14.0	26.8167852415475	ok|q0|NONE|NONE|A|N	ok|q0|NONE|NONE|A|N
f1r	f1r.12	6	shodain	shod	SELECT	MIDDLE	RESOLVE	0	1	shod|q0|NONE|NONE|AI|N	shodain	True	MIDDLE:SELECT:shod:RESOLVE	EDIT	f1r.11:1=ydain	ins@1:sh,sub@1:y>o	True	33.90839262077375	36.725177862321246	shod|q0|NONE|NONE|AI|N	shod|q0|NONE|NONE|AI|N
f1r	f1r.12	7	sckhey	s	SELECT	MIDDLE	OPEN_FORM	0	2	s|q0|NONE|NONE|NONE|NONE+ckh|q0|NONE|E|NONE|Y	sckhey	True	MIDDLE:SELECT:s:OPEN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	s|q0|NONE|NONE|NONE|NONE	ckh|q0|NONE|E|NONE|Y
f1r	f1r.12	8	daiin	d	SELECT	END	RESOLVE	0	1	d|q0|NONE|NONE|AII|N	daiin	True	END:SELECT:d:RESOLVE	COPY	f1r.9:1=daiin	exact	True	12.0	31.770981551934376	d|q0|NONE|NONE|AII|N	d|q0|NONE|NONE|AII|N
f1r	f1r.13	1	shoy	sho	SELECT	START	PLAIN_FORM	0	1	sho|q0|NONE|NONE|NONE|Y	shoy	True	START:SELECT:sho:PLAIN_FORM	SPLIT_SUFFIX	f1r.12:2=kshoy	split_suffix	True	13.0	21.862588931160623	sho|q0|NONE|NONE|NONE|Y	sho|q0|NONE|NONE|NONE|Y
f1r	f1r.13	2	ckhey	ckh	SELECT	MIDDLE	RELAY	0	1	ckh|q0|NONE|E|NONE|Y	ckhey	True	MIDDLE:SELECT:ckh:RELAY	SPLIT_SUFFIX	f1r.12:7=sckhey	split_suffix	True	11.0	21.862588931160623	ckh|q0|NONE|E|NONE|Y	ckh|q0|NONE|E|NONE|Y
f1r	f1r.13	3	kodaiin	k	SELECT	MIDDLE	PLAIN_FORM	0	2	k|q0|NONE|NONE|NONE|NONE+od|q0|NONE|NONE|AII|N	kodaiin	True	MIDDLE:SELECT:k:PLAIN_FORM	EDIT	f1r.12:8=daiin	ins@1:k,ins@1:o	True	29.908392620773753	43.67937417270812	k|q0|NONE|NONE|NONE|NONE	od|q0|NONE|NONE|AII|N
f1r	f1r.13	4	cphy	cph	SELECT	MIDDLE	PLAIN_FORM	0	1	cph|q0|NONE|NONE|NONE|Y	cphy	True	MIDDLE:SELECT:cph:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	cph|q0|NONE|NONE|NONE|Y	cph|q0|NONE|NONE|NONE|Y
f1r	f1r.13	5	cphodaiils	cphodaiil	SELECT	MIDDLE	PLAIN_FORM	0	2	cphodaiil|q0|NONE|NONE|NONE|NONE+s|q0|NONE|NONE|NONE|NONE	cphodaiils	True	MIDDLE:SELECT:cphodaiil:PLAIN_FORM	EDIT	f1r.11:7=cphodal	ins@5:i,ins@5:i,ins@6:s	True	46.86258893116063	48.633570483095	cphodaiil|q0|NONE|NONE|NONE|NONE	s|q0|NONE|NONE|NONE|NONE
f1r	f1r.13	6	cthey	cth	SELECT	MIDDLE	RELAY	0	1	cth|q0|NONE|E|NONE|Y	cthey	True	MIDDLE:SELECT:cth:RELAY	LITERAL		literal	True	21.862588931160623	21.862588931160623	cth|q0|NONE|E|NONE|Y	cth|q0|NONE|E|NONE|Y
f1r	f1r.13	7	sho	sho	SELECT	MIDDLE	PLAIN_FORM	0	1	sho|q0|NONE|NONE|NONE|NONE	sho	True	MIDDLE:SELECT:sho:PLAIN_FORM	SPLIT_PREFIX	f1r.12:6=shodain	split_prefix	True	13.0	14.90839262077375	sho|q0|NONE|NONE|NONE|NONE	sho|q0|NONE|NONE|NONE|NONE
f1r	f1r.13	8	oldain	ol	SELECT	MIDDLE	PLAIN_FORM	0	2	ol|q0|NONE|NONE|NONE|NONE+d|q0|NONE|NONE|AI|N	oldain	True	MIDDLE:SELECT:ol:PLAIN_FORM	EDIT	f1r.12:6=shodain	sub@1:sh>o,sub@2:o>l	True	33.90839262077375	36.725177862321246	ol|q0|NONE|NONE|NONE|NONE	d|q0|NONE|NONE|AI|N
f1r	f1r.13	9	d	d	SELECT	END	PLAIN_FORM	0	1	d|q0|NONE|NONE|NONE|NONE	d	True	END:SELECT:d:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	d|q0|NONE|NONE|NONE|NONE	d|q0|NONE|NONE|NONE|NONE
f1r	f1r.14	1	dain	d	SELECT	START	RESOLVE	0	1	d|q0|NONE|NONE|AI|N	dain	True	START:SELECT:d:RESOLVE	SPLIT_SUFFIX	f1r.13:8=oldain	split_suffix	True	11.0	26.8167852415475	d|q0|NONE|NONE|AI|N	d|q0|NONE|NONE|AI|N
f1r	f1r.14	2	oiin	oii	SELECT	MIDDLE	PLAIN_FORM	0	1	oii|q0|NONE|NONE|NONE|N	oiin	True	MIDDLE:SELECT:oii:PLAIN_FORM	SPLIT_SUFFIX	f1r.4:1=soiin	split_suffix	True	21.0	26.8167852415475	oii|q0|NONE|NONE|NONE|N	oii|q0|NONE|NONE|NONE|N
f1r	f1r.14	3	chol	H	SELECT	MIDDLE	RESOLVE	0	1	ch|q0|NONE|NONE|OL|NONE	chol	True	MIDDLE:SELECT:H:RESOLVE	SPLIT_SUFFIX	f1r.8:4=otchol	split_suffix	True	19.0	21.862588931160623	ch|q0|NONE|NONE|OL|NONE	ch|q0|NONE|NONE|OL|NONE
f1r	f1r.14	4	odaiin	od	SELECT	MIDDLE	RESOLVE	0	1	od|q0|NONE|NONE|AII|N	odaiin	True	MIDDLE:SELECT:od:RESOLVE	SPLIT_SUFFIX	f1r.13:3=kodaiin	split_suffix	True	15.0	36.725177862321246	od|q0|NONE|NONE|AII|N	od|q0|NONE|NONE|AII|N
f1r	f1r.14	5	chodain	chod	SELECT	MIDDLE	RESOLVE	0	1	chod|q0|NONE|NONE|AI|N	chodain	True	MIDDLE:SELECT:chod:RESOLVE	EDIT	f1r.14:4=odaiin	ins@1:ch,del@4:i	True	22.954196310386877	36.725177862321246	chod|q0|NONE|NONE|AI|N	chod|q0|NONE|NONE|AI|N
f1r	f1r.14	6	chdy	chd	SELECT	MIDDLE	PLAIN_FORM	0	1	chd|q0|NONE|NONE|NONE|Y	chdy	True	MIDDLE:SELECT:chd:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	chd|q0|NONE|NONE|NONE|Y	chd|q0|NONE|NONE|NONE|Y
f1r	f1r.14	7	okain	ok	SELECT	MIDDLE	RESOLVE	0	1	ok|q0|NONE|NONE|AI|N	okain	True	MIDDLE:SELECT:ok:RESOLVE	EDIT	f1r.4:7=okaiin	del@4:i	True	24.0	31.770981551934376	ok|q0|NONE|NONE|AI|N	ok|q0|NONE|NONE|AI|N
f1r	f1r.14	8	dn	d	SELECT	MIDDLE	PLAIN_FORM	0	1	d|q0|NONE|NONE|NONE|N	dn	True	MIDDLE:SELECT:d:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	d|q0|NONE|NONE|NONE|N	d|q0|NONE|NONE|NONE|N
f1r	f1r.14	9	cthy	cth	SELECT	MIDDLE	PLAIN_FORM	0	1	cth|q0|NONE|NONE|NONE|Y	cthy	True	MIDDLE:SELECT:cth:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	cth|q0|NONE|NONE|NONE|Y	cth|q0|NONE|NONE|NONE|Y
f1r	f1r.14	10	kod	k	SELECT	END	PLAIN_FORM	0	2	k|q0|NONE|NONE|NONE|NONE+od|q0|NONE|NONE|NONE|NONE	kod	True	END:SELECT:k:PLAIN_FORM	SPLIT_PREFIX	f1r.13:3=kodaiin	split_prefix	True	17.0	21.862588931160623	k|q0|NONE|NONE|NONE|NONE	od|q0|NONE|NONE|NONE|NONE
f1r	f1r.15	1	daiin	d	SELECT	START	RESOLVE	0	1	d|q0|NONE|NONE|AII|N	daiin	True	START:SELECT:d:RESOLVE	COPY	f1r.12:8=daiin	exact	True	12.0	31.770981551934376	d|q0|NONE|NONE|AII|N	d|q0|NONE|NONE|AII|N
f1r	f1r.15	2	shckhey	shckh	SELECT	MIDDLE	RELAY	0	1	shckh|q0|NONE|E|NONE|Y	shckhey	True	MIDDLE:SELECT:shckh:RELAY	EDIT	f1r.13:2=ckhey	ins@1:sh	True	23.954196310386877	26.8167852415475	shckh|q0|NONE|E|NONE|Y	shckh|q0|NONE|E|NONE|Y
f1r	f1r.15	3	eo	e	SELECT	MIDDLE	PLAIN_FORM	0	2	e|q0|NONE|NONE|NONE|NONE+o|q0|NONE|NONE|NONE|NONE	eo	True	MIDDLE:SELECT:e:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	e|q0|NONE|NONE|NONE|NONE	o|q0|NONE|NONE|NONE|NONE
f1r	f1r.15	4	r	r	SELECT	MIDDLE	PLAIN_FORM	0	1	r|q0|NONE|NONE|NONE|NONE	r	True	MIDDLE:SELECT:r:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	r|q0|NONE|NONE|NONE|NONE	r|q0|NONE|NONE|NONE|NONE
f1r	f1r.15	5	char	H	SELECT	MIDDLE	RESOLVE	0	1	ch|q0|NONE|NONE|AR|NONE	char	True	MIDDLE:SELECT:H:RESOLVE	LITERAL		literal	True	21.862588931160623	21.862588931160623	ch|q0|NONE|NONE|AR|NONE	ch|q0|NONE|NONE|AR|NONE
f1r	f1r.15	6	shey	H	REPEAT1	MIDDLE	RELAY	0	1	sh|q0|NONE|E|NONE|Y	shey	True	MIDDLE:REPEAT1:H:RELAY	SPLIT_SUFFIX	f1r.8:1=yshey	split_suffix	True	19.0	21.862588931160623	sh|q0|NONE|E|NONE|Y	sh|q0|NONE|E|NONE|Y
f1r	f1r.15	7	kol	k	SELECT	MIDDLE	PLAIN_FORM	0	2	k|q0|NONE|NONE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	kol	True	MIDDLE:SELECT:k:PLAIN_FORM	EDIT	f1r.14:10=kod	sub@3:d>l	True	19.954196310386877	21.862588931160623	k|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f1r	f1r.15	8	chol	H	ECHO2	MIDDLE	RESOLVE	0	1	ch|q0|NONE|NONE|OL|NONE	chol	True	MIDDLE:ECHO2:H:RESOLVE	COPY	f1r.14:3=chol	exact	True	10.0	21.862588931160623	ch|q0|NONE|NONE|OL|NONE	ch|q0|NONE|NONE|OL|NONE
f1r	f1r.15	9	chol	H	REPEAT1	MIDDLE	RESOLVE	0	1	ch|q0|NONE|NONE|OL|NONE	chol	True	MIDDLE:REPEAT1:H:RESOLVE	COPY	f1r.15:8=chol	exact	True	4.0	21.862588931160623	ch|q0|NONE|NONE|OL|NONE	ch|q0|NONE|NONE|OL|NONE
f1r	f1r.15	10	kor	k	SELECT	MIDDLE	PLAIN_FORM	0	2	k|q0|NONE|NONE|NONE|NONE+or|q0|NONE|NONE|NONE|NONE	kor	True	MIDDLE:SELECT:k:PLAIN_FORM	COPY	f1r.1:9=kor	exact	True	16.0	21.862588931160623	k|q0|NONE|NONE|NONE|NONE	or|q0|NONE|NONE|NONE|NONE
f1r	f1r.15	11	chal	H	ECHO2	END	RESOLVE	0	1	ch|q0|NONE|NONE|AL|NONE	chal	True	END:ECHO2:H:RESOLVE	LITERAL		literal	True	21.862588931160623	21.862588931160623	ch|q0|NONE|NONE|AL|NONE	ch|q0|NONE|NONE|AL|NONE
f1r	f1r.16	1	sho	sho	SELECT	START	PLAIN_FORM	0	1	sho|q0|NONE|NONE|NONE|NONE	sho	True	START:SELECT:sho:PLAIN_FORM	COPY	f1r.13:7=sho	exact	True	12.0	14.90839262077375	sho|q0|NONE|NONE|NONE|NONE	sho|q0|NONE|NONE|NONE|NONE
f1r	f1r.16	2	chol	H	SELECT	MIDDLE	RESOLVE	0	1	ch|q0|NONE|NONE|OL|NONE	chol	True	MIDDLE:SELECT:H:RESOLVE	COPY	f1r.15:9=chol	exact	True	8.0	21.862588931160623	ch|q0|NONE|NONE|OL|NONE	ch|q0|NONE|NONE|OL|NONE
f1r	f1r.16	3	shodan	shod	SELECT	MIDDLE	PLAIN_FORM	0	1	shod|q0|NONE|NONE|A|N	shodan	True	MIDDLE:SELECT:shod:PLAIN_FORM	EDIT	f1r.12:6=shodain	del@5:i	True	22.0	31.770981551934376	shod|q0|NONE|NONE|A|N	shod|q0|NONE|NONE|A|N
f1r	f1r.16	4	kshy	k	SELECT	MIDDLE	PLAIN_FORM	0	2	k|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|NONE|NONE|Y	kshy	True	MIDDLE:SELECT:k:PLAIN_FORM	EDIT	f1r.12:2=kshoy	del@3:o	True	21.0	21.862588931160623	k|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|NONE|NONE|Y
f1r	f1r.16	5	kchy	k	REPEAT1	MIDDLE	PLAIN_FORM	0	2	k|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|NONE|NONE|Y	kchy	True	MIDDLE:REPEAT1:k:PLAIN_FORM	EDIT	f1r.16:4=kshy	sub@2:sh>ch	True	15.954196310386875	21.862588931160623	k|q0|NONE|NONE|NONE|NONE	ch|q0|NONE|NONE|NONE|Y
f1r	f1r.16	6	d	d	SELECT	MIDDLE	PLAIN_FORM	0	1	d|q0|NONE|NONE|NONE|NONE	d	True	MIDDLE:SELECT:d:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	d|q0|NONE|NONE|NONE|NONE	d|q0|NONE|NONE|NONE|NONE
f1r	f1r.16	7	or	or	SELECT	MIDDLE	PLAIN_FORM	0	1	or|q0|NONE|NONE|NONE|NONE	or	True	MIDDLE:SELECT:or:PLAIN_FORM	SPLIT_SUFFIX	f1r.15:10=kor	split_suffix	True	13.0	14.90839262077375	or|q0|NONE|NONE|NONE|NONE	or|q0|NONE|NONE|NONE|NONE
f1r	f1r.16	8	chodaiin	chod	SELECT	MIDDLE	RESOLVE	0	1	chod|q0|NONE|NONE|AII|N	chodaiin	True	MIDDLE:SELECT:chod:RESOLVE	EDIT	f1r.14:5=chodain	ins@5:i	True	24.954196310386877	43.67937417270812	chod|q0|NONE|NONE|AII|N	chod|q0|NONE|NONE|AII|N
f1r	f1r.16	9	sho	sho	SELECT	MIDDLE	PLAIN_FORM	0	1	sho|q0|NONE|NONE|NONE|NONE	sho	True	MIDDLE:SELECT:sho:PLAIN_FORM	COPY	f1r.13:7=sho	exact	True	14.0	14.90839262077375	sho|q0|NONE|NONE|NONE|NONE	sho|q0|NONE|NONE|NONE|NONE
f1r	f1r.16	10	koeam	k	SELECT	END	TERMINAL_MG	0	2	k|q0|NONE|NONE|NONE|NONE+o|q0|NONE|E|A|M	koeam	True	END:SELECT:k:TERMINAL_MG	LITERAL		literal	True	31.770981551934376	31.770981551934376	k|q0|NONE|NONE|NONE|NONE	o|q0|NONE|E|A|M
f1r	f1r.17	1	ycho	EMPTY	SELECT	START	PLAIN_FORM	0	2	EMPTY|q0|NONE|NONE|NONE|Y+cho|q0|NONE|NONE|NONE|NONE	ycho	True	START:SELECT:EMPTY:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	EMPTY|q0|NONE|NONE|NONE|Y	cho|q0|NONE|NONE|NONE|NONE
f1r	f1r.17	2	tchey	t	SELECT	MIDDLE	OPEN_FORM	0	2	t|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|E|NONE|Y	tchey	True	MIDDLE:SELECT:t:OPEN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	t|q0|NONE|NONE|NONE|NONE	ch|q0|NONE|E|NONE|Y
f1r	f1r.17	3	chekain	H	SELECT	MIDDLE	PLAIN_FORM	0	2	ch|q0|NONE|E|NONE|NONE+k|q0|NONE|NONE|AI|N	chekain	True	MIDDLE:SELECT:H:PLAIN_FORM	EDIT	f1r.14:7=okain	ins@1:ch,sub@1:o>e	True	35.90839262077375	36.725177862321246	ch|q0|NONE|E|NONE|NONE	k|q0|NONE|NONE|AI|N
f1r	f1r.17	4	sheo	H	REPEAT1	MIDDLE	PLAIN_FORM	0	2	sh|q0|NONE|E|NONE|NONE+o|q0|NONE|NONE|NONE|NONE	sheo	True	MIDDLE:REPEAT1:H:PLAIN_FORM	EDIT	f1r.16:9=sho	ins@2:e	True	19.954196310386877	21.862588931160623	sh|q0|NONE|E|NONE|NONE	o|q0|NONE|NONE|NONE|NONE
f1r	f1r.17	5	pshol	H	ECHO2	MIDDLE	RESOLVE	0	1	sh|q0|P|NONE|OL|NONE	pshol	True	MIDDLE:ECHO2:H:RESOLVE	LITERAL		literal	True	26.8167852415475	26.8167852415475	sh|q0|P|NONE|OL|NONE	sh|q0|P|NONE|OL|NONE
f1r	f1r.17	6	dydyd	d	SELECT	MIDDLE	PLAIN_FORM	0	3	d|q0|NONE|NONE|NONE|Y+d|q0|NONE|NONE|NONE|Y+d|q0|NONE|NONE|NONE|NONE	dydyd	True	MIDDLE:SELECT:d:PLAIN_FORM	LITERAL		literal	True	31.770981551934376	31.770981551934376	d|q0|NONE|NONE|NONE|Y	d|q0|NONE|NONE|NONE|NONE
f1r	f1r.17	7	cthy	cth	SELECT	MIDDLE	PLAIN_FORM	0	1	cth|q0|NONE|NONE|NONE|Y	cthy	True	MIDDLE:SELECT:cth:PLAIN_FORM	COPY	f1r.14:9=cthy	exact	True	12.0	14.90839262077375	cth|q0|NONE|NONE|NONE|Y	cth|q0|NONE|NONE|NONE|Y
f1r	f1r.17	8	daiy	d	ECHO2	END	PLAIN_FORM	0	1	d|q0|NONE|NONE|AI|Y	daiy	True	END:ECHO2:d:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	d|q0|NONE|NONE|AI|Y	d|q0|NONE|NONE|AI|Y
f1r	f1r.18	1	yto	EMPTY	SELECT	START	PLAIN_FORM	0	3	EMPTY|q0|NONE|NONE|NONE|Y+t|q0|NONE|NONE|NONE|NONE+o|q0|NONE|NONE|NONE|NONE	yto	True	START:SELECT:EMPTY:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	EMPTY|q0|NONE|NONE|NONE|Y	o|q0|NONE|NONE|NONE|NONE
f1r	f1r.18	2	shol	H	SELECT	MIDDLE	RESOLVE	0	1	sh|q0|NONE|NONE|OL|NONE	shol	True	MIDDLE:SELECT:H:RESOLVE	SPLIT_SUFFIX	f1r.17:5=pshol	split_suffix	True	13.0	21.862588931160623	sh|q0|NONE|NONE|OL|NONE	sh|q0|NONE|NONE|OL|NONE
f1r	f1r.18	3	she	H	REPEAT1	MIDDLE	OPEN_FORM	0	1	sh|q0|NONE|E|NONE|NONE	she	True	MIDDLE:REPEAT1:H:OPEN_FORM	SPLIT_PREFIX	f1r.17:4=sheo	split_prefix	True	11.0	14.90839262077375	sh|q0|NONE|E|NONE|NONE	sh|q0|NONE|E|NONE|NONE
f1r	f1r.18	4	kodshey	k	SELECT	MIDDLE	OPEN_FORM	0	3	k|q0|NONE|NONE|NONE|NONE+od|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|E|NONE|Y	kodshey	True	MIDDLE:SELECT:k:OPEN_FORM	LITERAL		literal	True	36.725177862321246	36.725177862321246	k|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|E|NONE|Y
f1r	f1r.18	5	cphealy	cph	SELECT	MIDDLE	RELAY	0	1	cph|q0|NONE|E|AL|Y	cphealy	True	MIDDLE:SELECT:cph:RELAY	LITERAL		literal	True	31.770981551934376	31.770981551934376	cph|q0|NONE|E|AL|Y	cph|q0|NONE|E|AL|Y
f1r	f1r.18	6	dar	d	SELECT	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AR|NONE	dar	True	MIDDLE:SELECT:d:RESOLVE	SPLIT_SUFFIX	f1r.7:4=oydar	split_suffix	True	21.0	21.862588931160623	d|q0|NONE|NONE|AR|NONE	d|q0|NONE|NONE|AR|NONE
f1r	f1r.18	7	ain	ai	SELECT	MIDDLE	PLAIN_FORM	0	1	ai|q0|NONE|NONE|NONE|N	ain	True	MIDDLE:SELECT:ai:PLAIN_FORM	SPLIT_SUFFIX	f1r.17:3=chekain	split_suffix	True	15.0	21.862588931160623	ai|q0|NONE|NONE|NONE|N	ai|q0|NONE|NONE|NONE|N
f1r	f1r.18	8	dain	d	ECHO2	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AI|N	dain	True	MIDDLE:ECHO2:d:RESOLVE	COPY	f1r.14:1=dain	exact	True	14.0	26.8167852415475	d|q0|NONE|NONE|AI|N	d|q0|NONE|NONE|AI|N
f1r	f1r.18	9	ckhyds	ckh	SELECT	END	PLAIN_FORM	0	2	ckh|q0|NONE|NONE|NONE|Y+ds|q0|NONE|NONE|NONE|NONE	ckhyds	True	END:SELECT:ckh:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	ckh|q0|NONE|NONE|NONE|Y	ds|q0|NONE|NONE|NONE|NONE
f1r	f1r.19	1	dchar	d	SELECT	START	PLAIN_FORM	0	2	d|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|NONE|AR|NONE	dchar	True	START:SELECT:d:PLAIN_FORM	EDIT	f1r.18:6=dar	ins@2:ch	True	19.954196310386877	26.8167852415475	d|q0|NONE|NONE|NONE|NONE	ch|q0|NONE|NONE|AR|NONE
f1r	f1r.19	2	shcthaiin	shcth	SELECT	MIDDLE	RESOLVE	0	1	shcth|q0|NONE|NONE|AII|N	shcthaiin	True	MIDDLE:SELECT:shcth:RESOLVE	EDIT	f1r.5:4=cthaiin	ins@1:sh	True	28.954196310386877	36.725177862321246	shcth|q0|NONE|NONE|AII|N	shcth|q0|NONE|NONE|AII|N
f1r	f1r.19	3	okaiir	okaiir	SELECT	MIDDLE	PLAIN_FORM	0	1	okaiir|q0|NONE|NONE|NONE|NONE	okaiir	True	MIDDLE:SELECT:okaiir:PLAIN_FORM	EDIT	f1r.4:7=okaiin	sub@6:n>r	True	28.954196310386877	36.725177862321246	okaiir|q0|NONE|NONE|NONE|NONE	okaiir|q0|NONE|NONE|NONE|NONE
f1r	f1r.19	4	chey	H	SELECT	MIDDLE	RELAY	0	1	ch|q0|NONE|E|NONE|Y	chey	True	MIDDLE:SELECT:H:RELAY	SPLIT_SUFFIX	f1r.17:2=tchey	split_suffix	True	17.0	21.862588931160623	ch|q0|NONE|E|NONE|Y	ch|q0|NONE|E|NONE|Y
f1r	f1r.19	5	chy	H	REPEAT1	MIDDLE	PLAIN_FORM	0	1	ch|q0|NONE|NONE|NONE|Y	chy	True	MIDDLE:REPEAT1:H:PLAIN_FORM	EDIT	f1r.19:4=chey	del@2:e	True	11.0	14.90839262077375	ch|q0|NONE|NONE|NONE|Y	ch|q0|NONE|NONE|NONE|Y
f1r	f1r.19	6	tol	t	SELECT	MIDDLE	PLAIN_FORM	0	2	t|q0|NONE|NONE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	tol	True	MIDDLE:SELECT:t:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	t|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f1r	f1r.19	7	cthols	cth	SELECT	MIDDLE	PLAIN_FORM	0	2	cth|q0|NONE|NONE|OL|NONE+s|q0|NONE|NONE|NONE|NONE	cthols	True	MIDDLE:SELECT:cth:PLAIN_FORM	EDIT	f1r.19:6=tol	sub@1:t>cth,ins@4:s	True	25.90839262077375	26.8167852415475	cth|q0|NONE|NONE|OL|NONE	s|q0|NONE|NONE|NONE|NONE
f1r	f1r.19	8	dloo	dl	SELECT	END	PLAIN_FORM	0	2	dl|q0|NONE|NONE|NONE|NONE+oo|q0|NONE|NONE|NONE|NONE	dloo	True	END:SELECT:dl:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	dl|q0|NONE|NONE|NONE|NONE	oo|q0|NONE|NONE|NONE|NONE
f1r	f1r.20	1	shok	shok	SELECT	START	PLAIN_FORM	0	1	shok|q0|NONE|NONE|NONE|NONE	shok	True	START:SELECT:shok:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	shok|q0|NONE|NONE|NONE|NONE	shok|q0|NONE|NONE|NONE|NONE
f1r	f1r.20	2	chor	H	SELECT	MIDDLE	RESOLVE	0	1	ch|q0|NONE|NONE|OR|NONE	chor	True	MIDDLE:SELECT:H:RESOLVE	COPY	f1r.8:9=chor	exact	True	16.0	21.862588931160623	ch|q0|NONE|NONE|OR|NONE	ch|q0|NONE|NONE|OR|NONE
f1r	f1r.20	3	chey	H	REPEAT1	MIDDLE	RELAY	0	1	ch|q0|NONE|E|NONE|Y	chey	True	MIDDLE:REPEAT1:H:RELAY	COPY	f1r.19:4=chey	exact	True	8.0	21.862588931160623	ch|q0|NONE|E|NONE|Y	ch|q0|NONE|E|NONE|Y
f1r	f1r.20	4	dain	d	SELECT	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AI|N	dain	True	MIDDLE:SELECT:d:RESOLVE	COPY	f1r.18:8=dain	exact	True	10.0	26.8167852415475	d|q0|NONE|NONE|AI|N	d|q0|NONE|NONE|AI|N
f1r	f1r.20	5	ckhey	ckh	SELECT	END	RELAY	0	1	ckh|q0|NONE|E|NONE|Y	ckhey	True	END:SELECT:ckh:RELAY	COPY	f1r.13:2=ckhey	exact	True	16.0	21.862588931160623	ckh|q0|NONE|E|NONE|Y	ckh|q0|NONE|E|NONE|Y
