statement_id	record_unit_id	page	statement_ordinal_in_record	constituent_loci	constituent_fields	physical_line_count	event_count	entry_boundary_class	exit_boundary_class	internal_cross_line_boundaries	selected_short_card_skeleton_unchanged	record_reset	owner_id_before	owner_action	owner_id_after	active_item_id_before	active_item_kind_before	active_item_action	active_item_reset_reason	active_item_id_after	active_item_kind_after	target_id_before	target_required	target_action	target_id_after	previous_register_before	previous_required	previous_action	previous_binding	previous_register_after	exact_voriges_occurrences	exact_voriges_binding	required_silent_argument_count	required_silent_argument_slots	marked_german_source_clause	concrete_workshop_reading_unchanged	historical_ellipsis_mechanism	strongest_list_or_form_rival	confidence	status	source_lineage
B3-S015	B3	f83r	15	f83r.11	F085	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F085[ABLASSEN?]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T07	YES	RESET_TO_NEW_TARGET_OR_STATION	B3:T08	B3:I03	NO	NONE	NONE	B3:I03	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T08;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=durch Stationen führen [Ganzfeldexemplar B3, Feld 15/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S016	B3	f83r	16	f83r.11|f83r.14	F086|F087	2	2	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	B3-LB04	F086[∅] > F087[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_THROUGH_REFLOWED_STATEMENT	NONE	B3:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T08	YES	RESET_TO_NEW_TARGET_OR_STATION	B3:T09	B3:I03	NO	NONE	NONE	B3:I03	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T09;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] schließe den unteren Ablauf || lasse es abkühlen und beende den Schritt	schließe den unteren Ablauf || lasse es abkühlen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=NEXT_PARALLEL_CELL: Abkühlen kann eine unabhängige kurze Zelle sein.; NONMEDICAL=durch Stationen führen [Ganzfeldexemplar B3, Feld 16/38] || durch Stationen führen [Ganzfeldexemplar B3, Feld 17/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S017	B3	f83r	17	f83r.14	F088	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F088[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T09	YES	RESUME_OR_CARRY_TARGET	B3:T09	B3:I03	NO	NONE	NONE	B3:I03	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T09;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=durch Stationen führen [Ganzfeldexemplar B3, Feld 18/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S018	B3	f83r	18	f83r.14	F089	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F089[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T09	YES	RESUME_OR_CARRY_TARGET	B3:T09	B3:I03	NO	NONE	NONE	B3:I03	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T09;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] lasse es bis zur Bereitschaft stehen und beende den Schritt	lasse es bis zur Bereitschaft stehen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=durch Stationen führen [Ganzfeldexemplar B3, Feld 19/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S019	B3	f83r	19	f83r.14	F090	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F090[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T09	YES	RESUME_OR_CARRY_TARGET	B3:T09	B3:I03	NO	NONE	NONE	B3:I03	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T09;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] koche sanft und beende diesen Arbeitsschritt	koche sanft und beende diesen Arbeitsschritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B3, Feld 20/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S020	B3	f83r	20	f83r.14	F091	1	2	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F091[ZIEL? ABLASSEN?]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T09	YES	RESET_TO_NEW_TARGET_OR_STATION	B3:T10	B3:I03	NO	NONE	NONE	B3:I03	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T10;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] An die bezeichnete Zielstelle führen ; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	An die bezeichnete Zielstelle führen ; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B3, Feld 21/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S021	B3	f83r	21	f83r.14|f83r.15	F092|F093	2	11	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	B3-LB05	F092[BEREIT? ZIEL?] > F093[MASS? ZIEL? BEREIT?]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I04	WORKING_FLUID_BATCH_OR_CONTENTS	RESET_TO_NEW_ITEM:NEXT_MEASURED_BATCH	NEXT_MEASURED_BATCH	B3:I05	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T10	YES	RESUME_OR_CARRY_TARGET	B3:T10	B3:I03	YES	BIND_CURRENT_ITEM_PART_OR_DERIVATIVE	B3:I05	B3:I05	0	NONE	4	OWNER|ACTIVE_ITEM|TARGET_OR_STATION|PREVIOUS_ITEM	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I05;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T10;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] [STILL:PREVIOUS=B3:I05;ANTECEDENT_ID_ONLY] beginne den nächsten abgemessenen Posten ; Sobald die Zubereitung gebrauchsfertig ist ; An die bezeichnete Zielstelle führen ; Diese aktive Portion || Ein vorgeschriebenes Maß ; für einen Zeitabschnitt ; warmes Wasser ; Diese aktive Portion ; An die bezeichnete Zielstelle führen ; Sobald die Zubereitung gebrauchsfertig ist ; behalte den Rückstand und beende den Schritt	beginne den nächsten abgemessenen Posten ; Sobald die Zubereitung gebrauchsfertig ist ; An die bezeichnete Zielstelle führen ; Diese aktive Portion || Ein vorgeschriebenes Maß ; für einen Zeitabschnitt ; warmes Wasser ; Diese aktive Portion ; An die bezeichnete Zielstelle führen ; Sobald die Zubereitung gebrauchsfertig ist ; behalte den Rückstand und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=RESUME_ACTIVE_ITEM: F093 kann dieselben Slots in einer neuen Chargenklausel wiederaufnehmen.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B3, Feld 22/38] || absetzen und klären [Ganzfeldexemplar B3, Feld 23/38]	.44	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S022	B3	f83r	22	f83r.15	F094	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F094[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I05	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I05	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T10	YES	RESUME_OR_CARRY_TARGET	B3:T10	B3:I05	NO	NONE	NONE	B3:I05	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I05;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T10;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] mische zu gleichen Teilen und beende den Schritt	mische zu gleichen Teilen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B3, Feld 24/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S023	B3	f83r	23	f83r.15	F095	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	NEXT_PARALLEL_CELL	NONE	F095[ABLASSEN?]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I05	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I05	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T10	YES	RESET_TO_NEW_TARGET_OR_STATION	B3:T11	B3:I05	NO	NONE	NONE	B3:I05	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I05;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T11;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B3, Feld 25/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S024	B3	f83r	24	f83r.16	F096	1	1	NEXT_PARALLEL_CELL	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F096[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I05	WORKING_FLUID_BATCH_OR_CONTENTS	RESET_TO_NEW_ITEM:NEXT_PARALLEL_RINSE_CELL	NEXT_PARALLEL_RINSE_CELL	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T11	YES	RESET_TO_NEW_TARGET_OR_STATION	B3:T12	B3:I05	NO	NONE	NONE	B3:I05	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T12;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=START_NEW_CLAUSE: die neue Linie kann ein übergeordnetes Prozesskapitel statt eine Parallelzelle beginnen.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B3, Feld 26/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S025	B3	f83r	25	f83r.16	F097	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F097[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T12	YES	RESUME_OR_CARRY_TARGET	B3:T12	B3:I05	NO	NONE	NONE	B3:I05	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T12;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] erwärme es einmal und beende den Schritt	erwärme es einmal und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B3, Feld 27/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S026	B3	f83r	26	f83r.16|f83r.20	F098|F099	2	7	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	B3-LB07	F098[BEREIT?] > F099[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_THROUGH_REFLOWED_STATEMENT	NONE	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T12	YES	RESUME_OR_CARRY_TARGET	B3:T12	B3:I05	NO	NONE	NONE	B3:I05	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T12;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] setze die Person an das Becken ; nach dem Absetzen ; rühre, bis alles gleichmäßig vermischt ist ; gib einen abgemessenen Anteil in das Gefäß ; Sobald die Zubereitung gebrauchsfertig ist ; bis der Strom klar wird || lasse die Flüssigkeit sich setzen und beende den Schritt	setze die Person an das Becken ; nach dem Absetzen ; rühre, bis alles gleichmäßig vermischt ist ; gib einen abgemessenen Anteil in das Gefäß ; Sobald die Zubereitung gebrauchsfertig ist ; bis der Strom klar wird || lasse die Flüssigkeit sich setzen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=NEXT_PARALLEL_CELL: F099 kann eine eigenständige Absetzzelle sein.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B3, Feld 28/38] || absetzen und klären [Ganzfeldexemplar B3, Feld 29/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S027	B3	f83r	27	f83r.20	F100	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F100[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T12	YES	RESUME_OR_CARRY_TARGET	B3:T12	B3:I05	NO	NONE	NONE	B3:I05	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T12;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] binde es auf die Stelle und beende den Schritt	binde es auf die Stelle und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Zyklus wiederholen [Ganzfeldexemplar B3, Feld 30/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S028	B3	f83r	28	f83r.20	F101	1	2	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F101[TEMPERIEREN? SPÜLEN?]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T12	YES	RESUME_OR_CARRY_TARGET	B3:T12	B3:I05	NO	NONE	NONE	B3:I05	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T12;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; spüle die bezeichnete Stelle einmal und beende den Schritt	temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; spüle die bezeichnete Stelle einmal und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Zyklus wiederholen [Ganzfeldexemplar B3, Feld 31/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S029	B3	f83r	29	f83r.20	F102	1	3	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F102[SPÜLEN?]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T12	YES	RESUME_OR_CARRY_TARGET	B3:T12	B3:I05	YES	BIND_LOCAL_PRIOR_ITEM_ANAPHORA	B3:I06	B3:I06	0	NONE	4	OWNER|ACTIVE_ITEM|TARGET_OR_STATION|PREVIOUS_ITEM	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T12;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] [STILL:PREVIOUS=B3:I06;ANTECEDENT_ID_ONLY] Mit der vorigen Zubereitung weiter ; nach der ersten Spülung ; spüle die bezeichnete Stelle einmal und beende den Schritt	Mit der vorigen Zubereitung weiter ; nach der ersten Spülung ; spüle die bezeichnete Stelle einmal und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Zyklus wiederholen [Ganzfeldexemplar B3, Feld 32/38]	.44	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S030	B3	f83r	30	f83r.20|f83r.22	F103|F104	2	4	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	B3-LB08	F103[ANWENDEN? MASS?] > F104[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_THROUGH_REFLOWED_STATEMENT	NONE	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T12	YES	RESUME_OR_CARRY_TARGET	B3:T12	B3:I06	NO	NONE	NONE	B3:I06	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T12;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] Die aktive Portion verwenden ; Ein vorgeschriebenes Maß || ziehe die klare Flüssigkeit ab ; mische zu gleichen Teilen und beende den Schritt	Die aktive Portion verwenden ; Ein vorgeschriebenes Maß || ziehe die klare Flüssigkeit ab ; mische zu gleichen Teilen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=RESUME_ACTIVE_ITEM: F104 kann eine neue Klausel mit der abgemessenen Portion sein.; NONMEDICAL=Zyklus wiederholen [Ganzfeldexemplar B3, Feld 33/38] || Zyklus wiederholen [Ganzfeldexemplar B3, Feld 34/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
