edge_id	record_unit_id	from_statement_id	to_statement_id	from_register	to_register	anonymous_value	edge_type	entry_boundary_class	evidence	role_resolution_at_target	semantic_guard
EDGE_0358	B3	B3-S032	B3-S033	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_019	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0359	B3	B3-S032	B3-S033	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_005	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0360	B3	B3-S033	B3-S034	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	START_NEW_CLAUSE	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0361	B3	B3-S033	B3-S034	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_007	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0362	B3	B3-S033	B3-S034	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_019	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0363	B3	B3-S033	B3-S034	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_005	EXPLICIT_REASSERTION	START_NEW_CLAUSE	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0364	B4	RECORD_INIT_B4	B4-S001	PICTURE_OWNER	PICTURE_OWNER	OWNER_B4	RECORD_INITIALIZATION	RECORD_START	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0365	B4	B4-S001	B4-S002	PICTURE_OWNER	PICTURE_OWNER	OWNER_B4	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0366	B4	B4-S001	B4-S002	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B4_001	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0367	B4	B4-S001	B4-S002	TARGET_OR_STATION	TARGET_OR_STATION	UNRESOLVED_TARGET_B4_001	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0368	B4	B4-S001	B4-S002	ACTIVE_PREPARATION_OR_ITEM	PREVIOUS_ITEM_REFERENCE	ITEM_B4_001	ACTIVE_USED_AS_PREVIOUS_REFERENCE	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0369	B4	B4-S002	B4-S003	PICTURE_OWNER	PICTURE_OWNER	OWNER_B4	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0370	B4	B4-S002	B4-S003	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B4_001	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0371	B4	B4-S002	B4-S003	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B4_001	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0372	B4	B4-S002	B4-S003	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B4_001	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0373	B4	B4-S003	B4-S004	PICTURE_OWNER	PICTURE_OWNER	OWNER_B4	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0374	B4	B4-S003	B4-S004	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B4_002	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0375	B4	B4-S003	B4-S004	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B4_002	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0376	B4	B4-S003	B4-S004	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B4_001	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0377	B4	B4-S004	B4-S005	PICTURE_OWNER	PICTURE_OWNER	OWNER_B4	INHERITED_CARRY_USED	NEXT_PARALLEL_CELL	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0378	B4	B4-S004	B4-S005	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B4_002	INPUT_CARRY_THEN_RESET	NEXT_PARALLEL_CELL	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0379	B4	B4-S004	B4-S005	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B4_003	INPUT_CARRY_THEN_RESET	NEXT_PARALLEL_CELL	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0380	B4	B4-S004	B4-S005	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B4_001	INPUT_CARRY_THEN_RESET	NEXT_PARALLEL_CELL	BOUNDARY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0381	B4	B4-S004	B4-S005	ACTIVE_PREPARATION_OR_ITEM	PREVIOUS_ITEM_REFERENCE	ITEM_B4_002	ARCHIVE_ACTIVE_AS_PREVIOUS	NEXT_PARALLEL_CELL	BOUNDARY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0382	B4	B4-S005	B4-S006	PICTURE_OWNER	PICTURE_OWNER	OWNER_B4	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0383	B4	B4-S005	B4-S006	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B4_003	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0384	B4	B4-S005	B4-S006	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B4_004	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0385	B4	B4-S005	B4-S006	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B4_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0386	B4	B4-S006	B4-S007	PICTURE_OWNER	PICTURE_OWNER	OWNER_B4	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0387	B4	B4-S006	B4-S007	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B4_003	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0388	B4	B4-S006	B4-S007	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B4_005	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0389	B4	B4-S006	B4-S007	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B4_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0390	B4	B4-S007	B4-S008	PICTURE_OWNER	PICTURE_OWNER	OWNER_B4	INHERITED_CARRY_USED	NEXT_PARALLEL_CELL	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0391	B4	B4-S007	B4-S008	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B4_003	INPUT_CARRY_THEN_RESET	NEXT_PARALLEL_CELL	SELECTED_MNEMONIC+EXEMPLAR_ONLY	UNRESOLVED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0392	B4	B4-S007	B4-S008	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B4_006	INPUT_CARRY_THEN_RESET	NEXT_PARALLEL_CELL	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0393	B4	B4-S007	B4-S008	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B4_002	EXPLICIT_REASSERTION	NEXT_PARALLEL_CELL	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0394	B4	B4-S008	B4-S009	PICTURE_OWNER	PICTURE_OWNER	OWNER_B4	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0395	B4	B4-S008	B4-S009	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	UNRESOLVED_ITEM_B4_001	UNRESOLVED_CARRY	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	UNRESOLVED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0396	B4	B4-S008	B4-S009	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B4_007	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0397	B4	B4-S008	B4-S009	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B4_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0398	B4	B4-S009	B4-S010	PICTURE_OWNER	PICTURE_OWNER	OWNER_B4	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0399	B4	B4-S009	B4-S010	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	UNRESOLVED_ITEM_B4_001	UNRESOLVED_CARRY	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	UNRESOLVED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0400	B4	B4-S009	B4-S010	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B4_007	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0401	B4	B4-S009	B4-S010	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B4_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0402	B4	B4-S010	B4-S011	PICTURE_OWNER	PICTURE_OWNER	OWNER_B4	INHERITED_CARRY_USED	START_NEW_CLAUSE	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0403	B4	B4-S010	B4-S011	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	UNRESOLVED_ITEM_B4_001	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0404	B4	B4-S010	B4-S011	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B4_007	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	BOUNDARY+EXEMPLAR_ONLY	UNRESOLVED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0405	B4	B4-S010	B4-S011	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B4_002	EXPLICIT_REASSERTION	START_NEW_CLAUSE	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0406	B4	B4-S011	B4-S012	PICTURE_OWNER	PICTURE_OWNER	OWNER_B4	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0407	B4	B4-S011	B4-S012	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B4_004	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0408	B4	B4-S011	B4-S012	TARGET_OR_STATION	TARGET_OR_STATION	UNRESOLVED_TARGET_B4_002	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0409	B4	B4-S011	B4-S012	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B4_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0410	B4	B4-S012	B4-S013	PICTURE_OWNER	PICTURE_OWNER	OWNER_B4	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0411	B4	B4-S012	B4-S013	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B4_004	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0412	B4	B4-S012	B4-S013	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B4_008	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0413	B4	B4-S012	B4-S013	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B4_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0414	B4	B4-S013	B4-S014	PICTURE_OWNER	PICTURE_OWNER	OWNER_B4	INHERITED_CARRY_USED	START_NEW_CLAUSE	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0415	B4	B4-S013	B4-S014	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B4_004	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0416	B4	B4-S013	B4-S014	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B4_009	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0417	B4	B4-S013	B4-S014	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B4_002	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	BOUNDARY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0418	B4	B4-S013	B4-S014	ACTIVE_PREPARATION_OR_ITEM	PREVIOUS_ITEM_REFERENCE	ITEM_B4_004	ARCHIVE_ACTIVE_AS_PREVIOUS	START_NEW_CLAUSE	BOUNDARY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0419	B4	B4-S014	B4-S015	PICTURE_OWNER	PICTURE_OWNER	OWNER_B4	INHERITED_CARRY_USED	START_NEW_CLAUSE	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0420	B4	B4-S014	B4-S015	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B4_005	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0421	B4	B4-S014	B4-S015	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B4_010	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0422	B4	B4-S014	B4-S015	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B4_004	EXPLICIT_REASSERTION	START_NEW_CLAUSE	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0423	B4	B4-S015	B4-S016	PICTURE_OWNER	PICTURE_OWNER	OWNER_B4	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0424	B4	B4-S015	B4-S016	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B4_006	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0425	B4	B4-S015	B4-S016	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B4_011	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0426	B4	B4-S015	B4-S016	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B4_004	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0427	B5	RECORD_INIT_B5	B5-S001	PICTURE_OWNER	PICTURE_OWNER	OWNER_B5	RECORD_INITIALIZATION	RECORD_START	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0428	B5	B5-S001	B5-S002	PICTURE_OWNER	PICTURE_OWNER	OWNER_B5	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0429	B5	B5-S001	B5-S002	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	UNRESOLVED_ITEM_B5_001	UNRESOLVED_CARRY	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	UNRESOLVED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0430	B5	B5-S001	B5-S002	TARGET_OR_STATION	TARGET_OR_STATION	UNRESOLVED_TARGET_B5_001	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0431	B5	B5-S002	B5-S003	PICTURE_OWNER	PICTURE_OWNER	OWNER_B5	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0432	B5	B5-S002	B5-S003	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	UNRESOLVED_ITEM_B5_001	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0433	B5	B5-S002	B5-S003	TARGET_OR_STATION	TARGET_OR_STATION	UNRESOLVED_TARGET_B5_001	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0434	B5	B5-S002	B5-S003	ACTIVE_PREPARATION_OR_ITEM	PREVIOUS_ITEM_REFERENCE	UNRESOLVED_ITEM_B5_001	ACTIVE_USED_AS_PREVIOUS_REFERENCE	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	UNRESOLVED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0435	B6	RECORD_INIT_B6	B6-S001	PICTURE_OWNER	PICTURE_OWNER	OWNER_B6	RECORD_INITIALIZATION	RECORD_START	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
