assignment_ordinal	carrier_slot_id	action_slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	surface	slot_position	carrier_root	portable_carrier_core	primary_governor_key	action_root	gdt584_rule_id	carrier_root_signature	same_root_written_slot_count	gdt582_default_de	gdt584_base_lemma_de	gdt587_context_family	gdt587_lemma_de	gdt587_object_form_de	gdt587_genitive_form_de	gdt587_disposition	gdt587_rationale	gdt587_packet_rule_id	circularity_note	guard
34	RUNNING:G407-E0092@5	RUNNING:G407-E0092@7	RUNNING_ATOM	G407-E0092	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	cphodaiils	5	AIIN	WERT	ACTION:G407-E0092@7:S	S	S_SOURCE_SORT_OUT	AIIN	1	Flüssigkeitsmaß	Flüssigkeitsmaß	SOURCE_LIQUID_OR_MEASURE	Arbeitsflüssigkeit	die Arbeitsflüssigkeit	der Arbeitsflüssigkeit	ACTION_NARROWED	resting and sorting select a working liquid; fixing selects its quantity	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
35	RUNNING:G407-E0093@4	RUNNING:G407-E0093@2	RUNNING_ATOM	G407-E0093	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	cthey	4	Y	POSTEN	ACTION:G407-E0093@2:T	T	T_SOURCE_FIX	Y	1	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	BASE_RETAINED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
36	RUNNING:G407-E0095@2	RUNNING:G407-E0094@1	RUNNING_ATOM	G407-E0095	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	oldain	2	AIN	ANTEIL	ACTION:G407-E0094@1:SH	SH	SH_SOURCE_REST	AIIN+AIN	2	Portion	Portion	SOURCE_PART	Teilmenge	die Teilmenge	der Teilmenge	ACTION_NARROWED	the part carrier is realized as a partial quantity in source operations	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
37	RUNNING:G407-E0097@1	RUNNING:G407-E0094@1	RUNNING_ATOM	G407-E0097	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dain	1	AIN	ANTEIL	ACTION:G407-E0094@1:SH	SH	SH_SOURCE_REST	AIIN+AIN	2	Portion	Portion	SOURCE_PART	Teilmenge	die Teilmenge	der Teilmenge	ACTION_NARROWED	the part carrier is realized as a partial quantity in source operations	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
38	RUNNING:G407-E0100@3	RUNNING:G407-E0094@1	RUNNING_ATOM	G407-E0100	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	odaiin	3	AIIN	WERT	ACTION:G407-E0094@1:SH	SH	SH_SOURCE_REST	AIIN+AIN	1	Flüssigkeitsmaß	Flüssigkeitsmaß	SOURCE_LIQUID_OR_MEASURE	Arbeitsflüssigkeit	die Arbeitsflüssigkeit	der Arbeitsflüssigkeit	ACTION_NARROWED	resting and sorting select a working liquid; fixing selects its quantity	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
39	RUNNING:G407-E0102@2	RUNNING:G407-E0102@1	RUNNING_ATOM	G407-E0102	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chdy	2	Y	POSTEN	ACTION:G407-E0102@1:CHD	CHD	CHD_REST_PROCESS	Y	1	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	ACTION_NARROWED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
40	RUNNING:G407-E0105@3	RUNNING:G407-E0105@2	RUNNING_ATOM	G407-E0105	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	cthy	3	Y	POSTEN	ACTION:G407-E0105@2:T	T	T_SOURCE_FIX	Y	1	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	BASE_RETAINED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
41	RUNNING:G407-E0112@3	RUNNING:G407-E0112@1	RUNNING_ATOM	G407-E0112	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shey	3	Y	POSTEN	ACTION:G407-E0112@1:SH	SH	SH_SOURCE_REST	Y	1	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	ACTION_NARROWED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
42	RUNNING:G407-E0121@3	RUNNING:G407-E0121@2	RUNNING_ATOM	G407-E0121	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	kshy	3	Y	POSTEN	ACTION:G407-E0121@2:SH	SH	SH_SOURCE_REST	Y	1	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	ACTION_NARROWED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
43	RUNNING:G407-E0133@1	RUNNING:G407-E0132@2	RUNNING_ATOM	G407-E0133	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dydyd	1	Y	POSTEN	ACTION:G407-E0132@2:SH	SH	SH_SOURCE_REST	Y	1	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	ACTION_NARROWED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
44	RUNNING:G407-E0134@3	RUNNING:G407-E0134@2	RUNNING_ATOM	G407-E0134	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	cthy	3	Y	POSTEN	ACTION:G407-E0134@2:T	T	T_SOURCE_FIX	Y	2	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	BASE_RETAINED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
45	RUNNING:G407-E0135@4	RUNNING:G407-E0134@2	RUNNING_ATOM	G407-E0135	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	daiy	4	Y	POSTEN	ACTION:G407-E0134@2:T	T	T_SOURCE_FIX	Y	2	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	BASE_RETAINED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
46	RUNNING:G407-E0136@1	RUNNING:G407-E0136@2	RUNNING_ATOM	G407-E0136	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	yto	1	Y	POSTEN	ACTION:G407-E0136@2:T	T	T_SOURCE_FIX	Y	1	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	BASE_RETAINED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
47	RUNNING:G407-E0139@6	RUNNING:G407-E0139@4	RUNNING_ATOM	G407-E0139	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	kodshey	6	Y	POSTEN	ACTION:G407-E0139@4:SH	SH	SH_SOURCE_REST	Y	1	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	ACTION_NARROWED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
48	RUNNING:G407-E0146@4	RUNNING:G407-E0146@3	RUNNING_ATOM	G407-E0146	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shcthaiin	4	AIIN	WERT	ACTION:G407-E0146@3:T	T	T_SOURCE_FIX	AIIN	1	Flüssigkeitsmaß	Flüssigkeitsmaß	SOURCE_LIQUID_OR_MEASURE	Flüssigkeitsmenge	die Flüssigkeitsmenge	der Flüssigkeitsmenge	ACTION_NARROWED	resting and sorting select a working liquid; fixing selects its quantity	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
49	RUNNING:G407-E0161@2	RUNNING:G407-E0161@1	RUNNING_ATOM	G407-E0161	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shaiin	2	AIIN	WERT	ACTION:G407-E0161@1:SH	SH	SH_SOURCE_REST	AIIN	1	Flüssigkeitsmaß	Flüssigkeitsmaß	SOURCE_LIQUID_OR_MEASURE	Arbeitsflüssigkeit	die Arbeitsflüssigkeit	der Arbeitsflüssigkeit	ACTION_NARROWED	resting and sorting select a working liquid; fixing selects its quantity	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
50	RUNNING:G407-E0164@7	RUNNING:G407-E0164@6	RUNNING_ATOM	G407-E0164	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	tshodeesy	7	Y	POSTEN	ACTION:G407-E0164@6:S	S	S_SOURCE_SORT_OUT	Y	1	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	ACTION_NARROWED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
51	RUNNING:G407-E0165@3	RUNNING:G407-E0165@1	RUNNING_ATOM	G407-E0165	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shey	3	Y	POSTEN	ACTION:G407-E0165@1:SH	SH	SH_SOURCE_REST	Y	1	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	ACTION_NARROWED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
52	RUNNING:G407-E0178@3	RUNNING:G407-E0178@1	RUNNING_ATOM	G407-E0178	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shey	3	Y	POSTEN	ACTION:G407-E0178@1:SH	SH	SH_SOURCE_REST	Y	1	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	ACTION_NARROWED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
53	RUNNING:G407-E0183@3	RUNNING:G407-E0183@1	RUNNING_ATOM	G407-E0183	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shoaiin	3	AIIN	WERT	ACTION:G407-E0183@1:SH	SH	SH_SOURCE_REST	AIIN	1	Flüssigkeitsmaß	Flüssigkeitsmaß	SOURCE_LIQUID_OR_MEASURE	Arbeitsflüssigkeit	die Arbeitsflüssigkeit	der Arbeitsflüssigkeit	ACTION_NARROWED	resting and sorting select a working liquid; fixing selects its quantity	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
54	RUNNING:G407-E0188@1	RUNNING:G407-E0187@2	RUNNING_ATOM	G407-E0188	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	daiin	1	AIIN	WERT	ACTION:G407-E0187@2:T	T	T_SOURCE_FIX	AIIN	1	Flüssigkeitsmaß	Flüssigkeitsmaß	SOURCE_LIQUID_OR_MEASURE	Flüssigkeitsmenge	die Flüssigkeitsmenge	der Flüssigkeitsmenge	ACTION_NARROWED	resting and sorting select a working liquid; fixing selects its quantity	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
55	RUNNING:G407-E0190@1	RUNNING:G407-E0190@2	RUNNING_ATOM	G407-E0190	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ycheey	1	Y	POSTEN	ACTION:G407-E0190@2:SH	SH	SH_SOURCE_REST	Y	2	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	ACTION_NARROWED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
56	RUNNING:G407-E0190@4	RUNNING:G407-E0190@2	RUNNING_ATOM	G407-E0190	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ycheey	4	Y	POSTEN	ACTION:G407-E0190@2:SH	SH	SH_SOURCE_REST	Y	2	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	ACTION_NARROWED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
57	RUNNING:G407-E0201@5	RUNNING:G407-E0201@3	RUNNING_ATOM	G407-E0201	G407-S007	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	koshey	5	Y	POSTEN	ACTION:G407-E0201@3:SH	SH	SH_SOURCE_REST	Y	1	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	ACTION_NARROWED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
58	RUNNING:G407-E0202@3	RUNNING:G407-E0202@2	RUNNING_ATOM	G407-E0202	G407-S007	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cthy	3	Y	POSTEN	ACTION:G407-E0202@2:T	T	T_SOURCE_FIX	Y	1	Arbeitsgut	Arbeitsgut	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	BASE_RETAINED	physical source actions select material; fixing retains the broader work item	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
59	RUNNING:G407-E0208@3	RUNNING:G407-E0208@2	RUNNING_ATOM	G407-E0208	G407-S007	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	chtor	3	OR	EINHEIT	ACTION:G407-E0208@2:T	T	T_SOURCE_FIX	OR	1	Ansatz	Ansatz	SOURCE_BATCH	Ansatz	den Ansatz	des Ansatzes	BASE_RETAINED	the established source-register batch reading remains sufficient	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
60	RUNNING:G407-E0215@6	RUNNING:G407-E0215@5	RUNNING_ATOM	G407-E0215	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	pchocthy	6	Y	POSTEN	ACTION:G407-E0215@5:T	T	T_PHYSICAL_BROAD	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
61	RUNNING:G407-E0216@2	RUNNING:G407-E0216@1	RUNNING_ATOM	G407-E0216	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	shor	2	OR	EINHEIT	ACTION:G407-E0216@1:SH	SH	SH_REST_HOLD	OR	1	Pflanzen- oder Arbeitseinheit	Pflanzen- oder Arbeitseinheit	HERBAL_HELD_UNIT	Pflanzeneinheit	die Pflanzeneinheit	der Pflanzeneinheit	ACTION_NARROWED	the action selects held plant unit, set work unit, or processed plant batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
62	RUNNING:G407-E0217@6	RUNNING:G407-E0217@3	RUNNING_ATOM	G407-E0217	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	octhody	6	Y	POSTEN	ACTION:G407-E0217@3:T	T	T_HP_FORM_SET	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
63	RUNNING:G407-E0224@4	RUNNING:G407-E0224@2	RUNNING_ATOM	G407-E0224	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	cthoor	4	OR	EINHEIT	ACTION:G407-E0224@2:T	T	T_HP_FORM_SET	OR	1	Pflanzen- oder Arbeitseinheit	Pflanzen- oder Arbeitseinheit	HERBAL_SET_UNIT	Arbeitseinheit	die Arbeitseinheit	der Arbeitseinheit	ACTION_NARROWED	the action selects held plant unit, set work unit, or processed plant batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
64	RUNNING:G407-E0226@3	RUNNING:G407-E0226@2	RUNNING_ATOM	G407-E0226	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chty	3	Y	POSTEN	ACTION:G407-E0226@2:T	T	T_PHYSICAL_BROAD	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
65	RUNNING:G407-E0229@2	RUNNING:G407-E0229@3	RUNNING_ATOM	G407-E0229	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	otytchol	2	Y	POSTEN	ACTION:G407-E0229@3:T	T	T_PHYSICAL_BROAD	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
66	RUNNING:G407-E0232@3	RUNNING:G407-E0232@2	RUNNING_ATOM	G407-E0232	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	etyd	3	Y	POSTEN	ACTION:G407-E0232@2:T	T	T_PHYSICAL_GRADE_TEMPER	Y+OR	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
