group_serial	page	locus	event_index	opaque_local_id	surface_display_only	canonical_namespace_id	local_image_owner	local_content_class	interface_role	instrument_reading_de	possible_condition_use_de	memory_atlas_rival_de	prose_dictionary_import	cross_section_pointer	orientation_or_rotation	f68_f69_key
243	f68r1	f68r1.29	1	A2:G053	ykchdy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_21	LOCAL_STAR_OR_ASTERISM_STATION	SELECTABLE_CELESTIAL_SLOT	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	benannter Sternatlas, dessen Eintraege nur zum Wiedererkennen dienen	NONE	NONE	NONE	NONE
244	f68r1	f68r1.30	1	A2:G054	oeeody	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_22	LOCAL_STAR_OR_ASTERISM_STATION	SELECTABLE_CELESTIAL_SLOT	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	benannter Sternatlas, dessen Eintraege nur zum Wiedererkennen dienen	NONE	NONE	NONE	NONE
245	f68r1	f68r1.31	1	A2:G055	ocphy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_23	LOCAL_STAR_OR_ASTERISM_STATION	SELECTABLE_CELESTIAL_SLOT	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	benannter Sternatlas, dessen Eintraege nur zum Wiedererkennen dienen	NONE	NONE	NONE	NONE
246	f68r1	f68r1.32	1	A2:G056	okeeodal	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_24	LOCAL_STAR_OR_ASTERISM_STATION	SELECTABLE_CELESTIAL_SLOT	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	benannter Sternatlas, dessen Eintraege nur zum Wiedererkennen dienen	NONE	NONE	NONE	NONE
247	f68r1	f68r1.33	1	A2:G057	okshor	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_25	LOCAL_STAR_OR_ASTERISM_STATION	SELECTABLE_CELESTIAL_SLOT	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	benannter Sternatlas, dessen Eintraege nur zum Wiedererkennen dienen	NONE	NONE	NONE	NONE
248	f68r1	f68r1.34	1	A2:G058	osdaiin	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_26	LOCAL_STAR_OR_ASTERISM_STATION	SELECTABLE_CELESTIAL_SLOT	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	benannter Sternatlas, dessen Eintraege nur zum Wiedererkennen dienen	NONE	NONE	NONE	NONE
249	f68r1	f68r1.35	1	A2:G059	otochedy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_27	LOCAL_STAR_OR_ASTERISM_STATION	SELECTABLE_CELESTIAL_SLOT	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	benannter Sternatlas, dessen Eintraege nur zum Wiedererkennen dienen	NONE	NONE	NONE	NONE
250	f68r1	f68r1.36	1	A2:G060	dolchedy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_28	LOCAL_STAR_OR_ASTERISM_STATION	SELECTABLE_CELESTIAL_SLOT	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	benannter Sternatlas, dessen Eintraege nur zum Wiedererkennen dienen	NONE	NONE	NONE	NONE
251	f68r1	f68r1.37	1	A2:G061	oky	F68_CENTRAL_LEGEND_QUARANTINE_NS	A2_CENTRAL_LEGEND_UNRESOLVED	CENTRAL_PANEL_LEGEND_UNRESOLVED	OWNER_OR_KEY_UNRESOLVED	ungeloeste Zentrallegende	als lokalen Schluesselbereich behandeln, ohne ein einziges Seitenzentrum zu erfinden	reine Zentralbeschriftung eines Lehrbildes	NONE	NONE	NONE	NONE
252	f68r1	f68r1.37	2	A2:G062	okchdy	F68_CENTRAL_LEGEND_QUARANTINE_NS	A2_CENTRAL_LEGEND_UNRESOLVED	CENTRAL_PANEL_LEGEND_UNRESOLVED	OWNER_OR_KEY_UNRESOLVED	ungeloeste Zentrallegende	als lokalen Schluesselbereich behandeln, ohne ein einziges Seitenzentrum zu erfinden	reine Zentralbeschriftung eines Lehrbildes	NONE	NONE	NONE	NONE
253	f68r1	f68r1.37	3	A2:G063	okardy	F68_CENTRAL_LEGEND_QUARANTINE_NS	A2_CENTRAL_LEGEND_UNRESOLVED	CENTRAL_PANEL_LEGEND_UNRESOLVED	OWNER_OR_KEY_UNRESOLVED	ungeloeste Zentrallegende	als lokalen Schluesselbereich behandeln, ohne ein einziges Seitenzentrum zu erfinden	reine Zentralbeschriftung eines Lehrbildes	NONE	NONE	NONE	NONE
254	f68r1	f68r1.37	4	A2:G064	qear	F68_CENTRAL_LEGEND_QUARANTINE_NS	A2_CENTRAL_LEGEND_UNRESOLVED	CENTRAL_PANEL_LEGEND_UNRESOLVED	OWNER_OR_KEY_UNRESOLVED	ungeloeste Zentrallegende	als lokalen Schluesselbereich behandeln, ohne ein einziges Seitenzentrum zu erfinden	reine Zentralbeschriftung eines Lehrbildes	NONE	NONE	NONE	NONE
255	f68r1	f68r1.37	5	A2:G065	oygy	F68_CENTRAL_LEGEND_QUARANTINE_NS	A2_CENTRAL_LEGEND_UNRESOLVED	CENTRAL_PANEL_LEGEND_UNRESOLVED	OWNER_OR_KEY_UNRESOLVED	ungeloeste Zentrallegende	als lokalen Schluesselbereich behandeln, ohne ein einziges Seitenzentrum zu erfinden	reine Zentralbeschriftung eines Lehrbildes	NONE	NONE	NONE	NONE
256	f69v	f69v.1	1	A3:G001	dair	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
257	f69v	f69v.1	2	A3:G002	cheyky	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
258	f69v	f69v.1	3	A3:G003	otaza	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
259	f69v	f69v.1	4	A3:G004	sar	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
260	f69v	f69v.1	5	A3:G005	ar	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
261	f69v	f69v.1	6	A3:G006	chykar	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
262	f69v	f69v.1	7	A3:G007	okoirsh	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
263	f69v	f69v.1	8	A3:G008	ar	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
264	f69v	f69v.1	9	A3:G009	chetody	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
265	f69v	f69v.1	10	A3:G010	okeeos	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
266	f69v	f69v.1	11	A3:G011	o	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
267	f69v	f69v.1	12	A3:G012	tey	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
268	f69v	f69v.1	13	A3:G013	otokeeey	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
269	f69v	f69v.1	14	A3:G014	okeeody	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
270	f69v	f69v.1	15	A3:G015	okeey	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
271	f69v	f69v.1	16	A3:G016	doiir	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
272	f69v	f69v.1	17	A3:G017	teeo	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
273	f69v	f69v.1	18	A3:G018	y	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
274	f69v	f69v.1	19	A3:G019	chey	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
275	f69v	f69v.1	20	A3:G020	ot	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
276	f69v	f69v.1	21	A3:G021	y	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
277	f69v	f69v.1	22	A3:G022	okedy	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
278	f69v	f69v.1	23	A3:G023	chsdy	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
279	f69v	f69v.1	24	A3:G024	okeod	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
280	f69v	f69v.1	25	A3:G025	y	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
281	f69v	f69v.1	26	A3:G026	dy	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
282	f69v	f69v.1	27	A3:G027	choaiin	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
283	f69v	f69v.1	28	A3:G028	okar	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
284	f69v	f69v.1	29	A3:G029	okar	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
285	f69v	f69v.1	30	A3:G030	chol	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
286	f69v	f69v.1	31	A3:G031	chees	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
287	f69v	f69v.1	32	A3:G032	yto	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
288	f69v	f69v.1	33	A3:G033	odair	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
289	f69v	f69v.1	34	A3:G034	oty	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
290	f69v	f69v.1	35	A3:G035	oteeo	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
291	f69v	f69v.1	36	A3:G036	dar	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
292	f69v	f69v.1	37	A3:G037	o	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
293	f69v	f69v.1	38	A3:G038	eykeody	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
294	f69v	f69v.1	39	A3:G039	dchor	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
295	f69v	f69v.1	40	A3:G040	char	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	LOCAL_INSTRUMENT_LEGEND	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
296	f69v	f69v.2	1	A3:G041	yka	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
297	f69v	f69v.2	2	A3:G042	chol	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
298	f69v	f69v.2	3	A3:G043	ykar	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
299	f69v	f69v.2	4	A3:G044	dal	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
300	f69v	f69v.2	5	A3:G045	ykady	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
301	f69v	f69v.2	6	A3:G046	iokeeor	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
