unified_index	register	page	unit_or_locus	visible_owner	visible_surface	source_id	semantic_class	portable_reading_de	local_default_de	learning_mode
505	ASTRO	f67r2	f67r2.49	A1_LEFT_LOCAL_FIELD_49	aiin	A124	PORTABLE_COMPOSITION	Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_49: Sollwert oder Grad des bezeichneten Himmelsplatzes.	COMPOSE
506	ASTRO	f67r2	f67r2.50	A1_LEFT_LOCAL_FIELD_50	choeea	A125	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel choeea fuer A1_LEFT_LOCAL_FIELD_50	COPY
507	ASTRO	f67r2	f67r2.50	A1_LEFT_LOCAL_FIELD_50	sal	A126	PORTABLE_COMPOSITION	dorthin	Sternplatz A1_LEFT_LOCAL_FIELD_50: zum bezeichneten Zielplatz.	COMPOSE
508	ASTRO	f67r2	f67r2.51	A1_LEFT_LOCAL_FIELD_51	dadaiin	A127	PORTABLE_COMPOSITION	Sollwert des lokalen DAD-Postens	Sternplatz A1_LEFT_LOCAL_FIELD_51: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest dad.	COMPOSE
509	ASTRO	f67r2	f67r2.52	A1_LEFT_OUTER_STAR_STATION_01	qotoear	A128	PORTABLE_COMPOSITION	Quelladresse des Folgepostens	Sternplatz A1_LEFT_OUTER_STAR_STATION_01: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest q/oe.	COMPOSE
510	ASTRO	f67r2	f67r2.53	A1_LEFT_OUTER_STAR_STATION_02	dchdar	A129	PORTABLE_COMPOSITION	Quelladresse des DCHD-Postens	Sternplatz A1_LEFT_OUTER_STAR_STATION_02: Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d.	COMPOSE
511	ASTRO	f67r2	f67r2.54	A1_LEFT_OUTER_STAR_STATION_03	y	A130	PORTABLE_COMPOSITION	dies	Sternplatz A1_LEFT_OUTER_STAR_STATION_03: dieser lokale Diagrammposten.	COMPOSE
512	ASTRO	f67r2	f67r2.54	A1_LEFT_OUTER_STAR_STATION_03	saldal	A131	PORTABLE_COMPOSITION	Zieladresse des SALD-Postens	Sternplatz A1_LEFT_OUTER_STAR_STATION_03: Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s/d.	COMPOSE
513	ASTRO	f67r2	f67r2.55	A1_LEFT_OUTER_STAR_STATION_04	ytodal	A132	PORTABLE_COMPOSITION	Zieladresse des YTOD-Postens	Sternplatz A1_LEFT_OUTER_STAR_STATION_04: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ytod.	COMPOSE
514	ASTRO	f67r2	f67r2.56	A1_LEFT_OUTER_STAR_STATION_05	tol	A133	PORTABLE_COMPOSITION	weiter	Sternplatz A1_LEFT_OUTER_STAR_STATION_05: im selben Ring oder Band fortsetzen.	COMPOSE
515	ASTRO	f67r2	f67r2.56	A1_LEFT_OUTER_STAR_STATION_05	daiin	A134	PORTABLE_COMPOSITION	Sollwert	Sternplatz A1_LEFT_OUTER_STAR_STATION_05: Sollwert oder Grad des bezeichneten Himmelsplatzes.	COMPOSE
516	ASTRO	f67r2	f67r2.57	A1_LEFT_OUTER_STAR_STATION_06	otar	A135	PORTABLE_COMPOSITION	DANACH_VOM_AUSGANGSPLATZ	Sternplatz A1_LEFT_OUTER_STAR_STATION_06: danach vom bezeichneten Ausgangsplatz.	COMPOSE
517	ASTRO	f67r2	f67r2.57	A1_LEFT_OUTER_STAR_STATION_06	dy	A136	PORTABLE_COMPOSITION	dies	Sternplatz A1_LEFT_OUTER_STAR_STATION_06: dieser lokale Diagrammposten.	COMPOSE
518	ASTRO	f67r2	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	cho	A137	PORTABLE_COMPOSITION	EINGANGSBEDINGUNG	Sternplatz A1_LEFT_OUTER_STAR_STATION_07: Eingangsobjekt oder Eingangsbedingung.	COMPOSE
519	ASTRO	f67r2	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	dal	A138	PORTABLE_COMPOSITION	dorthin	Sternplatz A1_LEFT_OUTER_STAR_STATION_07: zum bezeichneten Zielplatz.	COMPOSE
520	ASTRO	f67r2	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	g	A139	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel g fuer A1_LEFT_OUTER_STAR_STATION_07	COPY
521	ASTRO	f67r2	f67r2.59	A1_LEFT_OUTER_STAR_STATION_08	ytchodly	A140	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen ytchodly: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dly.	MEMORIZE
522	ASTRO	f67r2	f67r2.60	A1_LEFT_OUTER_STAR_STATION_09	octhys	A141	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel octhys fuer A1_LEFT_OUTER_STAR_STATION_09	COPY
523	ASTRO	f67r2	f67r2.61	A1_LEFT_OUTER_STAR_STATION_10	ytokar	A142	PORTABLE_COMPOSITION	Quelladresse des YTOK-Postens	Sternplatz A1_LEFT_OUTER_STAR_STATION_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yt.	COMPOSE
524	ASTRO	f67r2	f67r2.62	A1_LEFT_OUTER_STAR_STATION_11	otolor	A143	PORTABLE_COMPOSITION	Folgeposten; gleiche Reihe; neuer Bedingungsansatz	Sternplatz A1_LEFT_OUTER_STAR_STATION_11: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen + Bedingungs-, Tabellen- oder Wahlansatz.	COMPOSE
525	ASTRO	f67r2	f67r2.63	A1_LEFT_OUTER_STAR_STATION_12	okodar	A144	PORTABLE_COMPOSITION	Quelladresse des OKOD-Postens	Sternplatz A1_LEFT_OUTER_STAR_STATION_12: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.	COMPOSE
526	ASTRO	f67r2	f67r2.64	A1_RIGHT_PHASE_STATION_01	s	A145	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel s fuer A1_RIGHT_PHASE_STATION_01	COPY
527	ASTRO	f67r2	f67r2.64	A1_RIGHT_PHASE_STATION_01	air	A146	PORTABLE_COMPOSITION	Lauf oder Bahn	Radstelle A1_RIGHT_PHASE_STATION_01: Himmels-, Ring- oder Zeigerlauf.	COMPOSE
528	ASTRO	f67r2	f67r2.65	A1_RIGHT_PHASE_STATION_02	soear	A147	PORTABLE_COMPOSITION	Quelladresse des SOE-Postens	Radstelle A1_RIGHT_PHASE_STATION_02: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest soe.	COMPOSE
529	ASTRO	f67r2	f67r2.66	A1_RIGHT_PHASE_STATION_03	cpheey	A148	PORTABLE_COMPOSITION	lange oder volle Diagrammstufe; lokaler Namensrest cph/y.	Radstelle A1_RIGHT_PHASE_STATION_03: lange oder volle Diagrammstufe; lokaler Namensrest cph/y.	COMPOSE
530	ASTRO	f67r2	f67r2.67	A1_RIGHT_PHASE_STATION_04	okodar	A149	PORTABLE_COMPOSITION	Quelladresse des OKOD-Postens	Radstelle A1_RIGHT_PHASE_STATION_04: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.	COMPOSE
531	ASTRO	f67r2	f67r2.68	A1_RIGHT_PHASE_STATION_05	oepchod	A150	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel oepchod fuer A1_RIGHT_PHASE_STATION_05	COPY
532	ASTRO	f67r2	f67r2.69	A1_RIGHT_PHASE_STATION_06	s	A151	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel s fuer A1_RIGHT_PHASE_STATION_06	COPY
533	ASTRO	f67r2	f67r2.69	A1_RIGHT_PHASE_STATION_06	ay	A152	PORTABLE_COMPOSITION	aktueller Hauptwert.	A1_RIGHT_PHASE_STATION_06: aktueller Hauptwert.	COMPOSE
534	ASTRO	f67r2	f67r2.70	A1_RIGHT_PHASE_STATION_07	osar	A153	PORTABLE_COMPOSITION	Quelladresse des OS-Postens	Radstelle A1_RIGHT_PHASE_STATION_07: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest os.	COMPOSE
535	ASTRO	f67r2	f67r2.71	A1_RIGHT_PHASE_STATION_08	oran	A154	PORTABLE_COMPOSITION	alternativer Ansatz	Radstelle A1_RIGHT_PHASE_STATION_08: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest an.	COMPOSE
536	ASTRO	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	dar	A155	PORTABLE_COMPOSITION	davon	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: vom bezeichneten Ausgangsplatz.	COMPOSE
537	ASTRO	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	aldaiin	A156	PORTABLE_COMPOSITION	voriger Ziel-Sollwert	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest d.	COMPOSE
538	ASTRO	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ydaiin	A157	PORTABLE_COMPOSITION	Sollwert dieses vorigen Postens	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd.	COMPOSE
539	ASTRO	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	qkoy	A158	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen qkoy: neue Grundklasse.	MEMORIZE
540	ASTRO	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ydaiin	A159	PORTABLE_COMPOSITION	Sollwert dieses vorigen Postens	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd.	COMPOSE
541	ASTRO	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	qofair	A160	PORTABLE_COMPOSITION	Lauf des lokalen QOF-Postens	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest qof.	COMPOSE
542	ASTRO	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ypair	A161	PORTABLE_COMPOSITION	diesen Posten in den Lauf führen	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest yp.	COMPOSE
543	ASTRO	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ykoaiin	A162	PORTABLE_COMPOSITION	gebundener Sollwert dieses Postens	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yko.	COMPOSE
544	ASTRO	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ydoly	A163	PORTABLE_COMPOSITION	im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest yd/y.	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest yd/y.	COMPOSE
545	ASTRO	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ytalchos	A164	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel ytalchos fuer A1_LEFT_OUTER_RING_TEXT	COPY
546	ASTRO	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	oly	A165	PORTABLE_COMPOSITION	im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	COMPOSE
547	ASTRO	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	okey	A166	PORTABLE_COMPOSITION	KURZSTUFE_SETZEN	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: in kurzer Stufe setzen.	COMPOSE
548	ASTRO	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	sshey	A167	PORTABLE_COMPOSITION	abgelesener oder freigegebener Wert; lokaler Namensrest s.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: abgelesener oder freigegebener Wert; lokaler Namensrest s.	COMPOSE
549	ASTRO	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	sy	A168	PORTABLE_COMPOSITION	dies	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: dieser lokale Diagrammposten.	COMPOSE
550	ASTRO	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	shees	A169	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel shees fuer A1_RIGHT_OUTER_RING_TEXT	COPY
551	ASTRO	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	qeykeey	A170	PORTABLE_COMPOSITION	lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.	COMPOSE
552	ASTRO	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ykchey	A171	PORTABLE_COMPOSITION	Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	COMPOSE
553	ASTRO	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ykchey	A172	PORTABLE_COMPOSITION	Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	COMPOSE
554	ASTRO	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	qokeochy	A173	PORTABLE_COMPOSITION	Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.	COMPOSE
555	ASTRO	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	oaiin	A174	PORTABLE_COMPOSITION	Rücknahmewert	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.	COMPOSE
556	ASTRO	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	okol	A175	PORTABLE_COMPOSITION	den Posten einsetzen und im selben Lauf weiter	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	COMPOSE
557	ASTRO	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ar	A176	PORTABLE_COMPOSITION	Quelladresse des ROOT-Postens	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	COMPOSE
558	ASTRO	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	olar	A177	PORTABLE_COMPOSITION	von der Quelladresse im selben Lauf weiter	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	COMPOSE
559	ASTRO	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	yshey	A178	PORTABLE_COMPOSITION	abgelesener oder freigegebener Wert; lokaler Namensrest y.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.	COMPOSE
560	ASTRO	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokeeody	A179	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen qokeeody: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.	MEMORIZE
561	ASTRO	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	cheos	A180	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel cheos fuer A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	COPY
562	ASTRO	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	oeeos	A181	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel oeeos fuer A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	COPY
563	ASTRO	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qockhy	A182	PORTABLE_COMPOSITION	durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	COMPOSE
564	ASTRO	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	chos	A183	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel chos fuer A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	COPY
565	ASTRO	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	aiin	A184	PORTABLE_COMPOSITION	Sollwert	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes.	COMPOSE
566	ASTRO	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	okeeody	A185	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen okeeody: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	MEMORIZE
567	ASTRO	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokoaiin	A186	PORTABLE_COMPOSITION	Rücknahmewert setzen	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.	COMPOSE
568	ASTRO	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	odain	A187	PORTABLE_COMPOSITION	Portion vom vorigen Rücknahmeposten	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.	COMPOSE
569	ASTRO	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ar	A188	PORTABLE_COMPOSITION	Quelladresse des ROOT-Postens	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.	COMPOSE
570	ASTRO	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	air	A189	PORTABLE_COMPOSITION	Lauf oder Bahn	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.	COMPOSE
571	ASTRO	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ay	A190	PORTABLE_COMPOSITION	aktueller Hauptwert.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.	COMPOSE
572	ASTRO	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	shokchy	A191	PORTABLE_COMPOSITION	Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.	COMPOSE
573	ASTRO	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	chteey	A192	PORTABLE_COMPOSITION	lange oder volle Diagrammstufe; lokaler Namensrest cht/y.	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y.	COMPOSE
574	ASTRO	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	choteey	A193	PORTABLE_COMPOSITION	Folgeposten laenger halten	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y.	COMPOSE
575	ASTRO	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	cphol	A194	PORTABLE_COMPOSITION	lokalen CPH-Posten im selben Lauf weiterfuehren	Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph.	COMPOSE
576	ASTRO	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	cheor	A195	PORTABLE_COMPOSITION	Bedingungsansatz des lokalen CHE-Postens	Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	COMPOSE
577	ASTRO	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	opcheeol	A196	PORTABLE_COMPOSITION	lokalen Posten laenger im selben Lauf weiterfuehren	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch.	COMPOSE
578	ASTRO	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	otor	A197	PORTABLE_COMPOSITION	Bedingungsansatz des Folgepostens	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	COMPOSE
579	ASTRO	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	choctheeey	A198	PORTABLE_COMPOSITION	Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.	COMPOSE
580	ASTRO	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	okchoal	A199	PORTABLE_COMPOSITION	Zieladresse des OKCHO-Postens	Sternplatz A2_LEFT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest c.	COMPOSE
581	ASTRO	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	tochso	A200	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel tochso fuer A2_MIDDLE_PANEL_HEADER	COPY
582	ASTRO	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	otchl	A201	PORTABLE_COMPOSITION	lokaler CHL-Folgeposten	Sternplatz A2_MIDDLE_PANEL_HEADER: naechster Platz oder folgende Bedingung; lokaler Namensrest chl.	COMPOSE
583	ASTRO	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	qokeeedy	A202	PORTABLE_COMPOSITION	VOLLSTAENDIG_SETZEN__SCHLUSS	Sternplatz A2_MIDDLE_PANEL_HEADER: vollstaendig setzen und den Eintrag schliessen.	COMPOSE
584	ASTRO	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	cheey	A203	PORTABLE_COMPOSITION	Freigabewert	Sternplatz A2_MIDDLE_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	COMPOSE
585	ASTRO	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	cheeteey	A204	PORTABLE_COMPOSITION	lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.	Sternplatz A2_MIDDLE_PANEL_HEADER: lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.	COMPOSE
586	ASTRO	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	yteody	A205	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen yteody: Phasenplatz fest eingetragen.	MEMORIZE
587	ASTRO	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	chpor	A206	PORTABLE_COMPOSITION	Bedingungsansatz des lokalen CHP-Postens	Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp.	COMPOSE
588	ASTRO	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	cheokorchey	A207	PORTABLE_COMPOSITION	Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.	Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.	COMPOSE
589	ASTRO	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	chod	A208	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel chod fuer A2_MIDDLE_PANEL_HEADER	COPY
590	ASTRO	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	ykor	A209	PORTABLE_COMPOSITION	Bedingungsansatz des lokalen YK-Postens	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	COMPOSE
591	ASTRO	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	shey	A210	PORTABLE_COMPOSITION	Freigabewert	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	COMPOSE
592	ASTRO	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	qocheey	A211	PORTABLE_COMPOSITION	abgelesener oder freigegebener Wert; lokaler Namensrest qo.	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Wert; lokaler Namensrest qo.	COMPOSE
593	ASTRO	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	chokal	A212	PORTABLE_COMPOSITION	Zieladresse des CHOK-Postens	Sektorplatz A2_RIGHT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ch.	COMPOSE
594	ASTRO	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	okeey	A213	PORTABLE_COMPOSITION	LANGSTUFE_SETZEN	Sektorplatz A2_RIGHT_PANEL_HEADER: in langer Stufe setzen.	COMPOSE
595	ASTRO	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	ror	A214	PORTABLE_COMPOSITION	Bedingungsansatz des lokalen R-Postens	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest r.	COMPOSE
596	ASTRO	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	eckhear	A215	PORTABLE_COMPOSITION	Quelladresse des ECKHE-Postens	Sektorplatz A2_RIGHT_PANEL_HEADER: durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	COMPOSE
597	ASTRO	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	daram	A216	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel daram fuer A2_RIGHT_PANEL_HEADER	COPY
