page	locus	record	event_index	surface	joint_tuple_id	page_host	STEM_CONTRIBUTION	FORMAL_AXIS	LOCAL_EXPANSION_GERMAN	translation_status
f83r	f83r.41	2	3	qolkain	94df4847b7b16c98394a	olk	TRANSFERPFAD ODER AUFFANGEMPFaeNGER	RIGHT=BEMESSENER ANTEIL/DURCHGANG	der Auffangempfänger des Transferpfads, hier das untere Becken	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.41	2	4	dal	dd0ecaf5e27d81befffc	al	ZIEL ODER WEITERLEITUNG DORTHIN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	führe es zur bezeichneten Zielstelle	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.44	2	1	skar	883a6708116c342cb10b	k	BEMESSENE ODER FLIESSENDE ARBEITSEINHEIT	RIGHT=LOKALE BEZIEHUNG/QUELLE	überführe die erwärmte Wassereinheit in den Lauf	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.44	2	2	shedy	bc4f1f5c006c74a4d26d	e	BIS ZU EINEM ARBEITSZUSTAND WARTEN	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	warte bis zum Arbeitszustand der Bereitschaft und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.47	3	1	otchdy	601b77449028deed39de	ch	FLUESSIGKEIT TRENNEN ODER ABZIEHEN	OT-FRAME=MARKIERTER SEKUNDAERBEZUG + DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	trenne die Flüssigkeit durch Abziehen und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.47	3	2	qokchdy	87411f84689b4f93a303	okch	GANZKARTENWERT: ERWÄRME ES EINMAL UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	erwärme es einmal und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.47	3	3	shedal	abb23e5e6936b4147f76	ed	ZUGEWIESENE STUFE ODER STATION	RIGHT=ZIEL/PARALLELSTELLE	halte die bezeichnete Stufe für einen Zeitabschnitt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.48	3	1	dal	dd0ecaf5e27d81befffc	al	ZIEL ODER WEITERLEITUNG DORTHIN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	führe es zur bezeichneten Zielstelle	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.48	3	2	cheol	dcda95c81a5460feb191	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG	fahre mit dem fortlaufenden Voransatz weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.48	3	3	lol	8c97dfde96fbc78e3355	lol	GANZKARTENWERT: BIS ES WARM IST	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	bis es warm ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.48	3	4	chdal	00d8ebe3c68294eeac39	d	BEREITS REFERENZIERTER PROZESSPOSTEN	RIGHT=ZIEL/PARALLELSTELLE	verwende den bereits referenzierten Posten mit der vorigen Mischung	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.48	3	5	aiin	2f1c5e56e8f0ff459065	aiin	VORGESCHRIEBENER STANDARDWERT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	ein vorgeschriebenes Maß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.49	3	1	sol	dcda95c81a5460feb191	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG	fahre mit dem fortlaufenden Voransatz weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.49	3	2	daiiin	fcc1deda9e24ec268eb0	aiiin	GANZKARTENWERT: DIE ZWEITE ÖFFNUNG	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	die zweite Öffnung	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.49	3	3	chedy	6f7ff8287eddf4da9fdb	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	INNER-D=VERMITTELTE/INTENSIVIERTE AUSFUEHRUNG	bearbeite den aktuellen Posten, bis er gleichmäßig vermischt ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.52	4	1	solkeey	1bfd786e6b8b63734a59	olkeey	GANZKARTENWERT: SETZE DIE PERSON AN DAS BECKEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	setze die Person an das Becken	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.52	4	2	qekey	43eb9aa12959b4d5cdc9	ekey	GANZKARTENWERT: OHNE KOCHEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	ohne Kochen	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.52	4	3	raly	3e9c7f217843b588489d	raly	GANZKARTENWERT: DIE ERSTE ÖFFNUNG	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	die erste Öffnung	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.52	4	4	ol	dcda95c81a5460feb191	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG	fahre mit dem fortlaufenden Voransatz weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.54	4	1	daiin	2f1c5e56e8f0ff459065	aiin	VORGESCHRIEBENER STANDARDWERT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	ein vorgeschriebenes Maß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.54	4	2	ol	dcda95c81a5460feb191	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG	fahre mit dem fortlaufenden Voransatz weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.54	4	3	dain	53cd0637c6820ba5e91f	ain	BEMESSENER DURCHGANG ODER ANTEIL	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	durch ein Tuch	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.54	4	4	chey	b921a237be883a820352	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	der aktuelle gezeigte oder zuvor eingeführte Posten	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.54	4	5	ldalor	97ddca78c9ebcc956d04	ldalor	GANZKARTENWERT: AN DER BEZEICHNETEN STELLE	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	an der bezeichneten Stelle	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
