assignment_ordinal	slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	surface	slot_position	root	primary_governor_key	direct_governor_tokens	governor_group_tokens	governor_object_scope	previous_visible_action	next_visible_action	gdt583_rule_id	gdt583_working_default_de	gdt584_rule_id	gdt584_working_default_de	gdt584_concrete_sense_de	gdt584_disposition	gdt584_rationale	gdt584_remote_fine_argument	gdt584_remote_fine_stitch_status	gdt584_guard
44	RUNNING:G407-E0081@2	RUNNING_ATOM	G407-E0081	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	kshoy	2	SH	ACTION:G407-E0081@2:SH	O|SH|Y	AIR|O|SH|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	K	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
45	RUNNING:G407-E0085@1	RUNNING_ATOM	G407-E0085	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shodain	1	SH	ACTION:G407-E0085@1:SH	AIN|D_ADDR|O|SH	AIN|D_ADDR|O|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
46	RUNNING:G407-E0086@1	RUNNING_ATOM	G407-E0086	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	sckhey	1	S	ACTION:G407-E0086@1:S	S	S	SAME_CARD_DIRECT_HOST	NONE	CH	S_SOURCE_SORT_OUT	Sondere aus	S_SOURCE_SORT_OUT	Sondere aus	Arbeitsgut oder Wert aussondern	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
47	RUNNING:G407-E0088@1	RUNNING_ATOM	G407-E0088	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shoy	1	SH	ACTION:G407-E0088@1:SH	O|SH|Y	O|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
48	RUNNING:G407-E0092@7	RUNNING_ATOM	G407-E0092	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	cphodaiils	7	S	ACTION:G407-E0092@7:S	AIIN|L|S	AIIN|L|S	SAME_CARD_DIRECT_HOST	P	NONE	S_SOURCE_SORT_OUT	Sondere aus	S_SOURCE_SORT_OUT	Sondere aus	Arbeitsgut oder Wert aussondern	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
49	RUNNING:G407-E0093@2	RUNNING_ATOM	G407-E0093	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	cthey	2	T	ACTION:G407-E0093@2:T	E|T|Y	E|T|Y	SAME_CARD_DIRECT_HOST	CH	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
50	RUNNING:G407-E0094@1	RUNNING_ATOM	G407-E0094	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	sho	1	SH	ACTION:G407-E0094@1:SH	O|SH	AIIN|AIN|D_ADDR|O|SH	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
51	RUNNING:G407-E0102@1	RUNNING_ATOM	G407-E0102	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chdy	1	CHD	ACTION:G407-E0102@1:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
52	RUNNING:G407-E0105@2	RUNNING_ATOM	G407-E0105	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	cthy	2	T	ACTION:G407-E0105@2:T	T|Y	T|Y	SAME_CARD_DIRECT_HOST	CH	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
53	RUNNING:G407-E0108@1	RUNNING_ATOM	G407-E0108	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shckhey	1	SH	ACTION:G407-E0108@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	CH	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
54	RUNNING:G407-E0112@1	RUNNING_ATOM	G407-E0112	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shey	1	SH	ACTION:G407-E0112@1:SH	E|SH|Y	E|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
55	RUNNING:G407-E0118@1	RUNNING_ATOM	G407-E0118	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	sho	1	SH	ACTION:G407-E0118@1:SH	O|SH	O|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_CH_BRIDGE_HOLD	Halte	SH_CH_BRIDGE_HOLD	Halte	das vom Entnehmen übernommene Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
56	RUNNING:G407-E0120@1	RUNNING_ATOM	G407-E0120	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shodan	1	SH	ACTION:G407-E0120@1:SH	AN|D_ADDR|O|SH	AN|D_ADDR|O|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
57	RUNNING:G407-E0121@2	RUNNING_ATOM	G407-E0121	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	kshy	2	SH	ACTION:G407-E0121@2:SH	SH|Y	SH|Y	SAME_CARD_DIRECT_HOST	K	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
58	RUNNING:G407-E0126@1	RUNNING_ATOM	G407-E0126	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	sho	1	SH	ACTION:G407-E0126@1:SH	O|SH	O|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
59	RUNNING:G407-E0129@1	RUNNING_ATOM	G407-E0129	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	tchey	1	T	ACTION:G407-E0129@1:T	T	T	SAME_CARD_DIRECT_HOST	NONE	CH	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
60	RUNNING:G407-E0131@1	RUNNING_ATOM	G407-E0131	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	sheo	1	SH	ACTION:G407-E0131@1:SH	E|O|SH	E|O|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
61	RUNNING:G407-E0132@2	RUNNING_ATOM	G407-E0132	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	pshol	2	SH	ACTION:G407-E0132@2:SH	SH	SH|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	P	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
62	RUNNING:G407-E0134@2	RUNNING_ATOM	G407-E0134	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	cthy	2	T	ACTION:G407-E0134@2:T	T|Y	A_ADDR|D_ADDR|LOCAL_CHAR_I|T|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	CH	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
63	RUNNING:G407-E0136@2	RUNNING_ATOM	G407-E0136	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	yto	2	T	ACTION:G407-E0136@2:T	O|T|Y	O|T|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
64	RUNNING:G407-E0137@1	RUNNING_ATOM	G407-E0137	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shol	1	SH	ACTION:G407-E0137@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
65	RUNNING:G407-E0138@1	RUNNING_ATOM	G407-E0138	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	she	1	SH	ACTION:G407-E0138@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
66	RUNNING:G407-E0139@4	RUNNING_ATOM	G407-E0139	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	kodshey	4	SH	ACTION:G407-E0139@4:SH	D_ADDR|E|SH|Y	D_ADDR|E|SH|Y	SAME_CARD_DIRECT_HOST	K	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
67	RUNNING:G407-E0144@5	RUNNING_ATOM	G407-E0144	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	ckhyds	5	S	ACTION:G407-E0144@5:S	D_ADDR|S	D_ADDR|S	SAME_CARD_DIRECT_HOST	K	NONE	S_SOURCE_SORT_OUT	Sondere aus	S_SOURCE_SORT_OUT	Sondere aus	Arbeitsgut oder Wert aussondern	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
68	RUNNING:G407-E0146@1	RUNNING_ATOM	G407-E0146	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shcthaiin	1	SH	ACTION:G407-E0146@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	CH	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
69	RUNNING:G407-E0146@3	RUNNING_ATOM	G407-E0146	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shcthaiin	3	T	ACTION:G407-E0146@3:T	AIIN|T	AIIN|T	SAME_CARD_DIRECT_HOST	CH	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
70	RUNNING:G407-E0150@1	RUNNING_ATOM	G407-E0150	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	tol	1	T	ACTION:G407-E0150@1:T	T	T	SAME_CARD_DIRECT_HOST	NONE	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
71	RUNNING:G407-E0151@2	RUNNING_ATOM	G407-E0151	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	cthols	2	T	ACTION:G407-E0151@2:T	T	T	SAME_CARD_DIRECT_HOST	CH	S	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
72	RUNNING:G407-E0151@4	RUNNING_ATOM	G407-E0151	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	cthols	4	S	ACTION:G407-E0151@4:S	S	D_ADDR|L|O|S	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	T	NONE	S_SOURCE_SORT_OUT	Sondere aus	S_SOURCE_SORT_OUT	Sondere aus	Arbeitsgut oder Wert aussondern	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
73	RUNNING:G407-E0153@1	RUNNING_ATOM	G407-E0153	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shok	1	SH	ACTION:G407-E0153@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	OK	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
74	RUNNING:G407-E0161@1	RUNNING_ATOM	G407-E0161	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shaiin	1	SH	ACTION:G407-E0161@1:SH	AIIN|SH	AIIN|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
75	RUNNING:G407-E0162@1	RUNNING_ATOM	G407-E0162	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shokcheey	1	SH	ACTION:G407-E0162@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	OK	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
76	RUNNING:G407-E0164@1	RUNNING_ATOM	G407-E0164	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	tshodeesy	1	T	ACTION:G407-E0164@1:T	T	T	SAME_CARD_DIRECT_HOST	NONE	SH	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
77	RUNNING:G407-E0164@2	RUNNING_ATOM	G407-E0164	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	tshodeesy	2	SH	ACTION:G407-E0164@2:SH	D_ADDR|O|SH	D_ADDR|O|SH	SAME_CARD_DIRECT_HOST	T	S	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
78	RUNNING:G407-E0164@6	RUNNING_ATOM	G407-E0164	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	tshodeesy	6	S	ACTION:G407-E0164@6:S	EE|S|Y	EE|S|Y	SAME_CARD_DIRECT_HOST	SH	NONE	S_SOURCE_SORT_OUT	Sondere aus	S_SOURCE_SORT_OUT	Sondere aus	Arbeitsgut oder Wert aussondern	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
79	RUNNING:G407-E0165@1	RUNNING_ATOM	G407-E0165	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shey	1	SH	ACTION:G407-E0165@1:SH	E|SH|Y	E|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
80	RUNNING:G407-E0173@2	RUNNING_ATOM	G407-E0173	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cthal	2	T	ACTION:G407-E0173@2:T	AL|T	AL|AR|D_ADDR|T	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	CH	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
81	RUNNING:G407-E0175@1	RUNNING_ATOM	G407-E0175	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shear	1	SH	ACTION:G407-E0175@1:SH	AR|E|SH	AR|E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
82	RUNNING:G407-E0178@1	RUNNING_ATOM	G407-E0178	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shey	1	SH	ACTION:G407-E0178@1:SH	E|SH|Y	E|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
83	RUNNING:G407-E0179@2	RUNNING_ATOM	G407-E0179	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cthar	2	T	ACTION:G407-E0179@2:T	AR|T	AR|T	SAME_CARD_DIRECT_HOST	CH	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
84	RUNNING:G407-E0183@1	RUNNING_ATOM	G407-E0183	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shoaiin	1	SH	ACTION:G407-E0183@1:SH	AIIN|O|SH	AIIN|O|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
85	RUNNING:G407-E0187@2	RUNNING_ATOM	G407-E0187	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cthol	2	T	ACTION:G407-E0187@2:T	T	AIIN|T	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	CH	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
86	RUNNING:G407-E0189@2	RUNNING_ATOM	G407-E0189	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ctholdar	2	T	ACTION:G407-E0189@2:T	AR|D_ADDR|T	AR|D_ADDR|T	SAME_CARD_DIRECT_HOST	CH	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
87	RUNNING:G407-E0190@2	RUNNING_ATOM	G407-E0190	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ycheey	2	SH	ACTION:G407-E0190@2:SH	EE|SH|Y	EE|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
