gdt743_patch_id	gdt742_patch_id	gdt741_patch_id	gdt739_dispatch_id	patch_id	occurrence_id	page	locus	token_index	token_ordinal	surface	body	opaque_head_id	line_position	family	level	gdt742_rule_trace	gdt741_dimension_dispatch	gdt742_dimension_dispatch	gdt741_carrier_dispatch	gdt742_carrier_dispatch	gdt741_state_mode	gdt742_state_mode	gdt741_working_render_de	gdt742_working_render_de	axis_specific_dispatch_retained	carrier_locally_bound_retained	specific_local_dispatch_retained	active_radius_two_carrier_contacts	changed_from_gdt741	dispatcher_uses_dispatch_id_or_locus	scope	literal_patient_or_species_claimed	literal_plaintext_claimed	unconditional_global_export	head_or_body_lexeme_credit	component_export_credit	unseen_form_export	gdt743_rule_trace	gdt743_dimension_dispatch	gdt743_carrier_dispatch	gdt743_state_mode	gdt743_working_render_de	carrier_locally_bound_gdt743	specific_local_dispatch_gdt743	changed_from_gdt742	active_run_override_contacts	dispatcher_uses_dispatch_id_or_locus_gdt743
G743-R0156	G742-R0156	G741-R0156	G739-D0156	G738-P0156	G737-O0204	f108v	f108v.37	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	MATERIAL_PART	MATERIAL_PART	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II des Materialteils; Dimension offen; Eintrag	Skalarstufe II des Materialteils; Dimension offen; Eintrag	0	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	MATERIAL_PART	NOT_APPLICABLE	Skalarstufe II des Materialteils; Dimension offen; Eintrag	1	1	0	0	0
G743-R0157	G742-R0157	G741-R0157	G739-D0157	G738-P0157	G737-O0206	f108v	f108v.39	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0158	G742-R0158	G741-R0158	G739-D0158	G738-P0158	G737-O0212	f10v	f10v.1	9	9	sain	ain	H2	LAST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0159	G742-R0159	G741-R0159	G739-D0159	G738-P0159	G737-O0223	f111r	f111r.24	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	QUALITY_DEGREE	QUALITY_DEGREE	PREPARATION	PREPARATION	NOT_APPLICABLE	NOT_APPLICABLE	Trockenheitsgrad II der Zubereitung; Eintrag	Trockenheitsgrad II der Zubereitung; Eintrag	1	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_DEGREE	PREPARATION	NOT_APPLICABLE	Trockenheitsgrad II der Zubereitung; Eintrag	1	1	0	0	0
G743-R0160	G742-R0160	G741-R0160	G739-D0160	G738-P0160	G737-O0240	f111r	f111r.52	8	8	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0161	G742-R0161	G741-R0161	G739-D0161	G738-P0161	G737-O0270	f111v	f111v.47	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0162	G742-R0162	G741-R0162	G739-D0162	G738-P0162	G737-O0274	f111v	f111v.51	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	QUALITY_DEGREE	QUALITY_DEGREE	MATERIAL	MATERIAL	NOT_APPLICABLE	NOT_APPLICABLE	Trockenheitsgrad II des Materials; Eintrag	Trockenheitsgrad II des Materials; Eintrag	1	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_DEGREE	MATERIAL	NOT_APPLICABLE	Trockenheitsgrad II des Materials; Eintrag	1	1	0	0	0
G743-R0163	G742-R0163	G741-R0163	G739-D0163	G738-P0163	G737-O0280	f112r	f112r.35	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	MATERIAL	MATERIAL	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II des Materials; Dimension offen; Eintrag	Skalarstufe II des Materials; Dimension offen; Eintrag	0	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	MATERIAL	NOT_APPLICABLE	Skalarstufe II des Materials; Dimension offen; Eintrag	1	1	0	0	0
G743-R0164	G742-R0164	G741-R0164	G739-D0164	G738-P0164	G737-O0281	f112r	f112r.36	1	1	sain	ain	H2	FIRST	SCALAR	II	ROLE_SEPARATED_CARRIER_RELAY	OPEN_SCALAR	OPEN_SCALAR	OPEN	PREPARATION	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II der Zubereitung; Dimension offen; Eintrag	0	1	1	1	1	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	PREPARATION	NOT_APPLICABLE	Skalarstufe II der Zubereitung; Dimension offen; Eintrag	1	1	0	0	0
G743-R0165	G742-R0165	G741-R0165	G739-D0165	G738-P0165	G737-O0283	f112r	f112r.40	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0166	G742-R0166	G741-R0166	G739-D0166	G738-P0166	G737-O0284	f112v	f112v.5	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0167	G742-R0167	G741-R0167	G739-D0167	G738-P0167	G737-O0285	f112v	f112v.14	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0168	G742-R0168	G741-R0168	G739-D0168	G738-P0168	G737-O0293	f112v	f112v.37	2	2	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0169	G742-R0169	G741-R0169	G739-D0169	G738-P0169	G737-O0316	f113r	f113r.49	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0170	G742-R0170	G741-R0170	G739-D0170	G738-P0170	G737-O0353	f114r	f114r.36	8	8	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	QUALITY_DEGREE	QUALITY_DEGREE	PREPARATION	PREPARATION	NOT_APPLICABLE	NOT_APPLICABLE	Qualitätsstufe II im kalt/trocken-Feld der Zubereitung	Qualitätsstufe II im kalt/trocken-Feld der Zubereitung	1	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_DEGREE	PREPARATION	NOT_APPLICABLE	Qualitätsstufe II im kalt/trocken-Feld der Zubereitung	1	1	0	0	0
G743-R0171	G742-R0171	G741-R0171	G739-D0171	G738-P0171	G737-O0406	f116r	f116r.14	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0172	G742-R0172	G741-R0172	G739-D0172	G738-P0172	G737-O0449	f24v	f24v.8	4	4	sain	ain	H2	LAST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0173	G742-R0173	G741-R0173	G739-D0173	G738-P0173	G737-O0545	f75r	f75r.15	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0174	G742-R0174	G741-R0174	G739-D0174	G738-P0174	G737-O0548	f75r	f75r.24	4	4	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	AMOUNT_DOSE	AMOUNT_DOSE	MATERIAL_PART	MATERIAL_PART	NOT_APPLICABLE	NOT_APPLICABLE	Mengen-/Portionsstufe II des Materialteils	Mengen-/Portionsstufe II des Materialteils	1	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	AMOUNT_DOSE	MATERIAL_PART	NOT_APPLICABLE	Mengen-/Portionsstufe II des Materialteils	1	1	0	0	0
G743-R0175	G742-R0175	G741-R0175	G739-D0175	G738-P0175	G737-O0554	f75r	f75r.44	2	2	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0176	G742-R0176	G741-R0176	G739-D0176	G738-P0176	G737-O0567	f76r	f76r.1	10	10	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0177	G742-R0177	G741-R0177	G739-D0177	G738-P0177	G737-O0574	f76r	f76r.21	10	10	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0178	G742-R0178	G741-R0178	G739-D0178	G738-P0178	G737-O0575	f76r	f76r.30	11	11	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0179	G742-R0179	G741-R0179	G739-D0179	G738-P0179	G737-O0578	f76r	f76r.34	11	11	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0180	G742-R0180	G741-R0180	G739-D0180	G738-P0180	G737-O0581	f76r	f76r.41	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0181	G742-R0181	G741-R0181	G739-D0181	G738-P0181	G737-O0583	f76r	f76r.49	5	5	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0182	G742-R0182	G741-R0182	G739-D0182	G738-P0182	G737-O0587	f76r	f76r.55	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0183	G742-R0183	G741-R0183	G739-D0183	G738-P0183	G737-O0601	f77r	f77r.14	2	2	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0184	G742-R0184	G741-R0184	G739-D0184	G738-P0184	G737-O0616	f77v	f77v.27	6	6	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0185	G742-R0185	G741-R0185	G739-D0185	G738-P0185	G737-O0624	f78r	f78r.23	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	MATERIAL_PART	MATERIAL_PART	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II des Materialteils; Dimension offen; Eintrag	Skalarstufe II des Materialteils; Dimension offen; Eintrag	0	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	MATERIAL_PART	NOT_APPLICABLE	Skalarstufe II des Materialteils; Dimension offen; Eintrag	1	1	0	0	0
G743-R0186	G742-R0186	G741-R0186	G739-D0186	G738-P0186	G737-O0629	f78r	f78r.35	2	2	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0187	G742-R0187	G741-R0187	G739-D0187	G738-P0187	G737-O0631	f78v	f78v.12	8	8	sain	ain	H2	LAST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0188	G742-R0188	G741-R0188	G739-D0188	G738-P0188	G737-O0635	f78v	f78v.30	3	3	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0189	G742-R0189	G741-R0189	G739-D0189	G738-P0189	G737-O0640	f79r	f79r.6	6	6	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	QUALITY_DEGREE	QUALITY_DEGREE	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Heißgrad II	Heißgrad II	1	0	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_DEGREE	OPEN	NOT_APPLICABLE	Heißgrad II	0	1	0	0	0
G743-R0190	G742-R0190	G741-R0190	G739-D0190	G738-P0190	G737-O0645	f79r	f79r.19	4	4	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0191	G742-R0191	G741-R0191	G739-D0191	G738-P0191	G737-O0652	f79r	f79r.42	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0192	G742-R0192	G741-R0192	G739-D0192	G738-P0192	G737-O0656	f79v	f79v.25	8	8	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0193	G742-R0193	G741-R0193	G739-D0193	G738-P0193	G737-O0686	f81r	f81r.15	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0194	G742-R0194	G741-R0194	G739-D0194	G738-P0194	G737-O0713	f82r	f82r.33	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0195	G742-R0195	G741-R0195	G739-D0195	G738-P0195	G737-O0735	f83r	f83r.19	4	4	sain	ain	H2	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
