edition	position_id	page	locus	token_ordinal	surface	source_reading_id	v98_dictionary_core_de	v98_context_realization_de	v98_lexical_score	v98_lexical_level	consumption_disposition	rule_id	output_unit_id	emitted_here	emitted_text_de	position_consumed_once	group_position_count	dictionary_core_changed	context_table_changed	score_changed	component_global_export_allowed	historical_confirmation
V98R1_PRACTICAL	P378	f86v5	f86v5.2	6	shor	shor#1	Blüte	Blüte	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P378	PU373	1	Blüte	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P379	f86v5	f86v5.2	7	qopchol	qopchol#1	nimm getrockneten Pulverstoff	nimm getrockneten Pulverstoff	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P379	PU374	1	nimm getrockneten Pulverstoff	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P380	f86v5	f86v5.2	8	tal	tal#1	kaltes Material I, Anfangsstufe	kaltes Material I, Anfangsstufe	34	W1_WEAK_WORKING	CONTEXT_POSITION	P380	PU375	1	kaltes Material I, Anfangsstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P381	f86v5	f86v5.2	9	ol	ol#1	Ansatz	Ansatz	39	W1_WEAK_WORKING	CONTEXT_POSITION	P381	PU376	1	Ansatz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P382	f86v5	f86v5.2	10	ytol	ytol#1	kühle hiervon den Drogenstoff ab	kühle hiervon den Drogenstoff ab	40	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P382	PU377	1	kühle hiervon den Drogenstoff ab	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P383	f86v5	f86v5.2	11	otam	otam#1	kalt; Maß I	ein Maß kalten Ansatzes	50	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P383	PU378	1	ein Maß kalten Ansatzes	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P384	f86v5	f86v5.2	12	otam	otam#1	kalt; Maß I	ein Maß kalten Ansatzes	50	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P384	PU379	1	ein Maß kalten Ansatzes	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P385	f86v5	f86v5.24	1	oar	oar#1	Zubereitungsanteil I	Anteil I der Zubereitung	34	W1_WEAK_WORKING	CONTEXT_POSITION	P385	PU380	1	Anteil I der Zubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P386	f86v5	f86v5.24	2	aiin	aiin#1	Menge III	Menge III	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P386	PU381	1	Menge III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P387	f86v5	f86v5.24	3	ykain	ykain#1	erhitze hiervon auf Stufe II	erhitze hiervon auf Stufe II	45	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P387	PU382	1	erhitze hiervon auf Stufe II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P388	f86v5	f86v5.24	4	okal	okal#1	Rohstoffklasse I im heißen Ansatz, Gradanfang	Rohstoffklasse I im heißen Ansatz, Gradanfang	50	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P388	PU383	1	Rohstoffklasse I im heißen Ansatz, Gradanfang	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P389	f86v5	f86v5.24	5	kchody	kchody#1	heiß-trocken; abgeschlossen	fertige heiß-trockene Zubereitung	30	W1_WEAK_WORKING	CONTEXT_POSITION	P389	PU384	1	fertige heiß-trockene Zubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P390	f86v5	f86v5.24	6	chckhy	chckhy#1	trockene Mischung, Anfangsstufe	trockene Mischung, Anfangsstufe	45	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P390	PU385	1	trockene Mischung, Anfangsstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P391	f86v5	f86v5.24	7	otaiin	otaiin#1	kalter Ansatz, Grad III	kalter Ansatz, Grad III	66	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P391	PU386	1	kalter Ansatz, Grad III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P392	f86v5	f86v5.24	8	olkar	olkar#1	heißer Holzanteil I	heißer Holzanteil I	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P392	PU387	1	heißer Holzanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P393	f86v5	f86v5.24	9	otaiin	otaiin#1	kalter Ansatz, Grad III	kalter Ansatz, Grad III	66	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P393	PU388	1	kalter Ansatz, Grad III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P394	f86v5	f86v5.4	1	ypchesy	ypchesy#1	hiervon Samenpulver bis zur Mittelstufe trocknen	hiervon Samenpulver bis zur Mittelstufe trocknen	31	W1_WEAK_WORKING	CONTEXT_POSITION	P394	PU389	1	hiervon Samenpulver bis zur Mittelstufe trocknen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P395	f86v5	f86v5.4	2	oky	oky#1	heißer Ansatz am Anfang des Grades	heißer Ansatz am Anfang des Grades	43	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P395	PU390	1	heißer Ansatz am Anfang des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P396	f86v5	f86v5.4	3	sheeey	sheeey#1	feucht, Endstufe	feuchtes Material, Endstufe	35	W1_WEAK_WORKING	CONTEXT_POSITION	P396	PU391	1	feuchtes Material, Endstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P397	f86v5	f86v5.4	4	qoty	qoty#1	kalt am Anfang des Grades	kalt am Anfang des Grades	43	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P397	PU392	1	kalt am Anfang des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P398	f86v5	f86v5.4	5	qotaiin	qotaiin#1	kalt; Wert III	kalt, Grad III	36	W1_WEAK_WORKING	CONTEXT_POSITION	P398	PU393	1	kalt, Grad III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P399	f86v5	f86v5.4	6	sail	sail#1	Samen, Charge II	Samen, Charge II	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P399	PU394	1	Samen, Charge II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P400	f86v5	f86v5.4	7	chepy	chepy#1	Trockenpulver in Grundform	Trockenpulver in Grundform	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P400	PU395	1	Trockenpulver in Grundform	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P401	f86v5	f86v5.4	8	ltedy	ltedy#1	fertig abgekühltes Holz, Mittelstufe	fertig abgekühltes Holz, Mittelstufe	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P401	PU396	1	fertig abgekühltes Holz, Mittelstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P402	f86v5	f86v5.4	9	dar	dar#1	abgemessener Anteil I	abgemessener Anteil I	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P402	PU397	1	abgemessener Anteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P403	f86v5	f86v5.4	10	olkar	olkar#1	heißer Holzanteil I	heißer Holzanteil I	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P403	PU398	1	heißer Holzanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P404	f86v5	f86v5.4	11	am	am#1	Maß I	ein Maß	22	W1_WEAK_WORKING	CONTEXT_POSITION	P404	PU399	1	ein Maß	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P405	f86v6	f86v6.25	1	yteedy	yteedy#1	hiervon bis zur Endstufe abkühlen	hiervon bis zur Endstufe abkühlen	46	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P405	PU400	1	hiervon bis zur Endstufe abkühlen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P406	f86v6	f86v6.25	2	qokar	qokar#1	heißer Drogenanteil I	heißer Drogenanteil I	52	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P406	PU401	1	heißer Drogenanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P407	f86v6	f86v6.25	3	olkar	olkar#1	heißer Holzanteil I	heißer Holzanteil I	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P407	PU402	1	heißer Holzanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P408	f86v6	f86v6.25	4	qodar	qodar#1	Anteil I abmessen	den vorstehenden heißen Holzanteil I abmessen	38	W1_WEAK_WORKING	CONTEXT_POSITION	P408	PU403	1	den vorstehenden heißen Holzanteil I abmessen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P409	f86v6	f86v6.25	5	ykaiin	ykaiin#1	erhitze hiervon auf Stufe III	erhitze hiervon auf Stufe III	62	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P409	PU404	1	erhitze hiervon auf Stufe III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P410	f86v6	f86v6.25	6	or	or#1	Drogenportion	Drogenportion	48	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P410	PU405	1	Drogenportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P411	f86v6	f86v6.25	7	okeeeey	okeeeey#1	vollständig erhitzt; Endstufe	vollständig erhitzte Zubereitung auf der letzten Heizstufe	26	W1_WEAK_WORKING	CONTEXT_POSITION	P411	PU406	1	vollständig erhitzte Zubereitung auf der letzten Heizstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P412	f86v6	f86v6.25	8	ofchedy	ofchedy#1	Blütenmaterial; vollständig getrocknet	fertig getrocknete Blütenmasse	30	W1_WEAK_WORKING	CONTEXT_POSITION	P412	PU407	1	fertig getrocknete Blütenmasse	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P413	f86v6	f86v6.25	9	qokaiin	qokaiin#1	heiß, Grad III	heiß, Grad III	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P413	PU408	1	heiß, Grad III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P414	f86v6	f86v6.25	10	araram	araram#1	Anteil I; davon ein Maß	Anteil I der vorstehenden heißen, fertig getrockneten Blütenmasse; davon ein Maß	30	W1_WEAK_WORKING	LOCAL_POSITION_OVERRIDE	R009_ARARAM_COMPACT_F86V625	PU409	1	von der vorstehenden fertigen Blütenmasse: Anteil I, davon ein Maß	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P415	f86v6	f86v6.31	1	dair	dair#1	abgemessener Anteil II	abgemessener Anteil II	56	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P415	PU410	1	abgemessener Anteil II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P416	f86v6	f86v6.31	2	chepy	chepy#1	Trockenpulver in Grundform	Trockenpulver in Grundform	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P416	PU411	1	Trockenpulver in Grundform	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P417	f86v6	f86v6.31	3	qokaiin	qokaiin#1	heiß, Grad III	heiß, Grad III	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P417	PU412	1	heiß, Grad III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P418	f86v6	f86v6.31	4	olkar	olkar#1	heißer Holzanteil I	heißer Holzanteil I	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P418	PU413	1	heißer Holzanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P419	f86v6	f86v6.31	5	olkchdy	olkchdy#1	fertige heiß-trockene Drogenportion	fertige heiß-trockene Drogenportion	40	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P419	PU414	1	fertige heiß-trockene Drogenportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P420	f86v6	f86v6.31	6	okar	okar#1	Anteil I des heißen Ansatzes	Anteil I des heißen Ansatzes	42	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P420	PU415	1	Anteil I des heißen Ansatzes	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P421	f86v6	f86v6.31	7	al	al#1	Material I	Material I	46	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P421	PU416	1	Material I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P422	f86v6	f86v6.31	8	dar	dar#1	abgemessener Anteil I	abgemessener Anteil I	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P422	PU417	1	abgemessener Anteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P423	f86v6	f86v6.31	9	olkchey	olkchey#1	erhitzter Holzansatz, bis Mittelstufe getrocknet	erhitzter Holzansatz, bis Mittelstufe getrocknet	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P423	PU418	1	erhitzter Holzansatz, bis Mittelstufe getrocknet	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P424	f86v6	f86v6.31	10	otytam	otytam#1	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	49	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P424	PU419	1	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P425	f86v6	f86v6.31	11	orom	orom#1	Portion	eine Portion Material	42	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P425	PU420	1	eine Portion Material	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P426	f86v6	f86v6.4	1	dshor	dshor#1	abgemessene Blütendroge	abgemessene Blütendroge	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P426	PU421	1	abgemessene Blütendroge	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P427	f86v6	f86v6.4	2	shdy	shdy#1	feuchte Anfangsstufe erreicht	feuchte Anfangsstufe erreicht	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P427	PU422	1	feuchte Anfangsstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P428	f86v6	f86v6.4	3	shor	shor#1	Blüte	Blüte	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P428	PU423	1	Blüte	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P429	f86v6	f86v6.4	4	ol	ol#1	Ansatz	Ansatz	39	W1_WEAK_WORKING	CONTEXT_POSITION	P429	PU424	1	Ansatz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P430	f86v6	f86v6.4	5	aiin	aiin#1	Menge III	Menge III	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P430	PU425	1	Menge III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P431	f86v6	f86v6.4	6	olkeedy	olkeedy#1	Holzansatz vollständig erhitzt	Holzansatz vollständig erhitzt	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P431	PU426	1	Holzansatz vollständig erhitzt	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P432	f86v6	f86v6.4	7	shdal	shdal#1	feuchtes, abgemessenes Material I, Anfangsstufe	feuchtes, abgemessenes Material I, Anfangsstufe	46	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P432	PU427	1	feuchtes, abgemessenes Material I, Anfangsstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P433	f86v6	f86v6.4	8	oteor	oteor#1	kalte Portion, Mittelstufe	eine kalte Portion der Zubereitung auf Mittelstufe	39	W1_WEAK_WORKING	CONTEXT_POSITION	P433	PU428	1	eine kalte Portion der Zubereitung auf Mittelstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P434	f86v6	f86v6.4	9	chdar	chdar#1	abgemessener trockener Anteil I	abgemessener trockener Anteil I der vorstehenden kalten Portion	38	W1_WEAK_WORKING	CONTEXT_POSITION	P434	PU429	1	abgemessener trockener Anteil I der vorstehenden kalten Portion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P435	f86v6	f86v6.4	10	l	l#1	Holz / holziger Pflanzenteil (nur als Kompositionskopf)	keine Einzelausgabe; Gesamtspan l|karchees: vollständig getrocknete Charge aus Anteil I der erhitzten Holzdroge	32	W1_WEAK_WORKING	BOUND_SPAN_ANCHOR_OUTPUT	B003	PU430	1	vollständig getrocknete Charge aus erhitztem Holzanteil I	1	2	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P436	f86v6	f86v6.4	11	karchees	karchees#1	vollständig getrocknete Charge aus heißem Anteil I	vollständig getrocknete Charge aus heißem Anteil I	30	W1_WEAK_WORKING	BOUND_SPAN_MEMBER_SUPPRESSED	B003	PU430	0		1	2	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P437	f86v6	f86v6.4	12	olkar	olkar#1	heißer Holzanteil I	heißer Holzanteil I	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P437	PU431	1	heißer Holzanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P438	f86v6	f86v6.4	13	dalam	dalam#1	Material I; Maß I	ein Maß Material I	26	W1_WEAK_WORKING	CONTEXT_POSITION	P438	PU432	1	ein Maß Material I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P439	f86v6	f86v6.5	1	tar	tar#1	kalter Drogenanteil I	kalter Drogenanteil I	56	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P439	PU433	1	kalter Drogenanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P440	f86v6	f86v6.5	2	lol	lol#1	Holzstoff	Holzstoff	43	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P440	PU434	1	Holzstoff	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P441	f86v6	f86v6.5	3	chol	chol#1	trocken	trocken	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P441	PU435	1	trocken	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P442	f86v6	f86v6.5	4	olkar	olkar#1	heißer Holzanteil I	heißer Holzanteil I	53	W2_PROVISIONAL_WORKING	BOUND_SPAN_ANCHOR_OUTPUT	B002	PU436	1	Anteil I des heißen Holzansatzes; drei Portionen davon	1	2	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P443	f86v6	f86v6.5	5	daiin	daiin#5	Wert III	drei	42	W2_PROVISIONAL_WORKING	BOUND_SPAN_MEMBER_SUPPRESSED	B002	PU436	0		1	2	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P444	f86v6	f86v6.5	6	chear	chear#1	trockener Anteil I	trockener Drogenanteil I	30	W1_WEAK_WORKING	CONTEXT_POSITION	P444	PU437	1	trockener Drogenanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P445	f86v6	f86v6.5	7	or	or#1	Drogenportion	Drogenportion	48	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P445	PU438	1	Drogenportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P446	f86v6	f86v6.5	8	otshey	otshey#1	kalt-feucht; Mittelstufe	kalt-feuchte Zubereitung, Mittelstufe	38	W1_WEAK_WORKING	CONTEXT_POSITION	P446	PU439	1	kalt-feuchte Zubereitung, Mittelstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P447	f86v6	f86v6.5	9	qokar	qokar#1	heißer Drogenanteil I	heißer Drogenanteil I	52	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P447	PU440	1	heißer Drogenanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P448	f86v6	f86v6.5	10	opchey	opchey#1	Trockenpulver, Form I	Trockenpulver, Form I	30	W1_WEAK_WORKING	CONTEXT_POSITION	P448	PU441	1	Trockenpulver, Form I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P449	f86v6	f86v6.5	11	taiky	taiky#1	kalt angesetzte Charge, leicht angewärmt	kalt angesetzte Charge, leicht angewärmt	21	W1_WEAK_WORKING	CONTEXT_POSITION	P449	PU442	1	kalt angesetzte Charge, leicht angewärmt	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P450	f86v6	f86v6.5	12	qotar	qotar#1	kalter Drogenanteil I	kalter Drogenanteil I	42	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P450	PU443	1	kalter Drogenanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P451	f88r	f88r.19	1	dchey	dchey#1	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	79	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P451	PU444	1	Eine abgemessene Portion bis zur Mittelstufe trocknen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P452	f88r	f88r.19	2	chokol	chokol#1	heißes Trockengut	heißes Trockengut	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P452	PU445	1	heißes Trockengut	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P453	f88r	f88r.19	3	daiin	daiin#3	Wert III	Grad III	42	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P453	PU446	1	Grad III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P454	f88r	f88r.19	4	qoekol	qoekol#1	heißen Drogenstoff der Mittelstufe zugeben	heißen Drogenstoff der Mittelstufe zugeben	48	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P454	PU447	1	heißen Drogenstoff der Mittelstufe zugeben	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P455	f88r	f88r.19	5	qoekol	qoekol#1	heißen Drogenstoff der Mittelstufe zugeben	heißen Drogenstoff der Mittelstufe zugeben	48	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P455	PU448	1	heißen Drogenstoff der Mittelstufe zugeben	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P456	f88r	f88r.19	6	qockhol	qockhol#1	Mischgut zugeben	Mischgut zugeben	49	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P456	PU449	1	Mischgut zugeben	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P457	f88r	f88r.19	7	okol	okol#1	heißer Ansatzstoff	heißer Ansatzstoff	38	W1_WEAK_WORKING	CONTEXT_POSITION	P457	PU450	1	heißer Ansatzstoff	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P458	f88r	f88r.19	8	cheol	cheol#1	trockenes Material	trockenes Material	26	W1_WEAK_WORKING	CONTEXT_POSITION	P458	PU451	1	trockenes Material	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P459	f8r	f8r.15	1	dchey	dchey#1	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	79	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P459	PU452	1	Eine abgemessene Portion bis zur Mittelstufe trocknen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P460	f8r	f8r.15	2	ckhol	ckhol#1	Mischgut	Mischgut	43	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P460	PU453	1	Mischgut	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P461	f8r	f8r.15	3	chol	chol#1	trocken	trocken	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P461	PU454	1	trocken	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P462	f8r	f8r.15	4	chey	chey#1	trocken in der Mitte des Grades	trocken in der Mitte des Grades	48	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P462	PU455	1	trocken in der Mitte des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P463	f8r	f8r.15	5	kc	kc#1	heiß-trocken	heiß-trocken	39	W1_WEAK_WORKING	CONTEXT_POSITION	P463	PU456	1	heiß-trocken	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P464	f8r	f8r.15	6	chy	chy#1	trocken am Anfang des Grades	trocken am Anfang des Grades	51	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P464	PU457	1	trocken am Anfang des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P465	f8r	f8r.15	7	daiin	daiin#4	Wert III	drei	42	W2_PROVISIONAL_WORKING	BOUND_SPAN_ANCHOR_OUTPUT	R005_DAIIN_DOL_F8R15	PU458	1	drei Materialmaße	1	2	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P466	f8r	f8r.15	8	dol	dol#1	Materialmaß	Materialmaß	23	W1_WEAK_WORKING	BOUND_SPAN_MEMBER_SUPPRESSED	R005_DAIIN_DOL_F8R15	PU458	0		1	2	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P467	f8r	f8r.15	9	daiiiry	daiiiry#1	abgemessener Anteil IV; leicht getrocknet	abgemessener Anteil IV; leicht getrocknet	30	W1_WEAK_WORKING	CONTEXT_POSITION	P467	PU459	1	abgemessener Anteil IV; leicht getrocknet	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P468	f8r	f8r.15	10	ckhy	ckhy#1	Mischung, Anfangsstufe	Mischung, Anfangsstufe	37	W1_WEAK_WORKING	CONTEXT_POSITION	P468	PU460	1	Mischung, Anfangsstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P469	f95v1	f95v1.7	1	dshey	dshey#1	abgemessene Feuchtmenge, Mittelstufe	eine abgemessene Feuchtmenge auf Mittelstufe	47	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P469	PU461	1	eine abgemessene Feuchtmenge auf Mittelstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P470	f95v1	f95v1.7	2	kain	kain#1	heiß, Grad II	heiß, Grad II	58	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P470	PU462	1	heiß, Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P471	f95v1	f95v1.7	3	qokar	qokar#1	heißer Drogenanteil I	heißer Drogenanteil I	52	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P471	PU463	1	heißer Drogenanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P472	f95v1	f95v1.7	4	olkar	olkar#1	heißer Holzanteil I	heißer Holzanteil I	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P472	PU464	1	heißer Holzanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P473	f95v1	f95v1.7	5	chy	chy#1	trocken am Anfang des Grades	trocken am Anfang des Grades	51	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P473	PU465	1	trocken am Anfang des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P474	f95v1	f95v1.7	6	tar	tar#1	kalter Drogenanteil I	kalter Drogenanteil I	56	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P474	PU466	1	kalter Drogenanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P475	f95v1	f95v1.7	7	otar	otar#1	kalter Zubereitungsanteil I	Anteil I der kalten Zubereitung	38	W1_WEAK_WORKING	CONTEXT_POSITION	P475	PU467	1	Anteil I der kalten Zubereitung	1	1	0	0	0	0	H0_NONE
