physical_page	source_panel	locus	kind	paragraph_start	paragraph_end	owner_id	visible_owner_or_namespace_de	owner_rule_de	group_count	surface_sequence	component_sequence	statement_ids	portable_literal_de
f89r	f89r2	f89r2.13	P	0	0	F89R_MATERIAL_BATCH_E	Gefäß-/Pflanzenteilgruppe E	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	17	daiin olkey okeol okey okeeol qoor ol chor cheky chol daiin chol cheol koldam olcheol dol cheol	AIIN | SOLK+EE+Y | OK+E+OL | OK+E+Y | OK+EE+OL | CARRIER_Q+O+OR | OL | CH+OR | CHK+E+Y | OL | AIIN | OL | CHEO+L | K+OL+DY | OL+CHEO+DY | D_ADDR+OL | CHEO+L	P1008-S158|P1008-S159|P1008-S160	MASS | AUFFANGEN · LÄNGER · POSTEN | SETZEN · KURZ · FORTSETZEN | SETZEN · KURZ · POSTEN | SETZEN · LÄNGER · FORTSETZEN | BEGINN · AUSFÜHREN · ANSATZ | FORTSETZEN | NEHMEN · ANSATZ | BEHANDELN · KURZ · POSTEN | FORTSETZEN | MASS | FORTSETZEN | AUSZUG · LEITEN | GEBEN · FORTSETZEN · SCHLUSS | FORTSETZEN · AUSZUG · SCHLUSS | TEIL · FORTSETZEN | AUSZUG · LEITEN
f89r	f89r2	f89r2.14	P	0	0	F89R_MATERIAL_BATCH_E	Gefäß-/Pflanzenteilgruppe E	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	18	tos ol chor ydaiin chey s oiiin chckhy qokeol okey okeey keey eky qokol okeey dal cheeody oeckhy	T+O+S | OL | CH+OR | Y+D_ADDR+AIIN | Y | S | O+IIN | CKH+Y | OK+E+OL | OK+E+Y | OK+EE+Y | K+EE+Y | E+Y | OK+OL | OK+EE+Y | AL | CH+EE+D_ADDR+Y | O+CKH+Y	P1008-S160	STELLEN · AUSFÜHREN · AUSWÄHLEN | FORTSETZEN | NEHMEN · ANSATZ | POSTEN · TEIL · MASS | POSTEN | AUSWÄHLEN | AUSFÜHREN · STUFE | DURCHLASS · POSTEN | SETZEN · KURZ · FORTSETZEN | SETZEN · KURZ · POSTEN | SETZEN · LÄNGER · POSTEN | GEBEN · LÄNGER · POSTEN | KURZ · POSTEN | SETZEN · FORTSETZEN | SETZEN · LÄNGER · POSTEN | ZIEL | NEHMEN · LÄNGER · TEIL · POSTEN | AUSFÜHREN · DURCHLASS · POSTEN
f89r	f89r2	f89r2.15	P	0	1	F89R_MATERIAL_BATCH_E	Gefäß-/Pflanzenteilgruppe E	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	11	ycheo keeo ckho saiin okeo daiin ockhy s ockhey saiin chchky	Y+CHEO+R | K+EE+O+D_ADDR | CKH+Y | S+AIIN | OK+E+O | AIIN | O+CKH+Y | S | O+CKH+E+Y | S+AIIN | CHK+Y	P1008-S160	POSTEN · AUSZUG · MERKEN | GEBEN · LÄNGER · AUSFÜHREN · TEIL | DURCHLASS · POSTEN | AUSWÄHLEN · MASS | SETZEN · KURZ · AUSFÜHREN | MASS | AUSFÜHREN · DURCHLASS · POSTEN | AUSWÄHLEN | AUSFÜHREN · DURCHLASS · KURZ · POSTEN | AUSWÄHLEN · MASS | BEHANDELN · POSTEN
f89r	f89r2	f89r2.16	L	0	0	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	korainy	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.17	L	0	0	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	sodar	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.18	L	0	0	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	cheys	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.19	L	0	0	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	cheody	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.20	L	0	0	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	oporain	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.21	L	0	0	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	okshdchos	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.22	P	1	0	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	13	kolches sheol qokeoefy sheey opcheor opcheol shody sholdy qokal chey oldy sheodal ytoldy	OL+Y | SH+E+OL | OK+E+O+D_ADDR+Y | SH+EE+Y | O+P+CH+OR | O+P+CH+EE+OL | SH+O+DY | S+OL+D_ADDR+Y | OK+AL | Y | OL+DY | SHED+AL | OL+DY	P1008-S161|P1008-S162|P1008-S163	FORTSETZEN · POSTEN | HALTEN · KURZ · FORTSETZEN | SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN | HALTEN · LÄNGER · POSTEN | AUSFÜHREN · EINSETZEN · NEHMEN · ANSATZ | AUSFÜHREN · EINSETZEN · NEHMEN · LÄNGER · FORTSETZEN | HALTEN · AUSFÜHREN · SCHLUSS | AUSWÄHLEN · FORTSETZEN · TEIL · POSTEN | SETZEN · ZIEL | POSTEN | FORTSETZEN · SCHLUSS | ABSETZEN · ZIEL | FORTSETZEN · SCHLUSS
f89r	f89r2	f89r2.23	P	0	0	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	17	daiin cheok o keol daiin dal dair qokeey okeol daiin ykeody okeeey as cheey okeol cheo cheky	AIIN | CHEO+L | O | K+E+OL | AIIN | AL | D_ADDR+AIR | OK+EE+Y | OK+E+OL | AIIN | Y+K+E+DY | OK+EE+Y | A_ADDR+S | SH+EE+Y | OK+E+OL | CHEO+L | CHK+E+Y	P1008-S164|P1008-S165	MASS | AUSZUG · LEITEN | AUSFÜHREN | GEBEN · KURZ · FORTSETZEN | MASS | ZIEL | TEIL · LAUF | SETZEN · LÄNGER · POSTEN | SETZEN · KURZ · FORTSETZEN | MASS | POSTEN · GEBEN · KURZ · SCHLUSS | SETZEN · LÄNGER · POSTEN | ORT · AUSWÄHLEN | HALTEN · LÄNGER · POSTEN | SETZEN · KURZ · FORTSETZEN | AUSZUG · LEITEN | BEHANDELN · KURZ · POSTEN
f89r	f89r2	f89r2.24	P	0	0	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	14	yokeeol cheol qokeey qokeol chey cheokor okeey ky daiin qokeol cheey qokeey saiin oteos	OK+EE+OL | CHEO+L | OK+EE+Y | OK+E+OL | Y | OK+OR | OK+EE+Y | K+Y | AIIN | OK+E+OL | SH+EE+Y | OK+EE+Y | S+AIIN | OT+EE+O+S_ADDR	P1008-S165	SETZEN · LÄNGER · FORTSETZEN | AUSZUG · LEITEN | SETZEN · LÄNGER · POSTEN | SETZEN · KURZ · FORTSETZEN | POSTEN | SETZEN · ANSATZ | SETZEN · LÄNGER · POSTEN | GEBEN · POSTEN | MASS | SETZEN · KURZ · FORTSETZEN | HALTEN · LÄNGER · POSTEN | SETZEN · LÄNGER · POSTEN | AUSWÄHLEN · MASS | DANACH · LÄNGER · AUSFÜHREN · SONDERORT
f89r	f89r2	f89r2.25	P	0	0	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	17	daiin dal sheol s aiin qocheey daiiin qokeeyl qokeody chol cheol ykeo qo qol cheo loiiin doigom	AIIN | AL | SH+E+OL | S | AIIN | CARRIER_Q+O+CH+EE+Y | DA+IIN | OK+EE+Y | OK+E+O+D_ADDR+Y | OL | CHEO+L | L+K+E+O | O | OL | CHEO+L | O+IIN | D_ADDR+O+LOCAL_CHAR_I+G_LABEL+O+M_LOCAL	P1008-S165	MASS | ZIEL | HALTEN · KURZ · FORTSETZEN | AUSWÄHLEN | MASS | BEGINN · AUSFÜHREN · NEHMEN · LÄNGER · POSTEN | ZWEIT · STUFE | SETZEN · LÄNGER · POSTEN | SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN | FORTSETZEN | AUSZUG · LEITEN | LEITEN · GEBEN · KURZ · AUSFÜHREN | AUSFÜHREN | FORTSETZEN | AUSZUG · LEITEN | AUSFÜHREN · STUFE | TEIL · AUSFÜHREN · UNTERSTUFE · PRÜFEN · AUSFÜHREN · MITTE
f89r	f89r2	f89r2.26	P	0	0	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	15	scheor sy sorcheey dol cheor cheey keey qokeey daiin ycheary okeey keeokechy cthey daiin dy	CHEO+R | Y | OR+Y | D_ADDR+OL | CHEO+R | SH+EE+Y | K+EE+Y | OK+EE+Y | AIIN | CH+E+AR | OK+EE+Y | K+EE+O+K+E+CH+Y | CTH+E+Y | AIIN | Y	P1008-S165	AUSZUG · MERKEN | POSTEN | ANSATZ · POSTEN | TEIL · FORTSETZEN | AUSZUG · MERKEN | HALTEN · LÄNGER · POSTEN | GEBEN · LÄNGER · POSTEN | SETZEN · LÄNGER · POSTEN | MASS | NEHMEN · KURZ · QUELLE | SETZEN · LÄNGER · POSTEN | GEBEN · LÄNGER · AUSFÜHREN · GEBEN · KURZ · NEHMEN · POSTEN | BEREIT · KURZ · POSTEN | MASS | POSTEN
f89r	f89r2	f89r2.27	P	0	0	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	16	qokol cheor okoiin okeoy qoeey cheor cheey qokeol cheal s aiin ocheol soiiin dair chey daiin	OK+OL | CHEO+R | OK+AIIN | OK+E+O+Y | O+EE+Y | CHEO+R | SH+EE+Y | OK+E+OL | AL | S | AIIN | CHEO+L | S+O+LOCAL_CHAR_I+IIN | D_ADDR+AIR | Y | AIIN	P1008-S165	SETZEN · FORTSETZEN | AUSZUG · MERKEN | SETZEN · MASS | SETZEN · KURZ · AUSFÜHREN · POSTEN | AUSFÜHREN · LÄNGER · POSTEN | AUSZUG · MERKEN | HALTEN · LÄNGER · POSTEN | SETZEN · KURZ · FORTSETZEN | ZIEL | AUSWÄHLEN | MASS | AUSZUG · LEITEN | AUSWÄHLEN · AUSFÜHREN · UNTERSTUFE · STUFE | TEIL · LAUF | POSTEN | MASS
f89r	f89r2	f89r2.28	P	0	1	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	14	o r ain ar ain ol daiin qoaiin ol chkaiin daiin okar dair ydair	O | R | AIN | AR | AIN | OL | AIIN | CARRIER_Q+O+AIIN | OL | CH+AIIN | AIIN | OK+AR | D_ADDR+AIR | Y+D_ADDR+AIR	P1008-S165	AUSFÜHREN | MERKEN | PORTION | QUELLE | PORTION | FORTSETZEN | MASS | BEGINN · AUSFÜHREN · MASS | FORTSETZEN | NEHMEN · MASS | MASS | SETZEN · QUELLE | TEIL · LAUF | POSTEN · TEIL · LAUF
f89r	f89r2	f89r2.29	L	0	0	F89R_MATERIAL_BATCH_G	Gefäß-/Pflanzenteilgruppe G	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	okain	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.30	L	0	0	F89R_MATERIAL_BATCH_G	Gefäß-/Pflanzenteilgruppe G	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	yorain	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.31	L	0	0	F89R_MATERIAL_BATCH_G	Gefäß-/Pflanzenteilgruppe G	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	ofakal	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.32	L	0	0	F89R_MATERIAL_BATCH_G	Gefäß-/Pflanzenteilgruppe G	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	otalsy	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.33	L	0	0	F89R_MATERIAL_BATCH_G	Gefäß-/Pflanzenteilgruppe G	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	ytarem	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.34	L	0	0	F89R_MATERIAL_BATCH_G	Gefäß-/Pflanzenteilgruppe G	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	otolarol	LOCAL_ADDRESS		LOKALE ADRESSE
