statement_id	physical_page	source_panels	register	owner_id	visible_owner_or_namespace_de	locus_span	locus_count	crosses_physical_line	event_count	template_id	template_name_de	observed_slot_signature	template_slot_signature	action_realization	end_mode	surface_sequence	component_sequence	portable_literal_de	fluent_workshop_de	event_ids
P1008-S124	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	f76r.48	1	NO	2	T05	ANSATZ BILDEN ODER WEITERFÜHREN	OWNER>PREPARATION>ACTION>STATE>CLOSE	OWNER>PREPARATION>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	okedor shedy	OK+EE+OR | SHED+DY	SETZEN · LÄNGER · ANSATZ | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt C: einen Ansatz oder Auszug bilden und weiterführen. Den Teilgang schließen.	P1008-E0957|P1008-E0958
P1008-S125	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	f76r.48|f76r.49|f76r.50	3	YES	14	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokal saiin olaiin oky shol sain oky l kar chedy lkar al loral pchedy	OK+AL | S+AIIN | OL+AIIN | OK+Y | SH+OL | S+AIN | OK+Y | L | K+AR | CHD+Y | K+AR | AL | OR+AL+Y | P+CHD+DY	SETZEN · ZIEL | AUSWÄHLEN · MASS | FORTSETZEN · MASS | SETZEN · POSTEN | HALTEN · FORTSETZEN | AUSWÄHLEN · PORTION | SETZEN · POSTEN | LEITEN | GEBEN · QUELLE | UMSETZEN · POSTEN | GEBEN · QUELLE | ZIEL | ANSATZ · ZIEL · POSTEN | EINSETZEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt C: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0959|P1008-E0960|P1008-E0961|P1008-E0962|P1008-E0963|P1008-E0964|P1008-E0965|P1008-E0966|P1008-E0967|P1008-E0968|P1008-E0969|P1008-E0970|P1008-E0971|P1008-E0972
P1008-S126	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	f76r.50	1	NO	4	T07	ÜBER EINEN WEG FÜHREN	OWNER>SEQUENCE>ITEM>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	sal dol shdy olkedy	S+AL | D_ADDR+OL | SH+D_ADDR+Y | SOLK+E+DY	AUSWÄHLEN · ZIEL | TEIL · FORTSETZEN | HALTEN · TEIL · POSTEN | AUFFANGEN · KURZ · SCHLUSS	unbebilderter Textabschnitt C: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0973|P1008-E0974|P1008-E0975|P1008-E0976
P1008-S127	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	f76r.50	1	NO	3	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>QUANTITY>PREPARATION>ACTION>TARGET	OWNER>SEQUENCE>QUANTITY>PREPARATION>ACTION>TARGET	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	qokaiin otal rory	OK+AIIN | OT+AL | R+OR	SETZEN · MASS | DANACH · ZIEL | MERKEN · ANSATZ	unbebilderter Textabschnitt C: den Posten an die bezeichnete Stelle setzen und dort ausführen. Hier endet der sichtbare Absatzgang.	P1008-E0977|P1008-E0978|P1008-E0979
P1008-S128	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.51	1	NO	2	T05	ANSATZ BILDEN ODER WEITERFÜHREN	OWNER>PREPARATION>ACTION>CLOSE	OWNER>PREPARATION>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qkor shedy	OR | SHED+DY	ANSATZ | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt D: einen Ansatz oder Auszug bilden und weiterführen. Den Teilgang schließen.	P1008-E0980|P1008-E0981
P1008-S129	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.51	1	NO	2	T02	POSTEN BEARBEITEN	OWNER>ITEM>ACTION>STATE>CLOSE	OWNER>ITEM>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	shey keedy	SH+E+Y | K+EE+DY	HALTEN · KURZ · POSTEN | GEBEN · LÄNGER · SCHLUSS	unbebilderter Textabschnitt D: den aktuell gemeinten Posten nehmen und bearbeiten. Den Teilgang schließen.	P1008-E0982|P1008-E0983
P1008-S130	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.51|f76r.52	2	YES	8	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	sal raiin opchdy dar chedy qopchedy rorol olsheed	S+AL | R+AIIN | P+CHD+Y | D_ADDR+AR | CHD+Y | CARRIER_Q+O+P+CHD+Y | L+OL+OL | OL+SH+EE+DY	AUSWÄHLEN · ZIEL | MERKEN · MASS | EINSETZEN · UMSETZEN · POSTEN | TEIL · QUELLE | UMSETZEN · POSTEN | BEGINN · AUSFÜHREN · EINSETZEN · UMSETZEN · POSTEN | LEITEN · FORTSETZEN · FORTSETZEN | FORTSETZEN · HALTEN · LÄNGER · SCHLUSS	unbebilderter Textabschnitt D: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0984|P1008-E0985|P1008-E0986|P1008-E0987|P1008-E0988|P1008-E0989|P1008-E0990|P1008-E0991
P1008-S131	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.52	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>STATE>CLOSE	OWNER>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokedy	OK+E+DY	SETZEN · KURZ · SCHLUSS	unbebilderter Textabschnitt D: den bezeichneten Arbeitsgang ausführen und den erreichten Zustand prüfen. Den Teilgang schließen.	P1008-E0992
P1008-S132	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.52	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>STATE>CLOSE	OWNER>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokeedy	OK+EE+DY	SETZEN · LÄNGER · SCHLUSS	unbebilderter Textabschnitt D: den bezeichneten Arbeitsgang ausführen und den erreichten Zustand prüfen. Den Teilgang schließen.	P1008-E0993
P1008-S133	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.52	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>STATE>CLOSE	OWNER>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokedy	OK+E+DY	SETZEN · KURZ · SCHLUSS	unbebilderter Textabschnitt D: den bezeichneten Arbeitsgang ausführen und den erreichten Zustand prüfen. Den Teilgang schließen.	P1008-E0994
P1008-S134	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.52	1	NO	1	T07	ÜBER EINEN WEG FÜHREN	OWNER>ACTION>PATH>STATE>CLOSE	OWNER>ACTION>PATH>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	lkedy	L+K+E+DY	LEITEN · GEBEN · KURZ · SCHLUSS	unbebilderter Textabschnitt D: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0995
P1008-S135	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.52	1	NO	3	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>ITEM>SOURCE>ACTION>TARGET>STATE>CLOSE	OWNER>ITEM>SOURCE>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	lsheedy okar shedy	LSH+EE+D_ADDR+Y | OK+AR | SHED+DY	SPÜLEN · LÄNGER · TEIL · POSTEN | SETZEN · QUELLE | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt D: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E0996|P1008-E0997|P1008-E0998
P1008-S136	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.52|f76r.53	2	YES	4	T04	ABGEMESSENER ARBEITSGANG	OWNER>SEQUENCE>QUANTITY>ACTION>CLOSE	OWNER>SEQUENCE>QUANTITY>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	otain saiin qol shedy	OT+AIN | S+AIIN | OL | SHED+DY	DANACH · PORTION | AUSWÄHLEN · MASS | FORTSETZEN | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt D: den Posten nach Maß oder auf der angegebenen Stufe bearbeiten. Den Teilgang schließen.	P1008-E0999|P1008-E1000|P1008-E1001|P1008-E1002
P1008-S137	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.53	1	NO	4	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>PREPARATION>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>PREPARATION>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	ol chedor chal shed	OL | CH+EE+OR | CH+AL | SHED+DY	FORTSETZEN | NEHMEN · LÄNGER · ANSATZ | NEHMEN · ZIEL | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt D: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E1003|P1008-E1004|P1008-E1005|P1008-E1006
P1008-S138	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.53	1	NO	1	T03	FORTSETZUNG ODER FOLGESCHRITT	OWNER>SEQUENCE>STATE>CLOSE	OWNER>SEQUENCE>ACTION>STATE>CLOSE	INHERITED_FROM_ACTIVE_SECTION	LICENSED_DY_CLOSE	qoteedy	OT+EE+DY	DANACH · LÄNGER · SCHLUSS	unbebilderter Textabschnitt D: danach oder im selben Gang mit dem aktuellen Posten fortfahren. Den Teilgang schließen.	P1008-E1007
P1008-S139	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.53	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>STATE>CLOSE	OWNER>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	dshdy	SH+E+DY	HALTEN · KURZ · SCHLUSS	unbebilderter Textabschnitt D: den bezeichneten Arbeitsgang ausführen und den erreichten Zustand prüfen. Den Teilgang schließen.	P1008-E1008
P1008-S140	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.53|f76r.54	2	YES	8	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>TARGET>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>TARGET>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	okal chedyl dal or chedy qolaiin okedal olchedy	OK+AL | CHD+Y | AL | OR | CHD+Y | OL+AIIN | OK+AL | OL+CHD+DY	SETZEN · ZIEL | UMSETZEN · POSTEN | ZIEL | ANSATZ | UMSETZEN · POSTEN | FORTSETZEN · MASS | SETZEN · ZIEL | FORTSETZEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt D: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E1009|P1008-E1010|P1008-E1011|P1008-E1012|P1008-E1013|P1008-E1014|P1008-E1015|P1008-E1016
P1008-S141	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.54	1	NO	2	T03	FORTSETZUNG ODER FOLGESCHRITT	OWNER>SEQUENCE>ACTION>CLOSE	OWNER>SEQUENCE>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	chdol olchedy	CHD+OL | OL+CHD+DY	UMSETZEN · FORTSETZEN | FORTSETZEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt D: danach oder im selben Gang mit dem aktuellen Posten fortfahren. Den Teilgang schließen.	P1008-E1017|P1008-E1018
P1008-S142	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.54|f76r.55	2	YES	9	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	choly aiin y sain sheey or ar al solshey	OL+Y | AIIN | Y | S+AIN | SH+EE+Y | OR | AR | AL | OL+SH+E+DY	FORTSETZEN · POSTEN | MASS | POSTEN | AUSWÄHLEN · PORTION | HALTEN · LÄNGER · POSTEN | ANSATZ | QUELLE | ZIEL | FORTSETZEN · HALTEN · KURZ · SCHLUSS	unbebilderter Textabschnitt D: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E1019|P1008-E1020|P1008-E1021|P1008-E1022|P1008-E1023|P1008-E1024|P1008-E1025|P1008-E1026|P1008-E1027
P1008-S143	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.55	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>STATE>CLOSE	OWNER>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	okeedy	OK+EE+DY	SETZEN · LÄNGER · SCHLUSS	unbebilderter Textabschnitt D: den bezeichneten Arbeitsgang ausführen und den erreichten Zustand prüfen. Den Teilgang schließen.	P1008-E1028
P1008-S144	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.55|f76r.56	2	YES	6	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	ldaiin checkhey okedalor qokaiin ol shedy	AIIN | CH+E+CKH+Y | OK+E+D_ADDR+AL+OR | OK+AIIN | OL | SHED+DY	MASS | NEHMEN · KURZ · DURCHLASS · POSTEN | SETZEN · KURZ · TEIL · ZIEL · ANSATZ | SETZEN · MASS | FORTSETZEN | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt D: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E1029|P1008-E1030|P1008-E1031|P1008-E1032|P1008-E1033|P1008-E1034
P1008-S145	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	f76r.56	1	NO	3	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>ITEM>PREPARATION>ACTION>TARGET>STATE	OWNER>ITEM>PREPARATION>ACTION>TARGET>STATE	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	qokeey or shdy	OK+EE+Y | OR | SH+D_ADDR+Y	SETZEN · LÄNGER · POSTEN | ANSATZ | HALTEN · TEIL · POSTEN	unbebilderter Textabschnitt D: den Posten an die bezeichnete Stelle setzen und dort ausführen. Hier endet der sichtbare Absatzgang.	P1008-E1035|P1008-E1036|P1008-E1037
P1008-S146	f89r	f89r1	PHARMA	F89R_MATERIAL_BATCH_A	Gefäß-/Pflanzenteilgruppe A	f89r1.6	1	NO	4	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>ITEM>SOURCE>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qoar shar qopcholy qokod	O+D_ADDR+AR | SH+E+AR | CARRIER_Q+O+CTH+OL+Y | OK+O+DY	AUSFÜHREN · TEIL · QUELLE | HALTEN · KURZ · QUELLE | BEGINN · AUSFÜHREN · BEREIT · FORTSETZEN · POSTEN | SETZEN · AUSFÜHREN · SCHLUSS	Gefäß-/Pflanzenteilgruppe A: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E1043|P1008-E1044|P1008-E1045|P1008-E1046
P1008-S147	f89r	f89r1	PHARMA	F89R_MATERIAL_BATCH_A	Gefäß-/Pflanzenteilgruppe A	f89r1.6|f89r1.7	2	YES	7	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	chepy dar sheey okor sheeos oldain dshody	Y | D_ADDR+AR | SH+EE+Y | OK+OR | SH+EE+S | OL+D_ADDR+AIIN | SH+E+DY	POSTEN | TEIL · QUELLE | HALTEN · LÄNGER · POSTEN | SETZEN · ANSATZ | HALTEN · LÄNGER · AUSWÄHLEN | FORTSETZEN · TEIL · MASS | HALTEN · KURZ · SCHLUSS	Gefäß-/Pflanzenteilgruppe A: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E1047|P1008-E1048|P1008-E1049|P1008-E1050|P1008-E1051|P1008-E1052|P1008-E1053
P1008-S148	f89r	f89r1	PHARMA	F89R_MATERIAL_BATCH_A	Gefäß-/Pflanzenteilgruppe A	f89r1.7|f89r1.8|f89r1.9|f89r1.10	4	YES	36	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	qocthy chockhy dal chedy qokeody daldaiin chodaiin dal qokeol chol qodaiin chol cheody qokechy daiin ctheody dam yshor s oiiin daiin qokeey daiin ckhol qokain cheamy tdain s chol cheoky cheody qokar dal chor y daiin	O+D_ADDR+CTH+Y | HO+CKH+Y | AL | CHD+Y | OK+E+O+D_ADDR+Y | S+AL+D_ADDR+AIIN | CH+O+D_ADDR+AIIN | AL | OK+E+OL | OL | CARRIER_Q+O+AIIN | OL | CHEO+Y | OK+Y | AIIN | CHEO+Y | DA+AM_ADDR | SH+OR | S | O+IIN | AIIN | OK+EE+Y | AIIN | OL | OK+AIN | CH+AM_ADDR | AIN | S | OL | CHEO+K+Y | CHEO+Y | OK+AR | AL | CH+OR | Y | AIIN	AUSFÜHREN · TEIL · BEREIT · POSTEN | TEILSTOFF · DURCHLASS · POSTEN | ZIEL | UMSETZEN · POSTEN | SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN | AUSWÄHLEN · ZIEL · TEIL · MASS | NEHMEN · AUSFÜHREN · TEIL · MASS | ZIEL | SETZEN · KURZ · FORTSETZEN | FORTSETZEN | BEGINN · AUSFÜHREN · MASS | FORTSETZEN | AUSZUG · POSTEN | SETZEN · POSTEN | MASS | AUSZUG · POSTEN | ZWEIT · INNEN | HALTEN · ANSATZ | AUSWÄHLEN | AUSFÜHREN · STUFE | MASS | SETZEN · LÄNGER · POSTEN | MASS | FORTSETZEN | SETZEN · PORTION | NEHMEN · INNEN | PORTION | AUSWÄHLEN | FORTSETZEN | AUSZUG · GEBEN · POSTEN | AUSZUG · POSTEN | SETZEN · QUELLE | ZIEL | NEHMEN · ANSATZ | POSTEN | MASS	Gefäß-/Pflanzenteilgruppe A: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Hier endet der sichtbare Absatzgang.	P1008-E1054|P1008-E1055|P1008-E1056|P1008-E1057|P1008-E1058|P1008-E1059|P1008-E1060|P1008-E1061|P1008-E1062|P1008-E1063|P1008-E1064|P1008-E1065|P1008-E1066|P1008-E1067|P1008-E1068|P1008-E1069|P1008-E1070|P1008-E1071|P1008-E1072|P1008-E1073|P1008-E1074|P1008-E1075|P1008-E1076|P1008-E1077|P1008-E1078|P1008-E1079|P1008-E1080|P1008-E1081|P1008-E1082|P1008-E1083|P1008-E1084|P1008-E1085|P1008-E1086|P1008-E1087|P1008-E1088|P1008-E1089
P1008-S149	f89r	f89r1	PHARMA	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	f89r1.15|f89r1.16	2	YES	14	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	tcheol qoeair sheol qocphey saiin cheocphey dal darolg om sheey qokey l daiin dalchom	T+CHEO+L | CARRIER_Q+O+LOCAL_CHAR_F+AIR | SH+E+OL | CPH+E+Y | S+AIIN | CH+CPH+E+Y | AL | AR+OL | O+AM_ADDR | SH+EE+Y | OK+E+Y | L | AIIN | AL+CHD+DY	STELLEN · AUSZUG · LEITEN | BEGINN · AUSFÜHREN · NEBENWEG · LAUF | HALTEN · KURZ · FORTSETZEN | UMLEITEN · KURZ · POSTEN | AUSWÄHLEN · MASS | NEHMEN · UMLEITEN · KURZ · POSTEN | ZIEL | QUELLE · FORTSETZEN | AUSFÜHREN · INNEN | HALTEN · LÄNGER · POSTEN | SETZEN · KURZ · POSTEN | LEITEN | MASS | ZIEL · UMSETZEN · SCHLUSS	Gefäß-/Pflanzenteilgruppe B: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E1096|P1008-E1097|P1008-E1098|P1008-E1099|P1008-E1100|P1008-E1101|P1008-E1102|P1008-E1103|P1008-E1104|P1008-E1105|P1008-E1106|P1008-E1107|P1008-E1108|P1008-E1109
P1008-S150	f89r	f89r1	PHARMA	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	f89r1.16|f89r1.17|f89r1.18	3	YES	19	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	chy chol cheos aiin dy qeaiin cheyl seey qotey qokeeol daiin edy daiin dam dals al dal cheody dainaldy	Y | OL | CHEO+S | AIIN | Y | CARRIER_Q+O+AIIN | Y | SH+EE+Y | OT+E+Y | OK+E+OL | AIIN | Y | AIIN | DA+AM_ADDR | AL | AL | AL | CHEO+Y | D_ADDR+AIN+AL+DY	POSTEN | FORTSETZEN | AUSZUG · AUSWÄHLEN | MASS | POSTEN | BEGINN · AUSFÜHREN · MASS | POSTEN | HALTEN · LÄNGER · POSTEN | DANACH · KURZ · POSTEN | SETZEN · KURZ · FORTSETZEN | MASS | POSTEN | MASS | ZWEIT · INNEN | ZIEL | ZIEL | ZIEL | AUSZUG · POSTEN | TEIL · PORTION · ZIEL · SCHLUSS	Gefäß-/Pflanzenteilgruppe B: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E1110|P1008-E1111|P1008-E1112|P1008-E1113|P1008-E1114|P1008-E1115|P1008-E1116|P1008-E1117|P1008-E1118|P1008-E1119|P1008-E1120|P1008-E1121|P1008-E1122|P1008-E1123|P1008-E1124|P1008-E1125|P1008-E1126|P1008-E1127|P1008-E1128
P1008-S151	f89r	f89r1	PHARMA	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	f89r1.18	1	NO	2	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>TARGET	OWNER>ACTION>TARGET	INHERITED_FROM_ACTIVE_SECTION	VISIBLE_PARAGRAPH_BOUNDARY	al daldal	AL | AL+AL	ZIEL | ZIEL · ZIEL	Gefäß-/Pflanzenteilgruppe B: den Posten an die bezeichnete Stelle setzen und dort ausführen. Hier endet der sichtbare Absatzgang.	P1008-E1129|P1008-E1130
