event_id	physical_page	source_panel	register	locus	line_number	kind	group_index	surface	owner_id	visible_owner_or_namespace_de	transfer_class	source_surface	edit_distance	selection_score	component_recipe	portable_default_de	local_contextual_expansion_de	confidence	statement_id	licensed_close
P1008-E0086	f72r	f72r1	CELESTIAL	f72r1.1	1	C	2	cthey	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	cthey	0	100.000	CTH+E+Y	BEREIT · KURZ · POSTEN	im Tierkreis-Ringgruppe A: bereit · kurz · posten	HIGH	P1008-S006	NO
P1008-E0087	f72r	f72r1	CELESTIAL	f72r1.1	1	C	3	chlol	F72R_RING_A	Tierkreis-Ringgruppe A	ONE_EDIT_REGISTERED_ALLOGRAPH	chol	1	-1.078	OL	FORTSETZEN	im Tierkreis-Ringgruppe A: fortsetzen	MEDIUM_HIGH	P1008-S006	NO
P1008-E0088	f72r	f72r1	CELESTIAL	f72r1.1	1	C	4	cheol	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	cheol	0	100.000	CHEO+L	AUSZUG · LEITEN	im Tierkreis-Ringgruppe A: auszug · leiten	HIGH	P1008-S006	NO
P1008-E0089	f72r	f72r1	CELESTIAL	f72r1.1	1	C	5	olcheor	F72R_RING_A	Tierkreis-Ringgruppe A	TWO_EDIT_ROOTED_VARIANT	olcheody	2	-7.671	OL+CHEO+DY	FORTSETZEN · AUSZUG · SCHLUSS	im Tierkreis-Ringgruppe A: fortsetzen · auszug · schluss	WORKING	P1008-S006	YES
P1008-E0090	f72r	f72r1	CELESTIAL	f72r1.1	1	C	6	al	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	al	0	100.000	AL	ZIEL	im Tierkreis-Ringgruppe A: ziel	HIGH	P1008-S007	NO
P1008-E0091	f72r	f72r1	CELESTIAL	f72r1.1	1	C	7	oteey	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	oteey	0	100.000	OT+EE+Y	DANACH · LÄNGER · POSTEN	im Tierkreis-Ringgruppe A: danach · länger · posten	HIGH	P1008-S007	NO
P1008-E0092	f72r	f72r1	CELESTIAL	f72r1.1	1	C	8	chedal	F72R_RING_A	Tierkreis-Ringgruppe A	ONE_EDIT_REGISTERED_ALLOGRAPH	pchedal	1	1.329	P+CHD+AL	EINSETZEN · UMSETZEN · ZIEL	im Tierkreis-Ringgruppe A: einsetzen · umsetzen · ziel	MEDIUM_HIGH	P1008-S007	NO
P1008-E0093	f72r	f72r1	CELESTIAL	f72r1.1	1	C	9	oteedy	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	oteedy	0	100.000	OT+EE+DY	DANACH · LÄNGER · SCHLUSS	im Tierkreis-Ringgruppe A: danach · länger · schluss	HIGH	P1008-S007	YES
P1008-E0094	f72r	f72r1	CELESTIAL	f72r1.1	1	C	10	okeodaly	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	okeodaly	0	100.000	OK+E+O+D_ADDR+AL+Y	SETZEN · KURZ · AUSFÜHREN · TEIL · ZIEL · POSTEN	im Tierkreis-Ringgruppe A: setzen · kurz · ausführen · teil · ziel · posten	HIGH	P1008-S008	NO
P1008-E0095	f72r	f72r1	CELESTIAL	f72r1.1	1	C	11	chol	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	chol	0	100.000	OL	FORTSETZEN	im Tierkreis-Ringgruppe A: fortsetzen	HIGH	P1008-S008	NO
P1008-E0096	f72r	f72r1	CELESTIAL	f72r1.1	1	C	12	chokeol	F72R_RING_A	Tierkreis-Ringgruppe A	ONE_EDIT_REGISTERED_ALLOGRAPH	chokol	1	1.409	OK+OL	SETZEN · FORTSETZEN	im Tierkreis-Ringgruppe A: setzen · fortsetzen	MEDIUM_HIGH	P1008-S008	NO
P1008-E0097	f72r	f72r1	CELESTIAL	f72r1.1	1	C	13	cheoky	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	cheoky	0	100.000	CHEO+K+Y	AUSZUG · GEBEN · POSTEN	im Tierkreis-Ringgruppe A: auszug · geben · posten	HIGH	P1008-S008	NO
P1008-E0098	f72r	f72r1	CELESTIAL	f72r1.1	1	C	14	okaiir	F72R_RING_A	Tierkreis-Ringgruppe A	ONE_EDIT_REGISTERED_ALLOGRAPH	okaiin	1	-2.953	OK+AIIN	SETZEN · MASS	im Tierkreis-Ringgruppe A: setzen · mass	MEDIUM_HIGH	P1008-S008	NO
P1008-E0099	f72r	f72r1	CELESTIAL	f72r1.1	1	C	15	okeedy	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	okeedy	0	100.000	OK+EE+DY	SETZEN · LÄNGER · SCHLUSS	im Tierkreis-Ringgruppe A: setzen · länger · schluss	HIGH	P1008-S008	YES
P1008-E0100	f72r	f72r1	CELESTIAL	f72r1.1	1	C	16	sheoltey	F72R_RING_A	Tierkreis-Ringgruppe A	VISIBLE_NEW_COMPOSITION	cheotey	2		SH+E+OL+T+E+Y	HALTEN · KURZ · FORTSETZEN · STELLEN · KURZ · POSTEN	im Tierkreis-Ringgruppe A: halten · kurz · fortsetzen · stellen · kurz · posten	WORKING_COMPOSITION	P1008-S009	NO
P1008-E0101	f72r	f72r1	CELESTIAL	f72r1.1	1	C	17	cheor	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	cheor	0	100.000	CHEO+R	AUSZUG · MERKEN	im Tierkreis-Ringgruppe A: auszug · merken	HIGH	P1008-S009	NO
P1008-E0102	f72r	f72r1	CELESTIAL	f72r1.1	1	C	18	aiin	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	aiin	0	100.000	AIIN	MASS	im Tierkreis-Ringgruppe A: mass	HIGH	P1008-S009	NO
P1008-E0103	f72r	f72r1	CELESTIAL	f72r1.1	1	C	19	ydal	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	ydal	0	100.000	Y+AL	POSTEN · ZIEL	im Tierkreis-Ringgruppe A: posten · ziel	HIGH	P1008-S009	NO
P1008-E0104	f72r	f72r1	CELESTIAL	f72r1.1	1	C	20	okochey	F72R_RING_A	Tierkreis-Ringgruppe A	ONE_EDIT_REGISTERED_ALLOGRAPH	okchey	1	-1.591	OK+Y	SETZEN · POSTEN	im Tierkreis-Ringgruppe A: setzen · posten	MEDIUM_HIGH	P1008-S009	NO
P1008-E0105	f72r	f72r1	CELESTIAL	f72r1.1	1	C	21	sho	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	sho	0	100.000	SH+O	HALTEN · AUSFÜHREN	im Tierkreis-Ringgruppe A: halten · ausführen	HIGH	P1008-S009	NO
P1008-E0106	f72r	f72r1	CELESTIAL	f72r1.1	1	C	22	okalshey	F72R_RING_A	Tierkreis-Ringgruppe A	TWO_EDIT_ROOTED_VARIANT	salshey	2	-13.831	S+A_ADDR+LSH+E+Y	AUSWÄHLEN · ORT · SPÜLEN · KURZ · POSTEN	im Tierkreis-Ringgruppe A: auswählen · ort · spülen · kurz · posten	WORKING	P1008-S009	NO
P1008-E0107	f72r	f72r1	CELESTIAL	f72r1.1	1	C	23	shol	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	shol	0	100.000	SH+OL	HALTEN · FORTSETZEN	im Tierkreis-Ringgruppe A: halten · fortsetzen	HIGH	P1008-S009	NO
P1008-E0108	f72r	f72r1	CELESTIAL	f72r1.1	1	C	24	chalaiin	F72R_RING_A	Tierkreis-Ringgruppe A	TWO_EDIT_ROOTED_VARIANT	alaiin	2	-3.898	AL+AIIN	ZIEL · MASS	im Tierkreis-Ringgruppe A: ziel · mass	WORKING	P1008-S009	NO
P1008-E0109	f72r	f72r1	CELESTIAL	f72r1.1	1	C	25	chekeol	F72R_RING_A	Tierkreis-Ringgruppe A	ONE_EDIT_REGISTERED_ALLOGRAPH	chekol	1	1.409	CHK+OL	BEHANDELN · FORTSETZEN	im Tierkreis-Ringgruppe A: behandeln · fortsetzen	MEDIUM_HIGH	P1008-S009	NO
P1008-E0110	f72r	f72r1	CELESTIAL	f72r1.1	1	C	26	kol	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	kol	0	100.000	K+OL	GEBEN · FORTSETZEN	im Tierkreis-Ringgruppe A: geben · fortsetzen	HIGH	P1008-S009	NO
P1008-E0111	f72r	f72r1	CELESTIAL	f72r1.1	1	C	27	otos	F72R_RING_A	Tierkreis-Ringgruppe A	ONE_EDIT_REGISTERED_ALLOGRAPH	oto	1	-1.648	OT+O	DANACH · AUSFÜHREN	im Tierkreis-Ringgruppe A: danach · ausführen	MEDIUM_HIGH	P1008-S009	NO
P1008-E0112	f72r	f72r1	CELESTIAL	f72r1.1	1	C	28	ar	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	ar	0	100.000	AR	QUELLE	im Tierkreis-Ringgruppe A: quelle	HIGH	P1008-S009	NO
P1008-E0113	f72r	f72r1	CELESTIAL	f72r1.1	1	C	29	aiin	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	aiin	0	100.000	AIIN	MASS	im Tierkreis-Ringgruppe A: mass	HIGH	P1008-S009	NO
P1008-E0114	f72r	f72r1	CELESTIAL	f72r1.1	1	C	30	otam	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	otam	0	100.000	OT+AM_ADDR	DANACH · INNEN	im Tierkreis-Ringgruppe A: danach · innen	HIGH	P1008-S009	NO
P1008-E0115	f72r	f72r1	CELESTIAL	f72r1.1	1	C	31	otam	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	otam	0	100.000	OT+AM_ADDR	DANACH · INNEN	im Tierkreis-Ringgruppe A: danach · innen	HIGH	P1008-S009	NO
P1008-E0116	f72r	f72r1	CELESTIAL	f72r1.1	1	C	32	chotam	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	chotam	0	100.000	CH+OT+AM_ADDR	NEHMEN · DANACH · INNEN	im Tierkreis-Ringgruppe A: nehmen · danach · innen	HIGH	P1008-S009	NO
P1008-E0117	f72r	f72r1	CELESTIAL	f72r1.1	1	C	33	sal	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	sal	0	100.000	S+AL	AUSWÄHLEN · ZIEL	im Tierkreis-Ringgruppe A: auswählen · ziel	HIGH	P1008-S009	NO
P1008-E0118	f72r	f72r1	CELESTIAL	f72r1.1	1	C	34	okeo	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	okeo	0	100.000	OK+E+O	SETZEN · KURZ · AUSFÜHREN	im Tierkreis-Ringgruppe A: setzen · kurz · ausführen	HIGH	P1008-S009	NO
P1008-E0119	f72r	f72r1	CELESTIAL	f72r1.1	1	C	35	dar	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	dar	0	100.000	D_ADDR+AR	TEIL · QUELLE	im Tierkreis-Ringgruppe A: teil · quelle	HIGH	P1008-S009	NO
P1008-E0120	f72r	f72r1	CELESTIAL	f72r1.1	1	C	36	ar	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	ar	0	100.000	AR	QUELLE	im Tierkreis-Ringgruppe A: quelle	HIGH	P1008-S009	NO
P1008-E0121	f72r	f72r1	CELESTIAL	f72r1.1	1	C	37	adal	F72R_RING_A	Tierkreis-Ringgruppe A	ONE_EDIT_REGISTERED_ALLOGRAPH	dal	1	-0.918	AL	ZIEL	im Tierkreis-Ringgruppe A: ziel	MEDIUM_HIGH	P1008-S009	NO
P1008-E0122	f72r	f72r1	CELESTIAL	f72r1.1	1	C	38	dar	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	dar	0	100.000	D_ADDR+AR	TEIL · QUELLE	im Tierkreis-Ringgruppe A: teil · quelle	HIGH	P1008-S009	NO
P1008-E0123	f72r	f72r1	CELESTIAL	f72r1.1	1	C	39	okeeas	F72R_RING_A	Tierkreis-Ringgruppe A	TWO_EDIT_ROOTED_VARIANT	okeey	2	-6.947	OK+EE+Y	SETZEN · LÄNGER · POSTEN	im Tierkreis-Ringgruppe A: setzen · länger · posten	WORKING	P1008-S009	NO
P1008-E0124	f72r	f72r1	CELESTIAL	f72r1.1	1	C	40	aiin	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	aiin	0	100.000	AIIN	MASS	im Tierkreis-Ringgruppe A: mass	HIGH	P1008-S009	NO
P1008-E0125	f72r	f72r1	CELESTIAL	f72r1.1	1	C	41	oteey	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	oteey	0	100.000	OT+EE+Y	DANACH · LÄNGER · POSTEN	im Tierkreis-Ringgruppe A: danach · länger · posten	HIGH	P1008-S009	NO
P1008-E0126	f72r	f72r1	CELESTIAL	f72r1.1	1	C	42	okaiin	F72R_RING_A	Tierkreis-Ringgruppe A	EXACT_REGISTERED_SURFACE	okaiin	0	100.000	OK+AIIN	SETZEN · MASS	im Tierkreis-Ringgruppe A: setzen · mass	HIGH	P1008-S009	NO
P1008-E0127	f72r	f72r1	CELESTIAL	f72r1.2	2	L	1	oshodady	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0128	f72r	f72r1	CELESTIAL	f72r1.3	3	L	1	chdaiirdainy	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0129	f72r	f72r1	CELESTIAL	f72r1.4	4	L	1	oaiin	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	oaiin	0		LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0130	f72r	f72r1	CELESTIAL	f72r1.4	4	L	2	ar	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	ar	0		LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0131	f72r	f72r1	CELESTIAL	f72r1.4	4	L	3	ary	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0132	f72r	f72r1	CELESTIAL	f72r1.5	5	L	1	okalam	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0133	f72r	f72r1	CELESTIAL	f72r1.6	6	L	1	ytalshdy	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0134	f72r	f72r1	CELESTIAL	f72r1.7	7	L	1	char	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	char	0		LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0135	f72r	f72r1	CELESTIAL	f72r1.7	7	L	2	alif	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0136	f72r	f72r1	CELESTIAL	f72r1.8	8	L	1	otaraldy	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0137	f72r	f72r1	CELESTIAL	f72r1.9	9	L	1	otaiin	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	otaiin	0		LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0138	f72r	f72r1	CELESTIAL	f72r1.9	9	L	2	otain	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	otain	0		LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0139	f72r	f72r1	CELESTIAL	f72r1.10	10	L	1	otalef	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0140	f72r	f72r1	CELESTIAL	f72r1.10	10	L	2	ys	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0141	f72r	f72r1	CELESTIAL	f72r1.10	10	L	3	ainam	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0142	f72r	f72r1	CELESTIAL	f72r1.11	11	L	1	ochol	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	ochol	0		LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0143	f72r	f72r1	CELESTIAL	f72r1.11	11	L	2	sharam	F72R_RING_A	Tierkreis-Ringgruppe A	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe A	OWNER_BOUND		NO
P1008-E0144	f72r	f72r1	CELESTIAL	f72r1.12	12	C	1	oteodar	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	oteodar	0	100.000	OT+E+O+D_ADDR+AR	DANACH · KURZ · AUSFÜHREN · TEIL · QUELLE	im Tierkreis-Ringgruppe B: danach · kurz · ausführen · teil · quelle	HIGH	P1008-S010	NO
P1008-E0145	f72r	f72r1	CELESTIAL	f72r1.12	12	C	2	ytey	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	ytey	0	100.000	T+E+Y	STELLEN · KURZ · POSTEN	im Tierkreis-Ringgruppe B: stellen · kurz · posten	HIGH	P1008-S010	NO
P1008-E0146	f72r	f72r1	CELESTIAL	f72r1.12	12	C	3	otey	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	otey	0	100.000	OT+E+Y	DANACH · KURZ · POSTEN	im Tierkreis-Ringgruppe B: danach · kurz · posten	HIGH	P1008-S010	NO
P1008-E0147	f72r	f72r1	CELESTIAL	f72r1.12	12	C	4	shetey	F72R_RING_B	Tierkreis-Ringgruppe B	ONE_EDIT_REGISTERED_ALLOGRAPH	sheey	1	-4.782	SH+EE+Y	HALTEN · LÄNGER · POSTEN	im Tierkreis-Ringgruppe B: halten · länger · posten	MEDIUM_HIGH	P1008-S010	NO
P1008-E0148	f72r	f72r1	CELESTIAL	f72r1.12	12	C	5	chokshor	F72R_RING_B	Tierkreis-Ringgruppe B	TWO_EDIT_ROOTED_VARIANT	chokor	2	-4.550	OK+OR	SETZEN · ANSATZ	im Tierkreis-Ringgruppe B: setzen · ansatz	WORKING	P1008-S010	NO
P1008-E0149	f72r	f72r1	CELESTIAL	f72r1.12	12	C	6	okalal	F72R_RING_B	Tierkreis-Ringgruppe B	ONE_EDIT_REGISTERED_ALLOGRAPH	okalar	1	-0.228	OK+AL+AR	SETZEN · ZIEL · QUELLE	im Tierkreis-Ringgruppe B: setzen · ziel · quelle	MEDIUM_HIGH	P1008-S010	NO
P1008-E0150	f72r	f72r1	CELESTIAL	f72r1.12	12	C	7	otaiin	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	otaiin	0	100.000	OT+AIIN	DANACH · MASS	im Tierkreis-Ringgruppe B: danach · mass	HIGH	P1008-S010	NO
P1008-E0151	f72r	f72r1	CELESTIAL	f72r1.12	12	C	8	sheolaiin	F72R_RING_B	Tierkreis-Ringgruppe B	VISIBLE_NEW_COMPOSITION	shedaiin	2		SH+E+OL+AIIN	HALTEN · KURZ · FORTSETZEN · MASS	im Tierkreis-Ringgruppe B: halten · kurz · fortsetzen · mass	WORKING_COMPOSITION	P1008-S010	NO
P1008-E0152	f72r	f72r1	CELESTIAL	f72r1.12	12	C	9	otaiin	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	otaiin	0	100.000	OT+AIIN	DANACH · MASS	im Tierkreis-Ringgruppe B: danach · mass	HIGH	P1008-S010	NO
P1008-E0153	f72r	f72r1	CELESTIAL	f72r1.12	12	C	10	chetey	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	chetey	0	100.000	CH+E+T+E+Y	NEHMEN · KURZ · STELLEN · KURZ · POSTEN	im Tierkreis-Ringgruppe B: nehmen · kurz · stellen · kurz · posten	HIGH	P1008-S010	NO
P1008-E0154	f72r	f72r1	CELESTIAL	f72r1.12	12	C	11	cheolor	F72R_RING_B	Tierkreis-Ringgruppe B	ONE_EDIT_REGISTERED_ALLOGRAPH	cholor	1	-1.591	OL+OR	FORTSETZEN · ANSATZ	im Tierkreis-Ringgruppe B: fortsetzen · ansatz	MEDIUM_HIGH	P1008-S010	NO
P1008-E0155	f72r	f72r1	CELESTIAL	f72r1.12	12	C	12	oteo	F72R_RING_B	Tierkreis-Ringgruppe B	ONE_EDIT_REGISTERED_ALLOGRAPH	oto	1	-1.648	OT+O	DANACH · AUSFÜHREN	im Tierkreis-Ringgruppe B: danach · ausführen	MEDIUM_HIGH	P1008-S010	NO
P1008-E0156	f72r	f72r1	CELESTIAL	f72r1.12	12	C	13	teeody	F72R_RING_B	Tierkreis-Ringgruppe B	ONE_EDIT_REGISTERED_ALLOGRAPH	oteeody	1	-6.751	OT+EE+O+DY	DANACH · LÄNGER · AUSFÜHREN · SCHLUSS	im Tierkreis-Ringgruppe B: danach · länger · ausführen · schluss	MEDIUM_HIGH	P1008-S010	YES
P1008-E0157	f72r	f72r1	CELESTIAL	f72r1.12	12	C	14	otar	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	otar	0	100.000	OT+AR	DANACH · QUELLE	im Tierkreis-Ringgruppe B: danach · quelle	HIGH	P1008-S011	NO
P1008-E0158	f72r	f72r1	CELESTIAL	f72r1.12	12	C	15	chokaiin	F72R_RING_B	Tierkreis-Ringgruppe B	ONE_EDIT_REGISTERED_ALLOGRAPH	shokaiin	1	1.579	SH+OK+AIIN	HALTEN · SETZEN · MASS	im Tierkreis-Ringgruppe B: halten · setzen · mass	MEDIUM_HIGH	P1008-S011	NO
P1008-E0159	f72r	f72r1	CELESTIAL	f72r1.12	12	C	16	okaiin	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	okaiin	0	100.000	OK+AIIN	SETZEN · MASS	im Tierkreis-Ringgruppe B: setzen · mass	HIGH	P1008-S011	NO
P1008-E0160	f72r	f72r1	CELESTIAL	f72r1.12	12	C	17	al	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	al	0	100.000	AL	ZIEL	im Tierkreis-Ringgruppe B: ziel	HIGH	P1008-S011	NO
P1008-E0161	f72r	f72r1	CELESTIAL	f72r1.12	12	C	18	alo	F72R_RING_B	Tierkreis-Ringgruppe B	ONE_EDIT_REGISTERED_ALLOGRAPH	al	1	-0.722	AL	ZIEL	im Tierkreis-Ringgruppe B: ziel	MEDIUM_HIGH	P1008-S011	NO
P1008-E0162	f72r	f72r1	CELESTIAL	f72r1.12	12	C	19	cheedy	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	cheedy	0	100.000	CH+EE+D_ADDR+Y	NEHMEN · LÄNGER · TEIL · POSTEN	im Tierkreis-Ringgruppe B: nehmen · länger · teil · posten	HIGH	P1008-S011	NO
P1008-E0163	f72r	f72r1	CELESTIAL	f72r1.12	12	C	20	otear	F72R_RING_B	Tierkreis-Ringgruppe B	ONE_EDIT_REGISTERED_ALLOGRAPH	otar	1	1.782	OT+AR	DANACH · QUELLE	im Tierkreis-Ringgruppe B: danach · quelle	MEDIUM_HIGH	P1008-S011	NO
P1008-E0164	f72r	f72r1	CELESTIAL	f72r1.12	12	C	21	ar	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	ar	0	100.000	AR	QUELLE	im Tierkreis-Ringgruppe B: quelle	HIGH	P1008-S011	NO
P1008-E0165	f72r	f72r1	CELESTIAL	f72r1.12	12	C	22	cheky	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	cheky	0	100.000	CHK+E+Y	BEHANDELN · KURZ · POSTEN	im Tierkreis-Ringgruppe B: behandeln · kurz · posten	HIGH	P1008-S011	NO
P1008-E0166	f72r	f72r1	CELESTIAL	f72r1.12	12	C	23	chokal	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	chokal	0	100.000	OK+AL	SETZEN · ZIEL	im Tierkreis-Ringgruppe B: setzen · ziel	HIGH	P1008-S011	NO
P1008-E0167	f72r	f72r1	CELESTIAL	f72r1.12	12	C	24	otar	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	otar	0	100.000	OT+AR	DANACH · QUELLE	im Tierkreis-Ringgruppe B: danach · quelle	HIGH	P1008-S011	NO
P1008-E0168	f72r	f72r1	CELESTIAL	f72r1.12	12	C	25	al	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	al	0	100.000	AL	ZIEL	im Tierkreis-Ringgruppe B: ziel	HIGH	P1008-S011	NO
P1008-E0169	f72r	f72r1	CELESTIAL	f72r1.12	12	C	26	o	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	o	0	100.000	O	AUSFÜHREN	im Tierkreis-Ringgruppe B: ausführen	HIGH	P1008-S011	NO
P1008-E0170	f72r	f72r1	CELESTIAL	f72r1.12	12	C	27	qokar	F72R_RING_B	Tierkreis-Ringgruppe B	EXACT_REGISTERED_SURFACE	qokar	0	100.000	OK+AR	SETZEN · QUELLE	im Tierkreis-Ringgruppe B: setzen · quelle	HIGH	P1008-S011	NO
P1008-E0171	f72r	f72r1	CELESTIAL	f72r1.13	13	L	1	ofaralar	F72R_RING_B	Tierkreis-Ringgruppe B	LOCAL_OWNER_ADDRESS	OWNER_COPY			LOCAL_ADDRESS	LOKALE ADRESSE	lokale Kennung für Tierkreis-Ringgruppe B	OWNER_BOUND		NO
