event_id	physical_page	locus	channel	surface	component_recipe	codebook_layer	current_value_de
P912-E0154	f13r	f13r.1	WORKSHOP_PROSE	shol	SH+OL	LEARNED_FORMULA_CARD	WEITER HALTEN
P912-E0155	f13r	f13r.1	WORKSHOP_PROSE	dy	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E0156	f13r	f13r.1	WORKSHOP_PROSE	qopchy	O+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Material einsetzen; dieser Arbeitsgegenstand
P912-E0157	f13r	f13r.1	WORKSHOP_PROSE	shol	SH+OL	LEARNED_FORMULA_CARD	WEITER HALTEN
P912-E0158	f13r	f13r.1	WORKSHOP_PROSE	opchor	O+P+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Material einsetzen; bezeichneten Anteil entnehmen; Ansatz oder Zubereitung
P912-E0159	f13r	f13r.1	WORKSHOP_PROSE	dypchy	D_ADDR+Y+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; dieser Arbeitsgegenstand; Material einsetzen; dieser Arbeitsgegenstand
P912-E0160	f13r	f13r.1	WORKSHOP_PROSE	dchg	D_ADDR+CH+LOCAL_CHAR_G	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; bezeichneten Anteil entnehmen; einmal ausführen
P912-E0161	f13r	f13r.2	WORKSHOP_PROSE	dchol	D_ADDR+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; im selben Arbeitsgang fortfahren
P912-E0162	f13r	f13r.2	WORKSHOP_PROSE	chol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E0163	f13r	f13r.2	WORKSHOP_PROSE	dol	D_ADDR+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; im selben Arbeitsgang fortfahren
P912-E0164	f13r	f13r.2	WORKSHOP_PROSE	shkchy	SH+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Material zugeben; dieser Arbeitsgegenstand
P912-E0165	f13r	f13r.2	WORKSHOP_PROSE	ydal	Y+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Ziel- oder Anschlussstelle
P912-E0166	f13r	f13r.2	WORKSHOP_PROSE	shy	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E0167	f13r	f13r.2	WORKSHOP_PROSE	ykchy	Y+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; dieser Arbeitsgegenstand
P912-E0168	f13r	f13r.2	WORKSHOP_PROSE	qoty	OT+Y	LEARNED_FORMULA_CARD	DANACH DIESER POSTEN
P912-E0169	f13r	f13r.2	WORKSHOP_PROSE	daiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E0170	f13r	f13r.2	WORKSHOP_PROSE	s	S	LEARNED_FORMULA_CARD	VARIANTE WAEHLEN
P912-E0171	f13r	f13r.2	WORKSHOP_PROSE	y	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E0172	f13r	f13r.3	WORKSHOP_PROSE	s	S	LEARNED_FORMULA_CARD	VARIANTE WAEHLEN
P912-E0173	f13r	f13r.3	WORKSHOP_PROSE	y	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E0174	f13r	f13r.3	WORKSHOP_PROSE	dchor	D_ADDR+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; bezeichneten Anteil entnehmen; Ansatz oder Zubereitung
P912-E0175	f13r	f13r.3	WORKSHOP_PROSE	shaiin	SH+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Sollmaß
P912-E0176	f13r	f13r.3	WORKSHOP_PROSE	oeees	O+EEE+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; vollständig; Arbeitsvariante auswählen
P912-E0177	f13r	f13r.3	WORKSHOP_PROSE	ykor	Y+K+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; Ansatz oder Zubereitung
P912-E0178	f13r	f13r.3	WORKSHOP_PROSE	chor	CH+OR	LEARNED_FORMULA_CARD	VOM ANSATZ ENTNEHMEN
P912-E0179	f13r	f13r.3	WORKSHOP_PROSE	ytshy	Y+T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; dieser Arbeitsgegenstand
P912-E0180	f13r	f13r.3	WORKSHOP_PROSE	ykchy	Y+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; dieser Arbeitsgegenstand
P912-E0181	f13r	f13r.3	WORKSHOP_PROSE	kchy	K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; dieser Arbeitsgegenstand
P912-E0182	f13r	f13r.3	WORKSHOP_PROSE	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	AUS DEM BEZEICHNETEN TEIL
P912-E0183	f13r	f13r.4	WORKSHOP_PROSE	qodchy	O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E0184	f13r	f13r.4	WORKSHOP_PROSE	ytchy	Y+T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; dieser Arbeitsgegenstand
P912-E0185	f13r	f13r.4	WORKSHOP_PROSE	otchor	OT+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; bezeichneten Anteil entnehmen; Ansatz oder Zubereitung
P912-E0186	f13r	f13r.5	WORKSHOP_PROSE	shorodo	SH+OR+O+D_ADDR+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Ansatz oder Zubereitung; Arbeitsgang ausführen; bezeichneter Teil; Arbeitsgang ausführen
P912-E0187	f13r	f13r.5	WORKSHOP_PROSE	shy	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E0188	f13r	f13r.5	WORKSHOP_PROSE	tshy	T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; dieser Arbeitsgegenstand
P912-E0189	f13r	f13r.5	WORKSHOP_PROSE	kchol	K+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; im selben Arbeitsgang fortfahren
P912-E0190	f13r	f13r.5	WORKSHOP_PROSE	dpchy	D_ADDR+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Material einsetzen; dieser Arbeitsgegenstand
P912-E0191	f13r	f13r.5	WORKSHOP_PROSE	qopchy	O+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Material einsetzen; dieser Arbeitsgegenstand
P912-E0192	f13r	f13r.5	WORKSHOP_PROSE	otchol	OT+CH+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; bezeichneten Anteil entnehmen; im selben Arbeitsgang fortfahren
P912-E0193	f13r	f13r.5	WORKSHOP_PROSE	cfholdy	CFH+OL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	trennen; im selben Arbeitsgang fortfahren; Arbeitsschritt schließen
P912-E0194	f13r	f13r.6	WORKSHOP_PROSE	tchor	T+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; bezeichneten Anteil entnehmen; Ansatz oder Zubereitung
P912-E0195	f13r	f13r.6	WORKSHOP_PROSE	dor	D_ADDR+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Ansatz oder Zubereitung
P912-E0196	f13r	f13r.6	WORKSHOP_PROSE	daiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E0197	f13r	f13r.6	WORKSHOP_PROSE	qotchol	OT+CH+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; bezeichneten Anteil entnehmen; im selben Arbeitsgang fortfahren
P912-E0198	f13r	f13r.6	WORKSHOP_PROSE	okchy	OK+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN ANSETZEN
P912-E0199	f13r	f13r.6	WORKSHOP_PROSE	okchor	OK+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; bezeichneten Anteil entnehmen; Ansatz oder Zubereitung
P912-E0200	f13r	f13r.6	WORKSHOP_PROSE	oiin	O+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Arbeitsstufe
P912-E0201	f13r	f13r.6	WORKSHOP_PROSE	chckhy	CKH+Y	LEARNED_FORMULA_CARD	DURCH DEN DURCHLASS FUEHREN
P912-E0202	f13r	f13r.6	WORKSHOP_PROSE	d	D_ADDR	LEARNED_FORMULA_CARD	DER BEZEICHNETE TEIL
P912-E0203	f13r	f13r.7	WORKSHOP_PROSE	dchy	D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; dieser Arbeitsgegenstand
P912-E0204	f13r	f13r.7	WORKSHOP_PROSE	qoky	OK+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN ANSETZEN
P912-E0205	f13r	f13r.7	WORKSHOP_PROSE	chol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E0206	f13r	f13r.7	WORKSHOP_PROSE	dy	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E0207	f13r	f13r.7	WORKSHOP_PROSE	qoy	O+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; dieser Arbeitsgegenstand
P912-E0208	f13r	f13r.7	WORKSHOP_PROSE	d	D_ADDR	LEARNED_FORMULA_CARD	DER BEZEICHNETE TEIL
P912-E0209	f13r	f13r.7	WORKSHOP_PROSE	oldy	OL+DY	LEARNED_FORMULA_CARD	DAMIT FORTFAHREN; ENDE
P912-E0210	f13r	f13r.7	WORKSHOP_PROSE	okchor	OK+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; bezeichneten Anteil entnehmen; Ansatz oder Zubereitung
P912-E0211	f13r	f13r.7	WORKSHOP_PROSE	doaiin	D_ADDR+O+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Arbeitsgang ausführen; Sollmaß
P912-E0212	f13r	f13r.8	WORKSHOP_PROSE	shochy	HO+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Teil des sichtbaren Gegenstands; dieser Arbeitsgegenstand
P912-E0213	f13r	f13r.8	WORKSHOP_PROSE	qokchy	OK+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN ANSETZEN
P912-E0214	f13r	f13r.8	WORKSHOP_PROSE	torchy	T+OR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; Ansatz oder Zubereitung; dieser Arbeitsgegenstand
P912-E0215	f13r	f13r.8	WORKSHOP_PROSE	k	K	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben
P912-E0216	f13r	f13r.8	WORKSHOP_PROSE	s	S	LEARNED_FORMULA_CARD	VARIANTE WAEHLEN
P912-E0217	f13r	f13r.8	WORKSHOP_PROSE	okchey	OK+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN ANSETZEN
P912-E0218	f13r	f13r.8	WORKSHOP_PROSE	daiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E0219	f13r	f13r.9	WORKSHOP_PROSE	oldy	OL+DY	LEARNED_FORMULA_CARD	DAMIT FORTFAHREN; ENDE
P912-E0220	f13r	f13r.9	WORKSHOP_PROSE	shey	SH+E+Y	LEARNED_FORMULA_CARD	KURZ HALTEN
P912-E0221	f13r	f13r.9	WORKSHOP_PROSE	chol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E0222	f13r	f13r.9	WORKSHOP_PROSE	doiin	D_ADDR+O+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Arbeitsgang ausführen; Arbeitsstufe
P912-E0223	f13r	f13r.9	WORKSHOP_PROSE	ykoly	Y+K+OL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; im selben Arbeitsgang fortfahren; dieser Arbeitsgegenstand
P912-E0224	f13r	f13r.9	WORKSHOP_PROSE	okchal	OK+CH+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; bezeichneten Anteil entnehmen; Ziel- oder Anschlussstelle
P912-E0225	f13r	f13r.9	WORKSHOP_PROSE	daldy	AL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Ziel- oder Anschlussstelle; Arbeitsschritt schließen
P912-E0226	f13r	f13r.10	WORKSHOP_PROSE	sotchy	S+OT+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; danach oder nächster Posten; dieser Arbeitsgegenstand
P912-E0227	f13r	f13r.10	WORKSHOP_PROSE	kchy	K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; dieser Arbeitsgegenstand
P912-E0228	f13r	f13r.10	WORKSHOP_PROSE	okorory	OK+OR+OR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Ansatz oder Zubereitung; Ansatz oder Zubereitung; dieser Arbeitsgegenstand
P912-E0229	f55v	f55v.1	WORKSHOP_PROSE	kcheedchdy	K+CH+EE+D_ADDR+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; bezeichneten Anteil entnehmen; länger oder gehalten; bezeichneter Teil; Arbeitsgut umsetzen; dieser Arbeitsgegenstand
P912-E0230	f55v	f55v.1	WORKSHOP_PROSE	oedain	O+E+D_ADDR+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; kurz oder direkt; bezeichneter Teil; Portion
P912-E0231	f55v	f55v.1	WORKSHOP_PROSE	chckhy	CKH+Y	LEARNED_FORMULA_CARD	DURCH DEN DURCHLASS FUEHREN
P912-E0232	f55v	f55v.1	WORKSHOP_PROSE	otoldaiin	OT+OL+D_ADDR+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; im selben Arbeitsgang fortfahren; bezeichneter Teil; Sollmaß
P912-E0233	f55v	f55v.1	WORKSHOP_PROSE	dodyd	D_ADDR+O+DY+D_LABEL	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Arbeitsgang ausführen; Arbeitsschritt schließen; am Rand abschließen
P912-E0234	f55v	f55v.2	WORKSHOP_PROSE	oeeed	O+EEE+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; vollständig; bezeichneter Teil
P912-E0235	f55v	f55v.2	WORKSHOP_PROSE	yteey	Y+T+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; länger oder gehalten; dieser Arbeitsgegenstand
P912-E0236	f55v	f55v.2	WORKSHOP_PROSE	okeedy	OK+EE+DY	LEARNED_FORMULA_CARD	LAENGER ANSETZEN; ENDE
P912-E0237	f55v	f55v.2	WORKSHOP_PROSE	qoaiin	CARRIER_Q+O+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Arbeitsgang ausführen; Sollmaß
P912-E0238	f55v	f55v.2	WORKSHOP_PROSE	okeody	OK+E+O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; kurz oder direkt; Arbeitsgang ausführen; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E0239	f55v	f55v.2	WORKSHOP_PROSE	ykeesan	Y+K+EE+S+AN	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; länger oder gehalten; Arbeitsvariante auswählen; weiteren Posten zugeben
P912-E0240	f55v	f55v.3	WORKSHOP_PROSE	qokeeey	OK+EEE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; vollständig; dieser Arbeitsgegenstand
P912-E0241	f55v	f55v.3	WORKSHOP_PROSE	os	OS	PRODUCTIVE_ABBREVIATION_COMPOSITION	dazu oder außerdem
P912-E0242	f55v	f55v.3	WORKSHOP_PROSE	ain	AIN	LEARNED_FORMULA_CARD	EINE PORTION
P912-E0243	f55v	f55v.3	WORKSHOP_PROSE	qool	CARRIER_Q+O+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Arbeitsgang ausführen; im selben Arbeitsgang fortfahren
P912-E0244	f55v	f55v.3	WORKSHOP_PROSE	al	AL	LEARNED_FORMULA_CARD	ZUR ZIELSTELLE
P912-E0245	f55v	f55v.3	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E0246	f55v	f55v.3	WORKSHOP_PROSE	sar	S+AR	LEARNED_FORMULA_CARD	QUELLE WAEHLEN
P912-E0247	f55v	f55v.3	WORKSHOP_PROSE	aiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E0248	f55v	f55v.3	WORKSHOP_PROSE	ol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E0249	f55v	f55v.3	WORKSHOP_PROSE	kar	K+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; Entnahmestelle
P912-E0250	f55v	f55v.3	WORKSHOP_PROSE	am	AM_ADDR	LEARNED_FORMULA_CARD	AN DER INNENSTELLE
P912-E0251	f55v	f55v.4	WORKSHOP_PROSE	okar	OK+AR	LEARNED_FORMULA_CARD	AUS DER QUELLE ANSETZEN
P912-E0252	f55v	f55v.4	WORKSHOP_PROSE	chckhdy	CH+CKH+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; durch einen Durchlass führen; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E0253	f55v	f55v.4	WORKSHOP_PROSE	cheody	CHEO+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Auszug; dieser Arbeitsgegenstand
P912-E0254	f55v	f55v.4	WORKSHOP_PROSE	keeyfar	K+EE+Y+LOCAL_CHAR_F+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; länger oder gehalten; dieser Arbeitsgegenstand; über einen Nebenpfad; Entnahmestelle
P912-E0255	f55v	f55v.4	WORKSHOP_PROSE	al	AL	LEARNED_FORMULA_CARD	ZUR ZIELSTELLE
P912-E0256	f55v	f55v.4	WORKSHOP_PROSE	ochedy	O+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Arbeitsgut umsetzen; dieser Arbeitsgegenstand
P912-E0257	f55v	f55v.4	WORKSHOP_PROSE	qokain	OK+AIN	LEARNED_FORMULA_CARD	EINE PORTION ANSETZEN
P912-E0258	f55v	f55v.4	WORKSHOP_PROSE	ody	O+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Arbeitsschritt schließen
P912-E0259	f55v	f55v.5	WORKSHOP_PROSE	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS ANSETZEN
P912-E0260	f55v	f55v.5	WORKSHOP_PROSE	chaiin	CH+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Sollmaß
P912-E0261	f55v	f55v.5	WORKSHOP_PROSE	ykain	Y+K+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; Portion
P912-E0262	f55v	f55v.5	WORKSHOP_PROSE	ykan	Y+K+AN	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; weiteren Posten zugeben
P912-E0263	f55v	f55v.5	WORKSHOP_PROSE	ody	O+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Arbeitsschritt schließen
P912-E0264	f55v	f55v.5	WORKSHOP_PROSE	daiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E0265	f55v	f55v.5	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E0266	f55v	f55v.5	WORKSHOP_PROSE	talam	T+AL+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; Ziel- oder Anschlussstelle; Innenstelle
P912-E0267	f55v	f55v.6	WORKSHOP_PROSE	ykaiin	Y+K+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; Sollmaß
P912-E0268	f55v	f55v.6	WORKSHOP_PROSE	daiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E0269	f55v	f55v.6	WORKSHOP_PROSE	ykair	Y+K+AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; Flüssigkeits- oder Stationslauf
P912-E0270	f55v	f55v.6	WORKSHOP_PROSE	cheky	CHK+E+Y	LEARNED_FORMULA_CARD	KURZ BEHANDELN
P912-E0271	f55v	f55v.6	WORKSHOP_PROSE	daiiny	D_ADDR+AIIN+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Sollmaß; dieser Arbeitsgegenstand
P912-E0272	f55v	f55v.7	WORKSHOP_PROSE	okchd	OK+CHD	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Arbeitsgut umsetzen
P912-E0273	f55v	f55v.7	WORKSHOP_PROSE	ykain	Y+K+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; Portion
P912-E0274	f55v	f55v.7	WORKSHOP_PROSE	sheokey	SH+E+OK+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; kurz oder direkt; Arbeitsgang ansetzen; kurz oder direkt; dieser Arbeitsgegenstand
P912-E0275	f55v	f55v.7	WORKSHOP_PROSE	or	OR	LEARNED_FORMULA_CARD	DER ANSATZ
P912-E0276	f55v	f55v.7	WORKSHOP_PROSE	ain	AIN	LEARNED_FORMULA_CARD	EINE PORTION
P912-E0277	f55v	f55v.7	WORKSHOP_PROSE	ch	CH	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen
P912-E0278	f55v	f55v.7	WORKSHOP_PROSE	kchdy	K+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; Arbeitsgut umsetzen; dieser Arbeitsgegenstand
P912-E0279	f55v	f55v.7	WORKSHOP_PROSE	pchal	P+CH+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material einsetzen; bezeichneten Anteil entnehmen; Ziel- oder Anschlussstelle
P912-E0280	f55v	f55v.7	WORKSHOP_PROSE	ar	AR	LEARNED_FORMULA_CARD	AUS DER QUELLE
P912-E0281	f55v	f55v.7	WORKSHOP_PROSE	aldy	AL+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Ziel- oder Anschlussstelle; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E0282	f55v	f55v.7	WORKSHOP_PROSE	dary	DA+R+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	zweite Arbeitsstufe; Zustand kennzeichnen; dieser Arbeitsgegenstand
P912-E0283	f55v	f55v.8	WORKSHOP_PROSE	tar	T+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; Entnahmestelle
P912-E0284	f55v	f55v.8	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E0285	f55v	f55v.8	WORKSHOP_PROSE	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS ANSETZEN
P912-E0286	f55v	f55v.8	WORKSHOP_PROSE	okar	OK+AR	LEARNED_FORMULA_CARD	AUS DER QUELLE ANSETZEN
P912-E0287	f55v	f55v.8	WORKSHOP_PROSE	qol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E0288	f55v	f55v.8	WORKSHOP_PROSE	otar	OT+AR	LEARNED_FORMULA_CARD	DANACH AUS DER QUELLE
P912-E0289	f55v	f55v.8	WORKSHOP_PROSE	cho	HO	LEARNED_FORMULA_CARD	SICHTBARER TEIL
P912-E0290	f55v	f55v.8	WORKSHOP_PROSE	ar	AR	LEARNED_FORMULA_CARD	AUS DER QUELLE
P912-E0291	f55v	f55v.8	WORKSHOP_PROSE	talody	T+AL+O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; Ziel- oder Anschlussstelle; Arbeitsgang ausführen; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E0292	f55v	f55v.8	WORKSHOP_PROSE	okar	OK+AR	LEARNED_FORMULA_CARD	AUS DER QUELLE ANSETZEN
P912-E0293	f55v	f55v.8	WORKSHOP_PROSE	y	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E0294	f55v	f55v.9	WORKSHOP_PROSE	ykaky	Y+K+A_ADDR+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; lokale Arbeitsstelle; Material zugeben; dieser Arbeitsgegenstand
P912-E0295	f55v	f55v.9	WORKSHOP_PROSE	qokchy	OK+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN ANSETZEN
P912-E0296	f55v	f55v.9	WORKSHOP_PROSE	okal	OK+AL	LEARNED_FORMULA_CARD	AN DER ZIELSTELLE ANSETZEN
P912-E0297	f55v	f55v.9	WORKSHOP_PROSE	chey	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E0298	f55v	f55v.9	WORKSHOP_PROSE	or	OR	LEARNED_FORMULA_CARD	DER ANSATZ
P912-E0299	f55v	f55v.9	WORKSHOP_PROSE	or	OR	LEARNED_FORMULA_CARD	DER ANSATZ
P912-E0300	f55v	f55v.9	WORKSHOP_PROSE	aiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E0301	f55v	f55v.9	WORKSHOP_PROSE	okaiin	OK+AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS ANSETZEN
P912-E0302	f55v	f55v.9	WORKSHOP_PROSE	ykain	Y+K+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; Portion
P912-E0303	f55v	f55v.9	WORKSHOP_PROSE	otaky	OT+A_ADDR+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; lokale Arbeitsstelle; Material zugeben; dieser Arbeitsgegenstand
P912-E0304	f55v	f55v.10	WORKSHOP_PROSE	oaiin	O+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Sollmaß
P912-E0305	f55v	f55v.10	WORKSHOP_PROSE	ol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E0306	f55v	f55v.10	WORKSHOP_PROSE	s	S	LEARNED_FORMULA_CARD	VARIANTE WAEHLEN
P912-E0307	f55v	f55v.10	WORKSHOP_PROSE	aiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E0308	f55v	f55v.10	WORKSHOP_PROSE	okaiin	OK+AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS ANSETZEN
