1_INPUT	2_HIGH	3_ROOT	4_SQUARE	5_SUB	6_DOUBLE	7_APPEND	8_QUOTIENT	9_CHOOSE	10_MUL	11_SUB	12_APPEND	13_SQUARE	14_SUB	15_APPEND	16_MOD	17_SQUARE	18_MOD	19_MOD	20_ADD	21_MOD	22_MOD	23_CHECK
379	3	1	1	2	2	27	13	9	18	9	99	81	18	19	5	25	4	4	8	1	1	CHECK
380	3	1	1	2	2	28	14	9	18	10	100	81	19	19	5	25	4	5	9	2	2	CHECK
381	3	1	1	2	2	28	14	9	18	10	101	81	20	19	5	25	4	6	10	3	3	CHECK
382	3	1	1	2	2	28	14	9	18	10	102	81	21	19	5	25	4	0	4	4	4	CHECK
383	3	1	1	2	2	28	14	9	18	10	103	81	22	19	5	25	4	1	5	5	5	CHECK
384	3	1	1	2	2	28	14	9	18	10	104	81	23	19	5	25	4	2	6	6	6	CHECK
385	3	1	1	2	2	28	14	9	18	10	105	81	24	19	5	25	4	3	7	0	0	CHECK
386	3	1	1	2	2	28	14	9	18	10	106	81	25	19	5	25	4	4	8	1	1	CHECK
387	3	1	1	2	2	28	14	9	18	10	107	81	26	19	5	25	4	5	9	2	2	CHECK
388	3	1	1	2	2	28	14	9	18	10	108	81	27	19	5	25	4	6	10	3	3	CHECK
389	3	1	1	2	2	28	14	9	18	10	109	81	28	19	5	25	4	0	4	4	4	CHECK
390	3	1	1	2	2	29	14	9	18	11	110	81	29	19	5	25	4	1	5	5	5	CHECK
391	3	1	1	2	2	29	14	9	18	11	111	81	30	19	5	25	4	2	6	6	6	CHECK
392	3	1	1	2	2	29	14	9	18	11	112	81	31	19	5	25	4	3	7	0	0	CHECK
393	3	1	1	2	2	29	14	9	18	11	113	81	32	19	5	25	4	4	8	1	1	CHECK
394	3	1	1	2	2	29	14	9	18	11	114	81	33	19	5	25	4	5	9	2	2	CHECK
395	3	1	1	2	2	29	14	9	18	11	115	81	34	19	5	25	4	6	10	3	3	CHECK
396	3	1	1	2	2	29	14	9	18	11	116	81	35	19	5	25	4	0	4	4	4	CHECK
397	3	1	1	2	2	29	14	9	18	11	117	81	36	19	5	25	4	1	5	5	5	CHECK
398	3	1	1	2	2	29	14	9	18	11	118	81	37	19	5	25	4	2	6	6	6	CHECK
399	3	1	1	2	2	29	14	9	18	11	119	81	38	19	5	25	4	3	7	0	0	CHECK
400	4	2	4	0	4	0	0	0	0	0	0	0	0	20	6	36	1	0	1	1	1	CHECK
401	4	2	4	0	4	0	0	0	0	0	1	0	1	20	6	36	1	1	2	2	2	CHECK
402	4	2	4	0	4	0	0	0	0	0	2	0	2	20	6	36	1	2	3	3	3	CHECK
403	4	2	4	0	4	0	0	0	0	0	3	0	3	20	6	36	1	3	4	4	4	CHECK
404	4	2	4	0	4	0	0	0	0	0	4	0	4	20	6	36	1	4	5	5	5	CHECK
405	4	2	4	0	4	0	0	0	0	0	5	0	5	20	6	36	1	5	6	6	6	CHECK
406	4	2	4	0	4	0	0	0	0	0	6	0	6	20	6	36	1	6	7	0	0	CHECK
407	4	2	4	0	4	0	0	0	0	0	7	0	7	20	6	36	1	0	1	1	1	CHECK
408	4	2	4	0	4	0	0	0	0	0	8	0	8	20	6	36	1	1	2	2	2	CHECK
409	4	2	4	0	4	0	0	0	0	0	9	0	9	20	6	36	1	2	3	3	3	CHECK
410	4	2	4	0	4	1	0	0	0	1	10	0	10	20	6	36	1	3	4	4	4	CHECK
411	4	2	4	0	4	1	0	0	0	1	11	0	11	20	6	36	1	4	5	5	5	CHECK
412	4	2	4	0	4	1	0	0	0	1	12	0	12	20	6	36	1	5	6	6	6	CHECK
413	4	2	4	0	4	1	0	0	0	1	13	0	13	20	6	36	1	6	7	0	0	CHECK
414	4	2	4	0	4	1	0	0	0	1	14	0	14	20	6	36	1	0	1	1	1	CHECK
415	4	2	4	0	4	1	0	0	0	1	15	0	15	20	6	36	1	1	2	2	2	CHECK
416	4	2	4	0	4	1	0	0	0	1	16	0	16	20	6	36	1	2	3	3	3	CHECK
417	4	2	4	0	4	1	0	0	0	1	17	0	17	20	6	36	1	3	4	4	4	CHECK
418	4	2	4	0	4	1	0	0	0	1	18	0	18	20	6	36	1	4	5	5	5	CHECK
419	4	2	4	0	4	1	0	0	0	1	19	0	19	20	6	36	1	5	6	6	6	CHECK
420	4	2	4	0	4	2	0	0	0	2	20	0	20	20	6	36	1	6	7	0	0	CHECK
421	4	2	4	0	4	2	0	0	0	2	21	0	21	20	6	36	1	0	1	1	1	CHECK
422	4	2	4	0	4	2	0	0	0	2	22	0	22	20	6	36	1	1	2	2	2	CHECK
423	4	2	4	0	4	2	0	0	0	2	23	0	23	20	6	36	1	2	3	3	3	CHECK
424	4	2	4	0	4	2	0	0	0	2	24	0	24	20	6	36	1	3	4	4	4	CHECK
425	4	2	4	0	4	2	0	0	0	2	25	0	25	20	6	36	1	4	5	5	5	CHECK
426	4	2	4	0	4	2	0	0	0	2	26	0	26	20	6	36	1	5	6	6	6	CHECK
427	4	2	4	0	4	2	0	0	0	2	27	0	27	20	6	36	1	6	7	0	0	CHECK
428	4	2	4	0	4	2	0	0	0	2	28	0	28	20	6	36	1	0	1	1	1	CHECK
429	4	2	4	0	4	2	0	0	0	2	29	0	29	20	6	36	1	1	2	2	2	CHECK
430	4	2	4	0	4	3	0	0	0	3	30	0	30	20	6	36	1	2	3	3	3	CHECK
431	4	2	4	0	4	3	0	0	0	3	31	0	31	20	6	36	1	3	4	4	4	CHECK
432	4	2	4	0	4	3	0	0	0	3	32	0	32	20	6	36	1	4	5	5	5	CHECK
433	4	2	4	0	4	3	0	0	0	3	33	0	33	20	6	36	1	5	6	6	6	CHECK
434	4	2	4	0	4	3	0	0	0	3	34	0	34	20	6	36	1	6	7	0	0	CHECK
435	4	2	4	0	4	3	0	0	0	3	35	0	35	20	6	36	1	0	1	1	1	CHECK
436	4	2	4	0	4	3	0	0	0	3	36	0	36	20	6	36	1	1	2	2	2	CHECK
437	4	2	4	0	4	3	0	0	0	3	37	0	37	20	6	36	1	2	3	3	3	CHECK
438	4	2	4	0	4	3	0	0	0	3	38	0	38	20	6	36	1	3	4	4	4	CHECK
439	4	2	4	0	4	3	0	0	0	3	39	0	39	20	6	36	1	4	5	5	5	CHECK
440	4	2	4	0	4	4	1	0	0	4	40	0	40	20	6	36	1	5	6	6	6	CHECK
441	4	2	4	0	4	4	1	1	4	0	1	1	0	21	0	0	0	0	0	0	0	CHECK
442	4	2	4	0	4	4	1	1	4	0	2	1	1	21	0	0	0	1	1	1	1	CHECK
443	4	2	4	0	4	4	1	1	4	0	3	1	2	21	0	0	0	2	2	2	2	CHECK
444	4	2	4	0	4	4	1	1	4	0	4	1	3	21	0	0	0	3	3	3	3	CHECK
445	4	2	4	0	4	4	1	1	4	0	5	1	4	21	0	0	0	4	4	4	4	CHECK
446	4	2	4	0	4	4	1	1	4	0	6	1	5	21	0	0	0	5	5	5	5	CHECK
447	4	2	4	0	4	4	1	1	4	0	7	1	6	21	0	0	0	6	6	6	6	CHECK
448	4	2	4	0	4	4	1	1	4	0	8	1	7	21	0	0	0	0	0	0	0	CHECK
449	4	2	4	0	4	4	1	1	4	0	9	1	8	21	0	0	0	1	1	1	1	CHECK
450	4	2	4	0	4	5	1	1	4	1	10	1	9	21	0	0	0	2	2	2	2	CHECK
451	4	2	4	0	4	5	1	1	4	1	11	1	10	21	0	0	0	3	3	3	3	CHECK
452	4	2	4	0	4	5	1	1	4	1	12	1	11	21	0	0	0	4	4	4	4	CHECK
453	4	2	4	0	4	5	1	1	4	1	13	1	12	21	0	0	0	5	5	5	5	CHECK
454	4	2	4	0	4	5	1	1	4	1	14	1	13	21	0	0	0	6	6	6	6	CHECK
455	4	2	4	0	4	5	1	1	4	1	15	1	14	21	0	0	0	0	0	0	0	CHECK
456	4	2	4	0	4	5	1	1	4	1	16	1	15	21	0	0	0	1	1	1	1	CHECK
457	4	2	4	0	4	5	1	1	4	1	17	1	16	21	0	0	0	2	2	2	2	CHECK
458	4	2	4	0	4	5	1	1	4	1	18	1	17	21	0	0	0	3	3	3	3	CHECK
459	4	2	4	0	4	5	1	1	4	1	19	1	18	21	0	0	0	4	4	4	4	CHECK
460	4	2	4	0	4	6	1	1	4	2	20	1	19	21	0	0	0	5	5	5	5	CHECK
461	4	2	4	0	4	6	1	1	4	2	21	1	20	21	0	0	0	6	6	6	6	CHECK
462	4	2	4	0	4	6	1	1	4	2	22	1	21	21	0	0	0	0	0	0	0	CHECK
463	4	2	4	0	4	6	1	1	4	2	23	1	22	21	0	0	0	1	1	1	1	CHECK
464	4	2	4	0	4	6	1	1	4	2	24	1	23	21	0	0	0	2	2	2	2	CHECK
465	4	2	4	0	4	6	1	1	4	2	25	1	24	21	0	0	0	3	3	3	3	CHECK
466	4	2	4	0	4	6	1	1	4	2	26	1	25	21	0	0	0	4	4	4	4	CHECK
467	4	2	4	0	4	6	1	1	4	2	27	1	26	21	0	0	0	5	5	5	5	CHECK
468	4	2	4	0	4	6	1	1	4	2	28	1	27	21	0	0	0	6	6	6	6	CHECK
469	4	2	4	0	4	6	1	1	4	2	29	1	28	21	0	0	0	0	0	0	0	CHECK
470	4	2	4	0	4	7	1	1	4	3	30	1	29	21	0	0	0	1	1	1	1	CHECK
471	4	2	4	0	4	7	1	1	4	3	31	1	30	21	0	0	0	2	2	2	2	CHECK
472	4	2	4	0	4	7	1	1	4	3	32	1	31	21	0	0	0	3	3	3	3	CHECK
473	4	2	4	0	4	7	1	1	4	3	33	1	32	21	0	0	0	4	4	4	4	CHECK
474	4	2	4	0	4	7	1	1	4	3	34	1	33	21	0	0	0	5	5	5	5	CHECK
475	4	2	4	0	4	7	1	1	4	3	35	1	34	21	0	0	0	6	6	6	6	CHECK
476	4	2	4	0	4	7	1	1	4	3	36	1	35	21	0	0	0	0	0	0	0	CHECK
477	4	2	4	0	4	7	1	1	4	3	37	1	36	21	0	0	0	1	1	1	1	CHECK
478	4	2	4	0	4	7	1	1	4	3	38	1	37	21	0	0	0	2	2	2	2	CHECK
479	4	2	4	0	4	7	1	1	4	3	39	1	38	21	0	0	0	3	3	3	3	CHECK
480	4	2	4	0	4	8	2	1	4	4	40	1	39	21	0	0	0	4	4	4	4	CHECK
481	4	2	4	0	4	8	2	1	4	4	41	1	40	21	0	0	0	5	5	5	5	CHECK
482	4	2	4	0	4	8	2	1	4	4	42	1	41	21	0	0	0	6	6	6	6	CHECK
483	4	2	4	0	4	8	2	1	4	4	43	1	42	21	0	0	0	0	0	0	0	CHECK
484	4	2	4	0	4	8	2	2	8	0	4	4	0	22	1	1	1	0	1	1	1	CHECK
485	4	2	4	0	4	8	2	2	8	0	5	4	1	22	1	1	1	1	2	2	2	CHECK
486	4	2	4	0	4	8	2	2	8	0	6	4	2	22	1	1	1	2	3	3	3	CHECK
487	4	2	4	0	4	8	2	2	8	0	7	4	3	22	1	1	1	3	4	4	4	CHECK
488	4	2	4	0	4	8	2	2	8	0	8	4	4	22	1	1	1	4	5	5	5	CHECK
489	4	2	4	0	4	8	2	2	8	0	9	4	5	22	1	1	1	5	6	6	6	CHECK
490	4	2	4	0	4	9	2	2	8	1	10	4	6	22	1	1	1	6	7	0	0	CHECK
491	4	2	4	0	4	9	2	2	8	1	11	4	7	22	1	1	1	0	1	1	1	CHECK
492	4	2	4	0	4	9	2	2	8	1	12	4	8	22	1	1	1	1	2	2	2	CHECK
493	4	2	4	0	4	9	2	2	8	1	13	4	9	22	1	1	1	2	3	3	3	CHECK
494	4	2	4	0	4	9	2	2	8	1	14	4	10	22	1	1	1	3	4	4	4	CHECK
495	4	2	4	0	4	9	2	2	8	1	15	4	11	22	1	1	1	4	5	5	5	CHECK
496	4	2	4	0	4	9	2	2	8	1	16	4	12	22	1	1	1	5	6	6	6	CHECK
497	4	2	4	0	4	9	2	2	8	1	17	4	13	22	1	1	1	6	7	0	0	CHECK
498	4	2	4	0	4	9	2	2	8	1	18	4	14	22	1	1	1	0	1	1	1	CHECK
499	4	2	4	0	4	9	2	2	8	1	19	4	15	22	1	1	1	1	2	2	2	CHECK
500	5	2	4	1	4	10	2	2	8	2	20	4	16	22	1	1	1	2	3	3	3	CHECK
501	5	2	4	1	4	10	2	2	8	2	21	4	17	22	1	1	1	3	4	4	4	CHECK
502	5	2	4	1	4	10	2	2	8	2	22	4	18	22	1	1	1	4	5	5	5	CHECK
503	5	2	4	1	4	10	2	2	8	2	23	4	19	22	1	1	1	5	6	6	6	CHECK
504	5	2	4	1	4	10	2	2	8	2	24	4	20	22	1	1	1	6	7	0	0	CHECK
505	5	2	4	1	4	10	2	2	8	2	25	4	21	22	1	1	1	0	1	1	1	CHECK
506	5	2	4	1	4	10	2	2	8	2	26	4	22	22	1	1	1	1	2	2	2	CHECK
507	5	2	4	1	4	10	2	2	8	2	27	4	23	22	1	1	1	2	3	3	3	CHECK
508	5	2	4	1	4	10	2	2	8	2	28	4	24	22	1	1	1	3	4	4	4	CHECK
509	5	2	4	1	4	10	2	2	8	2	29	4	25	22	1	1	1	4	5	5	5	CHECK
510	5	2	4	1	4	11	2	2	8	3	30	4	26	22	1	1	1	5	6	6	6	CHECK
511	5	2	4	1	4	11	2	2	8	3	31	4	27	22	1	1	1	6	7	0	0	CHECK
512	5	2	4	1	4	11	2	2	8	3	32	4	28	22	1	1	1	0	1	1	1	CHECK
513	5	2	4	1	4	11	2	2	8	3	33	4	29	22	1	1	1	1	2	2	2	CHECK
514	5	2	4	1	4	11	2	2	8	3	34	4	30	22	1	1	1	2	3	3	3	CHECK
515	5	2	4	1	4	11	2	2	8	3	35	4	31	22	1	1	1	3	4	4	4	CHECK
516	5	2	4	1	4	11	2	2	8	3	36	4	32	22	1	1	1	4	5	5	5	CHECK
517	5	2	4	1	4	11	2	2	8	3	37	4	33	22	1	1	1	5	6	6	6	CHECK
518	5	2	4	1	4	11	2	2	8	3	38	4	34	22	1	1	1	6	7	0	0	CHECK
519	5	2	4	1	4	11	2	2	8	3	39	4	35	22	1	1	1	0	1	1	1	CHECK
520	5	2	4	1	4	12	3	2	8	4	40	4	36	22	1	1	1	1	2	2	2	CHECK
521	5	2	4	1	4	12	3	2	8	4	41	4	37	22	1	1	1	2	3	3	3	CHECK
522	5	2	4	1	4	12	3	2	8	4	42	4	38	22	1	1	1	3	4	4	4	CHECK
523	5	2	4	1	4	12	3	2	8	4	43	4	39	22	1	1	1	4	5	5	5	CHECK
524	5	2	4	1	4	12	3	2	8	4	44	4	40	22	1	1	1	5	6	6	6	CHECK
525	5	2	4	1	4	12	3	2	8	4	45	4	41	22	1	1	1	6	7	0	0	CHECK
526	5	2	4	1	4	12	3	2	8	4	46	4	42	22	1	1	1	0	1	1	1	CHECK
527	5	2	4	1	4	12	3	2	8	4	47	4	43	22	1	1	1	1	2	2	2	CHECK
528	5	2	4	1	4	12	3	2	8	4	48	4	44	22	1	1	1	2	3	3	3	CHECK
529	5	2	4	1	4	12	3	3	12	0	9	9	0	23	2	4	4	0	4	4	4	CHECK
530	5	2	4	1	4	13	3	3	12	1	10	9	1	23	2	4	4	1	5	5	5	CHECK
531	5	2	4	1	4	13	3	3	12	1	11	9	2	23	2	4	4	2	6	6	6	CHECK
532	5	2	4	1	4	13	3	3	12	1	12	9	3	23	2	4	4	3	7	0	0	CHECK
533	5	2	4	1	4	13	3	3	12	1	13	9	4	23	2	4	4	4	8	1	1	CHECK
534	5	2	4	1	4	13	3	3	12	1	14	9	5	23	2	4	4	5	9	2	2	CHECK
535	5	2	4	1	4	13	3	3	12	1	15	9	6	23	2	4	4	6	10	3	3	CHECK
536	5	2	4	1	4	13	3	3	12	1	16	9	7	23	2	4	4	0	4	4	4	CHECK
537	5	2	4	1	4	13	3	3	12	1	17	9	8	23	2	4	4	1	5	5	5	CHECK
538	5	2	4	1	4	13	3	3	12	1	18	9	9	23	2	4	4	2	6	6	6	CHECK
539	5	2	4	1	4	13	3	3	12	1	19	9	10	23	2	4	4	3	7	0	0	CHECK
540	5	2	4	1	4	14	3	3	12	2	20	9	11	23	2	4	4	4	8	1	1	CHECK
541	5	2	4	1	4	14	3	3	12	2	21	9	12	23	2	4	4	5	9	2	2	CHECK
542	5	2	4	1	4	14	3	3	12	2	22	9	13	23	2	4	4	6	10	3	3	CHECK
543	5	2	4	1	4	14	3	3	12	2	23	9	14	23	2	4	4	0	4	4	4	CHECK
544	5	2	4	1	4	14	3	3	12	2	24	9	15	23	2	4	4	1	5	5	5	CHECK
545	5	2	4	1	4	14	3	3	12	2	25	9	16	23	2	4	4	2	6	6	6	CHECK
546	5	2	4	1	4	14	3	3	12	2	26	9	17	23	2	4	4	3	7	0	0	CHECK
547	5	2	4	1	4	14	3	3	12	2	27	9	18	23	2	4	4	4	8	1	1	CHECK
548	5	2	4	1	4	14	3	3	12	2	28	9	19	23	2	4	4	5	9	2	2	CHECK
549	5	2	4	1	4	14	3	3	12	2	29	9	20	23	2	4	4	6	10	3	3	CHECK
550	5	2	4	1	4	15	3	3	12	3	30	9	21	23	2	4	4	0	4	4	4	CHECK
551	5	2	4	1	4	15	3	3	12	3	31	9	22	23	2	4	4	1	5	5	5	CHECK
552	5	2	4	1	4	15	3	3	12	3	32	9	23	23	2	4	4	2	6	6	6	CHECK
553	5	2	4	1	4	15	3	3	12	3	33	9	24	23	2	4	4	3	7	0	0	CHECK
554	5	2	4	1	4	15	3	3	12	3	34	9	25	23	2	4	4	4	8	1	1	CHECK
555	5	2	4	1	4	15	3	3	12	3	35	9	26	23	2	4	4	5	9	2	2	CHECK
556	5	2	4	1	4	15	3	3	12	3	36	9	27	23	2	4	4	6	10	3	3	CHECK
557	5	2	4	1	4	15	3	3	12	3	37	9	28	23	2	4	4	0	4	4	4	CHECK
558	5	2	4	1	4	15	3	3	12	3	38	9	29	23	2	4	4	1	5	5	5	CHECK
559	5	2	4	1	4	15	3	3	12	3	39	9	30	23	2	4	4	2	6	6	6	CHECK
560	5	2	4	1	4	16	4	3	12	4	40	9	31	23	2	4	4	3	7	0	0	CHECK
561	5	2	4	1	4	16	4	3	12	4	41	9	32	23	2	4	4	4	8	1	1	CHECK
562	5	2	4	1	4	16	4	3	12	4	42	9	33	23	2	4	4	5	9	2	2	CHECK
563	5	2	4	1	4	16	4	3	12	4	43	9	34	23	2	4	4	6	10	3	3	CHECK
564	5	2	4	1	4	16	4	3	12	4	44	9	35	23	2	4	4	0	4	4	4	CHECK
565	5	2	4	1	4	16	4	3	12	4	45	9	36	23	2	4	4	1	5	5	5	CHECK
566	5	2	4	1	4	16	4	3	12	4	46	9	37	23	2	4	4	2	6	6	6	CHECK
567	5	2	4	1	4	16	4	3	12	4	47	9	38	23	2	4	4	3	7	0	0	CHECK
568	5	2	4	1	4	16	4	3	12	4	48	9	39	23	2	4	4	4	8	1	1	CHECK
569	5	2	4	1	4	16	4	3	12	4	49	9	40	23	2	4	4	5	9	2	2	CHECK
570	5	2	4	1	4	17	4	3	12	5	50	9	41	23	2	4	4	6	10	3	3	CHECK
571	5	2	4	1	4	17	4	3	12	5	51	9	42	23	2	4	4	0	4	4	4	CHECK
572	5	2	4	1	4	17	4	3	12	5	52	9	43	23	2	4	4	1	5	5	5	CHECK
573	5	2	4	1	4	17	4	3	12	5	53	9	44	23	2	4	4	2	6	6	6	CHECK
574	5	2	4	1	4	17	4	3	12	5	54	9	45	23	2	4	4	3	7	0	0	CHECK
575	5	2	4	1	4	17	4	3	12	5	55	9	46	23	2	4	4	4	8	1	1	CHECK
576	5	2	4	1	4	17	4	4	16	1	16	16	0	24	3	9	2	0	2	2	2	CHECK
577	5	2	4	1	4	17	4	4	16	1	17	16	1	24	3	9	2	1	3	3	3	CHECK
578	5	2	4	1	4	17	4	4	16	1	18	16	2	24	3	9	2	2	4	4	4	CHECK
579	5	2	4	1	4	17	4	4	16	1	19	16	3	24	3	9	2	3	5	5	5	CHECK
580	5	2	4	1	4	18	4	4	16	2	20	16	4	24	3	9	2	4	6	6	6	CHECK
581	5	2	4	1	4	18	4	4	16	2	21	16	5	24	3	9	2	5	7	0	0	CHECK
582	5	2	4	1	4	18	4	4	16	2	22	16	6	24	3	9	2	6	8	1	1	CHECK
583	5	2	4	1	4	18	4	4	16	2	23	16	7	24	3	9	2	0	2	2	2	CHECK
584	5	2	4	1	4	18	4	4	16	2	24	16	8	24	3	9	2	1	3	3	3	CHECK
585	5	2	4	1	4	18	4	4	16	2	25	16	9	24	3	9	2	2	4	4	4	CHECK
586	5	2	4	1	4	18	4	4	16	2	26	16	10	24	3	9	2	3	5	5	5	CHECK
587	5	2	4	1	4	18	4	4	16	2	27	16	11	24	3	9	2	4	6	6	6	CHECK
588	5	2	4	1	4	18	4	4	16	2	28	16	12	24	3	9	2	5	7	0	0	CHECK
589	5	2	4	1	4	18	4	4	16	2	29	16	13	24	3	9	2	6	8	1	1	CHECK
590	5	2	4	1	4	19	4	4	16	3	30	16	14	24	3	9	2	0	2	2	2	CHECK
591	5	2	4	1	4	19	4	4	16	3	31	16	15	24	3	9	2	1	3	3	3	CHECK
592	5	2	4	1	4	19	4	4	16	3	32	16	16	24	3	9	2	2	4	4	4	CHECK
593	5	2	4	1	4	19	4	4	16	3	33	16	17	24	3	9	2	3	5	5	5	CHECK
594	5	2	4	1	4	19	4	4	16	3	34	16	18	24	3	9	2	4	6	6	6	CHECK
595	5	2	4	1	4	19	4	4	16	3	35	16	19	24	3	9	2	5	7	0	0	CHECK
596	5	2	4	1	4	19	4	4	16	3	36	16	20	24	3	9	2	6	8	1	1	CHECK
597	5	2	4	1	4	19	4	4	16	3	37	16	21	24	3	9	2	0	2	2	2	CHECK
598	5	2	4	1	4	19	4	4	16	3	38	16	22	24	3	9	2	1	3	3	3	CHECK
599	5	2	4	1	4	19	4	4	16	3	39	16	23	24	3	9	2	2	4	4	4	CHECK
600	6	2	4	2	4	20	5	4	16	4	40	16	24	24	3	9	2	3	5	5	5	CHECK
601	6	2	4	2	4	20	5	4	16	4	41	16	25	24	3	9	2	4	6	6	6	CHECK
602	6	2	4	2	4	20	5	4	16	4	42	16	26	24	3	9	2	5	7	0	0	CHECK
603	6	2	4	2	4	20	5	4	16	4	43	16	27	24	3	9	2	6	8	1	1	CHECK
604	6	2	4	2	4	20	5	4	16	4	44	16	28	24	3	9	2	0	2	2	2	CHECK
605	6	2	4	2	4	20	5	4	16	4	45	16	29	24	3	9	2	1	3	3	3	CHECK
606	6	2	4	2	4	20	5	4	16	4	46	16	30	24	3	9	2	2	4	4	4	CHECK
607	6	2	4	2	4	20	5	4	16	4	47	16	31	24	3	9	2	3	5	5	5	CHECK
608	6	2	4	2	4	20	5	4	16	4	48	16	32	24	3	9	2	4	6	6	6	CHECK
609	6	2	4	2	4	20	5	4	16	4	49	16	33	24	3	9	2	5	7	0	0	CHECK
610	6	2	4	2	4	21	5	4	16	5	50	16	34	24	3	9	2	6	8	1	1	CHECK
611	6	2	4	2	4	21	5	4	16	5	51	16	35	24	3	9	2	0	2	2	2	CHECK
612	6	2	4	2	4	21	5	4	16	5	52	16	36	24	3	9	2	1	3	3	3	CHECK
613	6	2	4	2	4	21	5	4	16	5	53	16	37	24	3	9	2	2	4	4	4	CHECK
614	6	2	4	2	4	21	5	4	16	5	54	16	38	24	3	9	2	3	5	5	5	CHECK
615	6	2	4	2	4	21	5	4	16	5	55	16	39	24	3	9	2	4	6	6	6	CHECK
616	6	2	4	2	4	21	5	4	16	5	56	16	40	24	3	9	2	5	7	0	0	CHECK
617	6	2	4	2	4	21	5	4	16	5	57	16	41	24	3	9	2	6	8	1	1	CHECK
618	6	2	4	2	4	21	5	4	16	5	58	16	42	24	3	9	2	0	2	2	2	CHECK
619	6	2	4	2	4	21	5	4	16	5	59	16	43	24	3	9	2	1	3	3	3	CHECK
620	6	2	4	2	4	22	5	4	16	6	60	16	44	24	3	9	2	2	4	4	4	CHECK
621	6	2	4	2	4	22	5	4	16	6	61	16	45	24	3	9	2	3	5	5	5	CHECK
622	6	2	4	2	4	22	5	4	16	6	62	16	46	24	3	9	2	4	6	6	6	CHECK
623	6	2	4	2	4	22	5	4	16	6	63	16	47	24	3	9	2	5	7	0	0	CHECK
624	6	2	4	2	4	22	5	4	16	6	64	16	48	24	3	9	2	6	8	1	1	CHECK
625	6	2	4	2	4	22	5	5	20	2	25	25	0	25	4	16	2	0	2	2	2	CHECK
626	6	2	4	2	4	22	5	5	20	2	26	25	1	25	4	16	2	1	3	3	3	CHECK
627	6	2	4	2	4	22	5	5	20	2	27	25	2	25	4	16	2	2	4	4	4	CHECK
628	6	2	4	2	4	22	5	5	20	2	28	25	3	25	4	16	2	3	5	5	5	CHECK
629	6	2	4	2	4	22	5	5	20	2	29	25	4	25	4	16	2	4	6	6	6	CHECK
630	6	2	4	2	4	23	5	5	20	3	30	25	5	25	4	16	2	5	7	0	0	CHECK
631	6	2	4	2	4	23	5	5	20	3	31	25	6	25	4	16	2	6	8	1	1	CHECK
632	6	2	4	2	4	23	5	5	20	3	32	25	7	25	4	16	2	0	2	2	2	CHECK
633	6	2	4	2	4	23	5	5	20	3	33	25	8	25	4	16	2	1	3	3	3	CHECK
634	6	2	4	2	4	23	5	5	20	3	34	25	9	25	4	16	2	2	4	4	4	CHECK
635	6	2	4	2	4	23	5	5	20	3	35	25	10	25	4	16	2	3	5	5	5	CHECK
636	6	2	4	2	4	23	5	5	20	3	36	25	11	25	4	16	2	4	6	6	6	CHECK
637	6	2	4	2	4	23	5	5	20	3	37	25	12	25	4	16	2	5	7	0	0	CHECK
638	6	2	4	2	4	23	5	5	20	3	38	25	13	25	4	16	2	6	8	1	1	CHECK
639	6	2	4	2	4	23	5	5	20	3	39	25	14	25	4	16	2	0	2	2	2	CHECK
640	6	2	4	2	4	24	6	5	20	4	40	25	15	25	4	16	2	1	3	3	3	CHECK
641	6	2	4	2	4	24	6	5	20	4	41	25	16	25	4	16	2	2	4	4	4	CHECK
642	6	2	4	2	4	24	6	5	20	4	42	25	17	25	4	16	2	3	5	5	5	CHECK
643	6	2	4	2	4	24	6	5	20	4	43	25	18	25	4	16	2	4	6	6	6	CHECK
644	6	2	4	2	4	24	6	5	20	4	44	25	19	25	4	16	2	5	7	0	0	CHECK
645	6	2	4	2	4	24	6	5	20	4	45	25	20	25	4	16	2	6	8	1	1	CHECK
646	6	2	4	2	4	24	6	5	20	4	46	25	21	25	4	16	2	0	2	2	2	CHECK
647	6	2	4	2	4	24	6	5	20	4	47	25	22	25	4	16	2	1	3	3	3	CHECK
648	6	2	4	2	4	24	6	5	20	4	48	25	23	25	4	16	2	2	4	4	4	CHECK
649	6	2	4	2	4	24	6	5	20	4	49	25	24	25	4	16	2	3	5	5	5	CHECK
650	6	2	4	2	4	25	6	5	20	5	50	25	25	25	4	16	2	4	6	6	6	CHECK
651	6	2	4	2	4	25	6	5	20	5	51	25	26	25	4	16	2	5	7	0	0	CHECK
652	6	2	4	2	4	25	6	5	20	5	52	25	27	25	4	16	2	6	8	1	1	CHECK
653	6	2	4	2	4	25	6	5	20	5	53	25	28	25	4	16	2	0	2	2	2	CHECK
654	6	2	4	2	4	25	6	5	20	5	54	25	29	25	4	16	2	1	3	3	3	CHECK
655	6	2	4	2	4	25	6	5	20	5	55	25	30	25	4	16	2	2	4	4	4	CHECK
656	6	2	4	2	4	25	6	5	20	5	56	25	31	25	4	16	2	3	5	5	5	CHECK
657	6	2	4	2	4	25	6	5	20	5	57	25	32	25	4	16	2	4	6	6	6	CHECK
658	6	2	4	2	4	25	6	5	20	5	58	25	33	25	4	16	2	5	7	0	0	CHECK
659	6	2	4	2	4	25	6	5	20	5	59	25	34	25	4	16	2	6	8	1	1	CHECK
660	6	2	4	2	4	26	6	5	20	6	60	25	35	25	4	16	2	0	2	2	2	CHECK
