mutation_id	primitive_id	primitive	role	old_output	new_output	fixed_output_length	affected_chunk_types	affected_event_count	affected_sqrt_weight
P23_ere_TO_ani	23	o	syllabic_carrier	ere	ani	3	197	355.000000000000	246.324372490926
P23_ere_TO_ant	23	o	syllabic_carrier	ere	ant	3	197	355.000000000000	246.324372490926
P23_ere_TO_are	23	o	syllabic_carrier	ere	are	3	197	355.000000000000	246.324372490926
P23_ere_TO_ari	23	o	syllabic_carrier	ere	ari	3	197	355.000000000000	246.324372490926
P23_ere_TO_ast	23	o	syllabic_carrier	ere	ast	3	197	355.000000000000	246.324372490926
P23_ere_TO_ate	23	o	syllabic_carrier	ere	ate	3	197	355.000000000000	246.324372490926
P23_ere_TO_ati	23	o	syllabic_carrier	ere	ati	3	197	355.000000000000	246.324372490926
P23_ere_TO_ato	23	o	syllabic_carrier	ere	ato	3	197	355.000000000000	246.324372490926
P23_ere_TO_atq	23	o	syllabic_carrier	ere	atq	3	197	355.000000000000	246.324372490926
P23_ere_TO_atu	23	o	syllabic_carrier	ere	atu	3	197	355.000000000000	246.324372490926
P23_ere_TO_avi	23	o	syllabic_carrier	ere	avi	3	197	355.000000000000	246.324372490926
P23_ere_TO_ban	23	o	syllabic_carrier	ere	ban	3	197	355.000000000000	246.324372490926
P23_ere_TO_bat	23	o	syllabic_carrier	ere	bat	3	197	355.000000000000	246.324372490926
P23_ere_TO_bel	23	o	syllabic_carrier	ere	bel	3	197	355.000000000000	246.324372490926
P23_ere_TO_bus	23	o	syllabic_carrier	ere	bus	3	197	355.000000000000	246.324372490926
P23_ere_TO_cae	23	o	syllabic_carrier	ere	cae	3	197	355.000000000000	246.324372490926
P23_ere_TO_cas	23	o	syllabic_carrier	ere	cas	3	197	355.000000000000	246.324372490926
P23_ere_TO_cer	23	o	syllabic_carrier	ere	cer	3	197	355.000000000000	246.324372490926
P23_ere_TO_cis	23	o	syllabic_carrier	ere	cis	3	197	355.000000000000	246.324372490926
P23_ere_TO_cit	23	o	syllabic_carrier	ere	cit	3	197	355.000000000000	246.324372490926
P23_ere_TO_com	23	o	syllabic_carrier	ere	com	3	197	355.000000000000	246.324372490926
P23_ere_TO_con	23	o	syllabic_carrier	ere	con	3	197	355.000000000000	246.324372490926
P23_ere_TO_cum	23	o	syllabic_carrier	ere	cum	3	197	355.000000000000	246.324372490926
P23_ere_TO_dem	23	o	syllabic_carrier	ere	dem	3	197	355.000000000000	246.324372490926
P23_ere_TO_der	23	o	syllabic_carrier	ere	der	3	197	355.000000000000	246.324372490926
P23_ere_TO_dit	23	o	syllabic_carrier	ere	dit	3	197	355.000000000000	246.324372490926
P23_ere_TO_dum	23	o	syllabic_carrier	ere	dum	3	197	355.000000000000	246.324372490926
P23_ere_TO_eba	23	o	syllabic_carrier	ere	eba	3	197	355.000000000000	246.324372490926
P23_ere_TO_ect	23	o	syllabic_carrier	ere	ect	3	197	355.000000000000	246.324372490926
P23_ere_TO_edi	23	o	syllabic_carrier	ere	edi	3	197	355.000000000000	246.324372490926
P23_ere_TO_eli	23	o	syllabic_carrier	ere	eli	3	197	355.000000000000	246.324372490926
P23_ere_TO_ell	23	o	syllabic_carrier	ere	ell	3	197	355.000000000000	246.324372490926
P23_ere_TO_end	23	o	syllabic_carrier	ere	end	3	197	355.000000000000	246.324372490926
P23_ere_TO_eni	23	o	syllabic_carrier	ere	eni	3	197	355.000000000000	246.324372490926
P23_ere_TO_ent	23	o	syllabic_carrier	ere	ent	3	197	355.000000000000	246.324372490926
P23_ere_TO_equ	23	o	syllabic_carrier	ere	equ	3	197	355.000000000000	246.324372490926
P23_ere_TO_era	23	o	syllabic_carrier	ere	era	3	197	355.000000000000	246.324372490926
P23_ere_TO_eri	23	o	syllabic_carrier	ere	eri	3	197	355.000000000000	246.324372490926
P23_ere_TO_ert	23	o	syllabic_carrier	ere	ert	3	197	355.000000000000	246.324372490926
P23_ere_TO_eru	23	o	syllabic_carrier	ere	eru	3	197	355.000000000000	246.324372490926
P23_ere_TO_esa	23	o	syllabic_carrier	ere	esa	3	197	355.000000000000	246.324372490926
P23_ere_TO_ess	23	o	syllabic_carrier	ere	ess	3	197	355.000000000000	246.324372490926
P23_ere_TO_est	23	o	syllabic_carrier	ere	est	3	197	355.000000000000	246.324372490926
P23_ere_TO_eti	23	o	syllabic_carrier	ere	eti	3	197	355.000000000000	246.324372490926
P23_ere_TO_etu	23	o	syllabic_carrier	ere	etu	3	197	355.000000000000	246.324372490926
P23_ere_TO_fac	23	o	syllabic_carrier	ere	fac	3	197	355.000000000000	246.324372490926
P23_ere_TO_gal	23	o	syllabic_carrier	ere	gal	3	197	355.000000000000	246.324372490926
P23_ere_TO_ger	23	o	syllabic_carrier	ere	ger	3	197	355.000000000000	246.324372490926
P23_ere_TO_gna	23	o	syllabic_carrier	ere	gna	3	197	355.000000000000	246.324372490926
P23_ere_TO_hos	23	o	syllabic_carrier	ere	hos	3	197	355.000000000000	246.324372490926
P23_ere_TO_iam	23	o	syllabic_carrier	ere	iam	3	197	355.000000000000	246.324372490926
P23_ere_TO_ibi	23	o	syllabic_carrier	ere	ibi	3	197	355.000000000000	246.324372490926
P23_ere_TO_ibu	23	o	syllabic_carrier	ere	ibu	3	197	355.000000000000	246.324372490926
P23_ere_TO_ici	23	o	syllabic_carrier	ere	ici	3	197	355.000000000000	246.324372490926
P23_ere_TO_ide	23	o	syllabic_carrier	ere	ide	3	197	355.000000000000	246.324372490926
P23_ere_TO_idi	23	o	syllabic_carrier	ere	idi	3	197	355.000000000000	246.324372490926
P23_ere_TO_iis	23	o	syllabic_carrier	ere	iis	3	197	355.000000000000	246.324372490926
P23_ere_TO_ili	23	o	syllabic_carrier	ere	ili	3	197	355.000000000000	246.324372490926
P23_ere_TO_ima	23	o	syllabic_carrier	ere	ima	3	197	355.000000000000	246.324372490926
P23_ere_TO_imp	23	o	syllabic_carrier	ere	imp	3	197	355.000000000000	246.324372490926
P23_ere_TO_inc	23	o	syllabic_carrier	ere	inc	3	197	355.000000000000	246.324372490926
P23_ere_TO_ine	23	o	syllabic_carrier	ere	ine	3	197	355.000000000000	246.324372490926
P23_ere_TO_ini	23	o	syllabic_carrier	ere	ini	3	197	355.000000000000	246.324372490926
P23_ere_TO_int	23	o	syllabic_carrier	ere	int	3	197	355.000000000000	246.324372490926
P23_ere_TO_ion	23	o	syllabic_carrier	ere	ion	3	197	355.000000000000	246.324372490926
P23_ere_TO_ior	23	o	syllabic_carrier	ere	ior	3	197	355.000000000000	246.324372490926
P23_ere_TO_iqu	23	o	syllabic_carrier	ere	iqu	3	197	355.000000000000	246.324372490926
P23_ere_TO_iss	23	o	syllabic_carrier	ere	iss	3	197	355.000000000000	246.324372490926
P23_ere_TO_ist	23	o	syllabic_carrier	ere	ist	3	197	355.000000000000	246.324372490926
P23_ere_TO_ita	23	o	syllabic_carrier	ere	ita	3	197	355.000000000000	246.324372490926
P23_ere_TO_ite	23	o	syllabic_carrier	ere	ite	3	197	355.000000000000	246.324372490926
P23_ere_TO_iti	23	o	syllabic_carrier	ere	iti	3	197	355.000000000000	246.324372490926
P23_ere_TO_itu	23	o	syllabic_carrier	ere	itu	3	197	355.000000000000	246.324372490926
P23_ere_TO_ium	23	o	syllabic_carrier	ere	ium	3	197	355.000000000000	246.324372490926
P23_ere_TO_ius	23	o	syllabic_carrier	ere	ius	3	197	355.000000000000	246.324372490926
P23_ere_TO_leg	23	o	syllabic_carrier	ere	leg	3	197	355.000000000000	246.324372490926
P23_ere_TO_lia	23	o	syllabic_carrier	ere	lia	3	197	355.000000000000	246.324372490926
P23_ere_TO_lit	23	o	syllabic_carrier	ere	lit	3	197	355.000000000000	246.324372490926
P23_ere_TO_lli	23	o	syllabic_carrier	ere	lli	3	197	355.000000000000	246.324372490926
P23_ere_TO_loc	23	o	syllabic_carrier	ere	loc	3	197	355.000000000000	246.324372490926
P23_ere_TO_lum	23	o	syllabic_carrier	ere	lum	3	197	355.000000000000	246.324372490926
P23_ere_TO_mag	23	o	syllabic_carrier	ere	mag	3	197	355.000000000000	246.324372490926
P23_ere_TO_man	23	o	syllabic_carrier	ere	man	3	197	355.000000000000	246.324372490926
P23_ere_TO_men	23	o	syllabic_carrier	ere	men	3	197	355.000000000000	246.324372490926
P23_ere_TO_mil	23	o	syllabic_carrier	ere	mil	3	197	355.000000000000	246.324372490926
P23_ere_TO_min	23	o	syllabic_carrier	ere	min	3	197	355.000000000000	246.324372490926
P23_ere_TO_mis	23	o	syllabic_carrier	ere	mis	3	197	355.000000000000	246.324372490926
P23_ere_TO_mni	23	o	syllabic_carrier	ere	mni	3	197	355.000000000000	246.324372490926
P23_ere_TO_mpe	23	o	syllabic_carrier	ere	mpe	3	197	355.000000000000	246.324372490926
P23_ere_TO_ndi	23	o	syllabic_carrier	ere	ndi	3	197	355.000000000000	246.324372490926
P23_ere_TO_nem	23	o	syllabic_carrier	ere	nem	3	197	355.000000000000	246.324372490926
P23_ere_TO_neq	23	o	syllabic_carrier	ere	neq	3	197	355.000000000000	246.324372490926
P23_ere_TO_ner	23	o	syllabic_carrier	ere	ner	3	197	355.000000000000	246.324372490926
P23_ere_TO_nes	23	o	syllabic_carrier	ere	nes	3	197	355.000000000000	246.324372490926
P23_ere_TO_nib	23	o	syllabic_carrier	ere	nib	3	197	355.000000000000	246.324372490926
P23_ere_TO_nis	23	o	syllabic_carrier	ere	nis	3	197	355.000000000000	246.324372490926
P23_ere_TO_nit	23	o	syllabic_carrier	ere	nit	3	197	355.000000000000	246.324372490926
P23_ere_TO_non	23	o	syllabic_carrier	ere	non	3	197	355.000000000000	246.324372490926
P23_ere_TO_nos	23	o	syllabic_carrier	ere	nos	3	197	355.000000000000	246.324372490926
P23_ere_TO_nsi	23	o	syllabic_carrier	ere	nsi	3	197	355.000000000000	246.324372490926
P23_ere_TO_nte	23	o	syllabic_carrier	ere	nte	3	197	355.000000000000	246.324372490926
P23_ere_TO_nti	23	o	syllabic_carrier	ere	nti	3	197	355.000000000000	246.324372490926
P23_ere_TO_ntu	23	o	syllabic_carrier	ere	ntu	3	197	355.000000000000	246.324372490926
P23_ere_TO_num	23	o	syllabic_carrier	ere	num	3	197	355.000000000000	246.324372490926
P23_ere_TO_omn	23	o	syllabic_carrier	ere	omn	3	197	355.000000000000	246.324372490926
P23_ere_TO_one	23	o	syllabic_carrier	ere	one	3	197	355.000000000000	246.324372490926
P23_ere_TO_oni	23	o	syllabic_carrier	ere	oni	3	197	355.000000000000	246.324372490926
P23_ere_TO_ons	23	o	syllabic_carrier	ere	ons	3	197	355.000000000000	246.324372490926
P23_ere_TO_ont	23	o	syllabic_carrier	ere	ont	3	197	355.000000000000	246.324372490926
P23_ere_TO_ore	23	o	syllabic_carrier	ere	ore	3	197	355.000000000000	246.324372490926
P23_ere_TO_ori	23	o	syllabic_carrier	ere	ori	3	197	355.000000000000	246.324372490926
P23_ere_TO_ort	23	o	syllabic_carrier	ere	ort	3	197	355.000000000000	246.324372490926
P23_ere_TO_oru	23	o	syllabic_carrier	ere	oru	3	197	355.000000000000	246.324372490926
P23_ere_TO_oss	23	o	syllabic_carrier	ere	oss	3	197	355.000000000000	246.324372490926
P23_ere_TO_ost	23	o	syllabic_carrier	ere	ost	3	197	355.000000000000	246.324372490926
P23_ere_TO_ovi	23	o	syllabic_carrier	ere	ovi	3	197	355.000000000000	246.324372490926
P23_ere_TO_par	23	o	syllabic_carrier	ere	par	3	197	355.000000000000	246.324372490926
P23_ere_TO_per	23	o	syllabic_carrier	ere	per	3	197	355.000000000000	246.324372490926
P23_ere_TO_por	23	o	syllabic_carrier	ere	por	3	197	355.000000000000	246.324372490926
P23_ere_TO_pos	23	o	syllabic_carrier	ere	pos	3	197	355.000000000000	246.324372490926
P23_ere_TO_pra	23	o	syllabic_carrier	ere	pra	3	197	355.000000000000	246.324372490926
P23_ere_TO_pro	23	o	syllabic_carrier	ere	pro	3	197	355.000000000000	246.324372490926
P23_ere_TO_qua	23	o	syllabic_carrier	ere	qua	3	197	355.000000000000	246.324372490926
P23_ere_TO_qui	23	o	syllabic_carrier	ere	qui	3	197	355.000000000000	246.324372490926
P23_ere_TO_quo	23	o	syllabic_carrier	ere	quo	3	197	355.000000000000	246.324372490926
P23_ere_TO_rae	23	o	syllabic_carrier	ere	rae	3	197	355.000000000000	246.324372490926
P23_ere_TO_ran	23	o	syllabic_carrier	ere	ran	3	197	355.000000000000	246.324372490926
P23_ere_TO_rat	23	o	syllabic_carrier	ere	rat	3	197	355.000000000000	246.324372490926
P23_ere_TO_rem	23	o	syllabic_carrier	ere	rem	3	197	355.000000000000	246.324372490926
P23_ere_TO_ren	23	o	syllabic_carrier	ere	ren	3	197	355.000000000000	246.324372490926
P23_ere_TO_res	23	o	syllabic_carrier	ere	res	3	197	355.000000000000	246.324372490926
P23_ere_TO_ret	23	o	syllabic_carrier	ere	ret	3	197	355.000000000000	246.324372490926
P23_ere_TO_rib	23	o	syllabic_carrier	ere	rib	3	197	355.000000000000	246.324372490926
P23_ere_TO_rio	23	o	syllabic_carrier	ere	rio	3	197	355.000000000000	246.324372490926
P23_ere_TO_ris	23	o	syllabic_carrier	ere	ris	3	197	355.000000000000	246.324372490926
P23_ere_TO_rit	23	o	syllabic_carrier	ere	rit	3	197	355.000000000000	246.324372490926
P23_ere_TO_rte	23	o	syllabic_carrier	ere	rte	3	197	355.000000000000	246.324372490926
P23_ere_TO_rti	23	o	syllabic_carrier	ere	rti	3	197	355.000000000000	246.324372490926
P23_ere_TO_rum	23	o	syllabic_carrier	ere	rum	3	197	355.000000000000	246.324372490926
P23_ere_TO_run	23	o	syllabic_carrier	ere	run	3	197	355.000000000000	246.324372490926
P23_ere_TO_sar	23	o	syllabic_carrier	ere	sar	3	197	355.000000000000	246.324372490926
P23_ere_TO_sen	23	o	syllabic_carrier	ere	sen	3	197	355.000000000000	246.324372490926
P23_ere_TO_set	23	o	syllabic_carrier	ere	set	3	197	355.000000000000	246.324372490926
P23_ere_TO_sis	23	o	syllabic_carrier	ere	sis	3	197	355.000000000000	246.324372490926
P23_ere_TO_squ	23	o	syllabic_carrier	ere	squ	3	197	355.000000000000	246.324372490926
P23_ere_TO_sse	23	o	syllabic_carrier	ere	sse	3	197	355.000000000000	246.324372490926
P23_ere_TO_ssi	23	o	syllabic_carrier	ere	ssi	3	197	355.000000000000	246.324372490926
P23_ere_TO_ste	23	o	syllabic_carrier	ere	ste	3	197	355.000000000000	246.324372490926
P23_ere_TO_sti	23	o	syllabic_carrier	ere	sti	3	197	355.000000000000	246.324372490926
P23_ere_TO_str	23	o	syllabic_carrier	ere	str	3	197	355.000000000000	246.324372490926
P23_ere_TO_tan	23	o	syllabic_carrier	ere	tan	3	197	355.000000000000	246.324372490926
P23_ere_TO_tat	23	o	syllabic_carrier	ere	tat	3	197	355.000000000000	246.324372490926
P23_ere_TO_tem	23	o	syllabic_carrier	ere	tem	3	197	355.000000000000	246.324372490926
P23_ere_TO_ten	23	o	syllabic_carrier	ere	ten	3	197	355.000000000000	246.324372490926
P23_ere_TO_ter	23	o	syllabic_carrier	ere	ter	3	197	355.000000000000	246.324372490926
P23_ere_TO_tes	23	o	syllabic_carrier	ere	tes	3	197	355.000000000000	246.324372490926
P23_ere_TO_tia	23	o	syllabic_carrier	ere	tia	3	197	355.000000000000	246.324372490926
P23_ere_TO_tib	23	o	syllabic_carrier	ere	tib	3	197	355.000000000000	246.324372490926
P23_ere_TO_tim	23	o	syllabic_carrier	ere	tim	3	197	355.000000000000	246.324372490926
P23_ere_TO_tin	23	o	syllabic_carrier	ere	tin	3	197	355.000000000000	246.324372490926
P23_ere_TO_tio	23	o	syllabic_carrier	ere	tio	3	197	355.000000000000	246.324372490926
P23_ere_TO_tis	23	o	syllabic_carrier	ere	tis	3	197	355.000000000000	246.324372490926
P23_ere_TO_tit	23	o	syllabic_carrier	ere	tit	3	197	355.000000000000	246.324372490926
P23_ere_TO_tiu	23	o	syllabic_carrier	ere	tiu	3	197	355.000000000000	246.324372490926
P23_ere_TO_tqu	23	o	syllabic_carrier	ere	tqu	3	197	355.000000000000	246.324372490926
P23_ere_TO_tra	23	o	syllabic_carrier	ere	tra	3	197	355.000000000000	246.324372490926
P23_ere_TO_tri	23	o	syllabic_carrier	ere	tri	3	197	355.000000000000	246.324372490926
P23_ere_TO_tud	23	o	syllabic_carrier	ere	tud	3	197	355.000000000000	246.324372490926
P23_ere_TO_tum	23	o	syllabic_carrier	ere	tum	3	197	355.000000000000	246.324372490926
P23_ere_TO_tur	23	o	syllabic_carrier	ere	tur	3	197	355.000000000000	246.324372490926
P23_ere_TO_tus	23	o	syllabic_carrier	ere	tus	3	197	355.000000000000	246.324372490926
P23_ere_TO_uae	23	o	syllabic_carrier	ere	uae	3	197	355.000000000000	246.324372490926
P23_ere_TO_uam	23	o	syllabic_carrier	ere	uam	3	197	355.000000000000	246.324372490926
P23_ere_TO_udi	23	o	syllabic_carrier	ere	udi	3	197	355.000000000000	246.324372490926
P23_ere_TO_uis	23	o	syllabic_carrier	ere	uis	3	197	355.000000000000	246.324372490926
P23_ere_TO_uit	23	o	syllabic_carrier	ere	uit	3	197	355.000000000000	246.324372490926
P23_ere_TO_ult	23	o	syllabic_carrier	ere	ult	3	197	355.000000000000	246.324372490926
P23_ere_TO_ume	23	o	syllabic_carrier	ere	ume	3	197	355.000000000000	246.324372490926
P23_ere_TO_unt	23	o	syllabic_carrier	ere	unt	3	197	355.000000000000	246.324372490926
P23_ere_TO_uod	23	o	syllabic_carrier	ere	uod	3	197	355.000000000000	246.324372490926
P23_ere_TO_uos	23	o	syllabic_carrier	ere	uos	3	197	355.000000000000	246.324372490926
P23_ere_TO_uti	23	o	syllabic_carrier	ere	uti	3	197	355.000000000000	246.324372490926
P23_ere_TO_ven	23	o	syllabic_carrier	ere	ven	3	197	355.000000000000	246.324372490926
P23_ere_TO_ver	23	o	syllabic_carrier	ere	ver	3	197	355.000000000000	246.324372490926
P23_ere_TO_vis	23	o	syllabic_carrier	ere	vis	3	197	355.000000000000	246.324372490926
P23_ere_TO_vit	23	o	syllabic_carrier	ere	vit	3	197	355.000000000000	246.324372490926
P23_ere_TO_xer	23	o	syllabic_carrier	ere	xer	3	197	355.000000000000	246.324372490926
P24_o_TO_f	24	p	literal_carrier	o	f	1	1473	4152.000000000000	2061.295326352192
P24_o_TO_h	24	p	literal_carrier	o	h	1	1473	4152.000000000000	2061.295326352192
P24_o_TO_x	24	p	literal_carrier	o	x	1	1473	4152.000000000000	2061.295326352192
P24_o_TO_y	24	p	literal_carrier	o	y	1	1473	4152.000000000000	2061.295326352192
P24_o_TO_z	24	p	literal_carrier	o	z	1	1473	4152.000000000000	2061.295326352192
P25_er_TO_ab	25	q	syllabic_carrier	er	ab	2	702	1460.000000000000	901.969119732650
P25_er_TO_ac	25	q	syllabic_carrier	er	ac	2	702	1460.000000000000	901.969119732650
P25_er_TO_ad	25	q	syllabic_carrier	er	ad	2	702	1460.000000000000	901.969119732650
P25_er_TO_ae	25	q	syllabic_carrier	er	ae	2	702	1460.000000000000	901.969119732650
P25_er_TO_ag	25	q	syllabic_carrier	er	ag	2	702	1460.000000000000	901.969119732650
P25_er_TO_al	25	q	syllabic_carrier	er	al	2	702	1460.000000000000	901.969119732650
P25_er_TO_am	25	q	syllabic_carrier	er	am	2	702	1460.000000000000	901.969119732650
P25_er_TO_an	25	q	syllabic_carrier	er	an	2	702	1460.000000000000	901.969119732650
P25_er_TO_ap	25	q	syllabic_carrier	er	ap	2	702	1460.000000000000	901.969119732650
P25_er_TO_aq	25	q	syllabic_carrier	er	aq	2	702	1460.000000000000	901.969119732650
P25_er_TO_ar	25	q	syllabic_carrier	er	ar	2	702	1460.000000000000	901.969119732650
P25_er_TO_as	25	q	syllabic_carrier	er	as	2	702	1460.000000000000	901.969119732650
P25_er_TO_at	25	q	syllabic_carrier	er	at	2	702	1460.000000000000	901.969119732650
P25_er_TO_au	25	q	syllabic_carrier	er	au	2	702	1460.000000000000	901.969119732650
P25_er_TO_av	25	q	syllabic_carrier	er	av	2	702	1460.000000000000	901.969119732650
P25_er_TO_ba	25	q	syllabic_carrier	er	ba	2	702	1460.000000000000	901.969119732650
P25_er_TO_be	25	q	syllabic_carrier	er	be	2	702	1460.000000000000	901.969119732650
P25_er_TO_bi	25	q	syllabic_carrier	er	bi	2	702	1460.000000000000	901.969119732650
P25_er_TO_br	25	q	syllabic_carrier	er	br	2	702	1460.000000000000	901.969119732650
P25_er_TO_bs	25	q	syllabic_carrier	er	bs	2	702	1460.000000000000	901.969119732650
P25_er_TO_bu	25	q	syllabic_carrier	er	bu	2	702	1460.000000000000	901.969119732650
P25_er_TO_ca	25	q	syllabic_carrier	er	ca	2	702	1460.000000000000	901.969119732650
P25_er_TO_cc	25	q	syllabic_carrier	er	cc	2	702	1460.000000000000	901.969119732650
P25_er_TO_ce	25	q	syllabic_carrier	er	ce	2	702	1460.000000000000	901.969119732650
P25_er_TO_ci	25	q	syllabic_carrier	er	ci	2	702	1460.000000000000	901.969119732650
P25_er_TO_co	25	q	syllabic_carrier	er	co	2	702	1460.000000000000	901.969119732650
P25_er_TO_cr	25	q	syllabic_carrier	er	cr	2	702	1460.000000000000	901.969119732650
P25_er_TO_ct	25	q	syllabic_carrier	er	ct	2	702	1460.000000000000	901.969119732650
P25_er_TO_cu	25	q	syllabic_carrier	er	cu	2	702	1460.000000000000	901.969119732650
P25_er_TO_da	25	q	syllabic_carrier	er	da	2	702	1460.000000000000	901.969119732650
P25_er_TO_de	25	q	syllabic_carrier	er	de	2	702	1460.000000000000	901.969119732650
P25_er_TO_di	25	q	syllabic_carrier	er	di	2	702	1460.000000000000	901.969119732650
P25_er_TO_do	25	q	syllabic_carrier	er	do	2	702	1460.000000000000	901.969119732650
P25_er_TO_du	25	q	syllabic_carrier	er	du	2	702	1460.000000000000	901.969119732650
P25_er_TO_ea	25	q	syllabic_carrier	er	ea	2	702	1460.000000000000	901.969119732650
P25_er_TO_eb	25	q	syllabic_carrier	er	eb	2	702	1460.000000000000	901.969119732650
P25_er_TO_ec	25	q	syllabic_carrier	er	ec	2	702	1460.000000000000	901.969119732650
P25_er_TO_ed	25	q	syllabic_carrier	er	ed	2	702	1460.000000000000	901.969119732650
P25_er_TO_ef	25	q	syllabic_carrier	er	ef	2	702	1460.000000000000	901.969119732650
P25_er_TO_eg	25	q	syllabic_carrier	er	eg	2	702	1460.000000000000	901.969119732650
P25_er_TO_ei	25	q	syllabic_carrier	er	ei	2	702	1460.000000000000	901.969119732650
P25_er_TO_el	25	q	syllabic_carrier	er	el	2	702	1460.000000000000	901.969119732650
P25_er_TO_em	25	q	syllabic_carrier	er	em	2	702	1460.000000000000	901.969119732650
P25_er_TO_en	25	q	syllabic_carrier	er	en	2	702	1460.000000000000	901.969119732650
P25_er_TO_eo	25	q	syllabic_carrier	er	eo	2	702	1460.000000000000	901.969119732650
P25_er_TO_ep	25	q	syllabic_carrier	er	ep	2	702	1460.000000000000	901.969119732650
P25_er_TO_eq	25	q	syllabic_carrier	er	eq	2	702	1460.000000000000	901.969119732650
P25_er_TO_es	25	q	syllabic_carrier	er	es	2	702	1460.000000000000	901.969119732650
P25_er_TO_et	25	q	syllabic_carrier	er	et	2	702	1460.000000000000	901.969119732650
P25_er_TO_eu	25	q	syllabic_carrier	er	eu	2	702	1460.000000000000	901.969119732650
P25_er_TO_ev	25	q	syllabic_carrier	er	ev	2	702	1460.000000000000	901.969119732650
P25_er_TO_ex	25	q	syllabic_carrier	er	ex	2	702	1460.000000000000	901.969119732650
P25_er_TO_fa	25	q	syllabic_carrier	er	fa	2	702	1460.000000000000	901.969119732650
P25_er_TO_fe	25	q	syllabic_carrier	er	fe	2	702	1460.000000000000	901.969119732650
P25_er_TO_fi	25	q	syllabic_carrier	er	fi	2	702	1460.000000000000	901.969119732650
P25_er_TO_fl	25	q	syllabic_carrier	er	fl	2	702	1460.000000000000	901.969119732650
P25_er_TO_fr	25	q	syllabic_carrier	er	fr	2	702	1460.000000000000	901.969119732650
P25_er_TO_fu	25	q	syllabic_carrier	er	fu	2	702	1460.000000000000	901.969119732650
P25_er_TO_ga	25	q	syllabic_carrier	er	ga	2	702	1460.000000000000	901.969119732650
P25_er_TO_ge	25	q	syllabic_carrier	er	ge	2	702	1460.000000000000	901.969119732650
P25_er_TO_gi	25	q	syllabic_carrier	er	gi	2	702	1460.000000000000	901.969119732650
P25_er_TO_gn	25	q	syllabic_carrier	er	gn	2	702	1460.000000000000	901.969119732650
P25_er_TO_gr	25	q	syllabic_carrier	er	gr	2	702	1460.000000000000	901.969119732650
P25_er_TO_gu	25	q	syllabic_carrier	er	gu	2	702	1460.000000000000	901.969119732650
P25_er_TO_ha	25	q	syllabic_carrier	er	ha	2	702	1460.000000000000	901.969119732650
P25_er_TO_he	25	q	syllabic_carrier	er	he	2	702	1460.000000000000	901.969119732650
P25_er_TO_hi	25	q	syllabic_carrier	er	hi	2	702	1460.000000000000	901.969119732650
P25_er_TO_ho	25	q	syllabic_carrier	er	ho	2	702	1460.000000000000	901.969119732650
P25_er_TO_ia	25	q	syllabic_carrier	er	ia	2	702	1460.000000000000	901.969119732650
P25_er_TO_ib	25	q	syllabic_carrier	er	ib	2	702	1460.000000000000	901.969119732650
P25_er_TO_ic	25	q	syllabic_carrier	er	ic	2	702	1460.000000000000	901.969119732650
P25_er_TO_id	25	q	syllabic_carrier	er	id	2	702	1460.000000000000	901.969119732650
P25_er_TO_ie	25	q	syllabic_carrier	er	ie	2	702	1460.000000000000	901.969119732650
P25_er_TO_ig	25	q	syllabic_carrier	er	ig	2	702	1460.000000000000	901.969119732650
P25_er_TO_ii	25	q	syllabic_carrier	er	ii	2	702	1460.000000000000	901.969119732650
P25_er_TO_il	25	q	syllabic_carrier	er	il	2	702	1460.000000000000	901.969119732650
P25_er_TO_im	25	q	syllabic_carrier	er	im	2	702	1460.000000000000	901.969119732650
P25_er_TO_in	25	q	syllabic_carrier	er	in	2	702	1460.000000000000	901.969119732650
P25_er_TO_io	25	q	syllabic_carrier	er	io	2	702	1460.000000000000	901.969119732650
P25_er_TO_ip	25	q	syllabic_carrier	er	ip	2	702	1460.000000000000	901.969119732650
P25_er_TO_iq	25	q	syllabic_carrier	er	iq	2	702	1460.000000000000	901.969119732650
P25_er_TO_ir	25	q	syllabic_carrier	er	ir	2	702	1460.000000000000	901.969119732650
P25_er_TO_is	25	q	syllabic_carrier	er	is	2	702	1460.000000000000	901.969119732650
P25_er_TO_it	25	q	syllabic_carrier	er	it	2	702	1460.000000000000	901.969119732650
P25_er_TO_iu	25	q	syllabic_carrier	er	iu	2	702	1460.000000000000	901.969119732650
P25_er_TO_iv	25	q	syllabic_carrier	er	iv	2	702	1460.000000000000	901.969119732650
P25_er_TO_la	25	q	syllabic_carrier	er	la	2	702	1460.000000000000	901.969119732650
P25_er_TO_le	25	q	syllabic_carrier	er	le	2	702	1460.000000000000	901.969119732650
P25_er_TO_li	25	q	syllabic_carrier	er	li	2	702	1460.000000000000	901.969119732650
P25_er_TO_ll	25	q	syllabic_carrier	er	ll	2	702	1460.000000000000	901.969119732650
P25_er_TO_lo	25	q	syllabic_carrier	er	lo	2	702	1460.000000000000	901.969119732650
P25_er_TO_lt	25	q	syllabic_carrier	er	lt	2	702	1460.000000000000	901.969119732650
P25_er_TO_lu	25	q	syllabic_carrier	er	lu	2	702	1460.000000000000	901.969119732650
P25_er_TO_lv	25	q	syllabic_carrier	er	lv	2	702	1460.000000000000	901.969119732650
P25_er_TO_ma	25	q	syllabic_carrier	er	ma	2	702	1460.000000000000	901.969119732650
P25_er_TO_me	25	q	syllabic_carrier	er	me	2	702	1460.000000000000	901.969119732650
