source_group_id	edition	page	locus	kind	block	source_group_index	ivtff_group_raw	left_separator	right_separator	M	V	A
IT2a|f77r.18|G002	IT2a	f77r	f77r.18	P	f77r:P1	2	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheedy⟧	⟦cheedy⟧	⟦cheedy⟧
IT2a|f77r.18|G003	IT2a	f77r	f77r.18	P	f77r:P1	3	lshey	DEFINITE_SPACE	DEFINITE_SPACE	⟦lshey⟧	⟦lshey⟧	⟦lshey⟧
IT2a|f77r.18|G004	IT2a	f77r	f77r.18	P	f77r:P1	4	qol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧
IT2a|f77r.18|G005	IT2a	f77r	f77r.18	P	f77r:P1	5	or	DEFINITE_SPACE	DEFINITE_SPACE	⟦or⟧	⟦or⟧	⟦or⟧
IT2a|f77r.18|G006	IT2a	f77r	f77r.18	P	f77r:P1	6	chees	DEFINITE_SPACE	DEFINITE_SPACE	⟦chees⟧	⟦chees⟧	⟦chees⟧
IT2a|f77r.18|G007	IT2a	f77r	f77r.18	P	f77r:P1	7	sheckhedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheckhedy⟧	⟦sheckhedy⟧	⟦sheckhedy⟧
IT2a|f77r.18|G008	IT2a	f77r	f77r.18	P	f77r:P1	8	qol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧
IT2a|f77r.18|G009	IT2a	f77r	f77r.18	P	f77r:P1	9	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheedy⟧	⟦cheedy⟧	⟦cheedy⟧
IT2a|f77r.18|G010	IT2a	f77r	f77r.18	P	f77r:P1	10	qotaiin	DEFINITE_SPACE	LINE_END	C?	C?	C?
IT2a|f77r.19|G001	IT2a	f77r	f77r.19	P	f77r:P1	1	qokeedy	LINE_START	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.19|G002	IT2a	f77r	f77r.19	P	f77r:P1	2	lchey	DEFINITE_SPACE	DEFINITE_SPACE	⟦lchey⟧	⟦lchey⟧	⟦lchey⟧
IT2a|f77r.19|G003	IT2a	f77r	f77r.19	P	f77r:P1	3	lsheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦lsheey⟧	⟦lsheey⟧	⟦lsheey⟧
IT2a|f77r.19|G004	IT2a	f77r	f77r.19	P	f77r:P1	4	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.19|G005	IT2a	f77r	f77r.19	P	f77r:P1	5	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.19|G006	IT2a	f77r	f77r.19	P	f77r:P1	6	qokar	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokar⟧	⟦qokar⟧	⟦qokar⟧
IT2a|f77r.19|G007	IT2a	f77r	f77r.19	P	f77r:P1	7	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeey⟧	⟦qokeey⟧	⟦qokeey⟧
IT2a|f77r.19|G008	IT2a	f77r	f77r.19	P	f77r:P1	8	laiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦laiin⟧	⟦laiin⟧	⟦laiin⟧
IT2a|f77r.19|G009	IT2a	f77r	f77r.19	P	f77r:P1	9	chey	DEFINITE_SPACE	LINE_END	⟦chey⟧	⟦chey⟧	⟦chey⟧
IT2a|f77r.20|G001	IT2a	f77r	f77r.20	P	f77r:P1	1	qotain	LINE_START	DEFINITE_SPACE	⟦qotain⟧	⟦qotain⟧	⟦qotain⟧
IT2a|f77r.20|G002	IT2a	f77r	f77r.20	P	f77r:P1	2	sheal	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheal⟧	⟦sheal⟧	⟦sheal⟧
IT2a|f77r.20|G003	IT2a	f77r	f77r.20	P	f77r:P1	3	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.20|G004	IT2a	f77r	f77r.20	P	f77r:P1	4	qoteey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteey⟧	⟦qoteey⟧	⟦qoteey⟧
IT2a|f77r.20|G005	IT2a	f77r	f77r.20	P	f77r:P1	5	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
IT2a|f77r.20|G006	IT2a	f77r	f77r.20	P	f77r:P1	6	sheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheey⟧	⟦sheey⟧	⟦sheey⟧
IT2a|f77r.20|G007	IT2a	f77r	f77r.20	P	f77r:P1	7	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	A?	A?
IT2a|f77r.20|G008	IT2a	f77r	f77r.20	P	f77r:P1	8	dalchedy	DEFINITE_SPACE	LINE_END	⟦dalchedy⟧	⟦dalchedy⟧	⟦dalchedy⟧
IT2a|f77r.21|G001	IT2a	f77r	f77r.21	P	f77r:P1	1	chedaiin	LINE_START	DEFINITE_SPACE	⟦chedaiin⟧	⟦chedaiin⟧	⟦chedaiin⟧
IT2a|f77r.21|G002	IT2a	f77r	f77r.21	P	f77r:P1	2	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
IT2a|f77r.21|G003	IT2a	f77r	f77r.21	P	f77r:P1	3	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.21|G004	IT2a	f77r	f77r.21	P	f77r:P1	4	qokedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokedy⟧	⟦qokedy⟧	⟦qokedy⟧
IT2a|f77r.21|G005	IT2a	f77r	f77r.21	P	f77r:P1	5	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeey⟧	⟦qokeey⟧	⟦qokeey⟧
IT2a|f77r.21|G006	IT2a	f77r	f77r.21	P	f77r:P1	6	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
IT2a|f77r.21|G007	IT2a	f77r	f77r.21	P	f77r:P1	7	shear	DEFINITE_SPACE	DEFINITE_SPACE	⟦shear⟧	⟦shear⟧	⟦shear⟧
IT2a|f77r.21|G008	IT2a	f77r	f77r.21	P	f77r:P1	8	olaiiny	DEFINITE_SPACE	LINE_END	⟦olaiiny⟧	⟦olaiiny⟧	⟦olaiiny⟧
IT2a|f77r.22|G001	IT2a	f77r	f77r.22	P	f77r:P1	1	qoteedy	LINE_START	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
IT2a|f77r.22|G002	IT2a	f77r	f77r.22	P	f77r:P1	2	al	DEFINITE_SPACE	DEFINITE_SPACE	⟦al⟧	⟦al⟧	⟦al⟧
IT2a|f77r.22|G003	IT2a	f77r	f77r.22	P	f77r:P1	3	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧
IT2a|f77r.22|G004	IT2a	f77r	f77r.22	P	f77r:P1	4	r	DEFINITE_SPACE	DEFINITE_SPACE	⟦r⟧	⟦r⟧	⟦r⟧
IT2a|f77r.22|G005	IT2a	f77r	f77r.22	P	f77r:P1	5	oin	DEFINITE_SPACE	DEFINITE_SPACE	⟦oin⟧	⟦oin⟧	⟦oin⟧
IT2a|f77r.22|G006	IT2a	f77r	f77r.22	P	f77r:P1	6	chy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chy⟧	⟦chy⟧	⟦chy⟧
IT2a|f77r.22|G007	IT2a	f77r	f77r.22	P	f77r:P1	7	chedaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedaiin⟧	⟦chedaiin⟧	⟦chedaiin⟧
IT2a|f77r.22|G008	IT2a	f77r	f77r.22	P	f77r:P1	8	cheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧
IT2a|f77r.22|G009	IT2a	f77r	f77r.22	P	f77r:P1	9	okedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦okedy⟧	⟦okedy⟧	⟦okedy⟧
IT2a|f77r.22|G010	IT2a	f77r	f77r.22	P	f77r:P1	10	qoky	DEFINITE_SPACE	LINE_END	⟦qoky⟧	⟦qoky⟧	⟦qoky⟧
IT2a|f77r.23|G001	IT2a	f77r	f77r.23	P	f77r:P1	1	sheoky	LINE_START	DEFINITE_SPACE	⟦sheoky⟧	⟦sheoky⟧	⟦sheoky⟧
IT2a|f77r.23|G002	IT2a	f77r	f77r.23	P	f77r:P1	2	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
IT2a|f77r.23|G003	IT2a	f77r	f77r.23	P	f77r:P1	3	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
IT2a|f77r.23|G004	IT2a	f77r	f77r.23	P	f77r:P1	4	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧
IT2a|f77r.23|G005	IT2a	f77r	f77r.23	P	f77r:P1	5	olshedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦olshedy⟧	⟦olshedy⟧	⟦olshedy⟧
IT2a|f77r.23|G006	IT2a	f77r	f77r.23	P	f77r:P1	6	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.23|G007	IT2a	f77r	f77r.23	P	f77r:P1	7	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
IT2a|f77r.23|G008	IT2a	f77r	f77r.23	P	f77r:P1	8	qokol	DEFINITE_SPACE	LINE_END	⟦qokol⟧	⟦qokol⟧	⟦qokol⟧
IT2a|f77r.24|G001	IT2a	f77r	f77r.24	P	f77r:P1	1	daiin	LINE_START	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
IT2a|f77r.24|G002	IT2a	f77r	f77r.24	P	f77r:P1	2	dol	DEFINITE_SPACE	DEFINITE_SPACE	⟦dol⟧	⟦dol⟧	⟦dol⟧
IT2a|f77r.24|G003	IT2a	f77r	f77r.24	P	f77r:P1	3	shor	DEFINITE_SPACE	DEFINITE_SPACE	⟦shor⟧	⟦shor⟧	⟦shor⟧
IT2a|f77r.24|G004	IT2a	f77r	f77r.24	P	f77r:P1	4	cphey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cphey⟧	⟦cphey⟧	⟦cphey⟧
IT2a|f77r.24|G005	IT2a	f77r	f77r.24	P	f77r:P1	5	lfcheol	DEFINITE_SPACE	DEFINITE_SPACE	⟦lfcheol⟧	⟦lfcheol⟧	⟦lfcheol⟧
IT2a|f77r.24|G006	IT2a	f77r	f77r.24	P	f77r:P1	6	shear	DEFINITE_SPACE	DEFINITE_SPACE	⟦shear⟧	⟦shear⟧	⟦shear⟧
IT2a|f77r.24|G007	IT2a	f77r	f77r.24	P	f77r:P1	7	qolchy	DEFINITE_SPACE	LINE_END	⟦qolchy⟧	⟦qolchy⟧	⟦qolchy⟧
IT2a|f77r.25|G001	IT2a	f77r	f77r.25	P	f77r:P2	1	otedy	LINE_START	DEFINITE_SPACE	A?	A?	A?
IT2a|f77r.25|G002	IT2a	f77r	f77r.25	P	f77r:P2	2	qokor	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokor⟧	⟦qokor⟧	⟦qokor⟧
IT2a|f77r.25|G003	IT2a	f77r	f77r.25	P	f77r:P2	3	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
IT2a|f77r.25|G004	IT2a	f77r	f77r.25	P	f77r:P2	4	qokal	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokal⟧	⟦qokal⟧	⟦qokal⟧
IT2a|f77r.25|G005	IT2a	f77r	f77r.25	P	f77r:P2	5	shedar	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedar⟧	⟦shedar⟧	⟦shedar⟧
IT2a|f77r.25|G006	IT2a	f77r	f77r.25	P	f77r:P2	6	dal	DEFINITE_SPACE	DEFINITE_SPACE	⟦dal⟧	⟦dal⟧	⟦dal⟧
IT2a|f77r.25|G007	IT2a	f77r	f77r.25	P	f77r:P2	7	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
IT2a|f77r.25|G008	IT2a	f77r	f77r.25	P	f77r:P2	8	daror	DEFINITE_SPACE	LINE_END	⟦daror⟧	⟦daror⟧	⟦daror⟧
IT2a|f77r.26|G001	IT2a	f77r	f77r.26	P	f77r:P2	1	qoteedy	LINE_START	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
IT2a|f77r.26|G002	IT2a	f77r	f77r.26	P	f77r:P2	2	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.26|G003	IT2a	f77r	f77r.26	P	f77r:P2	3	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
IT2a|f77r.26|G004	IT2a	f77r	f77r.26	P	f77r:P2	4	chcthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chcthy⟧	⟦chcthy⟧	⟦chcthy⟧
IT2a|f77r.26|G005	IT2a	f77r	f77r.26	P	f77r:P2	5	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧
IT2a|f77r.26|G006	IT2a	f77r	f77r.26	P	f77r:P2	6	qokaly	DEFINITE_SPACE	LINE_END	⟦qokaly⟧	⟦qokaly⟧	⟦qokaly⟧
IT2a|f77r.27|G001	IT2a	f77r	f77r.27	P	f77r:P2	1	solchedy	LINE_START	DEFINITE_SPACE	⟦solchedy⟧	⟦solchedy⟧	⟦solchedy⟧
IT2a|f77r.27|G002	IT2a	f77r	f77r.27	P	f77r:P2	2	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
IT2a|f77r.27|G003	IT2a	f77r	f77r.27	P	f77r:P2	3	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
IT2a|f77r.27|G004	IT2a	f77r	f77r.27	P	f77r:P2	4	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
IT2a|f77r.27|G005	IT2a	f77r	f77r.27	P	f77r:P2	5	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.27|G006	IT2a	f77r	f77r.27	P	f77r:P2	6	qotedy	DEFINITE_SPACE	LINE_END	A?	A?	A?
IT2a|f77r.28|G001	IT2a	f77r	f77r.28	P	f77r:P2	1	olchey	LINE_START	DEFINITE_SPACE	⟦olchey⟧	⟦olchey⟧	⟦olchey⟧
IT2a|f77r.28|G002	IT2a	f77r	f77r.28	P	f77r:P2	2	qotey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qotey⟧	⟦qotey⟧	⟦qotey⟧
IT2a|f77r.28|G003	IT2a	f77r	f77r.28	P	f77r:P2	3	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
IT2a|f77r.28|G004	IT2a	f77r	f77r.28	P	f77r:P2	4	olcheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦olcheedy⟧	⟦olcheedy⟧	⟦olcheedy⟧
IT2a|f77r.28|G005	IT2a	f77r	f77r.28	P	f77r:P2	5	sar	DEFINITE_SPACE	DEFINITE_SPACE	⟦sar⟧	⟦sar⟧	⟦sar⟧
IT2a|f77r.28|G006	IT2a	f77r	f77r.28	P	f77r:P2	6	lom	DEFINITE_SPACE	LINE_END	⟦lom⟧	⟦lom⟧	⟦lom⟧
IT2a|f77r.29|G001	IT2a	f77r	f77r.29	P	f77r:P2	1	saiin	LINE_START	DEFINITE_SPACE	⟦saiin⟧	⟦saiin⟧	⟦saiin⟧
IT2a|f77r.29|G002	IT2a	f77r	f77r.29	P	f77r:P2	2	cheeol	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheeol⟧	⟦cheeol⟧	⟦cheeol⟧
IT2a|f77r.29|G003	IT2a	f77r	f77r.29	P	f77r:P2	3	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.29|G004	IT2a	f77r	f77r.29	P	f77r:P2	4	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.29|G005	IT2a	f77r	f77r.29	P	f77r:P2	5	qotal	DEFINITE_SPACE	LINE_END	⟦qotal⟧	⟦qotal⟧	⟦qotal⟧
IT2a|f77r.30|G001	IT2a	f77r	f77r.30	P	f77r:P2	1	qokaiin	LINE_START	DEFINITE_SPACE	D?	D?	D?
IT2a|f77r.30|G002	IT2a	f77r	f77r.30	P	f77r:P2	2	chckhey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chckhey⟧	⟦chckhey⟧	⟦chckhey⟧
IT2a|f77r.30|G003	IT2a	f77r	f77r.30	P	f77r:P2	3	saiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦saiin⟧	⟦saiin⟧	⟦saiin⟧
IT2a|f77r.30|G004	IT2a	f77r	f77r.30	P	f77r:P2	4	qolkain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolkain⟧	⟦qolkain⟧	⟦qolkain⟧
IT2a|f77r.30|G005	IT2a	f77r	f77r.30	P	f77r:P2	5	cheeky	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheeky⟧	⟦cheeky⟧	⟦cheeky⟧
IT2a|f77r.30|G006	IT2a	f77r	f77r.30	P	f77r:P2	6	lol	DEFINITE_SPACE	LINE_END	⟦lol⟧	⟦lol⟧	⟦lol⟧
IT2a|f77r.31|G001	IT2a	f77r	f77r.31	P	f77r:P2	1	qokain	LINE_START	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
IT2a|f77r.31|G002	IT2a	f77r	f77r.31	P	f77r:P2	2	chckhy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chckhy⟧	⟦chckhy⟧	⟦chckhy⟧
IT2a|f77r.31|G003	IT2a	f77r	f77r.31	P	f77r:P2	3	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeey⟧	⟦qokeey⟧	⟦qokeey⟧
IT2a|f77r.31|G004	IT2a	f77r	f77r.31	P	f77r:P2	4	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	A?	A?
IT2a|f77r.31|G005	IT2a	f77r	f77r.31	P	f77r:P2	5	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	A?	A?
IT2a|f77r.31|G006	IT2a	f77r	f77r.31	P	f77r:P2	6	qotary	DEFINITE_SPACE	LINE_END	⟦qotary⟧	⟦qotary⟧	⟦qotary⟧
IT2a|f77r.32|G001	IT2a	f77r	f77r.32	P	f77r:P2	1	qor	LINE_START	DEFINITE_SPACE	⟦qor⟧	⟦qor⟧	⟦qor⟧
IT2a|f77r.32|G002	IT2a	f77r	f77r.32	P	f77r:P2	2	ain	DEFINITE_SPACE	DEFINITE_SPACE	⟦ain⟧	⟦ain⟧	⟦ain⟧
IT2a|f77r.32|G003	IT2a	f77r	f77r.32	P	f77r:P2	3	cheol	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheol⟧	⟦cheol⟧	⟦cheol⟧
IT2a|f77r.32|G004	IT2a	f77r	f77r.32	P	f77r:P2	4	ol	DEFINITE_SPACE	DEFINITE_SPACE	⟦ol⟧	⟦ol⟧	⟦ol⟧
IT2a|f77r.32|G005	IT2a	f77r	f77r.32	P	f77r:P2	5	chealor	DEFINITE_SPACE	DEFINITE_SPACE	⟦chealor⟧	⟦chealor⟧	⟦chealor⟧
IT2a|f77r.32|G006	IT2a	f77r	f77r.32	P	f77r:P2	6	cheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧
IT2a|f77r.32|G007	IT2a	f77r	f77r.32	P	f77r:P2	7	qetaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦qetaiin⟧	⟦qetaiin⟧	⟦qetaiin⟧
IT2a|f77r.32|G008	IT2a	f77r	f77r.32	P	f77r:P2	8	dary	DEFINITE_SPACE	LINE_END	⟦dary⟧	⟦dary⟧	⟦dary⟧
IT2a|f77r.33|G001	IT2a	f77r	f77r.33	P	f77r:P2	1	daiin	LINE_START	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
IT2a|f77r.33|G002	IT2a	f77r	f77r.33	P	f77r:P2	2	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
IT2a|f77r.33|G003	IT2a	f77r	f77r.33	P	f77r:P2	3	qol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧
IT2a|f77r.33|G004	IT2a	f77r	f77r.33	P	f77r:P2	4	keedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦keedy⟧	⟦keedy⟧	⟦keedy⟧
IT2a|f77r.33|G005	IT2a	f77r	f77r.33	P	f77r:P2	5	qoteeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteeedy⟧	⟦qoteeedy⟧	⟦qoteeedy⟧
IT2a|f77r.33|G006	IT2a	f77r	f77r.33	P	f77r:P2	6	sar	DEFINITE_SPACE	DEFINITE_SPACE	⟦sar⟧	⟦sar⟧	⟦sar⟧
IT2a|f77r.33|G007	IT2a	f77r	f77r.33	P	f77r:P2	7	oiiiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦oiiiin⟧	⟦oiiiin⟧	⟦oiiiin⟧
IT2a|f77r.33|G008	IT2a	f77r	f77r.33	P	f77r:P2	8	cheety	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheety⟧	⟦cheety⟧	⟦cheety⟧
IT2a|f77r.33|G009	IT2a	f77r	f77r.33	P	f77r:P2	9	dy	DEFINITE_SPACE	LINE_END	⟦dy⟧	⟦dy⟧	⟦dy⟧
IT2a|f77r.34|G001	IT2a	f77r	f77r.34	P	f77r:P2	1	qokaiin	LINE_START	DEFINITE_SPACE	D?	D?	D?
IT2a|f77r.34|G002	IT2a	f77r	f77r.34	P	f77r:P2	2	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
IT2a|f77r.34|G003	IT2a	f77r	f77r.34	P	f77r:P2	3	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
IT2a|f77r.34|G004	IT2a	f77r	f77r.34	P	f77r:P2	4	qol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧
IT2a|f77r.34|G005	IT2a	f77r	f77r.34	P	f77r:P2	5	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
IT2a|f77r.34|G006	IT2a	f77r	f77r.34	P	f77r:P2	6	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
IT2a|f77r.34|G007	IT2a	f77r	f77r.34	P	f77r:P2	7	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
IT2a|f77r.34|G008	IT2a	f77r	f77r.34	P	f77r:P2	8	checkhy	DEFINITE_SPACE	DEFINITE_SPACE	⟦checkhy⟧	⟦checkhy⟧	⟦checkhy⟧
IT2a|f77r.34|G009	IT2a	f77r	f77r.34	P	f77r:P2	9	raiin	DEFINITE_SPACE	LINE_END	⟦raiin⟧	⟦raiin⟧	⟦raiin⟧
IT2a|f77r.35|G001	IT2a	f77r	f77r.35	P	f77r:P2	1	solkeey	LINE_START	DEFINITE_SPACE	⟦solkeey⟧	⟦solkeey⟧	⟦solkeey⟧
IT2a|f77r.35|G002	IT2a	f77r	f77r.35	P	f77r:P2	2	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
IT2a|f77r.35|G003	IT2a	f77r	f77r.35	P	f77r:P2	3	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
IT2a|f77r.35|G004	IT2a	f77r	f77r.35	P	f77r:P2	4	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
IT2a|f77r.35|G005	IT2a	f77r	f77r.35	P	f77r:P2	5	sheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheedy⟧	⟦sheedy⟧	⟦sheedy⟧
IT2a|f77r.35|G006	IT2a	f77r	f77r.35	P	f77r:P2	6	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
IT2a|f77r.35|G007	IT2a	f77r	f77r.35	P	f77r:P2	7	chedaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedaiin⟧	⟦chedaiin⟧	⟦chedaiin⟧
IT2a|f77r.35|G008	IT2a	f77r	f77r.35	P	f77r:P2	8	chealy	DEFINITE_SPACE	LINE_END	⟦chealy⟧	⟦chealy⟧	⟦chealy⟧
IT2a|f77r.36|G001	IT2a	f77r	f77r.36	P	f77r:P2	1	dshedy	LINE_START	DEFINITE_SPACE	⟦dshedy⟧	⟦dshedy⟧	⟦dshedy⟧
IT2a|f77r.36|G002	IT2a	f77r	f77r.36	P	f77r:P2	2	pchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦pchedy⟧	⟦pchedy⟧	⟦pchedy⟧
IT2a|f77r.36|G003	IT2a	f77r	f77r.36	P	f77r:P2	3	qotain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qotain⟧	⟦qotain⟧	⟦qotain⟧
IT2a|f77r.36|G004	IT2a	f77r	f77r.36	P	f77r:P2	4	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
IT2a|f77r.36|G005	IT2a	f77r	f77r.36	P	f77r:P2	5	dolchl	DEFINITE_SPACE	DEFINITE_SPACE	⟦dolchl⟧	⟦dolchl⟧	⟦dolchl⟧
IT2a|f77r.36|G006	IT2a	f77r	f77r.36	P	f77r:P2	6	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.36|G007	IT2a	f77r	f77r.36	P	f77r:P2	7	qokol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokol⟧	⟦qokol⟧	⟦qokol⟧
IT2a|f77r.36|G008	IT2a	f77r	f77r.36	P	f77r:P2	8	olchey	DEFINITE_SPACE	LINE_END	⟦olchey⟧	⟦olchey⟧	⟦olchey⟧
IT2a|f77r.37|G001	IT2a	f77r	f77r.37	P	f77r:P2	1	teeolain	LINE_START	DEFINITE_SPACE	⟦teeolain⟧	⟦teeolain⟧	⟦teeolain⟧
IT2a|f77r.37|G002	IT2a	f77r	f77r.37	P	f77r:P2	2	chey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chey⟧	⟦chey⟧	⟦chey⟧
