unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de	nomenclator_layer
U108	PROSE_WORKSHOP	f81v	f81v.2	B1	E108	olkain	PRODUCTIVE_COMPONENTS	weitere Portion	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U109	PROSE_WORKSHOP	f81v	f81v.2	B1	E109	al	PRODUCTIVE_COMPONENTS	dorthin	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U110	PROSE_WORKSHOP	f81v	f81v.2	B1	E110	ol	PRODUCTIVE_COMPONENTS	fortsetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U111	PROSE_WORKSHOP	f81v	f81v.2	B1	E111	rol	PRODUCTIVE_COMPONENTS	weiterfuehren	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U112	PROSE_WORKSHOP	f81v	f81v.2	B1	E112	dl	WHOLE_CARD_CODEBOOK	Zusatz	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U113	PROSE_WORKSHOP	f81v	f81v.7	B1	E113	olor	PRODUCTIVE_COMPONENTS	Fortsetzungsansatz	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U114	PROSE_WORKSHOP	f81v	f81v.7	B1	E114	ol	PRODUCTIVE_COMPONENTS	fortsetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U115	PROSE_WORKSHOP	f81v	f81v.7	B1	E115	sheckhal	PRODUCTIVE_COMPONENTS	kurz zur Zielstelle durchleiten	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U116	PROSE_WORKSHOP	f81v	f81v.7	B1	E116	daiin	PRODUCTIVE_COMPONENTS	Sollmaß	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U117	PROSE_WORKSHOP	f81v	f81v.7	B1	E117	qokeedal	PRODUCTIVE_COMPONENTS	dort länger halten	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U118	PROSE_WORKSHOP	f81v	f81v.7	B1	E118	daiin	PRODUCTIVE_COMPONENTS	Sollmaß	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U119	PROSE_WORKSHOP	f81v	f81v.7	B1	E119	chckhy	PRODUCTIVE_COMPONENTS	durchleiten	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U120	PROSE_WORKSHOP	f81v	f81v.7	B1	E120	schedy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U121	PROSE_WORKSHOP	f81v	f81v.7	B1	E121	qol	PRODUCTIVE_COMPONENTS	fortsetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U122	PROSE_WORKSHOP	f81v	f81v.17	B1	E122	sshkchdy	WHOLE_CARD_CODEBOOK	schwenken	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U123	PROSE_WORKSHOP	f81v	f81v.17	B1	E123	chedy	PRODUCTIVE_COMPONENTS	umsetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U124	PROSE_WORKSHOP	f81v	f81v.17	B1	E124	ol	PRODUCTIVE_COMPONENTS	fortsetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U125	PROSE_WORKSHOP	f81v	f81v.17	B1	E125	shedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U126	PROSE_WORKSHOP	f81v	f81v.17	B1	E126	qolchedy	PRODUCTIVE_COMPONENTS	fortsetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U127	PROSE_WORKSHOP	f81v	f81v.17	B1	E127	qokain	PRODUCTIVE_COMPONENTS	eine Portion zugeben	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U128	PROSE_WORKSHOP	f81v	f81v.17	B1	E128	shckhy	PRODUCTIVE_COMPONENTS	durchleiten	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U129	PROSE_WORKSHOP	f81v	f81v.17	B1	E129	dl	WHOLE_CARD_CODEBOOK	Zusatz	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U130	PROSE_WORKSHOP	f81v	f81v.17	B1	E130	ral	PRODUCTIVE_COMPONENTS	zur Zielstelle	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U131	PROSE_WORKSHOP	f81v	f81v.18	B1	E131	qokchdy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U132	PROSE_WORKSHOP	f81v	f81v.18	B1	E132	chey	PRODUCTIVE_COMPONENTS	dieser Posten	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U133	PROSE_WORKSHOP	f81v	f81v.18	B1	E133	ol	PRODUCTIVE_COMPONENTS	fortsetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U134	PROSE_WORKSHOP	f81v	f81v.18	B1	E134	cheky	PRODUCTIVE_COMPONENTS	kurz wärmen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U135	PROSE_WORKSHOP	f81v	f81v.18	B1	E135	ol	PRODUCTIVE_COMPONENTS	fortsetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U136	PROSE_WORKSHOP	f81v	f81v.18	B1	E136	shedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U137	PROSE_WORKSHOP	f81v	f81v.18	B1	E137	qokedy	PRODUCTIVE_COMPONENTS	kurz ansetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U138	PROSE_WORKSHOP	f81v	f81v.18	B1	E138	qokedy	PRODUCTIVE_COMPONENTS	kurz ansetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U139	PROSE_WORKSHOP	f81v	f81v.18	B1	E139	chckhy	PRODUCTIVE_COMPONENTS	durchleiten	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U140	PROSE_WORKSHOP	f81v	f81v.18	B1	E140	qoky	PRODUCTIVE_COMPONENTS	Posten ansetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U141	PROSE_WORKSHOP	f81v	f81v.21	B1	E141	lsho	PRODUCTIVE_COMPONENTS	Waschgang	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U142	PROSE_WORKSHOP	f81v	f81v.21	B1	E142	qokey	PRODUCTIVE_COMPONENTS	kurz ansetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U143	PROSE_WORKSHOP	f81v	f81v.21	B1	E143	lshedy	PRODUCTIVE_COMPONENTS	waschen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U144	PROSE_WORKSHOP	f81v	f81v.21	B1	E144	lshedy	PRODUCTIVE_COMPONENTS	waschen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U145	PROSE_WORKSHOP	f81v	f81v.21	B1	E145	chedy	PRODUCTIVE_COMPONENTS	umsetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U146	PROSE_WORKSHOP	f81v	f81v.21	B1	E146	qolky	PRODUCTIVE_COMPONENTS	weiterfuehren	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U147	PROSE_WORKSHOP	f81v	f81v.21	B1	E147	lchedal	PRODUCTIVE_COMPONENTS	Auslass	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U148	PROSE_WORKSHOP	f81v	f81v.21	B1	E148	qol	PRODUCTIVE_COMPONENTS	fortsetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U149	PROSE_WORKSHOP	f81v	f81v.21	B1	E149	otar	PRODUCTIVE_COMPONENTS	danach von dort	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U150	PROSE_WORKSHOP	f81v	f81v.24	B1	E150	ytey	WHOLE_CARD_CODEBOOK	fuellen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U151	PROSE_WORKSHOP	f81v	f81v.24	B1	E151	okchedy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U152	PROSE_WORKSHOP	f81v	f81v.24	B1	E152	qokal	PRODUCTIVE_COMPONENTS	dort ansetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U153	PROSE_WORKSHOP	f81v	f81v.24	B1	E153	okeey	PRODUCTIVE_COMPONENTS	länger ansetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U154	PROSE_WORKSHOP	f81v	f81v.24	B1	E154	qol	PRODUCTIVE_COMPONENTS	fortsetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U155	PROSE_WORKSHOP	f81v	f81v.24	B1	E155	cheedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U156	PROSE_WORKSHOP	f81v	f81v.24	B1	E156	sal	PRODUCTIVE_COMPONENTS	dorthin	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U157	PROSE_WORKSHOP	f81v	f81v.24	B1	E157	teol	PRODUCTIVE_COMPONENTS	kurz weiterfuehren	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U158	PROSE_WORKSHOP	f81v	f81v.24	B1	E158	dchdy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U159	PROSE_WORKSHOP	f81v	f81v.24	B1	E159	ly	WHOLE_CARD_CODEBOOK	Gefaess	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U160	PROSE_WORKSHOP	f81v	f81v.27	B1	E160	dsheol	PRODUCTIVE_COMPONENTS	kurz weiter ruhen lassen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U161	PROSE_WORKSHOP	f81v	f81v.27	B1	E161	oiiin	PRODUCTIVE_COMPONENTS	Sollstufe	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U162	PROSE_WORKSHOP	f81v	f81v.27	B1	E162	olkeedy	PRODUCTIVE_COMPONENTS	länger sammeln; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U163	PROSE_WORKSHOP	f81v	f81v.27	B1	E163	tedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U164	PROSE_WORKSHOP	f81v	f81v.27	B1	E164	cheky	PRODUCTIVE_COMPONENTS	kurz wärmen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U165	PROSE_WORKSHOP	f81v	f81v.27	B1	E165	shckhedy	PRODUCTIVE_COMPONENTS	seihen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U166	PROSE_WORKSHOP	f81v	f81v.27	B1	E166	chal	PRODUCTIVE_COMPONENTS	dorthin	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U167	PROSE_WORKSHOP	f82r	f82r.2	B2	E167	dchedy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U168	PROSE_WORKSHOP	f82r	f82r.2	B2	E168	qolchedy	PRODUCTIVE_COMPONENTS	fortsetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U169	PROSE_WORKSHOP	f82r	f82r.2	B2	E169	qokain	PRODUCTIVE_COMPONENTS	eine Portion zugeben	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U170	PROSE_WORKSHOP	f82r	f82r.2	B2	E170	dy	PRODUCTIVE_COMPONENTS	dieser Posten	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U171	PROSE_WORKSHOP	f82r	f82r.2	B2	E171	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U172	PROSE_WORKSHOP	f82r	f82r.2	B2	E172	qokal	PRODUCTIVE_COMPONENTS	dort ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U173	PROSE_WORKSHOP	f82r	f82r.2	B2	E173	lcheckhy	PRODUCTIVE_COMPONENTS	Ausgangsdurchlass	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U174	PROSE_WORKSHOP	f82r	f82r.2	B2	E174	lched	PRODUCTIVE_COMPONENTS	abführen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U175	PROSE_WORKSHOP	f82r	f82r.3	B2	E175	qokeey	PRODUCTIVE_COMPONENTS	länger ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U176	PROSE_WORKSHOP	f82r	f82r.3	B2	E176	lcheckhedy	PRODUCTIVE_COMPONENTS	abseihen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U177	PROSE_WORKSHOP	f82r	f82r.3	B2	E177	qokaly	PRODUCTIVE_COMPONENTS	dies dort ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U178	PROSE_WORKSHOP	f82r	f82r.3	B2	E178	solkaiin	PRODUCTIVE_COMPONENTS	bis Sollmass sammeln	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U179	PROSE_WORKSHOP	f82r	f82r.3	B2	E179	chckhy	PRODUCTIVE_COMPONENTS	durchleiten	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U180	PROSE_WORKSHOP	f82r	f82r.3	B2	E180	qokaiin	PRODUCTIVE_COMPONENTS	auf Sollmaß einstellen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U181	PROSE_WORKSHOP	f82r	f82r.4	B2	E181	qokaiin	PRODUCTIVE_COMPONENTS	auf Sollmaß einstellen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U182	PROSE_WORKSHOP	f82r	f82r.4	B2	E182	octheol	PRODUCTIVE_COMPONENTS	bereit weiterfuehren	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U183	PROSE_WORKSHOP	f82r	f82r.4	B2	E183	chkeey	PRODUCTIVE_COMPONENTS	länger wärmen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U184	PROSE_WORKSHOP	f82r	f82r.4	B2	E184	ldy	PRODUCTIVE_COMPONENTS	abziehen; Ende	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U185	PROSE_WORKSHOP	f82r	f82r.4	B2	E185	oteey	PRODUCTIVE_COMPONENTS	langer Folgeposten	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U186	PROSE_WORKSHOP	f82r	f82r.4	B2	E186	qokal	PRODUCTIVE_COMPONENTS	dort ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U187	PROSE_WORKSHOP	f82r	f82r.4	B2	E187	sheckhy	PRODUCTIVE_COMPONENTS	kurz durchleiten	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U188	PROSE_WORKSHOP	f82r	f82r.4	B2	E188	qoky	PRODUCTIVE_COMPONENTS	Posten ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U189	PROSE_WORKSHOP	f82r	f82r.7	B2	E189	dshedy	WHOLE_CARD_CODEBOOK	Frischwasser	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U190	PROSE_WORKSHOP	f82r	f82r.7	B2	E190	sotaiin	PRODUCTIVE_COMPONENTS	Folgemaß	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U191	PROSE_WORKSHOP	f82r	f82r.7	B2	E191	qokar	PRODUCTIVE_COMPONENTS	daraus ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U192	PROSE_WORKSHOP	f82r	f82r.7	B2	E192	shedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U193	PROSE_WORKSHOP	f82r	f82r.7	B2	E193	solshedy	PRODUCTIVE_COMPONENTS	weiter absetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U194	PROSE_WORKSHOP	f82r	f82r.7	B2	E194	qokeey	PRODUCTIVE_COMPONENTS	länger ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U195	PROSE_WORKSHOP	f82r	f82r.7	B2	E195	qoky	PRODUCTIVE_COMPONENTS	Posten ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U196	PROSE_WORKSHOP	f82r	f82r.7	B2	E196	ls	PRODUCTIVE_COMPONENTS	Auslass	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U197	PROSE_WORKSHOP	f82r	f82r.7	B2	E197	cheey	WHOLE_CARD_CODEBOOK	Klarlauf	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U198	PROSE_WORKSHOP	f82r	f82r.19	B2	E198	okain	PRODUCTIVE_COMPONENTS	eine Portion zugeben	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U199	PROSE_WORKSHOP	f82r	f82r.19	B2	E199	char	PRODUCTIVE_COMPONENTS	daraus	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U200	PROSE_WORKSHOP	f82r	f82r.19	B2	E200	okain	PRODUCTIVE_COMPONENTS	eine Portion zugeben	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U201	PROSE_WORKSHOP	f82r	f82r.19	B2	E201	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U202	PROSE_WORKSHOP	f82r	f82r.19	B2	E202	lchy	PRODUCTIVE_COMPONENTS	abziehen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U203	PROSE_WORKSHOP	f82r	f82r.23	B2	E203	cheey	WHOLE_CARD_CODEBOOK	Klarlauf	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U204	PROSE_WORKSHOP	f82r	f82r.23	B2	E204	qcthey	PRODUCTIVE_COMPONENTS	kurz bereithalten	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U205	PROSE_WORKSHOP	f82r	f82r.23	B2	E205	qokeey	PRODUCTIVE_COMPONENTS	länger ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U206	PROSE_WORKSHOP	f82r	f82r.23	B2	E206	lcheey	PRODUCTIVE_COMPONENTS	Klarlauf abfuehren	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U207	PROSE_WORKSHOP	f82r	f82r.23	B2	E207	daiin	PRODUCTIVE_COMPONENTS	Sollmaß	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U208	PROSE_WORKSHOP	f82r	f82r.23	B2	E208	chey	PRODUCTIVE_COMPONENTS	dieser Posten	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U209	PROSE_WORKSHOP	f82r	f82r.23	B2	E209	qokeeedy	PRODUCTIVE_COMPONENTS	vollständig ansetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U210	PROSE_WORKSHOP	f82r	f82r.23	B2	E210	lchedy	PRODUCTIVE_COMPONENTS	abführen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U211	PROSE_WORKSHOP	f82r	f82r.23	B2	E211	lar	PRODUCTIVE_COMPONENTS	von dort abfuehren	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U212	PROSE_WORKSHOP	f82r	f82r.26	B2	E212	tshey	PRODUCTIVE_COMPONENTS	Klarlauf	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U213	PROSE_WORKSHOP	f82r	f82r.26	B2	E213	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U214	PROSE_WORKSHOP	f82r	f82r.26	B2	E214	cheal	PRODUCTIVE_COMPONENTS	dorthin	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
