unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de
U125	PROSE_WORKSHOP	f81v	f81v.17	B1	E125	shedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U126	PROSE_WORKSHOP	f81v	f81v.17	B1	E126	qolchedy	PRODUCTIVE_COMPONENTS	fortsetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U127	PROSE_WORKSHOP	f81v	f81v.17	B1	E127	qokain	PRODUCTIVE_COMPONENTS	eine Portion zugeben	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U128	PROSE_WORKSHOP	f81v	f81v.17	B1	E128	shckhy	PRODUCTIVE_COMPONENTS	durchleiten	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U129	PROSE_WORKSHOP	f81v	f81v.17	B1	E129	dl	WHOLE_CARD_CODEBOOK	Zusatz	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U130	PROSE_WORKSHOP	f81v	f81v.17	B1	E130	ral	PRODUCTIVE_COMPONENTS	zur Zielstelle	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U131	PROSE_WORKSHOP	f81v	f81v.18	B1	E131	qokchdy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U132	PROSE_WORKSHOP	f81v	f81v.18	B1	E132	chey	PRODUCTIVE_COMPONENTS	dieser Posten	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U133	PROSE_WORKSHOP	f81v	f81v.18	B1	E133	ol	PRODUCTIVE_COMPONENTS	fortsetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U134	PROSE_WORKSHOP	f81v	f81v.18	B1	E134	cheky	PRODUCTIVE_COMPONENTS	kurz wärmen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U135	PROSE_WORKSHOP	f81v	f81v.18	B1	E135	ol	PRODUCTIVE_COMPONENTS	fortsetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U136	PROSE_WORKSHOP	f81v	f81v.18	B1	E136	shedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U137	PROSE_WORKSHOP	f81v	f81v.18	B1	E137	qokedy	PRODUCTIVE_COMPONENTS	kurz ansetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U138	PROSE_WORKSHOP	f81v	f81v.18	B1	E138	qokedy	PRODUCTIVE_COMPONENTS	kurz ansetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U139	PROSE_WORKSHOP	f81v	f81v.18	B1	E139	chckhy	PRODUCTIVE_COMPONENTS	durchleiten	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U140	PROSE_WORKSHOP	f81v	f81v.18	B1	E140	qoky	PRODUCTIVE_COMPONENTS	Posten ansetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U141	PROSE_WORKSHOP	f81v	f81v.21	B1	E141	lsho	PRODUCTIVE_COMPONENTS	Waschgang	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U142	PROSE_WORKSHOP	f81v	f81v.21	B1	E142	qokey	PRODUCTIVE_COMPONENTS	kurz ansetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U143	PROSE_WORKSHOP	f81v	f81v.21	B1	E143	lshedy	PRODUCTIVE_COMPONENTS	waschen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U144	PROSE_WORKSHOP	f81v	f81v.21	B1	E144	lshedy	PRODUCTIVE_COMPONENTS	waschen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U145	PROSE_WORKSHOP	f81v	f81v.21	B1	E145	chedy	PRODUCTIVE_COMPONENTS	umsetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U146	PROSE_WORKSHOP	f81v	f81v.21	B1	E146	qolky	PRODUCTIVE_COMPONENTS	weiterfuehren	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U147	PROSE_WORKSHOP	f81v	f81v.21	B1	E147	lchedal	PRODUCTIVE_COMPONENTS	Auslass	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U148	PROSE_WORKSHOP	f81v	f81v.21	B1	E148	qol	PRODUCTIVE_COMPONENTS	fortsetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U149	PROSE_WORKSHOP	f81v	f81v.21	B1	E149	otar	PRODUCTIVE_COMPONENTS	danach von dort	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U150	PROSE_WORKSHOP	f81v	f81v.24	B1	E150	ytey	WHOLE_CARD_CODEBOOK	fuellen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U151	PROSE_WORKSHOP	f81v	f81v.24	B1	E151	okchedy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U152	PROSE_WORKSHOP	f81v	f81v.24	B1	E152	qokal	PRODUCTIVE_COMPONENTS	dort ansetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U153	PROSE_WORKSHOP	f81v	f81v.24	B1	E153	okeey	PRODUCTIVE_COMPONENTS	länger ansetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U154	PROSE_WORKSHOP	f81v	f81v.24	B1	E154	qol	PRODUCTIVE_COMPONENTS	fortsetzen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U155	PROSE_WORKSHOP	f81v	f81v.24	B1	E155	cheedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U156	PROSE_WORKSHOP	f81v	f81v.24	B1	E156	sal	PRODUCTIVE_COMPONENTS	dorthin	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U157	PROSE_WORKSHOP	f81v	f81v.24	B1	E157	teol	PRODUCTIVE_COMPONENTS	kurz weiterfuehren	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U158	PROSE_WORKSHOP	f81v	f81v.24	B1	E158	dchdy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U159	PROSE_WORKSHOP	f81v	f81v.24	B1	E159	ly	WHOLE_CARD_CODEBOOK	Gefaess	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U160	PROSE_WORKSHOP	f81v	f81v.27	B1	E160	dsheol	PRODUCTIVE_COMPONENTS	kurz weiter ruhen lassen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U161	PROSE_WORKSHOP	f81v	f81v.27	B1	E161	oiiin	PRODUCTIVE_COMPONENTS	Sollstufe	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U162	PROSE_WORKSHOP	f81v	f81v.27	B1	E162	olkeedy	PRODUCTIVE_COMPONENTS	länger sammeln; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U163	PROSE_WORKSHOP	f81v	f81v.27	B1	E163	tedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U164	PROSE_WORKSHOP	f81v	f81v.27	B1	E164	cheky	PRODUCTIVE_COMPONENTS	kurz wärmen	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U165	PROSE_WORKSHOP	f81v	f81v.27	B1	E165	shckhedy	PRODUCTIVE_COMPONENTS	seihen; Schluss	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U166	PROSE_WORKSHOP	f81v	f81v.27	B1	E166	chal	PRODUCTIVE_COMPONENTS	dorthin	B1	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U167	PROSE_WORKSHOP	f82r	f82r.2	B2	E167	dchedy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U168	PROSE_WORKSHOP	f82r	f82r.2	B2	E168	qolchedy	PRODUCTIVE_COMPONENTS	fortsetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U169	PROSE_WORKSHOP	f82r	f82r.2	B2	E169	qokain	PRODUCTIVE_COMPONENTS	eine Portion zugeben	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U170	PROSE_WORKSHOP	f82r	f82r.2	B2	E170	dy	PRODUCTIVE_COMPONENTS	dieser Posten	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U171	PROSE_WORKSHOP	f82r	f82r.2	B2	E171	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U172	PROSE_WORKSHOP	f82r	f82r.2	B2	E172	qokal	PRODUCTIVE_COMPONENTS	dort ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U173	PROSE_WORKSHOP	f82r	f82r.2	B2	E173	lcheckhy	PRODUCTIVE_COMPONENTS	Ausgangsdurchlass	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U174	PROSE_WORKSHOP	f82r	f82r.2	B2	E174	lched	PRODUCTIVE_COMPONENTS	abführen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U175	PROSE_WORKSHOP	f82r	f82r.3	B2	E175	qokeey	PRODUCTIVE_COMPONENTS	länger ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U176	PROSE_WORKSHOP	f82r	f82r.3	B2	E176	lcheckhedy	PRODUCTIVE_COMPONENTS	abseihen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U177	PROSE_WORKSHOP	f82r	f82r.3	B2	E177	qokaly	PRODUCTIVE_COMPONENTS	dies dort ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U178	PROSE_WORKSHOP	f82r	f82r.3	B2	E178	solkaiin	PRODUCTIVE_COMPONENTS	bis Sollmass sammeln	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U179	PROSE_WORKSHOP	f82r	f82r.3	B2	E179	chckhy	PRODUCTIVE_COMPONENTS	durchleiten	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U180	PROSE_WORKSHOP	f82r	f82r.3	B2	E180	qokaiin	PRODUCTIVE_COMPONENTS	auf Sollmaß einstellen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U181	PROSE_WORKSHOP	f82r	f82r.4	B2	E181	qokaiin	PRODUCTIVE_COMPONENTS	auf Sollmaß einstellen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U182	PROSE_WORKSHOP	f82r	f82r.4	B2	E182	octheol	PRODUCTIVE_COMPONENTS	bereit weiterfuehren	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U183	PROSE_WORKSHOP	f82r	f82r.4	B2	E183	chkeey	PRODUCTIVE_COMPONENTS	länger wärmen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U184	PROSE_WORKSHOP	f82r	f82r.4	B2	E184	ldy	PRODUCTIVE_COMPONENTS	abziehen; Ende	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U185	PROSE_WORKSHOP	f82r	f82r.4	B2	E185	oteey	PRODUCTIVE_COMPONENTS	langer Folgeposten	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U186	PROSE_WORKSHOP	f82r	f82r.4	B2	E186	qokal	PRODUCTIVE_COMPONENTS	dort ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U187	PROSE_WORKSHOP	f82r	f82r.4	B2	E187	sheckhy	PRODUCTIVE_COMPONENTS	kurz durchleiten	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U188	PROSE_WORKSHOP	f82r	f82r.4	B2	E188	qoky	PRODUCTIVE_COMPONENTS	Posten ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U189	PROSE_WORKSHOP	f82r	f82r.7	B2	E189	dshedy	WHOLE_CARD_CODEBOOK	Frischwasser	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U190	PROSE_WORKSHOP	f82r	f82r.7	B2	E190	sotaiin	PRODUCTIVE_COMPONENTS	Folgemaß	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U191	PROSE_WORKSHOP	f82r	f82r.7	B2	E191	qokar	PRODUCTIVE_COMPONENTS	daraus ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U192	PROSE_WORKSHOP	f82r	f82r.7	B2	E192	shedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U193	PROSE_WORKSHOP	f82r	f82r.7	B2	E193	solshedy	PRODUCTIVE_COMPONENTS	weiter absetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U194	PROSE_WORKSHOP	f82r	f82r.7	B2	E194	qokeey	PRODUCTIVE_COMPONENTS	länger ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U195	PROSE_WORKSHOP	f82r	f82r.7	B2	E195	qoky	PRODUCTIVE_COMPONENTS	Posten ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U196	PROSE_WORKSHOP	f82r	f82r.7	B2	E196	ls	PRODUCTIVE_COMPONENTS	Auslass	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U197	PROSE_WORKSHOP	f82r	f82r.7	B2	E197	cheey	WHOLE_CARD_CODEBOOK	Klarlauf	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U198	PROSE_WORKSHOP	f82r	f82r.19	B2	E198	okain	PRODUCTIVE_COMPONENTS	eine Portion zugeben	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U199	PROSE_WORKSHOP	f82r	f82r.19	B2	E199	char	PRODUCTIVE_COMPONENTS	daraus	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U200	PROSE_WORKSHOP	f82r	f82r.19	B2	E200	okain	PRODUCTIVE_COMPONENTS	eine Portion zugeben	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U201	PROSE_WORKSHOP	f82r	f82r.19	B2	E201	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U202	PROSE_WORKSHOP	f82r	f82r.19	B2	E202	lchy	PRODUCTIVE_COMPONENTS	abziehen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U203	PROSE_WORKSHOP	f82r	f82r.23	B2	E203	cheey	WHOLE_CARD_CODEBOOK	Klarlauf	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U204	PROSE_WORKSHOP	f82r	f82r.23	B2	E204	qcthey	PRODUCTIVE_COMPONENTS	kurz bereithalten	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U205	PROSE_WORKSHOP	f82r	f82r.23	B2	E205	qokeey	PRODUCTIVE_COMPONENTS	länger ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U206	PROSE_WORKSHOP	f82r	f82r.23	B2	E206	lcheey	PRODUCTIVE_COMPONENTS	Klarlauf abfuehren	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U207	PROSE_WORKSHOP	f82r	f82r.23	B2	E207	daiin	PRODUCTIVE_COMPONENTS	Sollmaß	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U208	PROSE_WORKSHOP	f82r	f82r.23	B2	E208	chey	PRODUCTIVE_COMPONENTS	dieser Posten	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U209	PROSE_WORKSHOP	f82r	f82r.23	B2	E209	qokeeedy	PRODUCTIVE_COMPONENTS	vollständig ansetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U210	PROSE_WORKSHOP	f82r	f82r.23	B2	E210	lchedy	PRODUCTIVE_COMPONENTS	abführen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U211	PROSE_WORKSHOP	f82r	f82r.23	B2	E211	lar	PRODUCTIVE_COMPONENTS	von dort abfuehren	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U212	PROSE_WORKSHOP	f82r	f82r.26	B2	E212	tshey	PRODUCTIVE_COMPONENTS	Klarlauf	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U213	PROSE_WORKSHOP	f82r	f82r.26	B2	E213	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U214	PROSE_WORKSHOP	f82r	f82r.26	B2	E214	cheal	PRODUCTIVE_COMPONENTS	dorthin	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U215	PROSE_WORKSHOP	f82r	f82r.26	B2	E215	lchedar	PRODUCTIVE_COMPONENTS	von dort abführen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U216	PROSE_WORKSHOP	f82r	f82r.26	B2	E216	ches	WHOLE_CARD_CODEBOOK	teilen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U217	PROSE_WORKSHOP	f82r	f82r.26	B2	E217	aiin	PRODUCTIVE_COMPONENTS	Sollmaß	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U218	PROSE_WORKSHOP	f82r	f82r.26	B2	E218	oteey	PRODUCTIVE_COMPONENTS	langer Folgeposten	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U219	PROSE_WORKSHOP	f82r	f82r.26	B2	E219	qokaiin	PRODUCTIVE_COMPONENTS	auf Sollmaß einstellen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U220	PROSE_WORKSHOP	f82r	f82r.26	B2	E220	okey	PRODUCTIVE_COMPONENTS	kurz ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U221	PROSE_WORKSHOP	f82r	f82r.27	B2	E221	pchedy	PRODUCTIVE_COMPONENTS	einführen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U222	PROSE_WORKSHOP	f82r	f82r.27	B2	E222	rsheal	PRODUCTIVE_COMPONENTS	kurz am Ziel ruhen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U223	PROSE_WORKSHOP	f82r	f82r.27	B2	E223	daldy	PRODUCTIVE_COMPONENTS	Nebenöffnung; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U224	PROSE_WORKSHOP	f82r	f82r.27	B2	E224	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U225	PROSE_WORKSHOP	f82r	f82r.27	B2	E225	rshedy	WHOLE_CARD_CODEBOOK	Waschgang	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U226	PROSE_WORKSHOP	f82r	f82r.27	B2	E226	qoteedy	PRODUCTIVE_COMPONENTS	lange Folge; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U227	PROSE_WORKSHOP	f82r	f82r.27	B2	E227	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U228	PROSE_WORKSHOP	f82r	f82r.27	B2	E228	lochedy	PRODUCTIVE_COMPONENTS	Rest abführen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U229	PROSE_WORKSHOP	f83r	f83r.3	B3	E229	olkeedy	PRODUCTIVE_COMPONENTS	länger sammeln; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U230	PROSE_WORKSHOP	f83r	f83r.3	B3	E230	qotal	PRODUCTIVE_COMPONENTS	danach dorthin	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U231	PROSE_WORKSHOP	f83r	f83r.3	B3	E231	chkeedy	PRODUCTIVE_COMPONENTS	länger wärmen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U232	PROSE_WORKSHOP	f83r	f83r.3	B3	E232	chey	PRODUCTIVE_COMPONENTS	dieser Posten	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U233	PROSE_WORKSHOP	f83r	f83r.3	B3	E233	daiin	PRODUCTIVE_COMPONENTS	Sollmaß	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U234	PROSE_WORKSHOP	f83r	f83r.3	B3	E234	chey	PRODUCTIVE_COMPONENTS	dieser Posten	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U235	PROSE_WORKSHOP	f83r	f83r.3	B3	E235	lchedy	PRODUCTIVE_COMPONENTS	abführen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U236	PROSE_WORKSHOP	f83r	f83r.3	B3	E236	qokaiin	PRODUCTIVE_COMPONENTS	auf Sollmaß einstellen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U237	PROSE_WORKSHOP	f83r	f83r.3	B3	E237	qotal	PRODUCTIVE_COMPONENTS	danach dorthin	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U238	PROSE_WORKSHOP	f83r	f83r.3	B3	E238	dar	PRODUCTIVE_COMPONENTS	daraus	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U239	PROSE_WORKSHOP	f83r	f83r.6	B3	E239	schedy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U240	PROSE_WORKSHOP	f83r	f83r.6	B3	E240	chedchy	PRODUCTIVE_COMPONENTS	umsetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U241	PROSE_WORKSHOP	f83r	f83r.6	B3	E241	qokal	PRODUCTIVE_COMPONENTS	dort ansetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U242	PROSE_WORKSHOP	f83r	f83r.6	B3	E242	olchedy	PRODUCTIVE_COMPONENTS	fortsetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U243	PROSE_WORKSHOP	f83r	f83r.6	B3	E243	qokaiin	PRODUCTIVE_COMPONENTS	auf Sollmaß einstellen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U244	PROSE_WORKSHOP	f83r	f83r.6	B3	E244	chedy	PRODUCTIVE_COMPONENTS	umsetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U245	PROSE_WORKSHOP	f83r	f83r.6	B3	E245	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
U246	PROSE_WORKSHOP	f83r	f83r.6	B3	E246	lchedy	PRODUCTIVE_COMPONENTS	abführen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.
