rank	page	locus	surface	working_default_de	practical_render_de	card_type	composition	strongest_rival_de	strength	reader_merge_surface	zl3b_line	v40_translation_de	v41_translation_de	status
134	f85r1	f85r1.22	ydair	davon zwei Teile der Fraktion	davon zwei Teile der Fraktion	PRODUCTIVE_COMPOUND	Y_REFERENCE+DAIR_MEASURED_FRACTION_II	Eintrag: abgemessene Fraktion II	MEDIUM_EXACT_WHOLE	NONE	ydair tar chedy oraiin ychedy okedy	[ydair:?]; kalte Drogenfraktion I; bis zur mittleren Trockenstufe gebracht; Portion III; hierzu: getrocknete Droge, fertig; Ansatz bis zur mittleren Heizstufe, abgeschlossen	davon zwei Teile der Fraktion; kalte Drogenfraktion I; bis zur mittleren Trockenstufe gebracht; Portion III; hierzu: getrocknete Droge, fertig; Ansatz bis zur mittleren Heizstufe, abgeschlossen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
135	f85r1	f85r1.35	olpchdy	fertiges Trockenpulver aus Holzdroge im Ansatz	fertiges Trockenpulver aus Holzdroge im Ansatz	PRODUCTIVE_COMPOUND	O_PREP+L_WOOD+PCHDY_DRY_POWDER_FINISHED	fertiges Pulver in lexikalisierter Drogenbasis	MEDIUM_EXACT_WHOLE	NONE	s ar chedar olpchdy otol otchedy	Samen-/Saatgutposten: Drogenfraktion I; abgemessene Trockenfraktion I, Mittelstufe; [olpchdy:?]; kaltes Zubereitungsgut; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	Samen-/Saatgutposten: Drogenfraktion I; abgemessene Trockenfraktion I, Mittelstufe; fertiges Trockenpulver aus Holzdroge im Ansatz; kaltes Zubereitungsgut; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
136	f86v3	f86v3.3	ytas	nimm hierzu einen Teil kalte Droge	nimm hierzu einen Teil kalte Droge	ENTRY_COMPOSITE	Y_REFERENCE+T_COLD+A_PART+S_DRUG	kalte Arzneispecies ohne Menge	MEDIUM_EXACT_WHOLE	NONE	taiin ytaiin ytaiin ytaiin or ar ytas am	kalt, Grad III; hierzu: kalt, Stufe III; hierzu: kalt, Stufe III; hierzu: kalt, Stufe III; Drogenportion; Drogenfraktion I; [ytas:?]; Maßeinheit I	kalt, Grad III; hierzu: kalt, Stufe III; hierzu: kalt, Stufe III; hierzu: kalt, Stufe III; Drogenportion; Drogenfraktion I; nimm hierzu einen Teil kalte Droge; Maßeinheit I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
137	f86v5	f86v5.13	teody	kühle den Ansatz ab und schließe	kühle den Ansatz ab und schließe	LEARNED_ACTION_WHOLE	T_COLD+E_MIDDLE+O_PREP+DY_FINISHED	kalter Gradzustand ohne Ansatz	MEDIUM_EXACT_WHOLE	NONE	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	drei Maße; angefeuchtete Drogenfraktion I; ein Maß kalten Ansatzes; hierzu: kalt, Stufe III; Rohstoff I, leicht gekühlt im Ansatz; [teody:?]; Krautdroge; Drogenportion; drei Teile; kalte Drogenfraktion I im Ansatz; vier Teile	drei Maße; angefeuchtete Drogenfraktion I; ein Maß kalten Ansatzes; hierzu: kalt, Stufe III; Rohstoff I, leicht gekühlt im Ansatz; kühle den Ansatz ab und schließe; Krautdroge; Drogenportion; drei Teile; kalte Drogenfraktion I im Ansatz; vier Teile	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
138	f86v6	f86v6.43	chokain	erhitze den Trockenansatz auf Stufe II	erhitze den Trockenansatz auf Stufe II	LEARNED_ACTION_WHOLE	CH_DRY+O_PREP+K_HOT+A+IN_II	heiß-trockene Droge II ohne Ansatz	MEDIUM_EXACT_WHOLE	NONE	qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan	heiß, Grad III; kalter Trockenansatz; hierzu: kalt, Stufe III; [chokain:?]; trockene CTH-Drogenzubereitung; trockene Blatt-/Krautzubereitung; angetrocknet; kalt, Grad III; Ansatz auf Heizstufe III; heiß im Zubereitungsrahmen, Grad I	heiß, Grad III; kalter Trockenansatz; hierzu: kalt, Stufe III; erhitze den Trockenansatz auf Stufe II; trockene CTH-Drogenzubereitung; trockene Blatt-/Krautzubereitung; angetrocknet; kalt, Grad III; Ansatz auf Heizstufe III; heiß im Zubereitungsrahmen, Grad I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
139	f87r	f87r.13	qoeeeety	lasse den Ansatz vollständig abkühlen und ruhen	lasse den Ansatz vollständig abkühlen und ruhen	LEARNED_ACTION_WHOLE	LEARNED_LONG_COOL_REST_ACTION	bloßer kalter Endgrad III	LOW_EXPLORATORY	NONE	keor ckheey shody qoeeeety s chody daiin	heiße Drogenportion; Arzneikompositum am Gradende; vollständig eingeweichter Ansatz; [qoeeeety:?]; Samen-/Saatgutposten; Trockenansatz, abgeschlossen; drei Maße	heiße Drogenportion; Arzneikompositum am Gradende; vollständig eingeweichter Ansatz; lasse den Ansatz vollständig abkühlen und ruhen; Samen-/Saatgutposten; Trockenansatz, abgeschlossen; drei Maße	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
140	f89v1	f89v1.18	qoeey	nimm die Endportion hinzu	nimm die Endportion hinzu	LEARNED_ACTION_WHOLE	LEARNED_END_PORTION_ADD_ACTION	lasse bis zur Endstufe stehen	LOW_EXPLORATORY	NONE	qokol sheol qokol dal chol dam qoeey saiin ols chokaiin	erhitze Folgendes: feuchtes Material; erhitze Folgendes: abgemessene Rohstoffmenge I; Trockengut; Dosis I; [qoeey:?]; Samen/Saatgut, Typ/Charge III; Drogenstoffposten; Trockenansatz, heiß auf Stufe III	erhitze Folgendes: feuchtes Material; erhitze Folgendes: abgemessene Rohstoffmenge I; Trockengut; Dosis I; nimm die Endportion hinzu; Samen/Saatgut, Typ/Charge III; eine Charge Holzdrogenansatz; Trockenansatz, heiß auf Stufe III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
141	f89v1	f89v1.23	opol	Pulveransatz	[Pulveransatz-Zeichen]	PRODUCTIVE_COMPOUND	O_PREP+POL_POWDER_MATERIAL	Pulverstoff ohne Ansatz	MEDIUM_EXACT_WHOLE	NONE	opol olaiin	[opol:?]; [Drei-Maß-Zeichen]	[Pulveransatz-Zeichen]; drei Teile Holzdrogenansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
142	f8r	f8r.17	chean	leicht angetrocknete Droge	leicht angetrocknete Droge	PRODUCTIVE_COMPOUND	CH_DRY+E_MIDDLE+A+N_I	Trockenstufe I ohne Stoff	MEDIUM_EXACT_WHOLE	NONE	chol dchy qokar chl aiin chean y char chaiin	Trockengut; Dosis Trockendroge, Grundform; heiße Drogenfraktion I; trockne die vorstehende heiße Drogenfraktion I; drei Teile; [chean:?]; hierzu: Trockenfraktion I; trocken, Grad III	Trockengut; Dosis Trockendroge, Grundform; heiße Drogenfraktion I; trockne die vorstehende heiße Drogenfraktion I; drei Teile; leicht angetrocknete Droge; hierzu: Trockenfraktion I; trocken, Grad III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
143	f8v	f8v.15	cheain	Droge bis zur Trockenstufe II	Droge bis zur Trockenstufe II	PRODUCTIVE_COMPOUND	CH_DRY+E_MIDDLE+A+IN_II	Trockenstufe II ohne Stoff	MEDIUM_EXACT_WHOLE	NONE	or chol chan chy chor cheain char cheeky chor ry	Drogenportion; Trockengut; trocken, Grad I; angetrocknet; Pflanzenteil; [cheain:?]; Trockenfraktion I; trocken am Gradende, dann heiß am Gradanfang; Pflanzenteil; rohe Wurzel	Drogenportion; Trockengut; trocken, Grad I; angetrocknet; Pflanzenteil; Droge bis zur Trockenstufe II; Trockenfraktion I; trocken am Gradende, dann heiß am Gradanfang; Pflanzenteil; rohe Wurzel	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
144	f8v	f8v.16	chodey	Trockenansatz bis zur mittleren Stufe fertigstellen	Trockenansatz bis zur mittleren Stufe fertigstellen	LEARNED_ACTION_WHOLE	CHO_DRY_PREP+DEY_MIDDLE_FINISH	bloß getrockneter Ansatz	MEDIUM_EXACT_WHOLE	NONE	chor cheor chear oteey dchor chodey cho raiin	Pflanzenteil; trockener Drogenteil; trockene Fraktion I; Ansatz auf Kühlendstufe; abgemessener Pflanzenteil; [chodey:?]; Trockenansatz; Wurzel, Typ/Charge III	Pflanzenteil; trockener Drogenteil; trockene Fraktion I; Ansatz auf Kühlendstufe; abgemessener Pflanzenteil; Trockenansatz bis zur mittleren Stufe fertigstellen; Trockenansatz; Wurzel, Typ/Charge III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
145	f95r2	f95r2.2	okam	ein Maß heißen Ansatzes	ein Maß heißen Ansatzes	PRODUCTIVE_COMPOUND	O_PREP+K_HOT+AM_UNIT_I	eingekochter Ansatz ohne Reduktionssignal	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	daiin shody chkain chol chckhy otain oty oteedy kar okam	drei Maße; vollständig eingeweichter Ansatz; trocken-heiß, Stufe II; Trockengut; Arzneikompositum: trocken, Gradanfang; kalt im Zubereitungsrahmen, Grad II; kalter Ansatz am Anfang des Grades; Ansatz auf Kühlendstufe abgeschlossen; heiße Drogenfraktion I; [okam:?]	drei Maße; vollständig eingeweichter Ansatz; trocken-heiß, Stufe II; Trockengut; Arzneikompositum: trocken, Gradanfang; kalt im Zubereitungsrahmen, Grad II; kalter Ansatz am Anfang des Grades; Ansatz auf Kühlendstufe abgeschlossen; heiße Drogenfraktion I; ein Maß heißen Ansatzes	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
146	f96v	f96v.10	ctheor	eine Portion Krautdroge	eine Portion Krautdroge	PRODUCTIVE_COMPOUND	CTH_HERB+E_MIDDLE+OR_PORTION	trockener Drogenteil ohne Krautwert	MEDIUM_EXACT_WHOLE	NONE	ctheor oral char ckhey	[ctheor:?]; Rohstoffportion, Klasse I; Trockenfraktion I; Arzneikompositum in der Gradmitte	eine Portion Krautdroge; Rohstoffportion, Klasse I; Trockenfraktion I; Arzneikompositum in der Gradmitte	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
