replay_id	attachment_id	physical_page	register	statement_id	event_id	surface	focus_core	chosen_attachment_class	chosen_action	micro_signature	teaching_rule_families	exact_typed_head_signature	typed_micro_signature	outside_page_support_level	outside_register_support_level	outside_page_support	outside_register_support	future_page_result
G400-A00042	G399-A00042	f10r	HERBAL	P1009-S002	P912-E0047	cthaiin	AIIN	SAME_CARD_LEFT_ACTION	T	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIIN::SAME_CARD_LEFT_ACTION::T::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f67r2|f77r|f82r|f83r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00043	G399-A00043	f10r	HERBAL	P1009-S002	P912-E0048	qoctholy	Y	SAME_CARD_LEFT_ACTION	T	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::T::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00044	G399-A00044	f10r	HERBAL	P1009-S002	P912-E0049	dy	Y	PREVIOUS_CARD_ACTION	T	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	Y::PREVIOUS_CARD_ACTION::T::NONE::SINGLE::PREVIOUS_CARD_STACK	Y::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f56r|f71v|f72r|f75r|f76r|f77r|f83r|f88v	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00045	G399-A00045	f10r	HERBAL	P1009-S002	P912-E0050	chy	Y	INHERITED_ACTION	T	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	Y::INHERITED_ACTION::T::NONE::SINGLE::INHERITED_ACTION_STACK	Y::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f55v|f67r2|f72r|f82r|f83r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00046	G399-A00046	f10r	HERBAL	P1009-S002	P912-E0051	taiin	AIIN	SAME_CARD_LEFT_ACTION	T	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIIN::SAME_CARD_LEFT_ACTION::T::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f67r2|f77r|f82r|f83r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00047	G399-A00047	f10r	HERBAL	P1009-S002	P912-E0052	shy	Y	PREVIOUS_CARD_ACTION	T	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	Y::PREVIOUS_CARD_ACTION::T::NONE::SINGLE::PREVIOUS_CARD_STACK	Y::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f56r|f71v|f72r|f75r|f76r|f77r|f83r|f88v	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00048	G399-A00048	f10r	HERBAL	P1009-S002	P912-E0053	dchy	Y	INHERITED_ACTION	T	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	Y::INHERITED_ACTION::T::NONE::SINGLE::INHERITED_ACTION_STACK	Y::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f55v|f67r2|f72r|f82r|f83r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00049	G399-A00049	f10r	HERBAL	P1009-S002	P912-E0055	y	Y	PREVIOUS_CARD_ACTION	OK	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	Y::PREVIOUS_CARD_ACTION::OK::NONE::SINGLE::PREVIOUS_CARD_STACK	Y::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00050	G399-A00050	f10r	HERBAL	P1009-S002	P912-E0056	kchaiin	AIIN	SAME_CARD_LEFT_ACTION	CH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIIN::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f18r|f55v|f72r|f76r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00051	G399-A00051	f10r	HERBAL	P1009-S002	P912-E0057	yty	Y	SAME_CARD_RIGHT_ACTION	T	ARG_GRADE__SAME_CARD_RIGHT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_RIGHT_ACTION::T::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_RIGHT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f18r|f55v|f56r|f67r2|f68r1|f72r|f75r|f76r|f81v|f83r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00052	G399-A00052	f10r	HERBAL	P1009-S002	P912-E0057	yty	Y	SAME_CARD_LEFT_ACTION	T	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::T::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00053	G399-A00053	f10r	HERBAL	P1009-S002	P912-E0058	daiin	AIIN	PREVIOUS_CARD_ACTION	T	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	AIIN::PREVIOUS_CARD_ACTION::T::NONE::SINGLE::PREVIOUS_CARD_STACK	AIIN::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f67r2|f71v|f83r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00054	G399-A00054	f10r	HERBAL	P1009-S002	P912-E0060	dain	AIN	PREVIOUS_CARD_ACTION	T	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	AIN::PREVIOUS_CARD_ACTION::T::NONE::SINGLE::PREVIOUS_CARD_STACK	AIN::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f67r2	CELESTIAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00055	G399-A00055	f10r	HERBAL	P1009-S002	P912-E0061	dair	AIR	INHERITED_ACTION	T	L_AIR__INHERITED_ACTION	L_AIR_RIGHT_FALLBACK	AIR::INHERITED_ACTION::T::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	AIR::L_AIR__INHERITED_ACTION::L_AIR_RIGHT_FALLBACK	TYPED_MICRO	TYPED_MICRO	f67r2|f72r|f75r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00056	G399-A00056	f10r	HERBAL	P1009-S002	P912-E0063	qotchor	OR	SAME_CARD_LEFT_ACTION	CH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	OR::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	OR::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f56r|f68r1|f71v|f72r|f76r|f82r|f83r|f88r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00057	G399-A00057	f10r	HERBAL	P1009-S002	P912-E0064	chor	OR	SAME_CARD_LEFT_ACTION	CH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	OR::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	OR::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f56r|f68r1|f71v|f72r|f76r|f82r|f83r|f88r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00058	G399-A00058	f10r	HERBAL	P1009-S002	P912-E0067	cholor	OR	INHERITED_ACTION	CH	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	OR::INHERITED_ACTION::CH::NONE::SINGLE::INHERITED_ACTION_STACK	OR::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f77r|f83r|f88r	BIOLOGICAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00059	G399-A00059	f10r	HERBAL	P1009-S002	P912-E0069	daiin	AIIN	INHERITED_ACTION	CH	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	AIIN::INHERITED_ACTION::CH::NONE::SINGLE::INHERITED_ACTION_STACK	AIIN::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f13r|f56r|f71v|f72r|f76r|f83r|f88r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00060	G399-A00060	f10r	HERBAL	P1009-S002	P912-E0070	dar	AR	INHERITED_ACTION	CH	AL_AR__INHERITED_ACTION	AL_AR_ORDERED_FALLBACK	AR::INHERITED_ACTION::CH::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AR::AL_AR__INHERITED_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f72r|f88r	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00061	G399-A00061	f10r	HERBAL	P1009-S002	P912-E0071	oykchor	Y	SAME_CARD_RIGHT_ACTION	K	ARG_GRADE__SAME_CARD_RIGHT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_RIGHT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_RIGHT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00062	G399-A00062	f10r	HERBAL	P1009-S002	P912-E0071	oykchor	OR	SAME_CARD_LEFT_ACTION	CH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	OR::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	OR::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f56r|f68r1|f71v|f72r|f76r|f82r|f83r|f88r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00063	G399-A00063	f10r	HERBAL	P1009-S002	P912-E0072	shor	OR	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	OR::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	OR::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f71v|f75r|f77r|f88r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00064	G399-A00064	f10r	HERBAL	P1009-S002	P912-E0073	chor	OR	SAME_CARD_LEFT_ACTION	CH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	OR::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	OR::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f56r|f68r1|f71v|f72r|f76r|f82r|f83r|f88r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00065	G399-A00065	f10r	HERBAL	P1009-S002	P912-E0074	chy	Y	PREVIOUS_CARD_ACTION	CH	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	Y::PREVIOUS_CARD_ACTION::CH::NONE::SINGLE::PREVIOUS_CARD_STACK	Y::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f17r|f18r|f56r|f71v|f72r|f75r|f76r|f82r|f88r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00066	G399-A00066	f10r	HERBAL	P1009-S002	P912-E0076	dy	Y	PREVIOUS_CARD_ACTION	K	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	Y::PREVIOUS_CARD_ACTION::K::NONE::SINGLE::PREVIOUS_CARD_STACK	Y::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00067	G399-A00067	f10r	HERBAL	P1009-S002	P912-E0077	chodaiin	AIIN	SAME_CARD_LEFT_ACTION	CH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIIN::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f18r|f55v|f72r|f76r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00068	G399-A00068	f10r	HERBAL	P1009-S002	P912-E0078	oqotor	OR	PREVIOUS_CARD_ACTION	CH	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	OR::PREVIOUS_CARD_ACTION::CH::NONE::SINGLE::PREVIOUS_CARD_STACK	OR::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f13r|f68r1|f71v|f72r|f75r|f88r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00069	G399-A00069	f10r	HERBAL	P1009-S002	P912-E0079	otor	OR	INHERITED_ACTION	CH	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	OR::INHERITED_ACTION::CH::NONE::SINGLE::INHERITED_ACTION_STACK	OR::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f77r|f83r|f88r	BIOLOGICAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00070	G399-A00070	f10r	HERBAL	P1009-S002	P912-E0080	cfhy	Y	SAME_CARD_LEFT_ACTION	CH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00071	G399-A00071	f10r	HERBAL	P1009-S002	P912-E0081	cthor	OR	SAME_CARD_LEFT_ACTION	T	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	OR::SAME_CARD_LEFT_ACTION::T::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	OR::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f13r|f18r|f67r2	CELESTIAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00072	G399-A00072	f10r	HERBAL	P1009-S002	P912-E0082	osain	AIN	SAME_CARD_LEFT_ACTION	S	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIN::SAME_CARD_LEFT_ACTION::S::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f17r|f67r2|f75r|f76r|f77r|f82r|f83r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00073	G399-A00073	f10r	HERBAL	P1009-S002	P912-E0083	ytoiin	Y	SAME_CARD_RIGHT_ACTION	T	ARG_GRADE__SAME_CARD_RIGHT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_RIGHT_ACTION::T::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_RIGHT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f18r|f55v|f56r|f67r2|f68r1|f72r|f75r|f76r|f81v|f83r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00074	G399-A00074	f10r	HERBAL	P1009-S002	P912-E0084	otchoshor	OR	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	OR::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	OR::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f71v|f75r|f77r|f88r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00075	G399-A00075	f10r	HERBAL	P1009-S002	P912-E0085	qoty	Y	PREVIOUS_CARD_ACTION	SH	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	Y::PREVIOUS_CARD_ACTION::SH::NONE::SINGLE::PREVIOUS_CARD_STACK	Y::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f13r|f67r2|f72r|f75r|f76r|f77r|f82r|f83r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00076	G399-A00076	f10r	HERBAL	P1009-S002	P912-E0086	qotor	OR	INHERITED_ACTION	SH	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	OR::INHERITED_ACTION::SH::NONE::SINGLE::INHERITED_ACTION_STACK	OR::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f72r|f75r|f77r	BIOLOGICAL|CELESTIAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00077	G399-A00077	f10r	HERBAL	P1009-S002	P912-E0087	cthyd	Y	SAME_CARD_LEFT_ACTION	T	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::T::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00078	G399-A00078	f10r	HERBAL	P1009-S002	P912-E0088	otar	AR	PREVIOUS_CARD_ACTION	T	AL_AR__PREVIOUS_CARD_ACTION	AL_AR_ORDERED_FALLBACK	AR::PREVIOUS_CARD_ACTION::T::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AR::AL_AR__PREVIOUS_CARD_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f72r	CELESTIAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00079	G399-A00079	f10r	HERBAL	P1009-S002	P912-E0089	odaiin	AIIN	INHERITED_ACTION	T	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	AIIN::INHERITED_ACTION::T::NONE::SINGLE::INHERITED_ACTION_STACK	AIIN::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f89r	PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00080	G399-A00080	f10r	HERBAL	P1009-S002	P912-E0090	daiin	AIIN	INHERITED_ACTION	T	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	AIIN::INHERITED_ACTION::T::NONE::SINGLE::INHERITED_ACTION_STACK	AIIN::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f89r	PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00081	G399-A00081	f10r	HERBAL	P1009-S002	P912-E0091	qotchy	Y	INHERITED_ACTION	T	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	Y::INHERITED_ACTION::T::NONE::SINGLE::INHERITED_ACTION_STACK	Y::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f55v|f67r2|f72r|f82r|f83r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00082	G399-A00082	f10r	HERBAL	P1009-S002	P912-E0092	qotor	OR	INHERITED_ACTION	T	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	OR::INHERITED_ACTION::T::NONE::SINGLE::INHERITED_ACTION_STACK	OR::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f67r2	CELESTIAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00083	G399-A00083	f11r	HERBAL	P1009-S003	P912-E0094	schoal	AL	SAME_CARD_LEFT_ACTION	SH	AL_AR__SAME_CARD_LEFT_ACTION	AL_AR_ORDERED_FALLBACK	AL::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AL::AL_AR__SAME_CARD_LEFT_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00084	G399-A00084	f11r	HERBAL	P1009-S003	P912-E0095	cfhy	Y	SAME_CARD_LEFT_ACTION	CH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A00085	G399-A00085	f11r	HERBAL	P1009-S003	P912-E0096	shfydaiin	Y	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f13r|f17r|f18r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
