component_recipe	intake_tier	ordered_literal_reading_de	fluent_transition_signature_sha256	dual_channel_signature_sha256	gdt439_collision_group_id	dual_collision_group_id	dual_channel_status
CARRIER_Q+E+AIIN	T0_EXACT_OBSERVED	BEGINNMARKER · GRAD I · WERT	415d8c04bb937ee997e6c3fe5e84d4cd32ceee3ff0e8d565dd42ca411fdc4709	683570c9d3807c62c1577b2e4927e74d70018d3361f0335b5f463f7ae51b0f59	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+E+DY	T0_EXACT_OBSERVED	BEGINNMARKER · GRAD I · SCHLUSS	480ec6b33b7af683324092762169ab8ba1f63caa7a92b1971ed11b4c76a7d758	a9885229c7ab5f935992a0394046fafdb22b055d94f857eb2a84a8bda1b43d19	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+E+K+AIIN	T0_EXACT_OBSERVED	BEGINNMARKER · GRAD I · GEBEN · WERT	33b8f226bfa5ad02a1cf137c9dff7b2826257f9398c17a0a6ff436fbd36fc083	7be53239234f767931669bda1683e43d034d515475a0e794700a7133d55ed0a9	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+E+K+EE+Y	T0_EXACT_OBSERVED	BEGINNMARKER · GRAD I · GEBEN · GRAD II · POSTEN	a59781e78c72b27dd8fb0a2cd1f8252671f36adf1e9da796698f2d8ec4c6cc7e	45034b8b83d22b1e5b4467ef37c8a52ab9ec63651e496c863ca74a98db4ffd64	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+E+P+CHD+Y	T0_EXACT_OBSERVED	BEGINNMARKER · GRAD I · EINSETZEN · BEARBEITEN · POSTEN	d72d5a45c6ccc3eba16db355babbbd969cc36219ede40508b69645898290caa9	59a22a0ad8e03645c9851d7a83a64fcca266d53bc6c07ab69fa028137136f998	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+E+T+AL	T0_EXACT_OBSERVED	BEGINNMARKER · GRAD I · EINSTELLEN · ZIELORT	041f42b3530227d02eccad349ed17f3154a824d04b9b344fa7bd4c374f61a489	9902c25eea54193b0e05229689fcfcb5e6cace949c259fa709293fd1597d9861	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+E+T+CH+Y	T0_EXACT_OBSERVED	BEGINNMARKER · GRAD I · EINSTELLEN · NEHMEN · POSTEN	a84f49e897dae8ebc603ed33648eca43834b68d9630765094facdf34a539f9f2	f208960a2af11f885149c5d23c62116de6eeb373298ee6ada68b69402fca665f	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+E+T+IIN	T0_EXACT_OBSERVED	BEGINNMARKER · GRAD I · EINSTELLEN · STUFE	6b92e5b826c682e9b53e8067dd4bbbb6b515bb8c5f90e37485ce08e50a137799	da6863452c5522f67bfbe740a2876b6844fc84899560fc3b309cfe68ae0048f3	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+E+Y+K+EE+Y	T0_EXACT_OBSERVED	BEGINNMARKER · GRAD I · POSTEN · GEBEN · GRAD II · POSTEN	3c148c2245cad431f2bec632a8606785387d4d6a85f5f0683c485779204e5405	8c207be6161bbb7a8ea335095b210faf0c944ae4f1344811a461ae4be4ba3197	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+EE+Y	T0_EXACT_OBSERVED	BEGINNMARKER · GRAD II · POSTEN	803a5202ff8adc7909f94169240fd83702e330f40edc62ef97c8aea995179cdb	da752d37695b4196212e8abb531823e626ae2c217328480c789f78b134fd348c	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+EEE+D_ADDR+Y	T0_EXACT_OBSERVED	BEGINNMARKER · GRAD III · HIER · POSTEN	44e51b0d5ed301801fd4b1c0e67af1915e5e1bc2b8c7e96f789f4846469e27da	0ba56af17b6db662f9329d3186e521b87ba8af6c25a3491f2e7714bec9853b70	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+EEE+Y	T0_EXACT_OBSERVED	BEGINNMARKER · GRAD III · POSTEN	b58e7c73a5bab44f3e888f9dfc5f9c87827c680f7cb3dec293ecdc937254bd28	02ebf8c581c0effa2a17eaf5b13762913fd011d4060568681d178bee8b39d64d	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+K+O+Y	T0_EXACT_OBSERVED	BEGINNMARKER · GEBEN · AUSFÜHRUNG · POSTEN	edba2cdbb42c8913c3a063835c3465019eb96fa4b9a791b96dc16a2f9418af4e	2ba76b1fdafee090fd6ee7138e7ff5d91cc7f3e046f0324bbfeab2dbe2bb1873	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+AIIN	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · WERT	c6eb4da4cb1f6465999a889f5e92fd24f8651a5805717954f842cc2be84aeea5	b3a0fe24cd23314da9ebb4e422d6b7a4f4ea76845890b38af7b49b31e6408944	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+AIN	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · ANTEIL	ca880129aeb330c60fabf0df00e14ea3b4f86a4e817defbc7504a0ea4f685f6c	39628fb95b8279b7c4e1ffc6ba3af5448077a665a202fcb3c29f0df950206194	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+A_ADDR+Y	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · HIER · POSTEN	bbb1552ef87c80775d702292bffafb019265902d1a3987f1d3e3914652ef3149	270b925e79df517c60175bab07f75168e6d563c02936ec5631d099d1a459ff41	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+CH+EE+Y	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · GRAD II · POSTEN	ce064ce0910301345a5e107e8139d5032e73f969c80bec2630337d55a2338926	c0b2a9f8596c39536c6c6fd39db4ba03d27c9cbd86680200fc6ba7bf0766f482	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+CH+K+OL	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · GEBEN · FORTSETZEN	945594035aeb762d0a1dbd627e513f88bfdd7fa18436461b2cb957d9d6c6a8cd	1bb2cc7cb5c98cc28321858e4ac3fb4d6ffe62fbb8bff1bedcdd5e884e02ada8	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+CH+K+Y	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · GEBEN · POSTEN	24070745487f5e08b94ad3c6378031fad5bfaee0f142901ed237715245b4932a	d9ae29d892c212c0b75ad79556c5de139e670b326ce28286c8457a48cc153384	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+CH+T+E+Y	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · EINSTELLEN · GRAD I · POSTEN	a3387f46a43d075895b0e5fd13b891f0e4de60e25a87af1eac0004f31c92d46b	a543c4a64de41df302e1e4f235d25110abeea4ea614a93d30d3877aa8d703ecf	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+CH+T+OL+Y	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · EINSTELLEN · FORTSETZEN · POSTEN	475eb01a6aedf3618d3152056efa0bc0881509a676e4a6f8dbce74608fd847bd	6807201958394ca9d7953489cfa7584be129ff06b7f952b3931e1b32b8ab9ff1	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+DY	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · SCHLUSS	009e718d18e5a3b54b85622e78daa0b83fd6d69af3aa4fc4a559de81bbc8241d	4f702893a12ec4c8902742ae20ac4c0e03481c68bfc818c358148f41e61f19cb	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+D_ADDR+CHD	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · HIER · BEARBEITEN	d9f70545202f7ee77e8e17052b1b2cc2e89cc7e3dd9dfff73cdf79ff39b5ef4f	03b56b50c34395469509dbfba0f5524e8605fd5711ad344c17d09c43bba7a554	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+D_ADDR+O+AM_ADDR	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · HIER · AUSFÜHRUNG · HIER	0b3ad3451ebd23c26f91ba502997aca5145ae647ba2f84d7e16d5b8365045378	ed4915bdc5962209f2e48a1babff0af4e950bba8e813e4d0b6256711f1f54ddb	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+D_ADDR+OR	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · HIER · EINHEIT	a855f47c7597942a2ce4b342622fb416ad2a3f5f2fcfa9a994f2e4114c23ffa5	4baa718ac0e9f2c7579e3d08f99a09f93f8449c766184682461ae88aa9653bfe	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+E+AIR	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · GRAD I · BAHN	912bfd605376c0c995b7bee03be55a2f9bec90b6e56357a51cee669b68a5dd8c	fe0022b192606c0ecd14a721299c34cbfaf5d65b48a9bd8e5fb601f075edf593	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+E+K+E+OR	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · GRAD I · GEBEN · GRAD I · EINHEIT	eace428503ab26506e7e0bba70856494e1c9f181ea9551e1b468b0cdf0015150	68334d4d208b37ea6363e8c428efb06c5c7e7ac764999d73611a8bcc49b3bcc1	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+E+K+OL	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · GRAD I · GEBEN · FORTSETZEN	f1b842ff34e3c8d77a2838ea8076615fa6557de26de4f905aeb6c0bd919a658f	60df5e2b6eb3be17fdf6f70a0632930ea8f3d70fb6e48b5c0836006a1a0f590a	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+E+S+E+DY	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · GRAD I · WÄHLEN · GRAD I · SCHLUSS	550c120e4a14388b5c904b16746b1449e678825847c46753683c443b5f0a6cd3	acd5d299bc7a9204db95074d4275457e65b0e1092d7e3e715040745b468a3978	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+EE+D_ADDR+Y	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · GRAD II · HIER · POSTEN	842cebd8230b1070d5fae44f360a5eead1065b3263b09dc6393386a471ea9271	1e2dcac811c9a6e4cfde5c36aa0099026facfe6a681633abd265182958e44a6f	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+IIN+S	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · STUFE · WÄHLEN	1f09871b7630b2b968b628c89806d31e204eb462d34b77ef376723c415b74d13	e92a5bd2710e401d501a93295eefee0e28dfb730e35d40ccf380e47236168746	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+LOCAL_CHAR_F+AIIN	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · HIER · WERT	641b1fd3d338df8d4601c05863c4478ce4682d4d4597aa69cea85086d072aaea	a705122ad7ecbaab66c35f5afb6b8b2cc7f85904f68340782359fdf10c226240	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+LOCAL_CHAR_F+AIR	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · HIER · BAHN	ed7063b300b122037cdfb17b72ab3c3b0a5bb93afc388acdd95fbc07339d9c67	cc5636d908e73463f4769627f3f42072e779014dcb3fa8c01194a4e5fcda22b3	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+LOCAL_CHAR_F+CHD+AIIN	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · HIER · BEARBEITEN · WERT	a44d96e488679dca7528e7a5f3eced105b92dfc3f12beb8831590a212605f213	1f4aac55dc7077e12e08aadea46e1e7a7bd44e983a567d0f41488a1a1a0c00ca	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+LOCAL_CHAR_F+CHD+AIN	T4_NARROW_APPENDIX	BEGINNMARKER · AUSFÜHRUNG · HIER · BEARBEITEN · ANTEIL	6a4087b6be48d8280a969a063ebee456b525996af460ee34daf3e219f1ca7ecb	eccae750572cec8cd3f88acdc37dd76938a697525d09977224eabf651946ff48	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+LOCAL_CHAR_F+CHD+OR	T4_NARROW_APPENDIX	BEGINNMARKER · AUSFÜHRUNG · HIER · BEARBEITEN · EINHEIT	89676d7ac493b4e5f4d415daf5d05cba9e52071e4533f61710b080a03897723e	e0fb14cb1cabb33c0eb48eee5e7bf9754bdedc4e878a51808d49ab28b5e2cb28	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · HIER · BEARBEITEN · POSTEN	caaecdf0c6153aae2ba02c7b6ea00eb0ad8059d8743901d4e031f35b01493593	9d348aaf89e0581b5d60b26eb5676e4b857208bc6306f69c14a50ca40f2d6309	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+OL	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · FORTSETZEN	fd7462fca4db62e9102eba401fd262f747dd4de7cff27149e905df1d9200e884	d7a79d2b06be0eeb30365cdb7851221e219bb9038606edf826ecfb2621333a70	COLLISION0027	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+OR	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · EINHEIT	1dcf1742ad6dfa0f05e4b85c9294751649b8578eea9c9c971e9560ceb10c15f8	6a976fa739a1ef087f7649d926dc90b57e6639ee2f4b4cd6fb1c092a9187b453	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+P	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN	6e03f324f240f4913740c25eefed3c8782945f6c07e3803d8d9fa2bd226c1f21	cb3e9199e6e63057d35ab9d994c605e0adee3273560f9ff97d90bbea02ea10c7	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+P+CH+OL	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · NEHMEN · FORTSETZEN	fda1938905b4b7c80733a44692d6b9e6694d4951825382f541a9dab35eb3528a	58d89c067ef50d6c9e2b562b32e869175d278abb707121f072d54fee1cc167e2	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+P+CHD+Y	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · BEARBEITEN · POSTEN	f2ede4d766ca127680be8228448cd16e58fc98c111e969d28c6759ceb49e1123	91c929a7f8c88d36a48b12ae4a3c2e38fbfe6462b67fd79dfc0617a769aba005	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+P+OL	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · FORTSETZEN	90f1f24d28d91dc8f22f4145e29f4a074a4bc4ca0743c5bb8ad6de51ccc29dfc	23350ecda4405e91857ece4cabee319298a55c7d4d65ec80d8f2e0220a528d69	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+P+SH+D_ADDR+Y	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · HALTEN · HIER · POSTEN	14d2631e02a4d43c4dc52c635b34c96924bb6177bf022de009767fb9168b5877	389f91cca1faf6ed3ceb9ef2d588c0295c3f0b81429464138ccb16f6cfc34b91	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+P+Y	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · POSTEN	141cd8bb870b3ece691cd1b285baa51f60d5d0b181d707e9348593eced9310ef	4cf73c9551840516449bb0d0fc1f457af1836f9bdfd527e01b85ea0fc21cd127	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+SH+EE+D_ADDR+Y	T0_EXACT_OBSERVED	BEGINNMARKER · AUSFÜHRUNG · HALTEN · GRAD II · HIER · POSTEN	0436e09d2bab4a90711fd7cadb0bdadec90fc745811543f33acda2f7a6e8d1b3	663edb12b4e6fa48b6666f4d7e03ce46ffc751cb2e8a908ae1829750aadd905f	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+O+Y	T2_FUTURE_STRONG	BEGINNMARKER · AUSFÜHRUNG · POSTEN	76aa3cfd07c737a9abd00f0b7429583c7f13975f8fd30645ea8c21ac6a2b1271	6c3357a2935c514d4aae5658fa826e0922afba86d5b49bc1bf69cfd2b0efe6b0	NONE	NONE	DUAL_CHANNEL_UNIQUE
CARRIER_Q+S+G_LABEL	T0_EXACT_OBSERVED	BEGINNMARKER · WÄHLEN · VARIANTE	412ce1ae14e3305d5a5cb7c01098dc944ec437393f0199fb8ef80b83cb4f508a	e70f2021ca4e9bc1c7b157cd383156c04f141466f90235f220a45446fe8c49a9	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH	T0_EXACT_OBSERVED	NEHMEN	61ec0f449dc4fcb7ca58766fa2dcff68d89fc0020d2fa179827ecbedc85cf9e4	719708f77cac53904a4ad2afc9cf1becd60db813efcb0eebc7ed04125dd0cb31	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+AIIN	T0_EXACT_OBSERVED	NEHMEN · WERT	5ea9fdeca74c930e0f3b8bef6add03c5c11346f591a0f413b5b6a082d200105b	381e957be0fb549f46d545b5a638ed65876d924f6e5c4703222a512c2850bea8	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+AIN	T2_FUTURE_STRONG	NEHMEN · ANTEIL	cdf3986245b21c206c2b00fbdb9a405f4d39efc95f3efbf8ca0825962b762abd	40a705e88854c22240084258dd64b0a49742dbb68ffcd657e8ee6af503676a1b	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+AIR	T0_EXACT_OBSERVED	NEHMEN · BAHN	7cd55ab6e8aaf53cf52bbdb84a821ca1d83d80c026818c7c3e39689d3a6e16f9	5d6addfdb8c5db418a8dcd141cf550ded458c8a7ce052abe82dac2c325e306ee	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+AL	T0_EXACT_OBSERVED	NEHMEN · ZIELORT	10020e0a91efc20eed82f40ee60bb78de0740a61c1f8e6158ae17050074d4d3e	e73461338ba2cfe1adaf38eb12079787a8d9bdc4e9a3bfe7bcc32eae683ea76a	COLLISION0013	NONE	DUAL_CHANNEL_UNIQUE
CH+AL+S	T0_EXACT_OBSERVED	NEHMEN · ZIELORT · WÄHLEN	0748f9f3182a5c081d8219244887172593938064cbc4e8612332d8aec4ee130f	96574b999e7c7c3130361cf85c14f4d48251fd20e5601eecbd8e3aafeb15e806	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+AL+Y	T0_EXACT_OBSERVED	NEHMEN · ZIELORT · POSTEN	c0dc9a4024b162f621baa945920fa7f74a9897b0425fd35ec6adf6c1413f03e7	43e2bfcc7f2ccbe0ba45d38e1b66db63fbb910a74be4d7dc2b5f5db3cafcc657	COLLISION0014	NONE	DUAL_CHANNEL_UNIQUE
CH+AM_ADDR	T0_EXACT_OBSERVED	NEHMEN · HIER	040d337dd6cd436b3c7803afdfe3649f7f3835f6b9191af45e8dc696328b61e8	7ba92c8ed41c4614f07b582d30585b6261eeb7c28025a49ac123d5b1054d36dd	COLLISION0028	DUALCOLLISION004	CO_VALUED_LOCAL_CHANNEL
CH+AR	T1_FUTURE_HIGH	NEHMEN · AUSGANG	31e9e3be779eedc6a70d2d94f11e9221fe303b8d1876650983bdc5bd18d6a18c	ec0c8f8e1e572a5a9fe20d960c2e2d7960eb1cd8af7b82a1322dbb8d12766dec	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+A_ADDR	T0_EXACT_OBSERVED	NEHMEN · HIER	040d337dd6cd436b3c7803afdfe3649f7f3835f6b9191af45e8dc696328b61e8	7ba92c8ed41c4614f07b582d30585b6261eeb7c28025a49ac123d5b1054d36dd	COLLISION0028	DUALCOLLISION004	CO_VALUED_LOCAL_CHANNEL
CH+A_ADDR+S	T0_EXACT_OBSERVED	NEHMEN · HIER · WÄHLEN	9f519e4cc1e3113620471b7e6cde2f1875c106738a5da88877f19cf251df3389	b24c18aace83ba74a2235967069ba7ecd7092a412eeb7c1470b6dff5b1cb5857	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+CH+K+AL	T0_EXACT_OBSERVED	NEHMEN · NEHMEN · GEBEN · ZIELORT	9476bce0c38b24b037170e5df77f8ade51ac7c26afb232af60c2f95854611b99	1475ebae9e71441d5d8149df9752c0f1d870165e60ebed4bf749f16df46464bc	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+CH+K+D_ADDR+Y	T0_EXACT_OBSERVED	NEHMEN · NEHMEN · GEBEN · HIER · POSTEN	fe697dbf8a44adc2534935ea6c440640d00e7d0bf00a2346c05822111bf2c73e	712080baa15ea82280c76b2c4e3a39335e05406f7d56448b49423deecc447438	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+CH+K+E+Y	T0_EXACT_OBSERVED	NEHMEN · NEHMEN · GEBEN · GRAD I · POSTEN	96c75e7c266ae37e5ebd9ac582a8c102e2d6d123925f6fef18ab7382fcbc832c	b4a4637c5e1c1f836e961904756bc1f0341d070d15fe3637a7747e28c8253d08	COLLISION0029	NONE	DUAL_CHANNEL_UNIQUE
CH+CH+OK+E+Y	T4_NARROW_APPENDIX	NEHMEN · NEHMEN · SETZEN · GRAD I · POSTEN	51f09f3516a947a37ab75a71848b8314a4439191107425de85fb2f894d428778	c24bee36a6f38e5c4b15701974fa51e18c8e550e24d0134cfd55d51d7278c918	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+CH+P+E+DY	T0_EXACT_OBSERVED	NEHMEN · NEHMEN · EINSETZEN · GRAD I · SCHLUSS	77bb25bf86ef713f9508b6f9ef3f8899337879726f1015a154fa2c32211804e3	01a07f6f124e68e07c1f26a4b1f79aa4900e8d5dc5b74f9c8b482f13458a802b	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+CH+P+E+Y	T0_EXACT_OBSERVED	NEHMEN · NEHMEN · EINSETZEN · GRAD I · POSTEN	8c21a6af90a14628d390f6286b29d049ad5cc66f48b8b4b55b3d1079e3625c99	8e58dca39ce3cdedf215e5a8e316412e1d30f60163a35176fe1a49a93c685f2d	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+CH+P+Y	T0_EXACT_OBSERVED	NEHMEN · NEHMEN · EINSETZEN · POSTEN	af18f3edbc8c7442132f5438150028cf865ed37ea40a6809b5371140052ce6e5	22906f3c740a09c95f91265cf556099d65c1671080390651caeaf41b83c62e21	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+CH+S	T0_EXACT_OBSERVED	NEHMEN · NEHMEN · WÄHLEN	7f1e8fb89ab50f553fa075bf867b60f8ffefc7f0806aa9b6354c731414c1f077	29c21e569fb88dd42836dc13ccb3d8e45d8db329fb29d2f40b92c1affc61375f	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+CH+T	T0_EXACT_OBSERVED	NEHMEN · NEHMEN · EINSTELLEN	27b4d78b1539a87b6b3ddbfc8ab5a754abc7222bfb23154dc4b5f0393d25fca6	2eead947f4b17e949be9136e43dff9c39c91c05821b1795838dfb9276ce9198f	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+CH+T+D_ADDR+Y	T0_EXACT_OBSERVED	NEHMEN · NEHMEN · EINSTELLEN · HIER · POSTEN	5358f375fbb95258907701b7e5f773861393c121d8e5463242356927d5e6df4e	8a23ae91431fa51c8c599d1d5d6d49f8bfb3ad9b4ce37780e40f2ac506c9aefb	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+CH+T+E+DY	T0_EXACT_OBSERVED	NEHMEN · NEHMEN · EINSTELLEN · GRAD I · SCHLUSS	b6aa1706b96abf6ab41e2064c1fd6ca3329f2738e9a2d31a34878bb531a6d33e	ec098cbdb77ed6e6102de6a48c11286ba51c5022915781dd646d1d53b0aab8e5	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+CH+T+E+Y	T0_EXACT_OBSERVED	NEHMEN · NEHMEN · EINSTELLEN · GRAD I · POSTEN	b8d7ea1723566c8073fa8b67b90849a46650cac09afaa970b1e1f50e366abbd4	efb0e0074dad5fc1c5172a6c4ac00538b6d2145dd543b8bb3c0fb7f0eeb3f9cb	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+CH+T+OL	T0_EXACT_OBSERVED	NEHMEN · NEHMEN · EINSTELLEN · FORTSETZEN	30c8462c5dedaa9e03a383182f3460811087be2ddababb70acf3d34fb465dc53	f3c1d7bc61184bfbed4f259ce0e59355f77579f6c44fa0ab73740aaf2dc49136	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+CH+T+Y	T0_EXACT_OBSERVED	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	66d1496223cbee899a28051b8319d8809904418965a4c348f51a833343e0e7a3	3aecec5a4ffdf8c52d114623e53db1808f85386b97814cf40bd3d6dd10945f66	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+CH+T+Y+K+E+DY	T0_EXACT_OBSERVED	NEHMEN · NEHMEN · EINSTELLEN · POSTEN · GEBEN · GRAD I · SCHLUSS	f3ac33bbb39a136ac78ef8024a0d1bfd080983b2ac35ca0da005645b5c38dd97	935ef55c0e0d5083c7f2081fe92f7c169bda718e8c7c9ca494a6fd4fdc3d91eb	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+E	T0_EXACT_OBSERVED	NEHMEN · GRAD I	4ba30d8ea78a92ea59109be1df6da66d57216a817b95824c9a786fc8af92d0cd	c903fd0543d46d88c08bc5818e708aa102748bebdaee77f160f61fc7a0895e65	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+E+AR	T0_EXACT_OBSERVED	NEHMEN · GRAD I · AUSGANG	e794cc0d785eba4cb7a5a109d74c82cdc88d0dbfd5f768a418345f39c54441cd	79a985e64acc30330454e5511f0dc2293b08e9c214d7905bef3b7dd3e7b16f5e	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+E+A_ADDR+D_ADDR	T0_EXACT_OBSERVED	NEHMEN · GRAD I · HIER · HIER	342ed983978610cb5c77bc999edcf4ca2581ed88ead9508de49e314c991b5888	7782552af384699b912150451083307a47cc31b59f33ca85931b510fde02d4f2	NONE	NONE	DUAL_CHANNEL_UNIQUE
CH+E+CH+K+E+Y	T0_EXACT_OBSERVED	NEHMEN · GRAD I · NEHMEN · GEBEN · GRAD I · POSTEN	cda6cfcbddee06d7dc41a70ddfbe30c0bd10e79c24dbc92a4696b0790b3e2a2b	eabfc65d3bf9a36183bae2723b9dd73fc1b04b79096d4758363fcae55a674d81	NONE	NONE	DUAL_CHANNEL_UNIQUE
