occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	scope_mode	rendering_class	left_surface	right_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v37_gloss_de	v38_gloss_de	v37_scope_state	v38_scope_state	v38_working_translation_de	exact_surface_dispatch	context_surface_dispatch	substring_dispatch
G661-T0030	f104r	f104r.26	4	4	4	sheody	P	EOS	S	B	3	PREPARATION_YO	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	kar	<EOS>	angefeuchteter Ansatz, abgeschlossen	angefeuchteter Ansatz, abgeschlossen	SHEO_MOIST_PREP+DY_CLOSED	fertig aufbereitete Feuchtzubereitung	1	1	1	1	shar sheey kar sheody	shar sheey kar sheody	shar sheey kar sheody	[sheody:?]	angefeuchteter Ansatz, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[shar:?]; feucht am Ende des Grades; heiße Drogenfraktion I; angefeuchteter Ansatz, abgeschlossen	1	0	0
G661-T0031	f104r	f104r.27	4	4	11	dl	P	MEDIAL	S	B	3	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	qotaiin	ral	Rohstoffmaß	Rohstoffmaß	D_MEASURE+L_MATERIAL_SHORT	verkürztes DAL oder Drogenholzmaß	1	1	1	1	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin	[dl:?]	Rohstoffmaß	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pchedar:?]; heiß, Grad III; kalt, Grad III; Rohstoffmaß; Wurzelrohstoff I; [cheodl:?]; [cphaiin:?]; Grad-/Maßwert III; Drogenfraktion I; [qekeeey:?]; [qoparaiin:?]	1	0	0
G661-T0032	f104r	f104r.8	3	3	12	lkeedy	P	MEDIAL	S	B	3	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	lsheedy	lkeody	Drogenholz, heiß am Gradende, abgeschlossen	Drogenholz, heiß am Gradende, abgeschlossen	L_WOOD+K_HOT+EEDY_END_CLOSED	heißer L-Rahmenwert ohne Holz	1	1	1	0	o lsheedy lkeedy lkeody qokaiin chedal qokar odar qokal okar otar odr	olsheedy lkeedy lkeody qokaiin chedal qokar odar qokal okor otar	olsheedy lkeedy lkeody qokaiin che al qokar odar qokal okar otar odr	[lkeedy:?]	Drogenholz, heiß am Gradende, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[o:?]; [lsheedy:?]; Drogenholz, heiß am Gradende, abgeschlossen; [lkeody:?]; heiß, Grad III; trockene abgemessene Rohstoffmenge I in der Gradmitte; heiße Drogenfraktion I; [odar:?]; Rohstoffklasse I, heiß am Gradanfang; heiße Drogenfraktion I im Ansatz; kalte Drogenfraktion I im Ansatz; [odr:?]	1	0	0
G661-T0033	f104r	f104r.9	5	5	5	dam	P	EOS	S	B	3	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_TERMINAL	cheeo	<EOS>	Dosis I	Dosis I.	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	0	0	1	0	ycheeoy qokecho qokol cheeo dam	ycheeoy qokecho qokol cheeo dam	ycheeoy qokecho qokol cheeodam	[dam:?]	Dosis I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ycheeoy:?]; [qokecho:?]; [qokol:?]; [cheeo:?]; Dosis I.	1	0	0
G661-T0034	f104v	f104v.1	12	12	12	dam	P	EOS	S	B	3	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_TERMINAL	cheekain	<EOS>	Dosis I	Dosis I.	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	0	0	1	0	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam	pchd iin opcheedy or ar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dom	[dam:?]	Dosis I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[pchdoiin:?]; [opcheedy:?]; [orar:?]; [oltcheey:?]; [opchedy:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [ear:?]; [aiir:?]; Rohstoffklasse I, Grundform; [cheodaiin:?]; [cheekain:?]; Dosis I.	1	0	0
G661-T0035	f104v	f104v.11	4	4	9	cheeky	P	MEDIAL	S	B	3	QUALITY_START	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	ykchedor	qokchd	trocken am Gradende, dann heiß am Gradanfang	trocken am Gradende, dann heiß am Gradanfang	CH_DRY+EE_END+K_HOT+Y_START	trocken angesetzte Heißzubereitung	1	1	1	0	ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin	ycheedy qocthey ykchedor cheeky qokchd qotol qokol qokol daiin	ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin	[cheeky:?]	trocken am Gradende, dann heiß am Gradanfang	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ycheedy:?]; [qoy:?]; [ykchedor:?]; trocken am Gradende, dann heiß am Gradanfang; [qokchd:?]; kaltes Material; [qokol:?]; [qokol:?]; Qualitätsgrad III	1	0	0
G661-T0036	f104v	f104v.19	11	11	13	ols	P	MEDIAL	S	B	3	DRUG_KIND_S	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	fchor	aiin	Drogenstoffposten	Drogenstoffposten	OL_MATERIAL+S_BOUND	Samenstoff oder Sortenmarke	1	1	1	0	pcheor chol chpcheor cholkshedy qotol sheedy qokchy qotched sho fchor ols aiin chekal	pcheor chol chpcheor cholkshedy qotol sheedy qokchy qotched sho fchor ols aiin chekal	pcheor chol chpcheor cholkshedy qotol eedy qokchy qotched sho fchor ols aiin chekal	[ols:?]	Drogenstoffposten	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pcheor:?]; trocken; nominal trockenes Gut/Material; [chpcheor:?]; [cholkshedy:?]; kaltes Material; feucht am Ende des Grades, abgeschlossen; heiß und trocken am Anfang des Grades; [qotched:?]; feuchter Ansatz; [fchor:?]; Drogenstoffposten; Menge III; Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	1	0	0
G661-T0037	f104v	f104v.27	9	9	13	r	P	MEDIAL	S	B	3	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BEFORE_VALUE	sho	aiin	Wurzel	Wurzel:	R_ROOT_HEAD	Harz oder Bezugszeichen	1	1	1	1	pchoror shor sheol sheol sheol qokchedy chdor sho r aiin chpchs aiin al	pchoror shor sheol sheol sheol qokchedy chdor sho r aiin chpchs aiin al	pchoror shor sheol sheol sheol qokchedy chdor sho r aiin chpchs aiin al	[r:?]	Wurzel	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[pchoror:?]; Blüten-/Fruchtstand; reproduktiver Teil; feuchtes Material; feuchtes Material; feuchtes Material; heiß und trocken in der Mitte des Grades, abgeschlossen; [chdor:?]; feuchter Ansatz; Wurzel: Menge III; [chpchs:?]; Menge III; Rohstoffklasse I	0	1	0
G661-T0038	f104v	f104v.3	12	12	12	dl	P	EOS	S	B	3	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	ol	<EOS>	Rohstoffmaß	Rohstoffmaß	D_MEASURE+L_MATERIAL_SHORT	verkürztes DAL oder Drogenholzmaß	1	1	1	0	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl	shod chedy qotaiin odaiin okeol ockhhy chol qokeedy qotair oeedaiin ol dl	shod chedy qotaiin odaiin okeol oy chol qokeedy qotair oeedaiin ol dl	[dl:?]	Rohstoffmaß	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[shod:?]; trocken in der Mitte des Grades, abgeschlossen; kalt, Grad III; Zubereitungsdosis III; [okeol:?]; Ansatz eines Arzneikompositums in der Gradmitte; trocken; nominal trockenes Gut/Material; heiß am Ende des Grades, abgeschlossen; [qotair:?]; [oeedaiin:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Rohstoffmaß	1	0	0
G661-T0039	f104v	f104v.31	5	5	9	sheody	P	MEDIAL	S	B	3	PREPARATION_YO	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	chol	qokair	angefeuchteter Ansatz, abgeschlossen	angefeuchteter Ansatz, abgeschlossen	SHEO_MOIST_PREP+DY_CLOSED	fertig aufbereitete Feuchtzubereitung	0	1	1	0	y cheoraiin cthey chol sheody qokair qoeey cheey lkeedy	ycheoraiin cthey chol sheody qokair qoeey cheey lkeedy	y cheoraiin cthe chol sheo dy qokair qoeey cheey lkeedy	[sheody:?]	angefeuchteter Ansatz, abgeschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Eintrag: [cheoraiin:?]; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; trocken; nominal trockenes Gut/Material; angefeuchteter Ansatz, abgeschlossen; [qokair:?]; [qoeey:?]; trocken am Ende des Grades; Drogenholz, heiß am Gradende, abgeschlossen	1	0	0
G661-T0040	f104v	f104v.31	9	9	9	lkeedy	P	EOS	S	B	3	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	cheey	<EOS>	Drogenholz, heiß am Gradende, abgeschlossen	Drogenholz, heiß am Gradende, abgeschlossen	L_WOOD+K_HOT+EEDY_END_CLOSED	heißer L-Rahmenwert ohne Holz	1	1	1	0	y cheoraiin cthey chol sheody qokair qoeey cheey lkeedy	ycheoraiin cthey chol sheody qokair qoeey cheey lkeedy	y cheoraiin cthe chol sheo dy qokair qoeey cheey lkeedy	[lkeedy:?]	Drogenholz, heiß am Gradende, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: [cheoraiin:?]; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; trocken; nominal trockenes Gut/Material; angefeuchteter Ansatz, abgeschlossen; [qokair:?]; [qoeey:?]; trocken am Ende des Grades; Drogenholz, heiß am Gradende, abgeschlossen	1	0	0
G661-T0041	f104v	f104v.32	14	14	14	am	P	EOS	S	B	3	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	AM_TERMINAL	als	<EOS>	Maßeinheit I	Maßeinheit I.	A_VALUE+M_UNIT_I	Mengenabschluss I	1	1	1	0	pchedy kchedy cheocphey or ain cheeos aiiiro lcheedy lcheedy qosaiin cfheo ar als am	pchedy kchedy cheocphy orain cheeos aiiinro lcheedy lcheedy qosaiin cfheo arals am	fchedykchedy cheocphey or ain cheeos aiiiro l cheedy l cheedy qosaiin cfheo ar als am	[am:?]	Maßeinheit I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	getrocknetes Pulver; heiß und trocken in der Mitte des Grades, abgeschlossen; [cheocphey:?]; Drogenportion; Menge-/Klassenwert II; [cheeos:?]; [aiiiro:?]; [lcheedy:?]; [lcheedy:?]; [qosaiin:?]; [cfheo:?]; Drogenfraktion I; [als:?]; Maßeinheit I.	1	0	0
G661-T0042	f104v	f104v.35	7	7	10	sheody	P	MEDIAL	S	B	3	PREPARATION_YO	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	okay	qokedy	angefeuchteter Ansatz, abgeschlossen	angefeuchteter Ansatz, abgeschlossen	SHEO_MOIST_PREP+DY_CLOSED	fertig aufbereitete Feuchtzubereitung	1	1	1	0	psheodar sheedy qotchedar oteedy qotaiin okay sheody qokedy topaiin am	psheodar sheedy qotchedar oteedy qotaiin okaifhhy sheody qokedy topaiin am	psheodar sheedy qotchedar oteedy qotaiin okay sheody qo e y topaiin am	[sheody:?]	angefeuchteter Ansatz, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[psheodar:?]; feucht am Ende des Grades, abgeschlossen; [qotchedar:?]; kalter Ansatz am Ende des Grades, abgeschlossen; kalt, Grad III; [okay:?]; angefeuchteter Ansatz, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; [topaiin:?]; Maßeinheit I.	1	0	0
G661-T0043	f104v	f104v.35	10	10	10	am	P	EOS	S	B	3	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	AM_TERMINAL	topaiin	<EOS>	Maßeinheit I	Maßeinheit I.	A_VALUE+M_UNIT_I	Mengenabschluss I	1	1	1	0	psheodar sheedy qotchedar oteedy qotaiin okay sheody qokedy topaiin am	psheodar sheedy qotchedar oteedy qotaiin okaifhhy sheody qokedy topaiin am	psheodar sheedy qotchedar oteedy qotaiin okay sheody qo e y topaiin am	[am:?]	Maßeinheit I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[psheodar:?]; feucht am Ende des Grades, abgeschlossen; [qotchedar:?]; kalter Ansatz am Ende des Grades, abgeschlossen; kalt, Grad III; [okay:?]; angefeuchteter Ansatz, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; [topaiin:?]; Maßeinheit I.	1	0	0
G661-T0044	f104v	f104v.39	6	6	16	lkeey	P	MEDIAL	S	B	3	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	char	roiir	Drogenholz, heiß am Gradende	Drogenholz, heiß am Gradende	L_WOOD+K_HOT+EEY_GRADE_END	heißer L-Rahmenwert ohne Holz	1	1	1	0	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod	ysheey rar akain char lkeey roiir shey cheey kas ar lkchs ar y rais alod	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ary air alod	[lkeey:?]	Drogenholz, heiß am Gradende	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[yshey:?]; Drogenfraktion I; [a:?]; heiß, Grad II; [char:?]; Drogenholz, heiß am Gradende; [roiir:?]; feucht in der Mitte des Grades; trocken am Ende des Grades; heiße Drogenfraktion I; Drogenfraktion I; [lkchs:?]; Drogenfraktion I; [ais:?]; [alod:?]	1	0	0
G661-T0045	f104v	f104v.43	4	4	11	lkeey	P	MEDIAL	S	B	3	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	qockheey	o	Drogenholz, heiß am Gradende	Drogenholz, heiß am Gradende	L_WOOD+K_HOT+EEY_GRADE_END	heißer L-Rahmenwert ohne Holz	0	0	1	0	chey keeey qockheey lkeey o keeedy qokeey okchey qotodaiin okain orom	chey keeey qockheey okeey okeeedy qokeey okeeey qoteodaiin okain orom	chey keeey qockheey lkeey okeeedy qokeey okeeey qotoodaiin okain orom	[lkeey:?]	Drogenholz, heiß am Gradende	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	trocken in der Mitte des Grades; [keeey:?]; [qockheey:?]; Drogenholz, heiß am Gradende; [o:?]; [keeedy:?]; heiß am Ende des Grades; heiß-trockener Ansatz in der Mitte des Grades; [qotodaiin:?]; heiß im Zubereitungsrahmen, Grad II; [orom:?]	1	0	0
G661-T0046	f104v	f104v.8	6	6	12	ykeedy	P	MEDIAL	S	B	3	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	Y_WHOLE_REFERENCE	air	chotedy	Eintrag/Bezug: heiß am Gradende, abgeschlossen	hierzu: heiß am Gradende, abgeschlossen	Y_ENTRY_REF+K_HOT+EEDY_END_CLOSED	Y als reine Grenze	0	0	1	0	tchodls cheeody cheeool ls air ykeedy chotedy qotchedy chedy qoeky qoteeo lo	tchodls cheeody cheeool ls air ykeedy chotedy qotchedy chedy qoeky qoteeo lo	tchodls cheeo y cheeool ls air ykee y chotedy qotched y chedy qoeky qoteeo lo	[ykeedy:?]	Eintrag/Bezug: heiß am Gradende, abgeschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[tchodls:?]; [cheeody:?]; [cheeool:?]; [ls:?]; [air:?]; hierzu: heiß am Gradende, abgeschlossen; [chotedy:?]; kalt und trocken in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; [qoeky:?]; [qoteeo:?]; [lo:?]	1	0	0
G661-T0047	f105r	f105r.14	12	12	12	lkeey	P	EOS	S	B	3	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	sheo	<EOS>	Drogenholz, heiß am Gradende	Drogenholz, heiß am Gradende	L_WOOD+K_HOT+EEY_GRADE_END	heißer L-Rahmenwert ohne Holz	0	0	1	0	kesoar qoeeedy keeody dlls air shckhy oekeody cheody oeey qokeeody sheo lkeey	kesoar qoeeedy keeody dlls air shckhy oekeody cheody oeey qokeeody sheolkeey	kesoar qoeee y keeody dlls air shckhy oekeody cheody oeey qokeeody sheolkeey	[lkeey:?]	Drogenholz, heiß am Gradende	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[kesoar:?]; [qoeeedy:?]; [keeody:?]; [dlls:?]; [air:?]; Arzneikompositum: feucht, Gradanfang; [oekeody:?]; getrockneter Ansatz; [oeey:?]; [qokeeody:?]; Feuchtzubereitung; Drogenholz, heiß am Gradende	1	0	0
G661-T0048	f105r	f105r.15	3	3	12	r	P	MEDIAL	S	B	3	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BEFORE_VALUE	ol	aiin	Wurzel	Wurzel:	R_ROOT_HEAD	Harz oder Bezugszeichen	1	1	1	0	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	lkee ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	[r:?]	Wurzel	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[lksheey:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Wurzel: Menge III; heißer Ansatz am Ende des Grades, abgeschlossen; [olkeeody:?]; [lkaiin:?]; [okeeol:?]; [oteeol:?]; [shod:?]; Grad-/Maßwert III; [aral:?]	0	1	0
G661-T0049	f105r	f105r.16	1	1	7	yteody	P	BOS	S	B	3	QUALITY_START	EXACT_WHOLE_WITH_CONTEXT_RENDERING	Y_WHOLE_ENTRY	<BOS>	oteeeos	Eintrag/Bezug: kalte Zubereitung, abgeschlossen	Eintrag: kalte Zubereitung, abgeschlossen	Y_ENTRY_REF+T_COLD+E_BOUND+O_PREP+DY_FINISHED	Y-Grenze plus TEODY-Karte	1	1	1	0	yteody oteeeos aiin odal oiir okeedy oral	yteody oteeeos aiin odal oiir oteedy oral	yteody oteeeos aiin odal oiir oteedy oral	[yteody:?]	Eintrag/Bezug: kalte Zubereitung, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: kalte Zubereitung, abgeschlossen; [oteeeos:?]; Menge III; abgemessene Rohstoffmenge I im Ansatz; [oiir:?]; heißer Ansatz am Ende des Grades, abgeschlossen; Rohstoffportion, Klasse I	1	0	0
G661-T0050	f105r	f105r.18	1	1	12	sheoy	P	BOS	S	B	3	PREPARATION_YO	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	oleedy	feucht angesetzte Zubereitung am Gradanfang	feucht angesetzte Zubereitung am Gradanfang	SHEO_MOIST_PREP+Y_START	Feuchtzubereitung in Grundform	1	1	1	0	sheoy oleedy daiin al chedy okeeey chdaiin otedy cheoty oteedy oteey chdy	sheoy oleedy daiin al chedy okeeey chdaiin otedy cheoty oteedy oteey chdy	sheoy oleedy daiin al chedy okeeey ch aiin otedy cheoty oteedy oteey chdy	[sheoy:?]	feucht angesetzte Zubereitung am Gradanfang	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	feucht angesetzte Zubereitung am Gradanfang; [oleedy:?]; Grad-/Maßwert III; Rohstoffklasse I; trocken in der Mitte des Grades, abgeschlossen; [okeeey:?]; [chdaiin:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; trocken angesetzte kalte Zubereitung am Gradanfang; kalter Ansatz am Ende des Grades, abgeschlossen; kalter Ansatz am Ende des Grades; trocken am Anfang des Grades, abgeschlossen	1	0	0
G661-T0051	f105r	f105r.2	7	7	13	ches	P	MEDIAL	S	B	3	DRUG_KIND_S	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	qodor	or	trockenes Drogenmaterial, Mittelstufe	trockenes Drogenmaterial, Mittelstufe	CH_DRY+E_MIDDLE+S_BOUND	trockene Arzneispecies	1	1	1	0	dshees yey cheey raiin otchdy qodor ches or cheey okees odar cheody qody	dshees yey cheey raiin otchdy qodos ches or cheey okees odar cheody qody	dshees yey chee raiin otch y qodor ches or cheey okees odar cheod qod	[ches:?]	trockenes Drogenmaterial, Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dshees:?]; [yey:?]; trocken am Ende des Grades; Wurzel, Typ/Charge III; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen; [qodor:?]; trockenes Drogenmaterial, Mittelstufe; Drogenportion; trocken am Ende des Grades; [okees:?]; [odar:?]; getrockneter Ansatz; [qody:?]	1	0	0
G661-T0052	f105r	f105r.20	14	14	14	dam	P	EOS	S	B	3	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_TERMINAL	teedar	<EOS>	Dosis I	Dosis I.	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	1	1	1	0	s aiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	saiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	s aiin chey teol ykair paiir olkaiin olfaiin o ar al airo y al teedar dam	[dam:?]	Dosis I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samen-/Saatgutposten: Menge III; trocken in der Mitte des Grades; [teol:?]; [ykair:?]; Pulver: Teil-/Sortierklasse III; [olkaiin:?]; [olfaiin:?]; [odar:?]; Rohstoffklasse I; [airody:?]; Rohstoffklasse I; [teedar:?]; Dosis I.	1	0	0
G661-T0053	f105r	f105r.22	8	8	12	r	P	MEDIAL	S	B	3	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BEFORE_VALUE	keey	aiin	Wurzel	Wurzel:	R_ROOT_HEAD	Harz oder Bezugszeichen	0	0	1	0	olkchokeedy ypair opaiin opail oteodl eeol keey r aiin ylkaiin am ols	olkchokeedy ypair opaiin opail oteodl eeol keey raiin ylkaiin am ols	olkchokeedy ypair oepaiin opail oteodl eeol keey r aiin ylkaiin am ols	[r:?]	Wurzel	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[olkchokeedy:?]; [ypair:?]; [opaiin:?]; [opail:?]; [oteodl:?]; [eeol:?]; heiß am Ende des Grades; Wurzel: Menge III; [ylkaiin:?]; Maßeinheit I; Drogenstoffposten	0	1	0
G661-T0054	f105r	f105r.22	11	11	12	am	P	MEDIAL	S	B	3	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	AM_BODY	ylkaiin	ols	Maßeinheit I	Maßeinheit I	A_VALUE+M_UNIT_I	Mengenabschluss I	1	1	1	0	olkchokeedy ypair opaiin opail oteodl eeol keey r aiin ylkaiin am ols	olkchokeedy ypair opaiin opail oteodl eeol keey raiin ylkaiin am ols	olkchokeedy ypair oepaiin opail oteodl eeol keey r aiin ylkaiin am ols	[am:?]	Maßeinheit I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[olkchokeedy:?]; [ypair:?]; [opaiin:?]; [opail:?]; [oteodl:?]; [eeol:?]; heiß am Ende des Grades; Wurzel: Menge III; [ylkaiin:?]; Maßeinheit I; Drogenstoffposten	1	0	0
G661-T0055	f105r	f105r.22	12	12	12	ols	P	EOS	S	B	3	DRUG_KIND_S	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	am	<EOS>	Drogenstoffposten	Drogenstoffposten	OL_MATERIAL+S_BOUND	Samenstoff oder Sortenmarke	1	1	1	0	olkchokeedy ypair opaiin opail oteodl eeol keey r aiin ylkaiin am ols	olkchokeedy ypair opaiin opail oteodl eeol keey raiin ylkaiin am ols	olkchokeedy ypair oepaiin opail oteodl eeol keey r aiin ylkaiin am ols	[ols:?]	Drogenstoffposten	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[olkchokeedy:?]; [ypair:?]; [opaiin:?]; [opail:?]; [oteodl:?]; [eeol:?]; heiß am Ende des Grades; Wurzel: Menge III; [ylkaiin:?]; Maßeinheit I; Drogenstoffposten	1	0	0
G661-T0056	f105r	f105r.24	13	13	13	dam	P	EOS	S	B	3	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_TERMINAL	daiin	<EOS>	Dosis I	Dosis I.	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	1	1	1	1	pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam	pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam	pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam	[dam:?]	Dosis I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pcheor:?]; Menge-/Klassenwert II; Arzneikompositum am Gradende; [okeeey:?]; Pulver, Typ/Charge III; Drogenfraktion I; Menge-/Klassenwert IV; [chpaiikey:?]; Feuchtzubereitung; Pulver, trocken gebunden, Form II; abgemessene Rohstoffmenge I; Grad-/Maßwert III; Dosis I.	1	0	0
G661-T0057	f105r	f105r.27	2	2	7	cho	P	MEDIAL	S	B	3	HOT_DRY_PREP	EXACT_WHOLE_WITH_CONTEXT_RENDERING	CHO_BODY	dair	al	Trockenansatz	Trockenansatz	CH_DRY+O_PREP	Trockengut statt Zubereitung	1	1	1	1	dair cho al r lal cheesy cphedy	dair cho al r lal cheesy cphedy	dair cho al r lal cheesy cphedy	[cho:?]	Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Fraktion II; Trockenansatz; Rohstoffklasse I; Wurzel; Holzrohstoff I; [cheesy:?]; [cphedy:?]	1	0	0
G661-T0058	f105r	f105r.27	4	4	7	r	P	MEDIAL	S	B	3	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	al	lal	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	1	1	1	1	dair cho al r lal cheesy cphedy	dair cho al r lal cheesy cphedy	dair cho al r lal cheesy cphedy	[r:?]	Wurzel	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	abgemessene Fraktion II; Trockenansatz; Rohstoffklasse I; Wurzel; Holzrohstoff I; [cheesy:?]; [cphedy:?]	0	1	0
