occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G661-T0088	f107r	f107r.37	5	olkain	EOS	0	0	0	ychklkaiin chckhy cho l olkain	ychkl kaiin chckhy chol alkain	ychklkaiin chckhy cho l alkain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0089	f107r	f107r.39	8	cho	MEDIAL	1	1	0	tair cheol cheol kchekain cheear ol oiin cho lkain al oeedy chey	tair cheol cheol kchekain cheear ol oiin cho lkain al oeedy chey	tair cheol cheol kchekain cheear l iin cho lkain al oeedy chey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0090	f107r	f107r.43	4	sheody	MEDIAL	1	1	0	okeear ay daiin sheody ykchedy chykaiin otal taiin chotaiir aram	okeear aithy daiin sheody ykchedy chykaiin otal taiin chotaiin aram	okeear ay daiin sheody ykchedy chykaiin otal taiin chotaiin aram	reader agreement conditions confidence only; it does not identify plaintext
G661-T0091	f107r	f107r.50	3	lkeey	MEDIAL	1	1	0	chain al lkeey chol taidy qotaiin y taiin lkl lfchal pchdy pal tar	chain al lkeey chol taidy qotaiin ytaiin lkl lfchal pchdy pal tar	chain al lkeey chol taidy qotaiin ytaiin lkl lfchal pchdy pal tar	reader agreement conditions confidence only; it does not identify plaintext
G661-T0092	f107r	f107r.6	10	am	EOS	1	1	0	okcheey qokeedy chotchedy daiinar oteey lteey chedaiin okchey otaiin am	okcheey qokeedy chotchedy daiin ar oteey lteey chedaiin okchey otaiin am	okcheey qokee y chotche y daiinar oteey lteey che aiin okeeey otaiin am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0093	f107v	f107v.24	4	olkain	MEDIAL	1	1	1	dain olaiin chol olkain lkaiin	dain olaiin chol olkain lkaiin	dain olaiin chol olkain lkaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0094	f107v	f107v.26	9	r	MEDIAL	0	0	0	oraiin sheor qokain cheody qokain otal okaiin olkeeo r ar al oldy	oraiin sheor qokain cheody qokain otal okaiin olkeeor ar al oldy	oraiin sheor qokain cheo y qokain otal okaiin olkeeoraral oldy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0095	f107v	f107v.3	1	sain	BOS	1	1	0	sain ain aiiin qokaiin shol kal qokar al ochedy lkaiin otal olkiir alody	sain ain aiiin qokaiin shol kal qokar al ochedy lkaiin otal olkiir alody	sain ain aiiin qotaiin shol kal qokar al ochedy lkaiin otal olkiir alody	reader agreement conditions confidence only; it does not identify plaintext
G661-T0096	f107v	f107v.36	9	olkain	MEDIAL	1	1	0	tol chey lcheor sheol qokaiin olkeedy okar ar olkain odain	tol chey lcheor sheol qokaiin olkeedy okar ar olkain odain	t l chey lcheor sheol qokaiin olkee y o ar ar olkain odain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0097	f107v	f107v.41	11	lkeedy	MEDIAL	0	0	0	pokar ar keey okeeo l cheey qokchey oteey lkeeo l lkeedy qokeey lkain	pokar ar keey okeeo lcheey qokchey oteey lkeeol lkeedy qokeey lkain	pokar ar keey okeeo l cheey qokche oteey lkeeol lkee y qokeey lkain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0098	f107v	f107v.43	7	lkeey	MEDIAL	1	1	0	pol keeeo kaiisr qokeey chckhy lkchaly lkeey opchey rar aiin cheokaly	pol keeeo kaiis qokeey chckhy lkchaly lkeey opchey rar aiin cheokaly	pol keeeo kaiiss qokeey chckhy lkchaly lkeey opchey rar aiin cheokaly	reader agreement conditions confidence only; it does not identify plaintext
G661-T0099	f108r	f108r.10	6	ykeedy	MEDIAL	1	1	0	taiin shkeedy qoteey oteey ykeol ykeedy chekar qokeeodaiin okeyty ody	taiin shkeedy qoteey oteey yteol ykeedy chekar qokeeo daiin okeyty ody	taiin shkeed qoteey oteey yteol ykeedy chekar qokeeo daiin okeyty ody	reader agreement conditions confidence only; it does not identify plaintext
G661-T0100	f108r	f108r.15	9	d	MEDIAL	0	0	0	orain cheey chey qokeey chedy okchedy qoeedy qockhey d iirain okain	orain cheey chey qokeey chedy okchedy qoeedy qockhey diir ain okain	orain cheey chey qokeey che y okche y qoeedy qockhey diirain okain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0101	f108r	f108r.28	1	sain	BOS	1	1	1	sain arolkeey qoal olkedy okaiin	sain arolkeey qoal olkedy okaiin	sain arolkeey qoal olkedy okaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0102	f108r	f108r.31	2	sheody	MEDIAL	1	1	0	keol sheody qokedy qokeedy qokoy qoiiedy otedy qokedy qokedy qokal	keol sheody qokedy qokeedy qokoy qotedy otedy qokedy qokedy qokal	keol sheody qokedy qokeedy qokoy qoiiedy otedy qoke y qokedy qokal	reader agreement conditions confidence only; it does not identify plaintext
G661-T0103	f108r	f108r.32	4	lkeedy	MEDIAL	1	1	0	ykedar chedy qokey lkeedy otedy okedy otedy otal shol alodar or alold	ykedar chedy qokey lkeedy otedy okedy otedy otal shol alodar or alold	ykedar chedy qokey lkeedy ote y kedy otedy otal shol alodar r alold	reader agreement conditions confidence only; it does not identify plaintext
G661-T0104	f108r	f108r.37	4	lkeey	MEDIAL	1	1	0	tchedy qokey okeey lkeey chedy cheokeey qokeey chedl al lkair alkeedy ram	tchedy qokey okeey lkeey chedy cheokeey qokeey chedl al lkair alkeedy ram	tchedy qokey okeey lkeey chedy cheokeey qokeey chedlal lkair alkeedy ram	reader agreement conditions confidence only; it does not identify plaintext
G661-T0105	f108r	f108r.47	6	lkeedy	MEDIAL	0	0	0	yched chockhey dain sheol okedy lkeedy oteedy qokeedy ched al keam	yched chockhey dain sheol okedy lkeedy oteedy qokeedy ched al keam	yched chockhey ain sheol okedy lkch y otee y qokeedy ched al keam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0106	f108v	f108v.1	11	am	MEDIAL	1	1	1	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0107	f108v	f108v.11	1	sain	BOS	1	1	0	sain al keed ain olkeeed qokedy lkeedy cho lkain oteshy shedy deedy	sain al keedain olkeeed qokedy lkeedy cholkain oteshy shedy dady	sain al keedain olkeeed qokedy lkeedy cholkeiin otey edy eedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0108	f108v	f108v.11	7	lkeedy	MEDIAL	1	1	0	sain al keed ain olkeeed qokedy lkeedy cho lkain oteshy shedy deedy	sain al keedain olkeeed qokedy lkeedy cholkain oteshy shedy dady	sain al keedain olkeeed qokedy lkeedy cholkeiin otey edy eedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0109	f108v	f108v.11	8	cho	MEDIAL	0	0	0	sain al keed ain olkeeed qokedy lkeedy cho lkain oteshy shedy deedy	sain al keedain olkeeed qokedy lkeedy cholkain oteshy shedy dady	sain al keedain olkeeed qokedy lkeedy cholkeiin otey edy eedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0110	f108v	f108v.14	3	r	MEDIAL	0	0	0	qokeey lo r aiin chey keear a ral olaiin chedy	qokeey lor aiin chey keear oral olaiin chedy	qokeey lo r aiin chey keear aral olaiin che y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0111	f108v	f108v.16	4	lkeey	MEDIAL	1	1	0	okeey lshey qokeeal lkeey okeol okedy qotal sholkeedy chedy qokain teedu	okeey lshey qokeeol lkeey okeol okedy qotal sholkeedy chedy qokain teedan	okeey lshey qokeeol lkeey okeol okedy qotal sholkeedy chedy qokain teedu	reader agreement conditions confidence only; it does not identify plaintext
G661-T0112	f108v	f108v.18	15	am	EOS	1	1	0	okeey l keedy okeal okey cheykedy qoeedy lo rair cheey ol l s aiin am	okeey lkeedy okeal okey cheykedy qeeedy lo rair cheey ol lsaiin am	okeey lkeedy okeal okey cheykedy qeeedy lo r air cheey ol ls aiin am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0113	f108v	f108v.2	8	lkeedy	MEDIAL	1	1	0	daiin shal qokedy qoeechy okain oteey checkhy lkeedy qokeedar araiin okam	daiin shal qokedy qoeechy okain oteey checkhy lkeedy qokeedar araiin okam	daiin shal qoke y qoeechy okain oteey checkhy lkeedy qokee ar araiin okam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0114	f108v	f108v.20	9	r	MEDIAL	0	0	0	polkeedal sheo kchey lotedaiin otedy opchedaiin otshedy qotey r aiin ol	polkeedal sheo kchey lotedaiin otedy opchedaiin otshedy qotey raiin ol	polkeedal sheo kchey lote aiin otedy opchedaiin otshedy qotey r aiin ol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0115	f108v	f108v.23	7	cheeky	MEDIAL	1	1	0	qokeeor okeey qoeey chodaal daiin checthal cheeky otar aiin chckhy lteedy	qokeeor okeey qoeey cho deeal daiin checthal cheeky otar aiin chckhy ltedy	qokeeor okeey qoeey cho daal daiin checthal cheeky otar aiin chckhy lteedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0116	f108v	f108v.24	5	r	MEDIAL	1	1	1	daiin chekeek checkhy ol r ain odar sheey daiin tchar okeedaiin oram	daiin chekeek checkhy ol r ain odar sheey daiin tchar okeedaiin oram	daiin chekeek checkhy ol r ain odar sheey daiin tchar okeedaiin oram	reader agreement conditions confidence only; it does not identify plaintext
G661-T0117	f108v	f108v.25	8	r	MEDIAL	0	0	0	sheeol okeey kaiin okaiin ol lchey ctheo r aiin cheey qokeey qokeeaiin al	sheeol okeey kaiin okaiin ol lchey ctheor aiin cheey qokeey qokeeaiin al	sheeol okeey kaiin okaiin ol lchey ctheo r aiin cheey qokeey qokeeaiin al	reader agreement conditions confidence only; it does not identify plaintext
G661-T0118	f108v	f108v.3	4	lkeedy	MEDIAL	1	1	0	ssheedal ol lkedy lkeedy chedalkedy lkeedy qokechedy otedain oteey lol	ssheedal ol lkedy lkeedy chedalkedy lkeedy qokechedy otedain oteey lol	ssheedal ol lkedy lkeedy chedalkedy lkeedy qokeche y ote eiin oteey lol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0119	f108v	f108v.3	6	lkeedy	MEDIAL	1	1	0	ssheedal ol lkedy lkeedy chedalkedy lkeedy qokechedy otedain oteey lol	ssheedal ol lkedy lkeedy chedalkedy lkeedy qokechedy otedain oteey lol	ssheedal ol lkedy lkeedy chedalkedy lkeedy qokeche y ote eiin oteey lol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0120	f108v	f108v.31	11	r	MEDIAL	0	0	0	ol cheol shed qokedy qokedain checkhed qoteedy otedy qokedy okeea r l kam	ol cheol shed qokedy qokedain checkhed qoteedy otedy qokedy okeeor lkam	ol cheol shed qokedy qoke ain checkhed qoteedy otedy qoke okee r lkam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0121	f108v	f108v.33	1	sain	BOS	1	1	0	sain ain chey lchs shed qokeedy oteey qokedy qokeedy cheedy qokeedar oldy	sain ain chey lchs shed qokeedy oteey qokedy qokeedy cheedy qokeedar oldy	sain ain chey lchs shed qokeedy oteey qoke y qokeedy cheedy qokee arol y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0122	f108v	f108v.37	1	sain	BOS	1	1	0	sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam	sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam	sain sheor sheey sheckhey qokey okey shey lkain she y qokain dalam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0123	f108v	f108v.39	1	sain	BOS	1	1	0	sain chey lkedain chey rar ain al chear olor chedaiin oteey chedy rl	sain chey lkedain chey rar ain al chear olor ched aiin oteey chedy rl	sain chey lke ain chey rar ain al chear olor chedaiin oteey chedy rl	reader agreement conditions confidence only; it does not identify plaintext
G661-T0124	f108v	f108v.47	8	lkeey	MEDIAL	1	1	0	ycheey qokeeey shedain qokeedy qokeey okeedal okeol lkeey lchedy lchedy	ycheey qokeeey shedain qokeedy qokeey okeedal okeol lkeey lchedy lchedy	ycheey qokeee she ain qokeedy qokeey okee al okeol lkeey lche y lche y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0125	f108v	f108v.5	11	dam	EOS	0	0	0	polaiin okedain okal otchedy qokeedy raraiin o keedy qokar qokal dam	polaiin okedain okal otchedy qokeedy raraiin okeedy qokar qokal dam	polaiin oke ain okal otchedy qokeedy raraiin o keedy qokar qokal am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0126	f108v	f108v.7	11	am	EOS	1	1	1	pchedaiin okedy otedal lkedeed okedar okeey qoteol lkedy otey raiin am	pchedaiin okedy otedal lkedeed okedar okeey qoteol lkedy otey raiin am	pchedaiin okedy otedal lkedeed okedar okeey qoteol lkedy otey raiin am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0127	f10r	f10r.2	4	chty	MEDIAL	1	1	1	dchey cthoor char chty os chair otytchol oky daiin etyd	dchey cthoor char chty os chair otytchol oky daiin etyd	dchey cthoor char chty os chair otytchol oky daiin etyd	reader agreement conditions confidence only; it does not identify plaintext
G661-T0128	f10r	f10r.7	10	am	EOS	1	1	0	dchy qokchol y kchaiin yty daiin cth dain dair am	dchy qokchol ykchaiin yty daiin cth dain dair am	dchy qokchol ykchaiin yty daiin cth dain dair am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0129	f10v	f10v.1	9	sain	EOS	1	1	1	paiin daiin sheo pcheey qoty daiin cthor otydy sain	paiin daiin sheo pcheey qoty daiin cthor otydy sain	paiin daiin sheo pcheey qoty daiin cthor otydy sain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0130	f111r	f111r.1	10	am	MEDIAL	1	1	0	kcholchdar shar aiip chepchedy chetalshy sheek shear shey ror am shey	kcholchdar shar aiip chepchedy chetalshy sheek shear shey ror am shey	kcholchdar shar aiip chepche y chetaly sheek shear shey ror am shey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0131	f111r	f111r.11	2	lkeedy	MEDIAL	1	1	0	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram	dshey lkeedy lkeedy cheedy oteedain sheedy ar aikhy shkaiin chey daiin dar am	dshey lkeedy lkeedy chee y oteedaiin sheedy ar ay shkaiin chey daiin aram	reader agreement conditions confidence only; it does not identify plaintext
G661-T0132	f111r	f111r.11	3	lkeedy	MEDIAL	1	1	0	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram	dshey lkeedy lkeedy cheedy oteedain sheedy ar aikhy shkaiin chey daiin dar am	dshey lkeedy lkeedy chee y oteedaiin sheedy ar ay shkaiin chey daiin aram	reader agreement conditions confidence only; it does not identify plaintext
G661-T0133	f111r	f111r.12	5	lkeedy	MEDIAL	0	0	0	dsheeo qokeedy otchedey lshey lkeedy oteey qokeedy oteolair ar shedam cheam	dsheeo qokeedy otchedey lshey lkeedy oteey qokeedy oteolair ar shedam cheam	dsheeo qokeedy otchedey lshey lkee y oteey qokeedy oteolair ar she am cheam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0134	f111r	f111r.16	8	lkeey	MEDIAL	1	1	0	dchedshey qokeedy okeodain shet sheota oteal tey lkeey sheedy shtar keedy	dched shey qokeedy okeodain shet sheotam oteal tey lkeey sheedy shtar keedy	dchedshey qokeedy okeodain shet sheotam oteal tey lkeey eedy shtar kee y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0135	f111r	f111r.20	11	cho	MEDIAL	1	1	0	qokeey qokeey lchedy checthy chedey cheol teedy okeedy qokeedy okeey cho ol l kai	qokeey qokeey loedy checthy chedey cheol teedy okeedy qokeedy okeey cho ol lkaim	qokeey qokeey lche y checthy che ey cheol teedy keedy qokeedy okeey cho ol lkaim	reader agreement conditions confidence only; it does not identify plaintext
G661-T0136	f111r	f111r.21	8	r	MEDIAL	0	0	0	daiin okar ain teey oteey ox o r shey chey ky deedy cheo dain sheet ar al l cheotydy	daiin okar ain teey oteey oxor shey chey kydeedy cheo dain sheet ar al l cheotydy	daiin okar ain teey oteey oxor ey cheyk dee y cheo deiin sheet ar all cheotydy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0137	f111r	f111r.24	1	sain	BOS	1	1	0	sain chckhey cheos lchal lkechey okeey lkechedy oteodain char lky lchr ainai	sain chckhey cheos lchal lkechey okeey lkechedy oteo dain char lko lchr aiin aim	sain chckhey cheos lchal lkechey okeey lkechedy oteodain char lky lchr ain aim	reader agreement conditions confidence only; it does not identify plaintext
G661-T0138	f111r	f111r.27	6	lkeedy	MEDIAL	0	0	0	dar sheod qokeey qokeody otey lkeedy chl lkeey daiin chedar chedyteedain olkal	dar sheod qokeey qokeody otey lkeedy chl lkeey daiin chedar chedy teedain olkal	dar sheod qokeey qokeo y otey lkee y chl lkeey daiin che ar che yteedain olkal	reader agreement conditions confidence only; it does not identify plaintext
G661-T0139	f111r	f111r.27	8	lkeey	MEDIAL	1	1	0	dar sheod qokeey qokeody otey lkeedy chl lkeey daiin chedar chedyteedain olkal	dar sheod qokeey qokeody otey lkeedy chl lkeey daiin chedar chedy teedain olkal	dar sheod qokeey qokeo y otey lkee y chl lkeey daiin che ar che yteedain olkal	reader agreement conditions confidence only; it does not identify plaintext
G661-T0140	f111r	f111r.29	2	lkeedy	MEDIAL	1	1	0	salkeedy lkeedy chckhy rky chey okeeo chr al ar qokeedy qokedy qoteedy qod	salkeedy lkeedy chckhy rky chey okeeo chr al ar qokeedy qokedy qoteedy qod	salkeedy lkeedy chckhy rky chey okeeo chr al ar qokee y qoke y qotee y qod	reader agreement conditions confidence only; it does not identify plaintext
G661-T0141	f111r	f111r.3	2	lkeedy	MEDIAL	1	1	0	dsheedy lkeedy chckhy lchedy qokeey qokear chal qokeear cheokedy sal lokam	dsheedy lkeedy chckhy lchedy qokeey qokear chal qokeeas cheokedy sal lokam	dsheedy lkeedy chckhy lchedy qokeey qokear chal qokeear cheokedy sal lokam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0142	f111r	f111r.32	8	cho	MEDIAL	0	0	0	dsheeoteey qokeeo l keey tear qoteey qotain cho lkeeedy lchechdy qokechy	dsheeoteey qokeeo lkeey tear qoteey qotain cholkeeedy lchechdy qokechy	dsheeoteey qokeeo l kee tear qoteey qotain cholkeee y lchech y qokechy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0143	f111r	f111r.33	14	dl	EOS	0	0	0	qoeeeo s ain ar ol keey lkair cheda chkal keeodal eees chody qokeedy dl	qoeeeo s oin ar olkeey lkair cheda chkal keeodal eees chody qokeedy dl	qoeeeo s ain ar olkeey lkain cheda chkal keeodal eees eeo y qokee y l	reader agreement conditions confidence only; it does not identify plaintext
