pair_id	page	first_locus	second_locus	line_delta	first_surface	second_surface	first_state	second_state	axis_relation	direction	frame_relation	intervening_token_count	intervening_tokens	repeated_following_terms	known_local_anchors	both_triple_token_stable	section	opened_image_page	working_relation_de	surface_context
G625-P0289	f34r	f34r.8	f34r.9	1	otchy	ykchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	8	qoky|olk|checkhy|ys|air|air|chodar|tam	NONE	okaiin	0	H	0	kühlen/erwärmen, falls derselbe Träger	otchy qoky olk checkhy ys air air chodar tam / ykchdy qod ar ch ay or lchey todaly okaiin dardy
G625-P0290	f34r	f34r.9	f34r.10	1	ykchdy	otchdy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	SAME_E_D__EXTENDED_PREFIX_CHANGE	12	qod|ar|ch|ay|or|lchey|todaly|okaiin|dardy|tcheo|olchckhy|oly	NONE	okaiin	1	H	0	kühlen/erwärmen, falls derselbe Träger	ykchdy qod ar ch ay or lchey todaly okaiin dardy / tcheo olchckhy oly otchdy chefalchhs
G625-P0291	f34r	f34r.10	f34r.11	1	otchdy	otchedy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	6	chefalchhs|qokeey|sh|kaldaiin|cheky|cthdaly	NONE	NONE	1	H	0	gleicher Qualitätszustand	tcheo olchckhy oly otchdy chefalchhs / qokeey sh kaldaiin cheky cthdaly otchedy chty s aiin
G625-P0292	f34v	f34v.2	f34v.2	0	qokchy	okchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	1	dychedy	chckhdy|chdaiin|ckhy|loees	NONE	1	H	0	gleicher Qualitätszustand	tol qokchy dychedy okchy chckhdy chdaiin ckhy loees ykar aiin oldam
G625-P0293	f34v	f34v.2	f34v.3	1	okchy	okchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	16	chckhdy|chdaiin|ckhy|loees|ykar|aiin|oldam|ytal|shor|chdal|olchdy|char|or|ol|kedaiiin|chcthy	NONE	shor	0	H	0	gleicher Qualitätszustand	tol qokchy dychedy okchy chckhdy chdaiin ckhy loees ykar aiin oldam / ytal shor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam
G625-P0294	f34v	f34v.9	f34v.10	1	kchdy	kchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	EXACT_PREFIX_E_D	9	chedy|qokedy|chdy|kal|shs|oldaiin|daiin|chdy|tedy	chdy	NONE	0	H	0	gleicher Qualitätszustand	lsheody cphy qokeey keedy kchdy chedy qokedy chdy kal shs oldaiin / daiin chdy tedy kchdy okeedy checkhy chdy kain chear or okedy okam
G625-P0295	f35r	f35r.2	f35r.3	1	tchy	qotchey	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	3	daiin|dchaiin|cthey	taiin|cthory	NONE	0	H	0	gleicher Qualitätszustand	qokeeaiin chokaiin qo tchy daiin / dchaiin cthey qotchey taiin cthory
G625-P0296	f35r	f35r.3	f35r.4	1	qotchey	qotchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	2	taiin|cthory	shet|chy|ckhol	NONE	1	H	0	gleicher Qualitätszustand	dchaiin cthey qotchey taiin cthory / qotchy shet chy ckhol cheey daiin dainl
G625-P0297	f35v	f35v.2	f35v.2	0	qotchy	tchey	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	1	o	kchor|yty|dchor|choty	NONE	0	H	0	gleicher Qualitätszustand	qotchy o tchey kchor yty
G625-P0298	f35v	f35v.4	f35v.4	0	ytchy	qotchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	0	DIRECT	dchy|cthy|chocthy|chckhor	cthy	1	H	0	gleicher Qualitätszustand	ytchy qotchy dchy cthy
G625-P0299	f35v	f35v.4	f35v.5	1	qotchy	dchokchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	2	dchy|cthy	chocthy|chckhor|shol	cthy	1	H	0	kühlen/erwärmen, falls derselbe Träger	ytchy qotchy dchy cthy / dchokchy chocthy chckhor
G625-P0300	f36r	f36r.3	f36r.3	0	qotchy	tchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	daiin|aiin|dolsain|podaiir|cphy	NONE	1	H	0	gleicher Qualitätszustand	qotchy tchy daiin aiin dolsain
G625-P0301	f36v	f36v.8	f36v.8	0	ykshy	ytchy	KSH	TCH	BOTH_AXES_FLIP	KSH->TCH	EXACT_PREFIX_E_D	0	DIRECT	dol|tydy|yky|okaiin	NONE	1	H	0	kombinierter Zustands- oder Trägerwechsel	ykshy ytchy dol y tydy yky
G625-P0302	f37r	f37r.4	f37r.5	1	pchotchy	qokchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	6	daiin|cfholdar|chol|daiin|yd|yky	NONE	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	pchotchy daiin cfholdar chol daiin yd / yky qokchy qotchor chkol otoly
G625-P0303	f37r	f37r.5	f37r.6	1	qokchy	qokchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	EXACT_PREFIX_E_D	5	qotchor|chkol|otoly|shor|shol	NONE	shor	1	H	0	gleicher Qualitätszustand	yky qokchy qotchor chkol otoly / shor shol qokchy qotomody dchol daiin
G625-P0304	f39v	f39v.8	f39v.9	1	qokchy	kshy	KCH	KSH	MOISTURE_FLIP	DRY_TO_MOIST	REGISTERED_PREFIX_CHANGE__SAME_E_D	13	dar|ain|tar|aiin|dal|ar|ain|cheor|ydam|shody|okal|shd|y	dar	NONE	1	H	1	befeuchten/einweichen, falls derselbe Träger	oar aiin olkaiin olky dar ald shek chek qokchy dar ain / tar aiin dal ar ain cheor ydam shody okal shd y kshy or
G625-P0305	f3v	f3v.12	f3v.13	1	ytchy	qokchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	5	tchor|kcham|s|shar|shkaiin	NONE	NONE	0	H	1	kühlen/erwärmen, falls derselbe Träger	osh chodair ytchy tchor kcham s / shar shkaiin qokchy yty cthal chky
G625-P0306	f40v	f40v.9	f40v.10	1	tchy	tchedy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	5	pchody|pchdy|kor|ol|tchkaiin	NONE	NONE	0	H	0	gleicher Qualitätszustand	tchy pchody pchdy kor ol / tchkaiin tchedy qokaiin oraiin
G625-P0307	f40v	f40v.14	f40v.14	0	kchedy	qokchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	1	okar	qokees|chdy	NONE	0	H	0	gleicher Qualitätszustand	saiin o lchey kchedy okar qokchdy dy qokees am chdy
G625-P0308	f40v	f40v.14	f40v.15	1	qokchdy	qokchey	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	4	dy|qokees|am|chdy	qody	NONE	0	H	0	gleicher Qualitätszustand	saiin o lchey kchedy okar qokchdy dy qokees am chdy / qokchey qody or aiiin o kaiin o ckhy sheod faimy
G625-P0309	f41r	f41r.3	f41r.3	0	ychdykchdy	shekchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	2	qokedy|qokedy	cheky|daly|chdchy	NONE	0	H	0	gleicher Qualitätszustand	qok say qokedy ychdykchdy qokedy qokedy shekchy cheky daly
G625-P0310	f41r	f41r.5	f41r.5	0	qotchy	kchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	2	sal|yteedy	dchedy|keedy	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	qotchy sal yteedy kchdy dchedy keedy dchedy dalain
G625-P0311	f41v	f41v.2	f41v.3	1	cfhekchdy	tchey	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	6	ypchedy|chepchefy|shdchdy|qotal|dar|dshedy	NONE	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	pcheody qofcheepy ofchdy cfhekchdy ypchedy chepchefy shdchdy qotal dar / dshedy tchey s aiin shekey okedy okaly daiin okedy ykeeody choy keoy dam
G625-P0312	f42r	f42r.14	f42r.15	1	kshey	otshey	KSH	TSH	THERMAL_FLIP	HOT_TO_COLD	REGISTERED_PREFIX_CHANGE__SAME_E_D	6	choty|chdain|chodaiin|daiin|dam|pchody	NONE	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	sho kshey choty chdain chodaiin daiin dam / pchody otshey dodaiin
G625-P0313	f42v	f42v.2	f42v.2	0	tchey	kchey	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	1	y	dan|dain	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	dshey tchey y kchey chtchy y dan dain otol daiin
G625-P0314	f42v	f42v.2	f42v.2	0	kchey	chtchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	0	DIRECT	dan|dain|otol|daiin	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	dshey tchey y kchey chtchy y dan dain otol daiin
G625-P0315	f42v	f42v.4	f42v.4	0	qotchy	chkchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	0	DIRECT	sar|odaiil	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	qotchy chkchy sar dy odaiil ykchy o kol dg
G625-P0316	f42v	f42v.4	f42v.4	0	chkchy	ykchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	3	sar|dy|odaiil	kol	NONE	1	H	0	gleicher Qualitätszustand	qotchy chkchy sar dy odaiil ykchy o kol dg
G625-P0317	f42v	f42v.9	f42v.10	1	chekchey	okchey	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	5	qokod|sho|cpheo|rchy|schor	NONE	NONE	1	H	0	gleicher Qualitätszustand	posheor sho char chekchey qokod sho cpheo rchy / schor okchey chy shol olor cheaiin chy tcheeb d
G625-P0318	f43r	f43r.5	f43r.6	1	choetchy	kchedy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	4	dam|otain|y|tam	chedy	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	ykar chedy shekody qotody qotar okedy dar choetchy dam otain y tam / kchedy chedy daly cheody cheolkeepchy
G625-P0319	f43r	f43r.6	f43r.7	1	kchedy	kshdy	KCH	KSH	MOISTURE_FLIP	DRY_TO_MOIST	E_OR_D_FRAME_CHANGE	6	chedy|daly|cheody|cheolkeepchy|pshesy|otey	NONE	NONE	0	H	0	befeuchten/einweichen, falls derselbe Träger	kchedy chedy daly cheody cheolkeepchy / pshesy otey kshdy opchdy kedar okedy chdy shoy dyty dy pchdy kedy dam
G625-P0320	f43r	f43r.7	f43r.8	1	kshdy	ytchedy	KSH	TCH	BOTH_AXES_FLIP	KSH->TCH	E_OR_D_FRAME_CHANGE	10	opchdy|kedar|okedy|chdy|shoy|dyty|dy|pchdy|kedy|dam	NONE	NONE	0	H	0	kombinierter Zustands- oder Trägerwechsel	pshesy otey kshdy opchdy kedar okedy chdy shoy dyty dy pchdy kedy dam / ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykolor otaiin old
G625-P0321	f43v	f43v.5	f43v.6	1	qokchedy	tolkchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	4	oralody|otedol|chcthdy|chtey	okedy	NONE	0	H	1	gleicher Qualitätszustand	qokchedy oralody otedol chcthdy chtey / tolkchdy okedy qokedal shedy okedal shedy pchdol otey dalorain
G625-P0322	f43v	f43v.6	f43v.7	1	tolkchdy	ytshedy	KCH	TSH	BOTH_AXES_FLIP	KCH->TSH	E_OR_D_FRAME_CHANGE	8	okedy|qokedal|shedy|okedal|shedy|pchdol|otey|dalorain	NONE	NONE	0	H	1	kombinierter Zustands- oder Trägerwechsel	tolkchdy okedy qokedal shedy okedal shedy pchdol otey dalorain / ytshedy ykeody oykeedy chedy tedy chcthy otam ot ytaiin otas
G625-P0323	f44r	f44r.2	f44r.2	0	okchey	qykchey	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	0	DIRECT	dchy|oair|ekokeey|kshotol	NONE	1	H	0	gleicher Qualitätszustand	ydsh dyeees y ty oky okchey qykchey dchy dy
G625-P0324	f44r	f44r.4	f44r.4	0	ykchey	ykchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	0	DIRECT	chody|dam|toy|shysho|qoteey	NONE	1	H	0	gleicher Qualitätszustand	ychor ykchey ykchy chody dam
G625-P0325	f44r	f44r.6	f44r.6	0	cheekchy	qotchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	SAME_E_D__EXTENDED_PREFIX_CHANGE	0	DIRECT	dar|qot|oqd|shol	dshor	0	H	0	kühlen/erwärmen, falls derselbe Träger	dshor y tchol shy o cheekchy qotchy otchy dar
G625-P0326	f44r	f44r.6	f44r.6	0	qotchy	otchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	dar|qot|oqd|shol	dshor	1	H	0	gleicher Qualitätszustand	dshor y tchol shy o cheekchy qotchy otchy dar
G625-P0327	f44r	f44r.6	f44r.7	1	otchy	qotshy	TCH	TSH	MOISTURE_FLIP	DRY_TO_MOIST	REGISTERED_PREFIX_CHANGE__SAME_E_D	4	dar|qot|oqd|shol	oyty	dshor	0	H	0	befeuchten/einweichen, falls derselbe Träger	dshor y tchol shy o cheekchy qotchy otchy dar / qot oqd shol qotshy oyty chom
G625-P0328	f44r	f44r.7	f44r.8	1	qotshy	ykchy	TSH	KCH	BOTH_AXES_FLIP	TSH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	8	oyty|chom|pshy|opchey|qopchy|ofchey|roiry|sholos	NONE	NONE	0	H	0	kombinierter Zustands- oder Trägerwechsel	qot oqd shol qotshy oyty chom / pshy opchey qopchy ofchey roiry sholos ykchy
G625-P0329	f44r	f44r.8	f44r.9	1	ykchy	qotchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	SAME_E_D__EXTENDED_PREFIX_CHANGE	4	otchol|ol|dchckhy|qoky	NONE	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	pshy opchey qopchy ofchey roiry sholos ykchy / otchol ol dchckhy qoky qotchy qokchy qokyd
G625-P0330	f44r	f44r.9	f44r.9	0	qotchy	qokchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	0	DIRECT	qokyd|qokchor|qoto|ykol	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	otchol ol dchckhy qoky qotchy qokchy qokyd
G625-P0331	f44r	f44r.9	f44r.10	1	qokchy	okchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	2	qokyd|qokchor	qoto|ykol|choky	NONE	1	H	0	gleicher Qualitätszustand	otchol ol dchckhy qoky qotchy qokchy qokyd / qokchor okchy qoto ykol choky choky chol dam
G625-P0332	f44v	f44v.4	f44v.5	1	tchy	otchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	7	opchod|opy|oain|shol|cthy|cphaiin|ykchor	NONE	cthy|shor	0	H	0	gleicher Qualitätszustand	yokalod shaiin shor shorody shky sho y tchy opchod opy / oain shol cthy cphaiin ykchor otchy qoty ytchear cthain
G625-P0333	f44v	f44v.10	f44v.10	0	qokchy	tshy	KCH	TSH	BOTH_AXES_FLIP	KCH->TSH	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	cphaiin|cthal|kal|okal|chol	NONE	1	H	0	kombinierter Zustands- oder Trägerwechsel	lsho qokchy tshy cphaiin cthal kal
G625-P0334	f45r	f45r.5	f45r.5	0	kchey	otshy	KCH	TSH	BOTH_AXES_FLIP	KCH->TSH	E_OR_D_FRAME_CHANGE	2	ty|opchaldy	dol|daiin	NONE	1	H	0	kombinierter Zustands- oder Trägerwechsel	kol sho pchor kchey ty opchaldy otshy qokchy dol daiin
G625-P0335	f45r	f45r.5	f45r.5	0	otshy	qokchy	TSH	KCH	BOTH_AXES_FLIP	TSH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	dol|daiin|otchar|okchar	NONE	1	H	0	kombinierter Zustands- oder Trägerwechsel	kol sho pchor kchey ty opchaldy otshy qokchy dol daiin
G625-P0336	f45v	f45v.3	f45v.4	1	qokchy	okchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	10	l|or|cheol|qotol|qotol|chy|ky|cthod|ykar|yd	qotol	dair	1	H	1	gleicher Qualitätszustand	qokchy l or cheol qotol qotol chy ky cthod ykar yd / okchy qockhy dain dail dair shy
G625-P0337	f45v	f45v.10	f45v.11	1	otshy	ytchy	TSH	TCH	MOISTURE_FLIP	MOIST_TO_DRY	SAME_E_D__EXTENDED_PREFIX_CHANGE	5	oky|tsholol|ytchord|or|chor	NONE	chor|dshor	1	H	1	trocknen, falls derselbe Träger	dshor otshy oky tsholol ytchord / or chor ytchy doiin dcholdy
G625-P0338	f46r	f46r.7	f46r.7	0	ytchdy	qokchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	0	DIRECT	chdy|cthy|otedy	cthy	0	H	0	kühlen/erwärmen, falls derselbe Träger	xol shol qokaiin ytchdy qokchdy s ar chdy cthy otedy chedy qokar chcthy m
G625-P0339	f46r	f46r.9	f46r.10	1	tshdy	tchey	TSH	TCH	MOISTURE_FLIP	MOIST_TO_DRY	E_OR_D_FRAME_CHANGE	12	shdy|fchedy|dyfchdy|shol|kees|ytaly|fchdy|dy|karal|shky|yty|dardam	shdy	NONE	1	H	0	trocknen, falls derselbe Träger	tshdy shdy fchedy dyfchdy shol kees ytaly fchdy dy karal shky yty dardam / tchey shy chkal chd qokdy shdy adoldy olaiir sheol
G625-P0340	f46v	f46v.1	f46v.2	1	ykchdy	otchdy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	SAME_E_D__EXTENDED_PREFIX_CHANGE	3	daiin|ytair|aiin	daiin|okaly	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	pody lshed ypdy shedy opchedy ytedy oepchol yfchey tochsy okas ykchdy daiin / ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin
G625-P0341	f46v	f46v.2	f46v.3	1	otchdy	ytchey	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	11	okaly|daiin|qokedy|otar|ar|oldy|otedy|saim|okey|tody|daiin	NONE	NONE	0	H	0	gleicher Qualitätszustand	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin / ytchey keody chockhdy chotal okalshdy shy qokar oty qoty shedy chedy dam
G625-P0342	f47v	f47v.2	f47v.3	1	otchey	chkchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	8	daiidy|chory|daiiy|shol|char|oteol|dor|otchol	NONE	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	dsheey shy cphy otchey daiidy chory daiiy / shol char oteol dor otchol chkchy daiin
G625-P0343	f47v	f47v.10	f47v.10	0	ltchey	tchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	2	o|tcho	chol|chody	NONE	0	H	0	gleicher Qualitätszustand	chotcho ltchey o tcho tchy dy chol chody dar
G625-P0344	f48v	f48v.9	f48v.9	0	otchedy	otchdy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	4	cheky|oly|loldy|lol	otoldy	NONE	0	H	0	gleicher Qualitätszustand	tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy
G625-P0345	f49r	f49r.1	f49r.1	0	shtchy	kchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	3	shorpchor|opchor|shor	qotor|sho	shor	0	H	0	kühlen/erwärmen, falls derselbe Träger	pychol dy shor shol shtchy shorpchor opchor shor kchy
G625-P0346	f49r	f49r.1	f49r.2	1	kchy	chotchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	SAME_E_D__EXTENDED_PREFIX_CHANGE	2	qotor|sho	choshy|qopchar	shor	0	H	0	kühlen/erwärmen, falls derselbe Träger	pychol dy shor shol shtchy shorpchor opchor shor kchy / qotor sho chotchy choshy qopchar qo dor daiin
G625-P0347	f49r	f49r.17	f49r.18	1	kchy	chotchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	SAME_E_D__EXTENDED_PREFIX_CHANGE	8	qotchol|chosory|sheor|cheol|od|cho|dcheeey|qot	NONE	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	olol ol chey chey kchy qotchol chosory / sheor cheol od cho dcheeey qot chotchy
G625-P0348	f49v	f49v.12	f49v.12	0	qotchy	chokchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	0	DIRECT	choky|chodaiin|dan	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	qotchy chokchy choky
G625-P0349	f4r	f4r.5	f4r.6	1	qotchy	shytchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	3	dy|tydy|chor	dytcheey|qotaiin	chor	1	H	0	gleicher Qualitätszustand	pydaiin qotchy dy tydy / chor shytchy dytcheey
G625-P0350	f4v	f4v.6	f4v.7	1	shokchy	chokchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	4	cphody|torchy|sheeor|chor	chor|cphydy	chor	0	H	0	gleicher Qualitätszustand	ytchoy shokchy cphody / torchy sheeor chor chokchy cphydy
G625-P0351	f50r	f50r.3	f50r.4	1	kchdy	tchdy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	EXACT_PREFIX_E_D	3	pchdy|chkaiin|odam	qokas|chedy	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	tshol kar sheedy okeody qokedy chody kchdy pchdy chkaiin odam / tchdy qokas chedy qokchdy qokaiin or ar alol keodaiin ols
G625-P0352	f50r	f50r.4	f50r.4	0	tchdy	qokchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	REGISTERED_PREFIX_CHANGE__SAME_E_D	2	qokas|chedy	qokaiin	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	tchdy qokas chedy qokchdy qokaiin or ar alol keodaiin ols
G625-P0353	f50r	f50r.4	f50r.5	1	qokchdy	solkchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	6	qokaiin|or|ar|alol|keodaiin|ols	NONE	NONE	0	H	0	gleicher Qualitätszustand	tchdy qokas chedy qokchdy qokaiin or ar alol keodaiin ols / solkchy chckhy qokchdy qokchdy okar ar y qokchdy kar ar okain
G625-P0354	f50r	f50r.5	f50r.5	0	solkchy	qokchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	1	chckhy	okar	NONE	1	H	0	gleicher Qualitätszustand	solkchy chckhy qokchdy qokchdy okar ar y qokchdy kar ar okain
G625-P0355	f50r	f50r.5	f50r.5	0	qokchdy	qokchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	EXACT_PREFIX_E_D	0	DIRECT	okar|kar	NONE	0	H	0	gleicher Qualitätszustand	solkchy chckhy qokchdy qokchdy okar ar y qokchdy kar ar okain
G625-P0356	f50r	f50r.5	f50r.5	0	qokchdy	qokchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	EXACT_PREFIX_E_D	3	okar|ar|y	kar	NONE	0	H	0	gleicher Qualitätszustand	solkchy chckhy qokchdy qokchdy okar ar y qokchdy kar ar okain
G625-P0357	f50r	f50r.5	f50r.6	1	qokchdy	kchedy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	6	kar|ar|okain|ykain|shear|ol	NONE	NONE	0	H	0	gleicher Qualitätszustand	solkchy chckhy qokchdy qokchdy okar ar y qokchdy kar ar okain / ykain shear ol kchedy okal qotor cheeor olkeedy daiin qoky
G625-P0358	f50r	f50r.6	f50r.7	1	kchedy	okchedy	KCH	KCH	SAME_QUADRANT	KCH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	14	okal|qotor|cheeor|olkeedy|daiin|qoky|todalain|qotal|kaiin|otaiin|otal|she|kar|ariin	NONE	NONE	0	H	0	gleicher Qualitätszustand	ykain shear ol kchedy okal qotor cheeor olkeedy daiin qoky / todalain qotal kaiin otaiin otal she kar ariin okchedy dariin
G625-P0359	f50r	f50r.7	f50r.8	1	okchedy	otchdy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	4	dariin|yk|ykaiin|sheekar	dar	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	todalain qotal kaiin otaiin otal she kar ariin okchedy dariin / yk ykaiin sheekar otchdy dar kar shedain taipar orolkain
G625-P0360	f50r	f50r.8	f50r.9	1	otchdy	ytchdy	TCH	TCH	SAME_QUADRANT	TCH->TCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	5	dar|kar|shedain|taipar|orolkain	NONE	NONE	0	H	0	gleicher Qualitätszustand	yk ykaiin sheekar otchdy dar kar shedain taipar orolkain / ytchdy kchedy ykeey kaiin qokain ald alosam
G625-P0361	f50r	f50r.9	f50r.9	0	ytchdy	kchedy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	0	DIRECT	ykeey|kaiin|qokain|ald|alosam	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	ytchdy kchedy ykeey kaiin qokain ald alosam
G625-P0362	f50v	f50v.1	f50v.1	0	tchy	shotchdy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	2	do|ldar	opchedy|qokol	shor	0	H	0	gleicher Qualitätszustand	tchy do ldar shotchdy qokchdy opchedy qokol shor ofar fardam
G625-P0363	f50v	f50v.1	f50v.1	0	shotchdy	qokchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	0	DIRECT	opchedy|qokol|shor|ofar|fardam	shor	0	H	0	kühlen/erwärmen, falls derselbe Träger	tchy do ldar shotchdy qokchdy opchedy qokol shor ofar fardam
G625-P0364	f50v	f50v.6	f50v.7	1	okchey	qotchdy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	10	okedy|otar|chkeey|tedaiin|odaiin|or|okaiin|ykor|daiin|choky	NONE	okaiin	0	H	0	kühlen/erwärmen, falls derselbe Träger	daiin kedair okal chody qokedy okar okchey okedy otar chkeey / tedaiin odaiin or okaiin ykor daiin choky qotchdy k dairam
