occurrence_id	page	locus	line_number	token_index	surface	section	language	hand	prefix	registered_grid	thermal	moisture	e_bit	d_bit	state_id	working_state_de	triple_reading_token_stable
G625-Q0912	f79v	f79v.7	7	1	qokshey	B	B	2	qo	1	k	sh	1	0	KSH	heiß-feucht	1
G625-Q0913	f79v	f79v.16	16	4	olkshey	B	B	2	ol	0	k	sh	1	0	KSH	heiß-feucht	1
G625-Q0914	f79v	f79v.21	21	6	otshdy	B	B	2	o	1	t	sh	0	1	TSH	kalt-feucht	0
G625-Q0915	f79v	f79v.22	22	1	tshey	B	B	2	BARE	1	t	sh	1	0	TSH	kalt-feucht	1
G625-Q0916	f79v	f79v.25	25	7	otshey	B	B	2	o	1	t	sh	1	0	TSH	kalt-feucht	1
G625-Q0917	f79v	f79v.34	34	5	tchedy	B	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q0918	f79v	f79v.42	42	1	okchedy	B	B	2	o	1	k	ch	1	1	KCH	heiß-trocken	1
G625-Q0919	f7r	f7r.2	2	7	kchey	H	A	1	BARE	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0920	f7r	f7r.2	2	8	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0921	f7r	f7r.3	3	5	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0922	f7r	f7r.7	7	8	chotchy	H	A	1	cho	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0923	f7r	f7r.8	8	1	okchey	H	A	1	o	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0924	f7r	f7r.8	8	4	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0925	f7v	f7v.3	3	1	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0926	f7v	f7v.3	3	2	dykchy	H	A	1	dy	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0927	f7v	f7v.3	3	4	kshy	H	A	1	BARE	1	k	sh	0	0	KSH	heiß-feucht	1
G625-Q0928	f7v	f7v.4	4	6	kshy	H	A	1	BARE	1	k	sh	0	0	KSH	heiß-feucht	1
G625-Q0929	f7v	f7v.5	5	2	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0930	f7v	f7v.8	8	5	qotchey	H	A	1	qo	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0931	f7v	f7v.9	9	4	chokchy	H	A	1	cho	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0932	f80r	f80r.11	11	5	okchdy	B	B	2	o	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0933	f80r	f80r.12	12	1	dykshy	B	B	2	dy	0	k	sh	0	0	KSH	heiß-feucht	0
G625-Q0934	f80r	f80r.12	12	3	otchedy	B	B	2	o	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q0935	f80r	f80r.13	13	1	tchedy	B	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0936	f80r	f80r.14	14	6	qotchy	B	B	2	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0937	f80r	f80r.26	26	8	qotchy	B	B	2	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0938	f80r	f80r.29	29	1	okchey	B	B	2	o	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0939	f80r	f80r.50	50	7	tchey	B	B	2	BARE	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0940	f80v	f80v.2	2	1	tshedy	B	B	2	BARE	1	t	sh	1	1	TSH	kalt-feucht	1
G625-Q0941	f80v	f80v.7	7	2	tchey	B	B	2	BARE	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0942	f80v	f80v.7	7	5	qotshey	B	B	2	qo	1	t	sh	1	0	TSH	kalt-feucht	1
G625-Q0943	f80v	f80v.7	7	7	kchey	B	B	2	BARE	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0944	f80v	f80v.8	8	6	qokchdy	B	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0945	f80v	f80v.8	8	7	qokchdy	B	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0946	f80v	f80v.9	9	1	tchdy	B	B	2	BARE	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q0947	f80v	f80v.14	14	1	tshedy	B	B	2	BARE	1	t	sh	1	1	TSH	kalt-feucht	1
G625-Q0948	f80v	f80v.19	19	2	dkshey	B	B	2	d	0	k	sh	1	0	KSH	heiß-feucht	0
G625-Q0949	f80v	f80v.38	38	5	olkchy	B	B	2	ol	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0950	f80v	f80v.39	39	9	tchdy	B	B	2	BARE	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q0951	f80v	f80v.43	43	5	okshey	B	B	2	o	1	k	sh	1	0	KSH	heiß-feucht	0
G625-Q0952	f81r	f81r.27	27	6	qokchedy	B	B	2	qo	1	k	ch	1	1	KCH	heiß-trocken	1
G625-Q0953	f81r	f81r.30	30	8	olkshdy	B	B	2	ol	0	k	sh	0	1	KSH	heiß-feucht	0
G625-Q0954	f81v	f81v.10	10	6	okshedy	B	B	2	o	1	k	sh	1	1	KSH	heiß-feucht	0
G625-Q0955	f81v	f81v.17	17	1	sshkchdy	B	B	2	ssh	0	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0956	f81v	f81v.18	18	1	qokchdy	B	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0957	f81v	f81v.23	23	2	qetchy	B	B	2	qe	0	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0958	f81v	f81v.24	24	2	okchedy	B	B	2	o	1	k	ch	1	1	KCH	heiß-trocken	0
G625-Q0959	f82r	f82r.5	5	2	lkchedy	B	B	2	l	0	k	ch	1	1	KCH	heiß-trocken	1
G625-Q0960	f82r	f82r.26	26	1	tshey	B	B	2	BARE	1	t	sh	1	0	TSH	kalt-feucht	1
G625-Q0961	f82v	f82v.13	13	1	tchedy	B	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q0962	f82v	f82v.16	16	6	qokchey	B	B	2	qo	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0963	f82v	f82v.22	22	3	qolkshey	B	B	2	qol	0	k	sh	1	0	KSH	heiß-feucht	1
G625-Q0964	f82v	f82v.23	23	6	qotshedy	B	B	2	qo	1	t	sh	1	1	TSH	kalt-feucht	0
G625-Q0965	f82v	f82v.25	25	7	sheytchdy	B	B	2	shey	0	t	ch	0	1	TCH	kalt-trocken	1
G625-Q0966	f82v	f82v.28	28	8	otshedy	B	B	2	o	1	t	sh	1	1	TSH	kalt-feucht	1
G625-Q0967	f82v	f82v.33	33	4	qokchey	B	B	2	qo	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0968	f82v	f82v.33	33	5	kchey	B	B	2	BARE	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0969	f83r	f83r.1	1	1	tchedy	B	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0970	f83r	f83r.4	4	1	qokshedy	B	B	2	qo	1	k	sh	1	1	KSH	heiß-feucht	1
G625-Q0971	f83r	f83r.9	9	5	qokchdy	B	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0972	f83r	f83r.14	14	1	qokchedy	B	B	2	qo	1	k	ch	1	1	KCH	heiß-trocken	1
G625-Q0973	f83r	f83r.14	14	4	qokshedy	B	B	2	qo	1	k	sh	1	1	KSH	heiß-feucht	0
G625-Q0974	f83r	f83r.15	15	8	qotchedy	B	B	2	qo	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q0975	f83r	f83r.16	16	1	tchedy	B	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0976	f83r	f83r.16	16	2	qokchdy	B	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0977	f83r	f83r.18	18	6	otshdy	B	B	2	o	1	t	sh	0	1	TSH	kalt-feucht	1
G625-Q0978	f83r	f83r.21	21	7	qokchedy	B	B	2	qo	1	k	ch	1	1	KCH	heiß-trocken	1
G625-Q0979	f83r	f83r.22	22	2	otchedy	B	B	2	o	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0980	f83r	f83r.23	23	1	tchedy	B	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0981	f83r	f83r.26	26	1	otchey	B	B	2	o	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0982	f83r	f83r.31	31	2	qotchedy	B	B	2	qo	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q0983	f83r	f83r.32	32	2	qokchedy	B	B	2	qo	1	k	ch	1	1	KCH	heiß-trocken	1
G625-Q0984	f83r	f83r.33	33	4	sheekchy	B	B	2	shee	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0985	f83r	f83r.34	34	4	qokchy	B	B	2	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0986	f83r	f83r.47	47	1	otchdy	B	B	2	o	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q0987	f83r	f83r.47	47	2	qokchdy	B	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0988	f83v	f83v.7	7	8	olkshedy	B	B	2	ol	0	k	sh	1	1	KSH	heiß-feucht	0
G625-Q0989	f83v	f83v.8	8	5	okchey	B	B	2	o	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0990	f83v	f83v.11	11	5	okchdy	B	B	2	o	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0991	f83v	f83v.34	34	1	okchdy	B	B	2	o	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0992	f85r1	f85r1.1	1	4	otchdy	T	B	2	o	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q0993	f85r1	f85r1.2	2	9	okchedy	T	B	2	o	1	k	ch	1	1	KCH	heiß-trocken	1
G625-Q0994	f85r1	f85r1.3	3	7	qokchdy	T	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0995	f85r1	f85r1.4	4	4	chekchy	T	B	2	che	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0996	f85r1	f85r1.4	4	7	doltshdy	T	B	2	dol	0	t	sh	0	1	TSH	kalt-feucht	0
G625-Q0997	f85r1	f85r1.4	4	9	otchdy	T	B	2	o	1	t	ch	0	1	TCH	kalt-trocken	0
G625-Q0998	f85r1	f85r1.5	5	1	tchedy	T	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0999	f85r1	f85r1.5	5	2	kchedy	T	B	2	BARE	1	k	ch	1	1	KCH	heiß-trocken	1
G625-Q1000	f85r1	f85r1.5	5	7	okchy	T	B	2	o	1	k	ch	0	0	KCH	heiß-trocken	0
G625-Q1001	f85r1	f85r1.7	7	7	qotchedy	T	B	2	qo	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q1002	f85r1	f85r1.8	8	3	qotchdy	T	B	2	qo	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q1003	f85r1	f85r1.8	8	5	qokchdy	T	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q1004	f85r1	f85r1.8	8	6	otchy	T	B	2	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q1005	f85r1	f85r1.18	18	2	otchey	T	B	2	o	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q1006	f85r1	f85r1.18	18	7	otshey	T	B	2	o	1	t	sh	1	0	TSH	kalt-feucht	1
G625-Q1007	f85r1	f85r1.18	18	8	qokshey	T	B	2	qo	1	k	sh	1	0	KSH	heiß-feucht	1
G625-Q1008	f85r1	f85r1.19	19	1	okchy	T	B	2	o	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q1009	f85r1	f85r1.19	19	2	okchdy	T	B	2	o	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q1010	f85r1	f85r1.19	19	3	otchedy	T	B	2	o	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q1011	f85r1	f85r1.20	20	3	kshedy	T	B	2	BARE	1	k	sh	1	1	KSH	heiß-feucht	0
G625-Q1012	f85r1	f85r1.20	20	9	otchedy	T	B	2	o	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q1013	f85r1	f85r1.20	20	10	qokchdy	T	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q1014	f85r1	f85r1.25	25	5	ykchedy	T	B	2	y	0	k	ch	1	1	KCH	heiß-trocken	0
G625-Q1015	f85r1	f85r1.27	27	2	shetshdy	T	B	2	she	0	t	sh	0	1	TSH	kalt-feucht	0
G625-Q1016	f85r1	f85r1.28	28	3	okchdy	T	B	2	o	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q1017	f85r1	f85r1.29	29	8	qokchdy	T	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q1018	f85r1	f85r1.29	29	12	otchy	T	B	2	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q1019	f85r1	f85r1.30	30	9	otchdy	T	B	2	o	1	t	ch	0	1	TCH	kalt-trocken	0
G625-Q1020	f85r1	f85r1.32	32	5	qotchdy	T	B	2	qo	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q1021	f85r1	f85r1.34	34	6	lkchedy	T	B	2	l	0	k	ch	1	1	KCH	heiß-trocken	1
G625-Q1022	f85r1	f85r1.35	35	6	otchedy	T	B	2	o	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q1023	f85r2	f85r2.1	1	6	otchdy	C	B	2	o	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q1024	f85r2	f85r2.1	1	15	otchedy	C	B	2	o	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q1025	f85r2	f85r2.1	1	19	otchedy	C	B	2	o	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q1026	f85r2	f85r2.8	8	1	otchedy	C	B	2	o	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q1027	f85r2	f85r2.9	9	3	tchedy	C	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q1028	f85r2	f85r2.9	9	5	qotchdy	C	B	2	qo	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q1029	f85r2	f85r2.10	10	1	ytchedy	C	B	2	y	0	t	ch	1	1	TCH	kalt-trocken	0
G625-Q1030	f85r2	f85r2.19	19	1	qokshedy	C	B	2	qo	1	k	sh	1	1	KSH	heiß-feucht	1
G625-Q1031	f85r2	f85r2.22	22	4	qokshey	C	B	2	qo	1	k	sh	1	0	KSH	heiß-feucht	1
G625-Q1032	f86v3	f86v3.1	1	1	tchedy	C	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q1033	f86v3	f86v3.9	9	6	okchedy	C	B	2	o	1	k	ch	1	1	KCH	heiß-trocken	0
G625-Q1034	f86v3	f86v3.10	10	3	qotchedy	C	B	2	qo	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q1035	f86v3	f86v3.12	12	10	otchey	C	B	2	o	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q1036	f86v3	f86v3.15	15	2	dalkshdy	C	B	2	dal	0	k	sh	0	1	KSH	heiß-feucht	0
G625-Q1037	f86v3	f86v3.16	16	3	qokshey	C	B	2	qo	1	k	sh	1	0	KSH	heiß-feucht	1
G625-Q1038	f86v3	f86v3.17	17	2	qokchey	C	B	2	qo	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q1039	f86v3	f86v3.18	18	3	qokchdy	C	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q1040	f86v3	f86v3.19	19	6	kchdy	C	B	2	BARE	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q1041	f86v3	f86v3.19	19	8	tchdy	C	B	2	BARE	1	t	ch	0	1	TCH	kalt-trocken	0
G625-Q1042	f86v3	f86v3.21	21	2	kshey	C	B	2	BARE	1	k	sh	1	0	KSH	heiß-feucht	1
G625-Q1043	f86v3	f86v3.21	21	3	tchdy	C	B	2	BARE	1	t	ch	0	1	TCH	kalt-trocken	0
G625-Q1044	f86v3	f86v3.21	21	5	ralkchedy	C	B	2	ral	0	k	ch	1	1	KCH	heiß-trocken	1
G625-Q1045	f86v3	f86v3.21	21	8	okshy	C	B	2	o	1	k	sh	0	0	KSH	heiß-feucht	1
G625-Q1046	f86v3	f86v3.22	22	1	ytchdy	C	B	2	y	0	t	ch	0	1	TCH	kalt-trocken	1
G625-Q1047	f86v3	f86v3.25	25	4	qotchey	C	B	2	qo	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q1048	f86v3	f86v3.27	27	5	otchey	C	B	2	o	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q1049	f86v3	f86v3.29	29	2	okchey	C	B	2	o	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q1050	f86v3	f86v3.29	29	3	qokchedy	C	B	2	qo	1	k	ch	1	1	KCH	heiß-trocken	1
G625-Q1051	f86v3	f86v3.30	30	1	ytchey	C	B	2	y	0	t	ch	1	0	TCH	kalt-trocken	1
G625-Q1052	f86v3	f86v3.31	31	1	tchedy	C	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q1053	f86v3	f86v3.31	31	3	tchey	C	B	2	BARE	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q1054	f86v3	f86v3.31	31	4	otchedy	C	B	2	o	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q1055	f86v3	f86v3.33	33	1	ytchey	C	B	2	y	0	t	ch	1	0	TCH	kalt-trocken	0
G625-Q1056	f86v3	f86v3.35	35	4	otchedy	C	B	2	o	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q1057	f86v5	f86v5.5	5	4	otshey	T	B	2	o	1	t	sh	1	0	TSH	kalt-feucht	1
G625-Q1058	f86v5	f86v5.7	7	6	kshdy	T	B	2	BARE	1	k	sh	0	1	KSH	heiß-feucht	0
G625-Q1059	f86v5	f86v5.8	8	3	otshey	T	B	2	o	1	t	sh	1	0	TSH	kalt-feucht	1
G625-Q1060	f86v5	f86v5.19	19	9	olkchdy	T	B	2	ol	0	k	ch	0	1	KCH	heiß-trocken	0
G625-Q1061	f86v5	f86v5.29	29	6	tchey	T	B	2	BARE	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q1062	f86v5	f86v5.29	29	7	ytchy	T	B	2	y	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q1063	f86v5	f86v5.31	31	3	ytchdy	T	B	2	y	0	t	ch	0	1	TCH	kalt-trocken	1
G625-Q1064	f86v5	f86v5.32	32	2	ytchy	T	B	2	y	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q1065	f86v5	f86v5.35	35	8	qokchy	T	B	2	qo	1	k	ch	0	0	KCH	heiß-trocken	0
G625-Q1066	f86v5	f86v5.38	38	4	ytchey	T	B	2	y	0	t	ch	1	0	TCH	kalt-trocken	1
G625-Q1067	f86v6	f86v6.2	2	4	qotchdy	T	B	2	qo	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q1068	f86v6	f86v6.2	2	5	kchdy	T	B	2	BARE	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q1069	f86v6	f86v6.3	3	8	qokchdy	T	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q1070	f86v6	f86v6.5	5	8	otshey	T	B	2	o	1	t	sh	1	0	TSH	kalt-feucht	1
G625-Q1071	f86v6	f86v6.8	8	9	ykchedy	T	B	2	y	0	k	ch	1	1	KCH	heiß-trocken	1
G625-Q1072	f86v6	f86v6.8	8	10	ltchedy	T	B	2	l	0	t	ch	1	1	TCH	kalt-trocken	0
G625-Q1073	f86v6	f86v6.14	14	1	ykchy	T	B	2	y	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q1074	f86v6	f86v6.18	18	8	olkchey	T	B	2	ol	0	k	ch	1	0	KCH	heiß-trocken	1
G625-Q1075	f86v6	f86v6.22	22	2	tshy	T	B	2	BARE	1	t	sh	0	0	TSH	kalt-feucht	0
G625-Q1076	f86v6	f86v6.24	24	8	ytshy	T	B	2	y	0	t	sh	0	0	TSH	kalt-feucht	0
G625-Q1077	f86v6	f86v6.24	24	11	tchedy	T	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q1078	f86v6	f86v6.26	26	6	qokchy	T	B	2	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q1079	f86v6	f86v6.27	27	11	qokchdy	T	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q1080	f86v6	f86v6.28	28	6	qokchdy	T	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q1081	f86v6	f86v6.28	28	11	tshedy	T	B	2	BARE	1	t	sh	1	1	TSH	kalt-feucht	0
G625-Q1082	f86v6	f86v6.28	28	13	dytshy	T	B	2	dy	0	t	sh	0	0	TSH	kalt-feucht	1
G625-Q1083	f86v6	f86v6.31	31	5	olkchdy	T	B	2	ol	0	k	ch	0	1	KCH	heiß-trocken	1
G625-Q1084	f86v6	f86v6.31	31	9	olkchey	T	B	2	ol	0	k	ch	1	0	KCH	heiß-trocken	1
G625-Q1085	f86v6	f86v6.32	32	10	kchedy	T	B	2	BARE	1	k	ch	1	1	KCH	heiß-trocken	0
G625-Q1086	f86v6	f86v6.33	33	4	lkchedy	T	B	2	l	0	k	ch	1	1	KCH	heiß-trocken	1
G625-Q1087	f86v6	f86v6.33	33	11	qokshey	T	B	2	qo	1	k	sh	1	0	KSH	heiß-feucht	0
G625-Q1088	f86v6	f86v6.40	40	4	tshdy	T	B	2	BARE	1	t	sh	0	1	TSH	kalt-feucht	0
G625-Q1089	f86v6	f86v6.41	41	3	oltchey	T	B	2	ol	0	t	ch	1	0	TCH	kalt-trocken	1
G625-Q1090	f86v6	f86v6.45	45	3	otolkshy	T	B	2	otol	0	k	sh	0	0	KSH	heiß-feucht	1
G625-Q1091	f86v6	f86v6.45	45	4	qokshey	T	B	2	qo	1	k	sh	1	0	KSH	heiß-feucht	1
G625-Q1092	f87r	f87r.3	3	6	sheekchey	H	A	1	shee	0	k	ch	1	0	KCH	heiß-trocken	0
G625-Q1093	f87r	f87r.12	12	2	chetchy	H	A	1	che	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q1094	f88r	f88r.30	30	6	chetchy	P	A	1	che	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q1095	f88v	f88v.21	21	4	ykchey	P	A	1	y	0	k	ch	1	0	KCH	heiß-trocken	1
G625-Q1096	f89r1	f89r1.21	21	5	qokchy	P	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q1097	f89r1	f89r1.21	21	6	ykchdy	P	A	1	y	0	k	ch	0	1	KCH	heiß-trocken	1
G625-Q1098	f89v1	f89v1.9	9	8	cheokchey	P	A	1	cheo	0	k	ch	1	0	KCH	heiß-trocken	1
G625-Q1099	f89v1	f89v1.19	19	5	qotchy	P	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q1100	f8r	f8r.3	3	5	shokchy	H	A	1	sho	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q1101	f8r	f8r.5	5	1	okchey	H	A	1	o	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q1102	f8r	f8r.14	14	7	kshey	H	A	1	BARE	1	k	sh	1	0	KSH	heiß-feucht	1
G625-Q1103	f8r	f8r.16	16	2	kchekchy	H	A	1	kche	0	k	ch	0	0	KCH	heiß-trocken	0
G625-Q1104	f8r	f8r.16	16	4	kchy	H	A	1	BARE	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q1105	f8v	f8v.2	2	6	chykchy	H	A	1	chy	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q1106	f8v	f8v.6	6	3	ytchy	H	A	1	y	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q1107	f8v	f8v.9	9	3	chokchy	H	A	1	cho	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q1108	f8v	f8v.10	10	3	kchey	H	A	1	BARE	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q1109	f8v	f8v.14	14	8	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q1110	f90r1	f90r1.9	9	2	qoekchy	H	A	1	qoe	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q1111	f93r	f93r.13	13	2	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q1112	f93v	f93v.4	4	8	ykchy	H	A	1	y	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q1113	f93v	f93v.8	8	6	okchey	H	A	1	o	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q1114	f93v	f93v.9	9	5	okchey	H	A	1	o	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q1115	f94r	f94r.1	1	1	tchedy	H	B	3	BARE	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q1116	f94r	f94r.4	4	4	kchdy	H	B	3	BARE	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q1117	f94r	f94r.6	6	3	qotchdy	H	B	3	qo	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q1118	f94r	f94r.9	9	3	dytchdy	H	B	3	dy	0	t	ch	0	1	TCH	kalt-trocken	0
G625-Q1119	f94v	f94v.1	1	1	tshedy	H	B	3	BARE	1	t	sh	1	1	TSH	kalt-feucht	0
G625-Q1120	f94v	f94v.1	1	4	qokchedy	H	B	3	qo	1	k	ch	1	1	KCH	heiß-trocken	0
G625-Q1121	f94v	f94v.4	4	3	otchy	H	B	3	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q1122	f94v	f94v.4	4	5	qokchdy	H	B	3	qo	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q1123	f94v	f94v.4	4	7	okchy	H	B	3	o	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q1124	f94v	f94v.5	5	4	okchdy	H	B	3	o	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q1125	f94v	f94v.6	6	8	otchy	H	B	3	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q1126	f94v	f94v.8	8	6	otchy	H	B	3	o	1	t	ch	0	0	TCH	kalt-trocken	0
G625-Q1127	f94v	f94v.8	8	7	qotchy	H	B	3	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q1128	f94v	f94v.9	9	4	qokshey	H	B	3	qo	1	k	sh	1	0	KSH	heiß-feucht	0
G625-Q1129	f95r1	f95r1.6	6	3	chekchdy	H	B	3	che	0	k	ch	0	1	KCH	heiß-trocken	0
G625-Q1130	f95r1	f95r1.6	6	6	qotchdy	H	B	3	qo	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q1131	f95r1	f95r1.7	7	1	ykchedy	H	B	3	y	0	k	ch	1	1	KCH	heiß-trocken	1
G625-Q1132	f95r1	f95r1.7	7	7	chetchdy	H	B	3	che	0	t	ch	0	1	TCH	kalt-trocken	0
G625-Q1133	f95r1	f95r1.9	9	1	tchdy	H	B	3	BARE	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q1134	f95r2	f95r2.1	1	1	kshedy	H	B	3	BARE	1	k	sh	1	1	KSH	heiß-feucht	0
G625-Q1135	f95r2	f95r2.8	8	7	qokchdy	H	B	3	qo	1	k	ch	0	1	KCH	heiß-trocken	1
